text,sentiment,score
I'll see you home.,neutral,0.6553
"No, it's not far.",neutral,0.6577
See you.,neutral,0.6398
Tsukishima...,neutral,0.7792
Yeah?,neutral,0.7381
You've got a talent for poetry.,positive,0.8032
"What you sang back there was fine, but I liked ""Concrete Roads"", too.",positive,0.9278
You told me to forget that!,neutral,0.5585
Did I say that?,neutral,0.7268
Yes!,positive,0.8097
I did?,neutral,0.7943
Thanks for everything.,positive,0.9387
Good night.,positive,0.5576
Don't fall asleep with the light on again.,neutral,0.4975
When did you decide on your future?,neutral,0.8619
What?,neutral,0.5653
Your future!,positive,0.7547
Isn't yours Suginomiya High?,neutral,0.8861
I don't mean that!,negative,0.4976
I'm in college trying to figure it out.,neutral,0.6092
Good night.,positive,0.5576
Good night.,positive,0.5576
Mom's class is canceled so now she sleeps in!,neutral,0.4718
Morning!,positive,0.7043
Morning!,positive,0.7043
Run faster!,positive,0.5546
You go ahead!,positive,0.6773
HOUR 1: SPARE PERIOD Great!,positive,0.924
Shizuku!,neutral,0.7062
You look awful!,negative,0.9687
You sure got better quickly!,positive,0.9378
I hear you were out with a boy last night.,neutral,0.8379
Who told you that?,neutral,0.5839
A little bird...,neutral,0.7795
who said you were like lovers.,neutral,0.6693
We are not!,negative,0.4759
Harada...,neutral,0.685
I'll tell my friend the answer's no.,neutral,0.6029
Sorry.,negative,0.5092
"I'm sorry, too.",negative,0.6803
That's okay.,positive,0.7336
Did you see Ninja Warrior on TV last night?,neutral,0.9371
It was great!,positive,0.9861
"This formula will be on the mid-term, so remember it!",neutral,0.7111
What?,neutral,0.5653
Are you serious?,neutral,0.5716
That's all.,neutral,0.5908
I'm not surprised.,neutral,0.6207
I heard he rushed to get it.,neutral,0.7508
Is Tsukishima here?,neutral,0.8876
Amasawa?,neutral,0.6988
What do you want?,neutral,0.7644
Is Tsukishima in this class?,neutral,0.9103
Tsukishima?,neutral,0.7773
"Yeah, she's here.",neutral,0.5525
Tsukishima!,neutral,0.7401
You've got a visitor!,neutral,0.6322
A boy!,positive,0.6974
There she is.,neutral,0.6582
Seiji?,neutral,0.7183
Can I talk to you?,neutral,0.8858
Yes!,positive,0.8097
Tsukishima's got a boyfriend!,neutral,0.656
Boyfriend!,neutral,0.5758
Boyfriend!,neutral,0.5758
"No, I don't!",neutral,0.5166
What is it?,neutral,0.75
I'm going to Italy.,neutral,0.7059
What?,neutral,0.5653
Come with me.,neutral,0.6166
Where are we going?,neutral,0.8712
The roof!,neutral,0.513
Wow!,positive,0.8599
We can't talk with all those people around.,negative,0.7924
Sorry.,negative,0.5092
I wanted to tell you first.,neutral,0.7661
Let them think what they want.,neutral,0.7154
My dad finally gave in.,positive,0.5609
On one condition.,neutral,0.7468
What's that?,neutral,0.7331
I apprentice in a workshop there for two months.,neutral,0.9266
Apprentice?,neutral,0.8755
The guy who runs it is very strict.,neutral,0.5574
He'll see if I have the talent or not...,neutral,0.796
and if I have the patience to stick it out.,neutral,0.7346
Otherwise I'll go to high school.,neutral,0.5772
I hate that they're leaving an escape route...,negative,0.9462
but it's a good opportunity.,positive,0.9192
When are you leaving?,neutral,0.8686
As soon as I get my passport.,neutral,0.7154
Dad will be talking to the school today.,neutral,0.9168
"Soon, then...",neutral,0.8573
Great!,positive,0.9232
Your dream's coming true.,positive,0.9357
"Well, I'll do the best I can.",positive,0.6024
Um...,neutral,0.6851
Well...,neutral,0.7051
The rain's stopping.,neutral,0.6345
Yeah...,neutral,0.6611
Look over there.,neutral,0.7586
There might be a rainbow...,positive,0.818
What's Cremona like?,neutral,0.8583
I hope it's nice.,positive,0.9453
"It's an old town, with lots of violin makers.",neutral,0.7199
It's great.,positive,0.9619
You're on your way.,neutral,0.7051
I feel like a fool.,negative,0.9634
I was hoping we'd go to the same high school...,neutral,0.662
What a stupid thing to think...,negative,0.9192
Found them!,positive,0.8098
I saw your name on the library cards a long time ago.,neutral,0.8037
We passed each other all the time in the library.,neutral,0.8077
I even sat next to you.,neutral,0.8091
I read all kinds of books so my name would be on the cards before yours.,neutral,0.7655
I...,neutral,0.7305
I'll sing your song to myself in Italy.,positive,0.5644
Me too.,neutral,0.696
Don't push!,neutral,0.6214
Hey!,neutral,0.5279
"Look out, she's mad!",negative,0.6682
So scary!,negative,0.7548
Run!,neutral,0.5537
Here.,neutral,0.5711
Thanks.,positive,0.6284
Excuse me.,neutral,0.4804
Finished already?,neutral,0.7705
I'm meeting Yuko.,neutral,0.7204
"If you're by the station, get some milk.",neutral,0.8081
What?,neutral,0.5653
You're the one who drinks it all!,neutral,0.5458
She's slacking off these days.,negative,0.5474
Did I make you skip cram school?,neutral,0.5833
It's all right.,positive,0.5812
My head's in a whirl.,neutral,0.4664
"Hello, Shizuku.",neutral,0.7253
Hello.,neutral,0.5209
Hi.,neutral,0.5326
Hello.,neutral,0.5209
I'll make some tea.,neutral,0.7844
Okay.,neutral,0.5844
Dad and I aren't speaking.,neutral,0.5976
Boys are so lucky!,positive,0.9845
"When he comes back to graduate, he'll leave again for ten years!",neutral,0.674
That's like forever!,positive,0.5094
But it's like fate brought you together!,positive,0.7946
Cool!,positive,0.9343
It was too good to last.,positive,0.9042
Two people who read the same books...,neutral,0.6462
except one's moving forward while the other stays behind.,neutral,0.7868
Yeah...,neutral,0.6611
Kinuyo was in his class for a year.,neutral,0.859
"She said he was hard to get to know, but good-looking and smart.",positive,0.7127
"Don't tell me that, will you!",negative,0.5658
I just feel worse!,negative,0.972
Why?,neutral,0.612
"He likes you, doesn't he?",neutral,0.6256
He told you so!,neutral,0.6295
Now I'm not so sure...,neutral,0.5988
I don't get it.,negative,0.8565
I'd write every day...,neutral,0.7087
We'd support each other...,positive,0.7566
"You can't say ""go for it"" to someone who's more ambitious than you.",neutral,0.5471
Maybe...,neutral,0.7292
But I don't understand what you want.,negative,0.6743
Can't you be in love without your future planned out?,neutral,0.6282
You're talented.,positive,0.8618
"All the juniors liked your translation of ""Country Roads"".",positive,0.841
"You can express yourself, too...",neutral,0.6064
Unlike me.,neutral,0.5328
"""Lots of people are as good as I am."" What?",positive,0.5128
That's what he said.,neutral,0.7432
He's going to find out if he's talented enough.,neutral,0.7494
"Well, so will I!",positive,0.6754
I'll write a story!,neutral,0.5033
There's one I want to write.,positive,0.6606
"If he can do it, so can I.",positive,0.6608
But it's exam time...,neutral,0.6452
I don't care.,neutral,0.5509
"Thanks, Yuko.",positive,0.5513
I feel empowered.,positive,0.9232
You going?,neutral,0.8036
Yeah.,neutral,0.5491
Good night.,positive,0.5576
"Say ""hi"" to your mother.",neutral,0.8316
Yes.,positive,0.461
"You go for it, too.",neutral,0.7334
I'm sure Sugimura will realize how great you are.,positive,0.9576
Bye.,neutral,0.5137
Bye.,neutral,0.5137
It's so easy!,positive,0.943
"I just have to do something, too!",neutral,0.6551
Moon?,neutral,0.7376
Muta?,neutral,0.6604
Mom!,neutral,0.5075
Muta's gone again!,neutral,0.4898
Muta!,neutral,0.5863
"""Muta""...",neutral,0.7339
"""WHISPER OF THE HEART"" LISTEN TO THE VOICE OF THE WOODS LISTEN TO THE FOREST'S VOICE...",neutral,0.7688
Baron as the hero?,neutral,0.8701
Would you mind?,neutral,0.8213
I ask because Seiji says you treasure him...,neutral,0.4939
You didn't have to ask!,neutral,0.549
Of course you can.,positive,0.5838
But on one condition.,neutral,0.713
Yes?,neutral,0.7116
That you let me be the first person to read your story.,neutral,0.6632
Um...,neutral,0.6851
All right?,neutral,0.7201
Do I have to?,neutral,0.7074
I don't know if I can write it or not...,negative,0.7473
It's the same for a craftsman.,neutral,0.8376
Don't expect perfection at first.,neutral,0.523
"Here, let me show you something.",neutral,0.7258
This.,neutral,0.6553
Look at it.,neutral,0.6547
"It's called ""mica slate"".",neutral,0.85
Look at the seam.,neutral,0.718
Like that...,neutral,0.7353
It's beautiful!,positive,0.985
"It's called ""beryl"".",neutral,0.7862
You find it in emerald ore.,neutral,0.8384
Emerald?,neutral,0.8136
The gem?,neutral,0.8183
Yes.,positive,0.461
You and Seiji are like this stone.,neutral,0.6651
"Rough, unpolished, still natural.",neutral,0.7492
I like stones that way.,neutral,0.6219
But making violins and writing stories is different.,neutral,0.8423
The rough stone is inside you.,neutral,0.8511
You have to find it and then polish it.,neutral,0.7883
It takes time and effort.,neutral,0.7259
You see the ore that makes up most of that stone?,neutral,0.8883
Yes.,positive,0.461
"You could polish that, but what you'd get would be worthless.",negative,0.7238
The smaller part inside is purer.,positive,0.5513
There might even be a better stone deep inside where we can't see.,positive,0.4854
I'm sorry.,negative,0.6455
Old people like to preach.,neutral,0.4956
I'm scared.,negative,0.788
What if there isn't a beautiful crystal in me?,neutral,0.6683
But I want to write.,neutral,0.5528
And you'll be the first one to see it.,neutral,0.7513
Thank you.,positive,0.853
I'll look forward to it.,positive,0.9409
A rough stone...,neutral,0.849
Lapis lazuli...,neutral,0.8282
Let us go forth together...,positive,0.6897
in search of the treasure of lapis lazuli!,neutral,0.62
Have no fear.,neutral,0.5912
Space is deformed on the night of the new moon.,neutral,0.789
"Faraway things loom large, nearby things look small.",neutral,0.7252
Fly!,positive,0.5908
We will rise on the updraft.,positive,0.7823
Make haste!,neutral,0.6793
The planetoids are converging!,neutral,0.6685
Good!,positive,0.9175
We're riding the wind!,neutral,0.6155
Straight up to that castle!,positive,0.4944
It's so high!,positive,0.8343
It's not so high once you're there!,positive,0.5335
Go!,positive,0.6266
"When the air currents mingle in the afternoon, you can touch the stars!",positive,0.8092
ARCHITECTURE MANUFACTURING Huh?,neutral,0.7906
NATURE FOLKLORE That's unusual!,neutral,0.5461
Shizuku looking at non-fiction.,neutral,0.871
PYRITE AGATE JADE LEAD CAT FOLKLORE HISTORY OF EASTERN EUROPE WHEN HE WAS IMPRISONED He's making a violin in his cell...,neutral,0.6867
Seiji!,neutral,0.6415
I thought you were gone!,neutral,0.5064
Grandpa said I might find you here.,neutral,0.8406
I leave tomorrow.,neutral,0.8362
Tomorrow...,neutral,0.8473
Don't worry.,positive,0.5337
I'll wait here till you're done.,neutral,0.8034
Sorry I can't walk you home.,negative,0.5276
That's okay.,positive,0.7336
I'm glad you came.,positive,0.9665
"I can't come to the airport, but I'll wait for you.",neutral,0.683
It's only two months.,neutral,0.5271
I'm sorry I'm always so depressing.,negative,0.9446
I'll do my best while you're gone.,neutral,0.5227
"I'll see you, then.",neutral,0.7221
Have a good trip!,positive,0.9771
"Luisa, my betrothed, and I were born in a distant land.",neutral,0.9121
"In that town, magic still lived...",neutral,0.7302
and in the veins of its artisans flowed the blood of sorcerers.,neutral,0.6014
It was a doll maker's apprentice who fashioned us...,neutral,0.8094
but Luisa and I were happy...,positive,0.883
because he had made us so we could love others.,positive,0.7019
But then...,neutral,0.7173
Shizuku...,neutral,0.772
Shizuku!,neutral,0.7062
Shizuku!,neutral,0.7062
What's going on?,neutral,0.7289
Tsukishima!,neutral,0.7401
I'm sorry.,negative,0.6455
I wasn't listening.,negative,0.7876
Pay attention!,neutral,0.6813
This is important!,positive,0.8659
"Sorry, sir.",negative,0.5571
"Harada, you read.",neutral,0.6879
Yes.,positive,0.461
You were up until four again?,neutral,0.8562
It's okay.,positive,0.7313
I'm not sleepy at all.,positive,0.5641
But you're spaced out all the time!,negative,0.5656
Like just now...,neutral,0.7591
I was thinking.,neutral,0.767
I've got to organize what I want to write.,neutral,0.7587
I'm not hungry.,neutral,0.5821
"TUESDAY, OCTOBER 18TH Shizuku?",neutral,0.9389
So you are home...,neutral,0.7335
Turn on the lights!,neutral,0.5597
At least you could bring in the laundry!,neutral,0.5879
Shizuku!,neutral,0.7062
Come here!,positive,0.5968
"Shizuku's here, isn't she?",neutral,0.9068
She's not hungry.,neutral,0.6915
Thank you for coming.,positive,0.9759
Sorry to trouble you.,negative,0.6038
This way...,neutral,0.7919
Is anyone in the guidance office?,neutral,0.8595
Yeah.,neutral,0.5491
Please.,neutral,0.6087
I'm back!,positive,0.8505
Hello.,neutral,0.5209
"You're home early, Shiho.",neutral,0.6375
I'm beat!,neutral,0.4244
Want some coffee?,neutral,0.8421
"Yes, please.",positive,0.6413
"Mom, can I talk to you?",neutral,0.869
What?,neutral,0.5653
I'm thinking of moving out.,neutral,0.7407
I've found a place.,positive,0.5813
But can you afford it?,neutral,0.6522
I've saved from my job.,positive,0.4756
I found another one at a cram school.,neutral,0.8064
I'll get by.,positive,0.5635
I guess I've made you help me out too much around here.,neutral,0.6238
I'll talk to your father.,neutral,0.8086
You will?,neutral,0.8303
Great!,positive,0.9232
Money's tight till I graduate in the spring and get working...,neutral,0.6655
but I'll help you out then.,neutral,0.6869
Sounds good.,positive,0.9472
I'm sorry I'm doing this now during your master's thesis...,negative,0.62
Thanks.,positive,0.6284
You helped me enough with the data.,positive,0.8161
And Shizuku will be able to concentrate in her own room.,neutral,0.6911
She's acting weird.,negative,0.88
You think so too?,neutral,0.8716
The school called me.,neutral,0.7423
Look at this.,neutral,0.7571
What is it?,neutral,0.75
She's gone down a hundred spots!,neutral,0.5456
She's at her desk all the time...,neutral,0.7678
what's she doing?,neutral,0.8134
Good evening.,positive,0.6769
Hello.,neutral,0.5209
Excuse me.,neutral,0.4804
What high school will take you with grades like this?,neutral,0.6098
I'm not going to high school!,negative,0.5781
Use your head!,neutral,0.5764
You think a junior high education is enough?,neutral,0.6574
I can decide my own future!,neutral,0.5378
Watch your mouth!,neutral,0.515
Face the facts!,neutral,0.6408
The school will write the report after the second term!,neutral,0.8432
You're a fine one to talk!,positive,0.9339
You didn't study!,negative,0.7235
You just work part-time jobs!,neutral,0.588
I do what I have to!,neutral,0.533
You're the one who isn't doing that!,negative,0.5011
Don't you understand?,negative,0.5489
I've got something more important to do!,neutral,0.5039
Like what?,neutral,0.6021
Tell me.,neutral,0.7081
"Shiho, Shizuku...",neutral,0.8674
that's enough.,neutral,0.5111
But Dad...,neutral,0.7719
listen to this girl!,positive,0.7423
Both of you come out here and tell me about it.,neutral,0.8869
"Shizuku, change out of your uniform.",neutral,0.7599
Come on.,neutral,0.5758
"MID-TERM TEST RESULTS 3RD YEAR, CLASS 5, SHIZUKU TSUKISHIMA I see.",neutral,0.8952
Is it true what Shiho says?,neutral,0.8969
I do care about my grades!,positive,0.4773
You just said you weren't going to high school.,neutral,0.5619
You said I wouldn't get into one!,negative,0.4815
Shiho...,neutral,0.7834
can Shizuku and I talk alone for a bit?,neutral,0.9282
Yes.,positive,0.461
Where's your mother?,neutral,0.6677
At the Tanakas.,neutral,0.7021
I'm back.,positive,0.7539
"Hi, Mom.",neutral,0.6782
Is your dad back?,neutral,0.8598
Yeah.,neutral,0.5491
"Could you come here, Asako?",neutral,0.9198
I've been hearing about Shizuku.,neutral,0.8443
Coming.,neutral,0.6437
"All right, Shizuku...",neutral,0.7721
Is what you're doing now more important than studying?,neutral,0.7216
Can you tell me what it is?,neutral,0.8405
When it's time.,neutral,0.6764
Is this something you have to do right away?,neutral,0.864
I've only got three weeks left to do it!,positive,0.7906
I'm challenging myself.,neutral,0.7751
I have to.,neutral,0.6674
Challenging yourself?,neutral,0.7615
How?,neutral,0.6652
How will we know if you won't tell us?,neutral,0.5875
Is it something you can't even tell us?,neutral,0.5335
Seiya!,neutral,0.6248
Oh...,neutral,0.6291
sorry.,negative,0.5238
"Whatever you're doing at the library, I admire how hard you're working.",positive,0.9491
Let's let her do what she wants.,neutral,0.7268
Not everyone has to be the same.,neutral,0.6725
I should know that more than anyone...,neutral,0.6358
"Okay, Shizuku, do what you believe in.",neutral,0.7675
But it's not easy when you walk your own road.,neutral,0.4693
You've only got yourself to blame.,negative,0.8739
"And join us at mealtimes, all right?",neutral,0.7579
Yeah.,neutral,0.5491
We're a family.,positive,0.6556
Yes.,positive,0.461
Call Shiho.,neutral,0.8434
I'll make some tea.,neutral,0.7844
Shizuku...,neutral,0.772
"I know what Dad said, but what he really wants is for you to study.",neutral,0.6958
I know.,neutral,0.5132
It's written on his face.,neutral,0.6649
I'm moving out next Sunday.,neutral,0.885
You'll have your own room.,neutral,0.7312
You're leaving home?,neutral,0.8367
Yep.,neutral,0.5607
So smarten up!,positive,0.6626
Hurry!,neutral,0.5702
Hurry!,neutral,0.5702
Only one is real.,neutral,0.6583
Which one is the real one?,neutral,0.8702
Hurry!,neutral,0.5702
Hurry!,neutral,0.5702
Hurry!,neutral,0.5702
Luisa...,neutral,0.7216
you've finally come...,neutral,0.5017
but I've grown so old...,negative,0.7604
Shizuku...,neutral,0.772
Come in...,neutral,0.8118
I was fast asleep.,neutral,0.71
I'm sorry to bother you.,negative,0.5305
I've brought my story.,neutral,0.8269
It's finished?,neutral,0.6857
I promised you'd be the first to read it.,neutral,0.6601
It's a novel!,positive,0.5351
"""WHISPER OF THE HEART"" Can you read it now?",neutral,0.711
I'll wait as long as it takes.,neutral,0.7067
But you've worked so hard on it...,positive,0.509
shouldn't I take my time?,neutral,0.8259
You can stop if you don't like it.,negative,0.7098
"I hate to ask, but...",negative,0.5556
My heart's pounding...,neutral,0.4563
I see.,neutral,0.5826
I'll read it right now.,neutral,0.5345
Come sit by the fire.,neutral,0.7337
It's cold.,neutral,0.5305
Now we won't be bothered.,neutral,0.6105
Can I wait downstairs?,neutral,0.7372
It's okay.,positive,0.7313
I'm not cold at all.,neutral,0.5127
Of course...,neutral,0.6435
but...,neutral,0.6737
Are you sleeping?,neutral,0.8273
Shizuku...,neutral,0.772
I'm finished.,negative,0.7208
Thank you.,positive,0.853
It's very good.,positive,0.9778
It's not!,neutral,0.456
Say what you really think!,neutral,0.7298
I couldn't write what I wanted!,negative,0.7531
The last half doesn't make sense.,negative,0.9122
I know that!,neutral,0.5231
Yes...,neutral,0.5735
"it's rough, blunt, unfinished...",neutral,0.5258
just like Seiji's violin.,neutral,0.8195
You've shown me the rough stone you've just cut out of the rock.,neutral,0.8189
You've worked hard.,positive,0.6752
You're wonderful.,positive,0.9669
There's no need to rush now.,neutral,0.7441
Take your time and polish it.,neutral,0.7355
It's cold out here.,negative,0.4758
Come inside.,neutral,0.7497
Now...,neutral,0.7046
Now that I've written it I get it.,neutral,0.6865
Wanting isn't enough.,negative,0.4899
I have to learn more...,neutral,0.656
but Seiji's getting further and further ahead.,positive,0.7406
"I felt that I had to force myself to write, and I was so scared...",negative,0.7418
"You like Seiji, don't you?",neutral,0.8079
How does it taste?,neutral,0.8061
It's very good.,positive,0.9778
"When Seiji finished his first violin, we had ramen noodles.",neutral,0.8654
Jumbo size.,neutral,0.7492
Thank you.,positive,0.853
"Now, where was I?",neutral,0.674
You found Baron in a coffee shop...,neutral,0.7707
"Yes, in Germany...",neutral,0.6403
I was a student.,neutral,0.6928
He looked so melancholic...,neutral,0.6064
I asked the owner to sell him to me.,neutral,0.8666
But he wouldn't.,neutral,0.5563
"Baron had a lover, and he wouldn't separate them.",neutral,0.793
He was waiting for her to come back while she was being repaired...,neutral,0.8741
at the doll maker's shop.,neutral,0.8362
Just like in my story!,neutral,0.527
Yes...,neutral,0.5735
quite the coincidence!,positive,0.6485
"I had to go back to Japan, so I'd just about given up.",negative,0.703
Then a lady friend of mine...,neutral,0.8087
"told me that when the other doll came back, she would pick it up...",neutral,0.8625
so the two dolls could be reunited.,neutral,0.5709
So the owner gave in.,neutral,0.6972
I ended up leaving Germany with just Baron.,neutral,0.7656
"I promised her I'd come back, and asked her to keep the other doll.",neutral,0.8272
The day the dolls met again...,neutral,0.8486
would be the day we'd be reunited.,positive,0.7385
"But then the war started, and I couldn't keep my promise.",negative,0.8125
"When I was finally able to go back, I looked all over for her.",positive,0.5468
"But there was no trace of her, or the Baron's lover.",neutral,0.6308
She must have been very dear to you...,positive,0.6058
Your story brought the Baron out of my memory and back to life.,positive,0.6208
"Oh, yes...",positive,0.5776
Hold out your hand.,neutral,0.7267
But...,neutral,0.7123
That stone suits you perfectly.,positive,0.7481
I'll give it to you.,neutral,0.6129
"Now, finish up your story.",neutral,0.7152
Yes.,positive,0.461
Thank you!,positive,0.9538
Goodbye!,neutral,0.5805
I'm home.,positive,0.6493
Hi.,neutral,0.5326
Where's Dad?,neutral,0.75
In his bath.,neutral,0.7789
Where were you at this hour?,neutral,0.8693
I'm sorry I worried you.,negative,0.611
Today I'm back to studying for my entrance exams.,neutral,0.8163
So your challenge is over?,neutral,0.5596
For now.,neutral,0.6188
Did you eat?,neutral,0.806
There's curry...,neutral,0.8548
I'm fine!,positive,0.9076
"""For now""...",neutral,0.7941
"Shizuku, the bathroom's free.",neutral,0.5048
"Ah, the warrior rests.",neutral,0.7529
There we go.,neutral,0.5761
No!,neutral,0.4416
Wait there!,neutral,0.6065
It's a miracle!,positive,0.9077
You're here!,positive,0.7501
We're not dreaming?,neutral,0.6441
I got an earlier flight.,neutral,0.7693
Hop on.,neutral,0.558
Wait...,neutral,0.6459
you'll be cold.,neutral,0.5694
Climb on.,neutral,0.7041
I'll get a coat.,neutral,0.6764
No time!,positive,0.4663
Get on.,neutral,0.5731
Hang on tight.,neutral,0.6621
I was out there calling you in my head.,neutral,0.7884
"""Shizuku!"" And then you appeared!",neutral,0.5697
What a team!,positive,0.9512
"Me, too...",neutral,0.7646
it's like I'm still dreaming!,neutral,0.5429
How was Cremona?,neutral,0.8508
A lot different than I thought.,neutral,0.5543
But I'm going to do it.,positive,0.5353
It's getting light!,positive,0.7207
Shall I get off?,neutral,0.8756
It's all right.,positive,0.5812
I made up my mind I was going to take you all the way up this hill!,neutral,0.5453
That's not fair!,negative,0.939
I'm no man's burden!,neutral,0.5896
I want to be useful!,positive,0.8185
Okay!,positive,0.6122
Push!,positive,0.6018
Almost there!,positive,0.7447
Shizuku!,neutral,0.7062
Hop on!,positive,0.6761
We made it!,positive,0.9158
I'll hold the coat.,neutral,0.7255
I'm fine.,positive,0.8
Here...,neutral,0.7237
Wow!,positive,0.8599
"In the mist, it looks just like the sea!",positive,0.5665
This is my secret spot.,neutral,0.8193
It's almost time.,neutral,0.5024
I wanted you to see this.,positive,0.5476
Grandpa told me everything.,neutral,0.7709
I didn't do anything to help...,negative,0.7885
I was just thinking of myself.,neutral,0.791
No...,neutral,0.5715
you were the reason I did it.,positive,0.6104
I'm glad I pushed myself.,positive,0.7986
I understand myself better now.,positive,0.7877
I'm going to study hard and go on to high school.,positive,0.6971
"Listen, Shizuku...",neutral,0.8582
"I can't say how soon it'll be, but...",neutral,0.7922
would you marry me?,neutral,0.8481
I'm going to be a violin maker...,neutral,0.6974
and then...,neutral,0.673
You mean it?,neutral,0.7022
That's exactly what I wanted.,positive,0.7362
Yeah?,neutral,0.7381
Great!,positive,0.9232
Wait...,neutral,0.6459
it's cold...,neutral,0.5263
Shizuku...,neutral,0.772
I love you!,positive,0.9872
"Had a dream of living on my own With no fear of being all alone Pushed my sadness down inside of me And pretended I was strong as I could be Country road, this old road If you go right to the end Got a feeling it'll take me To that town, country road Tired of walking, I stop and stand Thinking back on my hometown But that road leading up the hill Is telling me to move on Country road, this old road If you go right to the end Got a feeling it'll take me To that town Country road It doesn't matter to me how sad I might be I'll never ever let a tear show in my eye If my feet are moving faster That's because I only want to push away memories Country road, this old road Could go right to my home town I won't go there, I can't go there Can't go down that country road Country road, when tomorrow comes I'll be like I always am Want to go back there, can't go back there Fare thee well Country road",neutral,0.5071
