text,sentiment,score
What are they?,neutral,0.7907
Not birds!,negative,0.4927
"Fight back, Haku!",positive,0.676
This way!,positive,0.5996
Haku?,neutral,0.7206
Haku!,neutral,0.5966
Oh...,neutral,0.6291
It's just paper...,neutral,0.6919
Haku?,neutral,0.7206
"That is you, right?",neutral,0.8131
Are you hurt?,neutral,0.5389
Those paper birds are gone.,neutral,0.5774
"You're safe, now.",positive,0.685
He's going to Yubaba...,neutral,0.8973
"Oh, no!",negative,0.6841
He'll die.,negative,0.8792
The richest man himself has come To grace us with his presence Welcome.,positive,0.9346
"Time to beg for tips Time to start begging Now beg Please, sir!",neutral,0.6342
Over here.,neutral,0.6487
Gold springs from his palms.,neutral,0.7465
"Toss some this way, sir.",neutral,0.8411
What are you doing?,neutral,0.8242
I'm going upstairs.,neutral,0.8063
"No, you don't.",neutral,0.4695
What's this?,neutral,0.7517
It's blood!,neutral,0.5578
"Move, move.",neutral,0.694
Let our guest through.,neutral,0.7116
Thank you for helping me before.,positive,0.9193
Don't just stand there...,neutral,0.6738
I don't want any.,negative,0.7806
Don't need any.,neutral,0.5913
"I'm busy, please excuse me.",neutral,0.4959
Quiet!,neutral,0.7241
Quiet down.,neutral,0.6414
"Back, get back.",neutral,0.5992
Please forgive her manners.,neutral,0.6516
"After all, the girl is only human and new here...",neutral,0.636
Wipe that smile off your face.,positive,0.5087
I saw that look.,neutral,0.638
"Why, I would never...",negative,0.6564
He ate them!,negative,0.7265
Yubaba!,neutral,0.5463
"We're in a fine mess, now.",neutral,0.4581
"Actually, he's a No Face.",negative,0.5892
"That's right, a No Face.",neutral,0.6503
"Your greed attracted quite a guest, all right.",negative,0.592
Don't do anything stupid until I get down there.,negative,0.6105
"Look, the carpet's a mess.",negative,0.914
Get Haku out of here.,negative,0.6926
He's no use to me now.,negative,0.7663
Sleeping outside of your crib again.,negative,0.6124
"Oh, I'm sorry, you were sleeping like such a good baby.",negative,0.4345
Baba still has work to do.,neutral,0.663
Go back to sleep now.,neutral,0.712
Good baby.,positive,0.9083
"Ouch, let go!",negative,0.4944
"Oh, thank you for helping me.",positive,0.9563
But I'm in a hurry.,neutral,0.5672
Please let me go.,neutral,0.6379
You came here to make me sick.,negative,0.9211
"Bad germs outside, bad.",negative,0.901
I'm a human.,neutral,0.6758
Maybe you never saw one before.,neutral,0.6795
You'll get sick out there.,negative,0.918
Stay here and play with me.,neutral,0.7649
Are you sick?,neutral,0.5093
I'm in here 'cause I'll get sick outside.,negative,0.7461
It's staying in here that'll make you sick.,negative,0.8905
"You see, somebody I really care about got hurt very badly.",negative,0.8958
So I've got to go right now.,neutral,0.7838
Please let go of my arm.,neutral,0.5742
"If you go, I'll start crying.",negative,0.8044
"If I cry, Baba will come and kill you.",negative,0.8924
I'll break your little arm.,negative,0.7906
That hurts!,negative,0.8804
"Please, I'll come play with you later.",neutral,0.5348
"No, I wanna play now.",neutral,0.6342
That's blood!,negative,0.4959
Get it!,positive,0.5351
It's blood.,neutral,0.5622
Haku!,neutral,0.5966
"Stop, go away!",negative,0.7527
"Scat, scat.",negative,0.9118
Haku!,neutral,0.5966
"It is you, right?",neutral,0.8038
Hang on.,neutral,0.7189
Be quiet!,neutral,0.6147
Haku!,neutral,0.5966
"Shoo, go away.",negative,0.744
"Oh, no.",negative,0.6307
I'm not afraid of blood.,neutral,0.7565
I'll cry if you don't play.,negative,0.9097
Please be a good boy and wait.,positive,0.639
"If you don't play with me, I'll cry...",negative,0.93
"Please, wait.",neutral,0.5322
What a racket!,negative,0.8544
Simmer down.,neutral,0.6299
"You're a little butterball, aren't you...",negative,0.5874
Guess I'm still a little transparent.,neutral,0.7753
Baba.,neutral,0.6066
"Oh, dear, can't you even tell me from your own mother?",negative,0.8017
"There, that gives you a little more freedom.",positive,0.6451
Let's see now...,neutral,0.8443
What shall we turn you into?,neutral,0.8532
This is our little secret.,neutral,0.8232
"You tell anyone, I'll rip your mouth out.",negative,0.8945
Who are you?,neutral,0.7975
Yubaba's twin sister.,neutral,0.8158
"Thanks to you, I've had a good look at this place, enjoyed myself.",positive,0.989
Now hand over the dragon.,neutral,0.7775
What do you want with Haku?,neutral,0.8708
He's badly hurt.,negative,0.9156
"That dragon's a thief, my sister's lackey.",negative,0.7888
Stole a precious seal from my house.,negative,0.6772
Haku would never!,neutral,0.4995
He's so kind.,positive,0.9404
All dragons are kind.,positive,0.6966
Kind and stupid.,negative,0.7311
Eager to learn my sister's magical ways.,positive,0.9049
This boy here will do anything that greedy woman wants.,negative,0.5753
Move away.,neutral,0.5384
It's too late for him anyway.,negative,0.5679
The seal was protected by a charm...,neutral,0.7153
Any who try to steal it must die.,negative,0.8781
"No, you can't.",negative,0.5951
What's gotten into them?,neutral,0.7633
"Hey there, cut it out!",neutral,0.5067
Go back to your room.,neutral,0.6715
"Oh, dear, seems I was careless.",negative,0.7632
Haku!,neutral,0.5966
"Oh, no!",negative,0.6841
Haku.,neutral,0.6544
What on earth is this?,negative,0.8955
Hey!,neutral,0.5279
Just wait!,neutral,0.5947
Haku.,neutral,0.6544
Does it hurt?,neutral,0.617
This is serious.,negative,0.55
"Haku, don't give up!",positive,0.5576
"Oh, no, he's going to die!",negative,0.9141
There's something inside him that's killing him.,negative,0.8949
Inside him?,neutral,0.8248
It's a good spell.,positive,0.919
Nothing I can do.,neutral,0.4769
"Haku, the River Spirit gave me this.",neutral,0.7914
"Eat it, maybe it'll help.",neutral,0.6086
"Haku, open your mouth.",neutral,0.6461
"Please, Haku, eat it.",negative,0.5677
"See, it's safe.",neutral,0.4948
Is it an herbal cake?,neutral,0.9261
Open.,neutral,0.5638
That's a good boy...,positive,0.9556
That's it.,neutral,0.5321
Swallow.,neutral,0.7274
He spit it out!,negative,0.6935
That's it!,positive,0.5892
The seal!,neutral,0.6265
It got away!,neutral,0.516
There!,positive,0.5739
Over there.,neutral,0.6481
"Gross, gross, Sen!",negative,0.9294
Totally gross.,negative,0.9422
Clean.,neutral,0.4986
"Haku took this from Yubaba's sister, Kamaji.",neutral,0.9138
From Zeniba?,neutral,0.847
A witch's seal.,neutral,0.4889
"Precious loot, I'd say.",neutral,0.4814
Oh...,neutral,0.6291
I knew it was Haku!,neutral,0.5382
"Look, Kamaji, it's Haku!",neutral,0.6614
Haku!,neutral,0.5966
Kamaji!,neutral,0.6833
He's not breathing!,negative,0.7771
"Yes he is, but he's still very ill from the spell...",negative,0.7662
That should calm him some.,neutral,0.7876
"Haku turned up one day, just like you.",neutral,0.7719
He said he wanted to learn magic.,neutral,0.8515
I didn't approve...,negative,0.8622
of him becoming a sorcerer's apprentice...,neutral,0.842
"I warned him, but he wouldn't listen.",negative,0.7109
Said he had nowhere left to go.,neutral,0.5975
He signed up to be Yubaba's apprentice.,neutral,0.9073
"As time went by, he turned increasingly pale, and his eyes took on a sharp gleam.",neutral,0.7233
"Kamaji, I'm going to give this back to Yubaba's sister.",neutral,0.7657
"Give it back, apologize, and ask her to help Haku.",neutral,0.7616
Tell me where she lives.,neutral,0.8004
Go to Zeniba's?,neutral,0.9172
She's one scary sorceress.,negative,0.7855
Please.,neutral,0.6087
Haku helped me.,positive,0.6837
Now I want to help him.,positive,0.5893
You can get there all right...,positive,0.6838
But getting back...,neutral,0.7287
Wait here.,neutral,0.6363
Let's see now...,neutral,0.8443
"It's around here, I think...",neutral,0.8855
"Everyone, I need my shoes and my clothes, please.",neutral,0.5903
Sen!,neutral,0.4866
I've been looking for you everywhere.,neutral,0.7038
Lin.,neutral,0.5945
That's Haku.,neutral,0.6755
What happened here?,neutral,0.7793
Who are these guys?,neutral,0.7151
My new friends.,positive,0.8282
Yubaba's tearing the place apart looking for you.,neutral,0.505
"The big tipper turned out to be a horrible monster, No Face.",negative,0.9574
Yubaba says you led him here.,neutral,0.7359
Maybe I did.,neutral,0.7556
You serious?,neutral,0.6067
I just thought he was a customer...,neutral,0.6843
He's already swallowed three of our people.,negative,0.8717
Found it!,positive,0.8774
"Here it is, Sen.",neutral,0.7311
"We're busy, gramps.",neutral,0.67
You can use this.,neutral,0.5324
TRAIN TICKETS Train tickets.,neutral,0.8898
Where'd you get them?,neutral,0.7808
I've had them for 40 years.,neutral,0.7373
"Now listen, it's the sixth stop, called Swamp Bottom.",neutral,0.7391
Swamp Bottom.,neutral,0.6124
"That's right, it's the sixth stop.",neutral,0.7662
The sixth stop.,neutral,0.7696
Make sure you get it right.,neutral,0.6785
"There used to be a return train, but these days it's a one-way ride.",neutral,0.6566
Still interested.,positive,0.7273
Yup.,neutral,0.5349
"I'll walk back, along the tracks.",neutral,0.8654
But what about Yubaba?,neutral,0.8443
I'll go to her now.,neutral,0.8182
"I promise I'll be back, Haku.",positive,0.797
You can't die.,neutral,0.5276
What's going on here?,neutral,0.7388
Don't you see?,neutral,0.6736
It's called...,neutral,0.8479
love...,positive,0.5426
It just keeps getting bigger.,positive,0.7344
Don't let it swallow me.,neutral,0.5047
Here she comes.,neutral,0.6979
"Thank goodness, Sen.",positive,0.876
Yubaba can't control him.,neutral,0.5634
There's no need to get upset.,neutral,0.6221
I'm sure Sen will turn up.,neutral,0.6218
Where's Sen!,neutral,0.7019
I want Sen.,neutral,0.6082
"Go, hurry.",neutral,0.6042
"Yubaba, it's Sen.",neutral,0.8147
Where were you?,neutral,0.7832
"Sen has come, dear guest.",neutral,0.7897
We'll be right with you.,positive,0.5836
What took you so long!,negative,0.666
This is a complete disaster.,negative,0.972
Suck up to him and squeeze all his gold out of him.,negative,0.8803
What's that filthy rat?,negative,0.8791
Don't you recognize him?,neutral,0.7587
"Of course not, how disgusting.",negative,0.9292
"Now, in you go.",neutral,0.745
Call if you need us.,neutral,0.79
Is she all right in there by herself?,neutral,0.8641
Want to take her place?,neutral,0.8739
"Try this, it's yummy.",positive,0.9703
Want some gold?,neutral,0.8418
I'm not giving it to anybody else.,neutral,0.5583
"Come over here, Sen.",neutral,0.8405
What is it you want?,neutral,0.7838
You can tell me.,neutral,0.643
Where did you come from?,neutral,0.779
There's someplace I have to go right away.,neutral,0.6481
You should go back where you came from.,neutral,0.7221
You can't help me with what I want.,neutral,0.5918
Where's your home?,neutral,0.7681
Don't you have a mom and dad?,neutral,0.7479
I don't wanna...,negative,0.8266
I'm lonely...,negative,0.72
Can't you get back home?,neutral,0.5525
I want Sen.,neutral,0.6082
Take the gold.,neutral,0.6996
Are you going to eat me?,neutral,0.4995
Take it.,neutral,0.6769
Take it.,neutral,0.6769
"If you're going to eat me, have this first.",negative,0.5501
"I was saving it for my parents, but you can have it.",neutral,0.7555
Sen.,neutral,0.6388
Girl!,neutral,0.4738
What did you feed me?,neutral,0.6633
Out of my way!,neutral,0.5863
Not on my premises!,negative,0.6781
Over here!,neutral,0.5148
Here!,positive,0.5584
You'll pay for this.,negative,0.8387
"Sen, over here!",neutral,0.6614
There he is.,neutral,0.6553
Over here!,neutral,0.5148
Don't call him over.,neutral,0.612
He's only bad in the bath house.,negative,0.8624
He needs to get out of there.,negative,0.7144
But take him where?,neutral,0.7926
I don't know...,neutral,0.5618
You don't know...,neutral,0.5761
He's following us.,neutral,0.8062
"From here, you walk.",neutral,0.8146
You'll find the station.,neutral,0.7427
Thank you.,positive,0.853
You better come back.,neutral,0.5564
I know I called you a klutz!,negative,0.6121
I take it back!,positive,0.6102
"No Face, if you so much as touch that girl, you'll pay for it.",negative,0.6686
There it is.,neutral,0.5908
"Train's coming, here we go.",neutral,0.782
I'm riding to Swamp Bottom.,neutral,0.8949
"You want to come, too?",neutral,0.8336
"Him too, please.",neutral,0.7844
Come here.,neutral,0.6825
"Behave yourself, OK?",neutral,0.6005
Kamaji.,neutral,0.6694
"Oh, Haku...",neutral,0.6724
You're awake.,neutral,0.6826
Where's Sen?,neutral,0.7517
What happened?,neutral,0.6705
Please tell me.,neutral,0.685
Don't you remember anything?,neutral,0.6783
Just little pieces.,neutral,0.6244
Chihiro kept calling my name in the darkness.,neutral,0.6887
I followed her voice and woke up lying here...,neutral,0.7473
"Chihiro, huh...",neutral,0.7828
Her real name's Chihiro.,neutral,0.8361
Can't beat the power of love...,positive,0.8172
This gold hardly covers the damage.,negative,0.7034
"That fool, Sen.",negative,0.9013
She just cost me a fortune.,negative,0.9069
"But, Sen did save us, after all.",neutral,0.5253
Silence!,neutral,0.6404
"She started it all, and now she's run away.",negative,0.6527
Even abandoned her own parents!,negative,0.7271
They must be fine fat pigs by now.,negative,0.6711
Turn them into bacon or ham.,neutral,0.7988
Please wait.,neutral,0.6453
Master Haku.,neutral,0.7463
"What, you still alive?",neutral,0.652
You still can't see that you've lost something precious.,negative,0.796
Don't get fresh with me.,negative,0.6763
Since when do you talk that way?,negative,0.4957
Baby...,neutral,0.7478
Baby!,positive,0.5345
It's just sand.,negative,0.4923
Baby!,positive,0.5345
"Where are you, baby?",neutral,0.8
"Come out, please.",neutral,0.6264
You!,positive,0.4782
Tell me!,neutral,0.6982
Where did you hide my baby?,negative,0.6039
He's with Zeniba.,neutral,0.8622
Zeniba?,neutral,0.7284
"I get it, that evil witch.",negative,0.8843
So she thinks she's beaten me.,negative,0.5425
"So, what's your plan?",neutral,0.8159
I'll bring baby back.,neutral,0.5605
"But in exchange, return Sen and her parents to the human world.",neutral,0.8362
And what becomes of you?,neutral,0.7878
Let's say I tear you to pieces after sending them back!,negative,0.5593
I think this is the right stop...,neutral,0.5033
Let's go.,positive,0.5876
You can ride on my shoulder.,neutral,0.655
Come in.,neutral,0.744
Excuse us.,neutral,0.5495
"Well, hurry up and come in, then.",neutral,0.6963
C'mon.,neutral,0.5362
So you all made it.,positive,0.5631
Um...,neutral,0.6851
Have a seat.,neutral,0.6978
I'll make you some tea.,neutral,0.7775
"Zeniba, Haku stole this from you.",negative,0.5196
I brought it back.,neutral,0.5718
Do you know what this is?,neutral,0.8149
"No, but I know it's very precious.",positive,0.7112
I'm here to apologize for Haku.,neutral,0.5295
I'm sorry.,negative,0.6455
You felt fine while you held it?,neutral,0.5791
What?,neutral,0.5653
What's this?,neutral,0.7517
The spell is gone.,neutral,0.5937
I'm sorry.,negative,0.6455
I stepped on that strange bug that was on the seal and squashed it.,neutral,0.6251
Squashed it?,neutral,0.797
"You know, my sister snuck that bug into the dragon, so she could control her apprentice.",neutral,0.795
Squashed it...,neutral,0.7046
You sit too.,neutral,0.7756
"You're No Face, aren't you?",neutral,0.6203
"You sit, too.",neutral,0.7809
"Oh, um, please turn them back into themselves.",negative,0.6027
"Why my dears, the spell's long broken.",negative,0.5364
You can turn yourselves back.,neutral,0.6034
"My sister and I are two halves of a whole, but we really don't get along.",negative,0.9558
You've seen what bad taste she has.,negative,0.9308
Sorceress twins are just a recipe for trouble.,negative,0.9221
"I'd like to help you, dear, but there's nothing I can do.",negative,0.4628
It's one of our rules here.,neutral,0.815
"You've got to take care of your parents and that dragon boyfriend of yours, on your own.",neutral,0.6114
"But, um, can't you even give me a hint?",negative,0.6746
I feel like Haku and I met a long time ago.,neutral,0.8027
"In that case, it's easy.",positive,0.4664
"Nothing that happens, is ever forgotten, even if you can't remember it.",neutral,0.6155
It's already late.,negative,0.6595
Why don't you stay the night?,neutral,0.7721
You boys give me a hand.,neutral,0.6323
Keep at it.,neutral,0.5522
"That's right, you're terrific.",positive,0.9318
You're a big help...,positive,0.8935
A magic one won't do the trick.,neutral,0.4984
Pull it through there...,neutral,0.798
And do it again.,neutral,0.626
"I really have to go home, Granny.",neutral,0.665
Haku could die while I'm just sitting here...,negative,0.7527
They might eat my mom and dad.,negative,0.9126
Just wait a little longer.,neutral,0.7731
There we are.,neutral,0.6427
Use it to tie back your hair.,neutral,0.8866
It's so pretty.,positive,0.9806
It'll protect you.,neutral,0.5646
I made it from the thread they spun.,neutral,0.7319
Thank you.,positive,0.853
What good timing.,positive,0.9241
"We've got another guest, let him in.",neutral,0.7711
Sure.,neutral,0.4753
Haku!,neutral,0.5966
Thank goodness.,positive,0.88
Aren't you hurt?,neutral,0.5201
You sure you're OK?,neutral,0.7926
Thank goodness.,positive,0.88
"Good timing, I'd say.",positive,0.6869
"Look, Granny, Haku's alive.",neutral,0.6645
"Haku, I no longer blame you for what you did.",neutral,0.6181
Just be sure you protect the girl.,neutral,0.7483
"OK, boys, time to go home.",neutral,0.7276
Come back soon.,neutral,0.5594
"You, stick around and be my helper.",neutral,0.6013
Granny!,neutral,0.6616
"Thank you, I'm going now.",positive,0.8202
I'm sure you can manage everything.,neutral,0.6203
My real name is Chihiro.,neutral,0.8175
Chihiro...,neutral,0.7645
What a nice name.,positive,0.9763
"Take good care of it, it's yours.",positive,0.7236
I will!,positive,0.8202
Off you go.,neutral,0.7004
Yes.,positive,0.461
"Thank you, granny.",positive,0.8332
Good bye.,neutral,0.5542
"Listen, Haku.",neutral,0.77
"I don't remember it, but my mom told me...",neutral,0.7714
"Once, when I was little, I fell into a river.",negative,0.6108
She said they'd drained it and built things on top.,neutral,0.76
But I've just remembered.,neutral,0.7108
The river was called...,neutral,0.8758
Its name was the Kohaku River.,neutral,0.8814
Your real name is Kohaku.,neutral,0.8355
"Chihiro, thank you.",positive,0.8506
My real name is Nigihayami Kohaku Nushi.,neutral,0.8711
Nigihayami?,neutral,0.8072
Nigihayami Kohaku Nushi.,neutral,0.7707
What a name!,positive,0.6738
Sounds like a guardian spirit.,neutral,0.5622
I also remember how you fell into me as a child.,neutral,0.794
You were chasing your shoe.,neutral,0.6325
"Yes, you carried me to shallow water, Kohaku.",neutral,0.6568
I'm so grateful...,positive,0.981
They're back!,positive,0.7917
"You brought Baby back with you, right?",neutral,0.872
Baba.,neutral,0.6066
You're not hurt?,neutral,0.7355
What a terrible time you had.,negative,0.958
"Baby, you're standing all by yourself?",neutral,0.6871
When...,neutral,0.777
"Yubaba, you promised.",neutral,0.7323
Please return Chihiro's family to the human world.,neutral,0.6362
Not so fast.,neutral,0.6056
"This world has rules, you know.",neutral,0.6045
Shut up!,negative,0.787
"Baba, don't be so mean.",neutral,0.5081
Just do it.,positive,0.5567
Baby had such a good time.,positive,0.9731
"But, a rule's a rule.",neutral,0.6215
Otherwise I can't break the spell.,neutral,0.5887
"If you make Sen cry, I won't like you anymore, Baba.",negative,0.9427
Why that's-- Granny.,neutral,0.7054
Granny?,neutral,0.7672
I'm coming to you.,neutral,0.7684
Haku told me all about the rule.,neutral,0.8049
At least you've got guts.,neutral,0.6338
Here's your contract.,neutral,0.7232
Come over here.,neutral,0.8033
"I won't be a minute, Baby.",neutral,0.6713
Don't worry.,positive,0.5337
See if you can guess which of them are yours.,neutral,0.8804
You only get one guess.,neutral,0.7355
"Get it right, and you're all free.",positive,0.5513
"Granny, this is no good.",negative,0.9632
My parents aren't here.,negative,0.7189
Not here?,neutral,0.5869
That's your answer?,neutral,0.7643
Yes.,positive,0.461
Bingo!,neutral,0.5437
Thatta girl!,neutral,0.5749
Right on!,positive,0.6765
"Thank you, everyone.",positive,0.9456
Go!,positive,0.6266
You win.,positive,0.7091
Just get out of here.,negative,0.8158
Thank you for everything.,positive,0.9703
Good bye.,neutral,0.5542
Thank you.,positive,0.853
Come and see us.,neutral,0.5437
Haku...,neutral,0.7219
Let's go.,positive,0.5876
Where are Mom and Dad?,neutral,0.779
They've gone on ahead.,neutral,0.7278
There's no water.,neutral,0.6129
I can't go any farther.,neutral,0.4508
"Go back the way you came, Chihiro.",neutral,0.8446
But don't ever look back.,neutral,0.6644
Not until you're out of the tunnel.,neutral,0.7426
"What about you, Haku?",neutral,0.8666
I'll speak to Yubaba.,neutral,0.8743
Quit my apprenticeship.,negative,0.5213
"I'm fine, now that I have my name back.",positive,0.861
"I'll go back to my world, too.",neutral,0.6926
Can we meet again?,neutral,0.7075
I'm sure.,neutral,0.6031
Promise?,neutral,0.7763
Promise.,neutral,0.6684
"Now go, and don't look back.",neutral,0.6074
Chihiro.,neutral,0.6976
Where have you been?,neutral,0.7783
Hurry up.,neutral,0.5927
Mom!,neutral,0.5075
Dad!,positive,0.4869
You can't just run off like that.,negative,0.7243
Away we go.,neutral,0.6879
"Mom, are you sure you're OK?",neutral,0.8215
What?,neutral,0.5653
I'm sure the moving van's there by now.,neutral,0.8032
"Hurry along, Chihiro.",neutral,0.7648
Watch your step.,neutral,0.6942
"You'll make me trip, Chihiro, clinging like that.",neutral,0.6784
The end of the tunnel.,neutral,0.5906
Hey...,neutral,0.7073
What is it?,neutral,0.75
Will you look at that...,neutral,0.8102
"It's all dusty inside, too.",negative,0.6171
Some kind of joke?,negative,0.6063
You think?,neutral,0.7519
I told you not to stop here.,neutral,0.5349
"OK, all clear.",neutral,0.4901
"We're off, Chihiro.",neutral,0.8231
"Hurry up, Chihiro.",neutral,0.7397
THE END,neutral,0.5158
