text,sentiment,sentiment_score,theme,theme_score,length
She's crazy about ham.,positive,0.4931,Family,0.4829,4
Then let's eat.,positive,0.6423,Family,0.9211,3
But first let's start the generator.,positive,0.4962,Resilience,0.6626,6
We need electricity to talk to Koichi.,negative,0.4664,Resilience,0.223,7
Koichi is my father.,uncertain,0.4153,Family,0.9951,4
Is he a bad sorcerer?,negative,0.5433,Family,0.0405,5
"No, silly.",negative,0.807,Family,0.5842,2
He's a ship captain.,uncertain,0.3585,Resilience,0.3775,4
"What about your father, Ponyo?",uncertain,0.3982,Family,0.99,5
Fujimoto!,positive,0.6778,Personal Growth,0.4117,1
He keeps me prisoner.,negative,0.6134,Trauma,0.651,4
I ran away.,negative,0.6779,Personal Growth,0.8169,3
What about your mother?,uncertain,0.399,Family,0.9903,4
I love my mother!,positive,0.5342,Family,0.9943,4
She's really scary.,very negative,0.5717,Trauma,0.698,3
Sounds like Lisa.,uncertain,0.4231,Family,0.961,3
"Can you help me, Ponyo?",uncertain,0.3552,Personal Growth,0.6576,5
Maybe the fuel's too old?,negative,0.8101,Family,0.1438,5
Is it clogged?,negative,0.5223,Family,0.3251,3
Clogged.,negative,0.7846,Family,0.7274,1
It's clogged there.,negative,0.7695,Trauma,0.6606,3
Success!,positive,0.7127,Family,0.8839,1
All bright!,positive,0.6087,Family,0.8702,2
"Wow, Ponyo!",very positive,0.4856,Personal Growth,0.8815,2
Antenna!,positive,0.6245,Personal Growth,0.0192,1
Antenna!,positive,0.6245,Personal Growth,0.0192,1
"Did all the ships sink, Lisa?",negative,0.677,Trauma,0.3243,6
I can't see a single light.,very negative,0.4835,Loneliness,0.7774,6
So loud!,negative,0.5323,Family,0.6606,2
What's wrong?,uncertain,0.4233,Family,0.3095,2
Even the radio is out of whack.,negative,0.7222,Trauma,0.1674,7
This is JA4LL...JA4LL.,positive,0.6192,Personal Growth,0.5154,3
"Come in, Koichi.",uncertain,0.3791,Family,0.9265,3
"It's Lisa, Sosuke and Ponyo.",uncertain,0.4185,Family,0.9956,5
We're all doing fine.,positive,0.6743,Family,0.9581,4
We're going to have dinner.,positive,0.4808,Family,0.9217,5
Ham!,negative,0.5379,Personal Growth,0.0413,1
Ready?,uncertain,0.3196,Family,0.7586,1
"Careful, it's hot.",negative,0.6441,Family,0.4204,3
It's not ready yet.,negative,0.4805,Family,0.6909,4
It takes three minutes.,uncertain,0.2916,Family,0.82,4
Close your eyes!,negative,0.5064,Family,0.7529,3
Not yet!,negative,0.8097,Family,0.7226,2
"No peeking, Ponyo.",negative,0.7827,Personal Growth,0.7118,3
"Okay, you can look now.",uncertain,0.3746,Family,0.7838,5
And...presto!,positive,0.7496,Family,0.7486,1
Ham!,negative,0.5379,Personal Growth,0.0413,1
"Good for you, Ponyo.",positive,0.6546,Personal Growth,0.9708,4
Ponyo went to sleep.,uncertain,0.3512,Resilience,0.3588,4
Is her home far away?,negative,0.5013,Empathy,0.1876,5
I think it must be.,positive,0.5214,Family,0.8942,5
Look Sosuke.,uncertain,0.4302,Personal Growth,0.8866,2
The sea is calmer.,positive,0.6165,Resilience,0.5328,4
Because Ponyo's asleep?,negative,0.6936,Family,0.4511,3
Look over there!,positive,0.4674,Family,0.7731,3
It's moving.,positive,0.5697,Personal Growth,0.8493,2
Someone's up there.,uncertain,0.3415,Resilience,0.5705,3
People from the senior center?,uncertain,0.3952,Resilience,0.3732,5
It's gone.,negative,0.7968,Family,0.6719,2
That's the peak road.,positive,0.5657,Personal Growth,0.0056,4
"Sosuke, stay there with Ponyo.",uncertain,0.3648,Family,0.9857,5
Maybe I could get through on the mountain road.,positive,0.5395,Resilience,0.7811,9
I'm going to the senior center.,uncertain,0.3396,Resilience,0.5491,6
I'll go too.,positive,0.5306,Family,0.9265,3
Stay here with Ponyo.,uncertain,0.3853,Friendship,0.9797,4
I'm going too.,positive,0.4724,Family,0.8862,3
Let's take Ponyo with us.,positive,0.6694,Friendship,0.8192,5
I'm going with you!,positive,0.6247,Friendship,0.9668,4
"Sosuke, our house is a lighthouse in the storm.",positive,0.5991,Resilience,0.9843,9
Everyone out there is depending on us.,uncertain,0.3034,Resilience,0.4449,7
Someone has to stay here.,negative,0.502,Family,0.7111,5
Lots of things are happening that I don't understand.,uncertain,0.3824,Resilience,0.4786,9
But right now I'm worried about the people at the senior center.,negative,0.7122,Empathy,0.8006,12
Just knowing you're here will help me.,positive,0.7034,Empathy,0.8347,7
Don't worry.,positive,0.5908,Resilience,0.7732,2
I promise to come back.,uncertain,0.3977,Personal Growth,0.6621,5
Promise?,positive,0.5156,Family,0.4733,1
I promise.,positive,0.6579,Family,0.8114,2
You promised!,positive,0.7065,Family,0.7974,2
"I love you, Sosuke.",positive,0.5901,Family,0.9893,4
I see the lights of the town!,positive,0.5505,Resilience,0.5516,7
Finally...,uncertain,0.384,Family,0.7596,1
Now we can navigate.,positive,0.6835,Family,0.6874,4
I've never seen that town before.,uncertain,0.3737,Resilience,0.6555,6
Did the storm blow us to America?,negative,0.623,Trauma,0.2076,7
That's not a mountain.,uncertain,0.4244,Resilience,0.1723,4
And that's no harbor...,negative,0.7862,Loneliness,0.2074,4
Those are ships!,positive,0.5721,Resilience,0.073,3
The sea is piled up into a mountain!,negative,0.5212,Trauma,0.5462,8
It's a ship graveyard.,negative,0.6902,Trauma,0.0147,4
What's going on?,uncertain,0.3741,Family,0.4452,3
We lost power!,negative,0.8797,Trauma,0.5018,3
Heave to!,positive,0.6549,Family,0.826,2
Drop the sea anchor!,negative,0.6103,Trauma,0.3298,4
Aye-aye!,positive,0.7437,Family,0.805,1
Something is coming!,positive,0.6524,Personal Growth,0.3978,3
A sea goddess!?,uncertain,0.4254,Resilience,0.269,3
The engine!,positive,0.5994,Resilience,0.0141,2
We're saved!,positive,0.7252,Family,0.9127,2
The engine started again.,positive,0.4998,Resilience,0.9616,4
It was Her!,positive,0.7136,Identity,0.9891,3
Protect us from harm...,positive,0.5946,Family,0.7802,4
"Come on, come on.",uncertain,0.4407,Family,0.8345,4
A barrier spell!,uncertain,0.4334,Resilience,0.0666,3
Where did she learn this?,uncertain,0.278,Resilience,0.5468,5
Good heavens.,negative,0.4698,Family,0.754,2
.,uncertain,0.2984,Family,0.7734,1
.she's human!,uncertain,0.4463,Personal Growth,0.9514,2
"Hey, watch out!",uncertain,0.4392,Personal Growth,0.7777,3
What are you doing?,uncertain,0.2783,Personal Growth,0.5829,4
Stop!,negative,0.8468,Family,0.771,1
This is unsafe!,negative,0.5866,Trauma,0.4023,3
Stop that at once!,negative,0.801,Family,0.723,4
I'm simply trying to save your sister.,uncertain,0.3246,Family,0.9834,7
She's here.,positive,0.5396,Family,0.9776,2
She answered my call!,positive,0.6336,Family,0.9115,4
Fujimoto...,positive,0.4688,Personal Growth,0.5236,1
"You came, my beloved.",positive,0.6224,Family,0.9919,4
Such a beautiful ocean.,positive,0.4616,Resilience,0.1079,4
"So full of magic, like my ancient Devonian sea.",very positive,0.5471,Resilience,0.2989,9
It's Ponyo!,positive,0.7136,Personal Growth,0.0669,2
She tasted human blood...,negative,0.6287,Trauma,0.672,4
...and plundered all of my elixir.,negative,0.794,Trauma,0.2079,6
Ponyo...what a lovely name.,very positive,0.5801,Personal Growth,0.0031,4
It's all my fault.,negative,0.7819,Trauma,0.78,4
She's totally beyond my control.,negative,0.6589,Trauma,0.5374,5
It's complete chaos.,very negative,0.5191,Trauma,0.4716,3
She doesn't understand what she's done.,negative,0.6415,Trauma,0.8825,6
"Now she's human, and she's up there with her boyfriend!",positive,0.5752,Personal Growth,0.9763,10
"If we don't stop her, the planet is doomed!",negative,0.533,Trauma,0.3948,9
No!,negative,0.801,Family,0.9037,1
The satellites are falling.,negative,0.6016,Trauma,0.2767,4
Earth's gravitational field...,uncertain,0.4138,Resilience,0.0172,3
Be still...,neutral,0.6665,Family,0.8265,2
"Sosuke...that is his name, yes?",positive,0.7042,Identity,0.6451,5
"You love your sister, don't you?",positive,0.6703,Family,0.9931,6
"Listen, dear...what if Ponyo really became human?",uncertain,0.2485,Personal Growth,0.9437,7
Use the old magic.,uncertain,0.3822,Family,0.607,4
"If Sosuke's love is real, she'll lose her powers forever.",negative,0.7712,Family,0.5313,10
"But if it's not, she'll turn to sea foam!",negative,0.4688,Family,0.6145,9
"That's where we all came from, dear.",uncertain,0.3547,Family,0.9894,7
But he's only five!,uncertain,0.3825,Personal Growth,0.9665,4
"Sleep well, little children.",uncertain,0.406,Family,0.9354,4
Sosuke!,positive,0.6376,Friendship,0.7695,1
Sosuke!,positive,0.6376,Friendship,0.7695,1
Ow!,negative,0.6303,Trauma,0.6086,1
"Good morning, Ponyo.",positive,0.6431,Friendship,0.8701,3
"Morning, Sosuke.",uncertain,0.4251,Personal Growth,0.8847,2
We almost got flooded.,negative,0.8049,Resilience,0.4655,4
Where's Lisa?,negative,0.6652,Family,0.901,2
She must be stuck someplace.,negative,0.6771,Trauma,0.7829,5
I wish we had a boat.,negative,0.676,Personal Growth,0.2805,6
There's a boat!,positive,0.6849,Resilience,0.4537,3
We can't fit.,negative,0.8647,Family,0.8317,3
Can so.,positive,0.5201,Family,0.8126,2
Awesome!,positive,0.5462,Family,0.9061,1
The candle's bigger too.,positive,0.6697,Personal Growth,0.7492,4
We can fit.,positive,0.6287,Family,0.8973,3
This is cool.,very positive,0.4964,Personal Growth,0.7849,3
Cool!,positive,0.5011,Family,0.8732,1
Grab that end.,uncertain,0.3232,Family,0.7611,3
Ready?,uncertain,0.3196,Family,0.7586,1
Ready!,positive,0.6204,Family,0.8438,1
She's seaworthy!,positive,0.6575,Resilience,0.9771,2
Awesome.,positive,0.5695,Family,0.9145,1
No leaks!,positive,0.7127,Family,0.8637,2
Now we fill the boiler.,uncertain,0.4165,Resilience,0.2916,5
The water goes in here.,positive,0.4552,Resilience,0.6294,5
It goes in the boiler.,uncertain,0.3889,Resilience,0.3676,5
It's like a rocket!,positive,0.5073,Personal Growth,0.4178,4
Everything's shipshape.,positive,0.7284,Family,0.8619,2
Shipshape...,positive,0.7262,Resilience,0.793,1
Shipshape?,positive,0.7342,Resilience,0.3755,1
Shipshape!,positive,0.7009,Resilience,0.8142,1
Shipshape!,positive,0.7009,Resilience,0.8142,1
Shipshape!,positive,0.7009,Resilience,0.8142,1
Is it hot?,uncertain,0.3413,Family,0.1329,3
Hot!,positive,0.7586,Romantic Love,0.7394,1
It's hot.,uncertain,0.4115,Personal Growth,0.5278,2
The candle's burning.,positive,0.6078,Romantic Love,0.6447,3
It's burning!,negative,0.5596,Family,0.4106,2
Hot hot hot!,positive,0.6855,Family,0.818,3
It's hot.,uncertain,0.4115,Personal Growth,0.5278,2
Awesome!,positive,0.5462,Family,0.9061,1
"We're shipshape, Sosuke!",positive,0.7009,Resilience,0.7857,3
This is great.,positive,0.5568,Family,0.854,3
This is so much fun.,very positive,0.6199,Family,0.8443,5
"It's burning, Sosuke.",negative,0.5643,Trauma,0.3023,3
It's really hot.,negative,0.5148,Family,0.4,3
Keep a lookout in front.,uncertain,0.354,Family,0.7815,5
I'll steer the boat.,uncertain,0.4188,Resilience,0.5857,4
"Okay, I'm the lookout.",uncertain,0.2748,Family,0.4693,4
There's a road.,uncertain,0.417,Resilience,0.0106,3
That's the road Lisa took.,uncertain,0.3747,Personal Growth,0.7648,5
I don't see her.,negative,0.5117,Loneliness,0.8577,4
You will.,positive,0.5462,Personal Growth,0.8704,2
She gave me her promise.,positive,0.6824,Family,0.9658,5
Ancient fish...,uncertain,0.3804,Resilience,0.6783,2
from the Devonian age!,uncertain,0.2693,Resilience,0.4922,4
There's Bothriolepis.,positive,0.5558,Romantic Love,0.0385,2
That one is...,uncertain,0.2789,Family,0.8811,3
Dipnorhynchus.,negative,0.6571,Resilience,0.0116,1
Dipnorhynchus!,negative,0.5986,Personal Growth,0.0097,1
That one's really huge.,positive,0.4913,Family,0.7583,4
That's Devonynchus.,negative,0.7767,Identity,0.001,2
Devonynchus!,negative,0.6874,Personal Growth,0.1384,1
Ahoy!,positive,0.6394,Family,0.71,1
A boat!,positive,0.6121,Resilience,0.5229,2
Ahoy!,positive,0.6394,Family,0.71,1
They're calling us.,uncertain,0.2995,Family,0.8607,3
Ahoy!,positive,0.6394,Family,0.71,1
Ow!,negative,0.6303,Trauma,0.6086,1
"Pretty good, huh?",positive,0.5859,Family,0.8656,3
"Now, Ponyo.",positive,0.4685,Personal Growth,0.6517,2
Hello.,positive,0.4739,Family,0.8371,1
That's a wonderful boat you have.,very positive,0.5467,Resilience,0.3527,6
"Why, you're Lisa's little boy.",positive,0.5227,Family,0.9974,5
"He's not little, he's Sosuke.",uncertain,0.4402,Resilience,0.7898,5
This is Ponyo.,uncertain,0.4405,Personal Growth,0.0174,3
I was a fish before.,uncertain,0.442,Personal Growth,0.5092,5
A fish?,negative,0.4681,Resilience,0.1438,2
Ponyo...that's a nice name.,positive,0.5377,Personal Growth,0.0048,4
Have you seen Lisa?,negative,0.4688,Family,0.8571,4
Lisa?,uncertain,0.278,Family,0.7476,1
She's not with you?,negative,0.7415,Identity,0.6723,4
She's at the center.,uncertain,0.3715,Family,0.9257,4
The senior center...?,negative,0.5223,Resilience,0.3436,3
This is my baby.,positive,0.5784,Family,0.8924,4
"Oh my, what happened?",uncertain,0.4363,Family,0.6514,4
Is that for us?,uncertain,0.2624,Family,0.4587,4
"Give me the cup, dear.",positive,0.5703,Friendship,0.9048,5
Thank you.,positive,0.6426,Family,0.8872,2
Let's try it.,positive,0.528,Family,0.7049,3
It's delicious!,positive,0.5249,Family,0.7674,2
Lisa made it.,positive,0.6851,Family,0.947,3
It's for the baby.,positive,0.7037,Personal Growth,0.6887,4
"Oh, I'm sorry.",negative,0.65,Family,0.6988,3
He can't handle soup yet.,negative,0.7459,Personal Growth,0.9498,5
But this will help me make milk for him.,positive,0.7078,Family,0.4887,9
Lisa gave me her milk too.,positive,0.5124,Family,0.996,6
"Ponyo, may I have this soup?",positive,0.7281,Friendship,0.1842,6
Sure.,positive,0.5683,Family,0.8981,1
Thank you.,positive,0.6426,Family,0.8872,2
People from the town.,uncertain,0.3295,Resilience,0.7313,4
It's like a festival.,positive,0.6004,Resilience,0.0135,4
You there!,positive,0.5448,Identity,0.7889,2
Do you need assistance?,uncertain,0.3532,Empathy,0.3849,4
"Thanks, we're okay right now!",positive,0.6489,Family,0.9664,5
Then please follow us.,positive,0.5107,Family,0.8448,4
We're going to the hotel on the peak.,uncertain,0.4491,Resilience,0.4705,8
Okay!,positive,0.6918,Family,0.821,1
Will do.,positive,0.6101,Family,0.8749,2
The whole town's here.,positive,0.4665,Resilience,0.7054,4
I hope everyone's all right.,uncertain,0.4129,Family,0.7528,5
"Let's go, Ponyo.",positive,0.6712,Friendship,0.8954,3
Hold on a second.,uncertain,0.2721,Family,0.8192,4
Milk!,positive,0.7733,Personal Growth,0.0289,1
Oh my...,negative,0.5221,Family,0.8523,2
Milk!,positive,0.7733,Personal Growth,0.0289,1
She ate up all the ham.,negative,0.5812,Family,0.9141,6
This will help me make good milk.,positive,0.791,Resilience,0.1524,7
"Can you use another candle for your boat, Sosuke?",positive,0.5145,Resilience,0.5315,9
Thanks.,positive,0.5905,Family,0.9123,1
Ponyo will make it bigger.,positive,0.6978,Personal Growth,0.8728,5
Be careful!,negative,0.7329,Family,0.6944,2
Thank you both!,positive,0.5962,Personal Growth,0.7985,3
"What is it, dear?",uncertain,0.3595,Family,0.3819,4
Don't cry.,negative,0.5865,Family,0.9195,2
Ponyo!,positive,0.76,Personal Growth,0.1731,1
Sosuke!,positive,0.6376,Friendship,0.7695,1
Where's Lisa?,negative,0.6652,Family,0.901,2
Isn't she with you?,negative,0.6288,Family,0.89,4
I'm going to pick her up.,uncertain,0.4049,Family,0.8888,6
So she survived that wave?,positive,0.4829,Resilience,0.9043,5
"Sosuke, take me with you!",positive,0.6658,Friendship,0.9541,5
"Later, Kumiko.",uncertain,0.3252,Personal Growth,0.552,2
I'm busy now.,uncertain,0.447,Personal Growth,0.881,3
Everyone from the center evacuated to the park.,uncertain,0.4483,Family,0.8825,8
Keep safe!,uncertain,0.399,Family,0.8304,2
You can do it!,positive,0.6665,Personal Growth,0.8498,4
We'll send a boat for them later.,uncertain,0.3453,Family,0.8844,7
"Good luck, captain!",positive,0.6747,Personal Growth,0.6534,3
"Time for a new candle, Ponyo.",negative,0.5175,Personal Growth,0.5507,6
We're okay.,positive,0.5624,Family,0.9372,2
I have another one.,uncertain,0.3155,Family,0.5439,4
Ow!,negative,0.6303,Trauma,0.6086,1
It's still pretty hot.,negative,0.4745,Family,0.726,4
Bye-bye.,negative,0.8133,Family,0.644,1
Can you make this candle bigger?,positive,0.4625,Personal Growth,0.5788,6
All right.,positive,0.4814,Family,0.828,2
"Are you sleepy, Ponyo?",uncertain,0.4119,Empathy,0.5112,4
Ponyo!,positive,0.76,Personal Growth,0.1731,1
Ponyo!,positive,0.76,Personal Growth,0.1731,1
Ponyo!,positive,0.76,Personal Growth,0.1731,1
Good...it's shallow enough to walk.,positive,0.5807,Family,0.7838,5
A road!,positive,0.5961,Resilience,0.0051,2
It's shrinking!,negative,0.5977,Family,0.797,2
Ponyo!,positive,0.76,Personal Growth,0.1731,1
"Ponyo, wake up!",negative,0.6278,Personal Growth,0.3156,3
Sosuke...,uncertain,0.4252,Family,0.7212,1
Don't scare me.,uncertain,0.348,Resilience,0.9228,3
I thought you were turning into a fish.,negative,0.5678,Trauma,0.1966,8
Lisa's car!,positive,0.475,Family,0.8148,2
"Ponyo, that's her car!",positive,0.5345,Identity,0.2019,4
Lisa!,positive,0.524,Family,0.9595,1
Lisa!,positive,0.524,Family,0.9595,1
Lisa!,positive,0.524,Family,0.9595,1
Lisa!,positive,0.524,Family,0.9595,1
Lisa!,positive,0.524,Family,0.9595,1
Lisa!,positive,0.524,Family,0.9595,1
Here's your boat.,positive,0.5473,Resilience,0.5749,3
Your eyes are wet.,negative,0.4762,Family,0.8978,4
Let's find Lisa.,positive,0.6054,Family,0.9344,3
You forgot your wrap!,negative,0.8431,Trauma,0.3662,4
Who needs it?,negative,0.5923,Family,0.2309,3
"Look, it's a whale!",positive,0.6807,Resilience,0.0223,4
My knees don't hurt anymore!,positive,0.7398,Resilience,0.7726,5
What were we so afraid of?,negative,0.5054,Family,0.234,6
Is this the Other Side?,uncertain,0.4327,Resilience,0.0187,5
Who cares?,neutral,0.7174,Family,0.4059,2
It's wonderful.,positive,0.572,Family,0.8916,2
"Attention, please!",positive,0.5031,Family,0.6903,2
Gather round.,uncertain,0.4308,Family,0.9529,2
Coming!,positive,0.6387,Family,0.8198,1
Shall we?,positive,0.4664,Family,0.7573,2
It's so nice to run.,very positive,0.5645,Personal Growth,0.5335,5
Meet you there!,positive,0.5633,Family,0.8493,3
The winner!,positive,0.7576,Family,0.8638,2
"You're so fast, Kayo.",positive,0.5757,Personal Growth,0.6831,4
"Quiet, everyone!",negative,0.6314,Family,0.9691,2
The moment of truth is at hand.,positive,0.4509,Family,0.5856,7
Sosuke and Ponyo are almost here.,positive,0.5602,Friendship,0.7837,6
It's so romantic.,very positive,0.6719,Romantic Love,0.9616,3
Will love triumph?,positive,0.5416,Romantic Love,0.636,3
I'm so excited!,very positive,0.5007,Personal Growth,0.8751,3
Quiet!,negative,0.6076,Family,0.9006,1
"Very soon, you will bear witness to a sacred trial of love.",uncertain,0.3211,Family,0.617,12
Mr.,uncertain,0.3438,Family,0.6627,1
"Fujimoto, you're not up to something, are you?",negative,0.7909,Personal Growth,0.748,8
"Nonsense, he's her father.",negative,0.4713,Family,0.9956,4
They'll be fine...,positive,0.7474,Family,0.958,3
if she doesn't wake up.,negative,0.7502,Family,0.7365,5
Now excuse me!,negative,0.6297,Personal Growth,0.6031,3
I'd like to believe him...,uncertain,0.4115,Family,0.7816,5
Where's Lisa gone to?,negative,0.6409,Family,0.8959,4
She's been talking with Ponyo's mother for ages.,uncertain,0.3555,Family,0.9862,8
I hope she's okay.,uncertain,0.3786,Family,0.8301,4
What are they talking about?,uncertain,0.385,Family,0.1033,5
Let's find out.,uncertain,0.391,Family,0.7859,3
Lisa!,positive,0.524,Family,0.9595,1
Lisa!,positive,0.524,Family,0.9595,1
We're all rooting for Sosuke and Ponyo!,positive,0.498,Romantic Love,0.9554,7
Lisa!,positive,0.524,Family,0.9595,1
You must be worried.,negative,0.588,Family,0.7637,4
Sosuke will be just fine.,positive,0.6599,Resilience,0.9283,5
He's a strong little boy.,positive,0.5712,Resilience,0.9512,5
"Thanks, everyone.",positive,0.5628,Family,0.9348,2
He'll need your support.,positive,0.5125,Family,0.8747,4
"Ponyo, it's a tunnel.",negative,0.6624,Trauma,0.0198,4
“STOP” I've been here before.,negative,0.841,Trauma,0.7942,5
Ponyo?,uncertain,0.4184,Personal Growth,0.065,1
I don't like this place.,negative,0.6825,Trauma,0.5352,5
Don't let go of my hand.,positive,0.5003,Family,0.7998,6
Ponyo!,positive,0.76,Personal Growth,0.1731,1
Ponyo!,positive,0.76,Personal Growth,0.1731,1
Ponyo!,positive,0.76,Personal Growth,0.1731,1
Please don't die!,negative,0.6435,Grief,0.8706,3
Ponyo!,positive,0.76,Personal Growth,0.1731,1
"Wake up, Ponyo!",negative,0.5259,Personal Growth,0.9511,3
Let her sleep.,uncertain,0.4264,Family,0.9074,3
"I've been waiting for you, Sosuke.",positive,0.4961,Friendship,0.7394,6
Lisa and the old ladies are waiting too.,uncertain,0.3216,Family,0.9818,8
Lisa?!,negative,0.7278,Trauma,0.7189,1
Won't you come with me?,positive,0.5816,Personal Growth,0.9077,5
You and Ponyo.,uncertain,0.43,Friendship,0.9255,3
Let's not wake her.,uncertain,0.3305,Family,0.9617,4
Sosuke!,positive,0.6376,Friendship,0.7695,1
Don't listen to him!,negative,0.7489,Family,0.7105,4
He tricked everyone into going with him.,negative,0.6138,Family,0.8124,7
Toki!,positive,0.6581,Personal Growth,0.4296,1
But he couldn't fool me!,uncertain,0.4294,Family,0.6456,5
"There's no time, I tell you.",negative,0.5954,Family,0.6864,6
Don't you see what's happening?,uncertain,0.3569,Family,0.6476,5
"If the Moon comes any closer, we're finished!",negative,0.8419,Trauma,0.3489,8
Is that the best you can do?,uncertain,0.3529,Family,0.621,7
"Sosuke, come here!",positive,0.5767,Family,0.9274,3
"Listen to me, Sosuke.",uncertain,0.2421,Empathy,0.8974,4
You're the planet's last hope.,uncertain,0.3881,Resilience,0.4185,5
Don't make me use force.,negative,0.8117,Identity,0.2209,5
Ponyo!,positive,0.76,Personal Growth,0.1731,1
Is this how you treat your father?,negative,0.5891,Family,0.9743,7
Ponyo!,positive,0.76,Personal Growth,0.1731,1
"Run, Sosuke!",positive,0.648,Personal Growth,0.9086,2
You don't understand!,negative,0.633,Family,0.7441,3
You can make it!,positive,0.7225,Personal Growth,0.9106,4
Jump!,positive,0.6722,Personal Growth,0.8577,1
Now what?,uncertain,0.2953,Family,0.7471,2
Lisa!,positive,0.524,Family,0.9595,1
Sosuke!,positive,0.6376,Friendship,0.7695,1
Ponyo!,positive,0.76,Personal Growth,0.1731,1
Look over there.,uncertain,0.3243,Family,0.8416,3
Where are we?,uncertain,0.3208,Personal Growth,0.2736,3
"So, you are Sosuke.",positive,0.4902,Identity,0.9806,4
Hello.,positive,0.4739,Family,0.8371,1
Are you Ponyo's mother?,uncertain,0.3207,Family,0.9806,4
Yes.,positive,0.748,Family,0.9347,1
I want to thank you for bringing my daughter back to me.,positive,0.6377,Family,0.9693,12
"Ponyo wanted to be like you, but she unleashed a terrible power.",negative,0.6873,Personal Growth,0.7183,12
"To become human, she must be loved...",uncertain,0.3365,Personal Growth,0.9337,7
...for who she really is.,uncertain,0.3412,Identity,0.9407,5
Do you know that Ponyo was a fish?,uncertain,0.3395,Resilience,0.0266,8
Yes.,positive,0.748,Family,0.9347,1
Your blood made her human...almost.,positive,0.5901,Personal Growth,0.8853,5
That's right!,positive,0.7165,Family,0.8305,2
Ponyo licked my cut and made it better.,positive,0.7046,Personal Growth,0.8226,8
So that's why she changed!,uncertain,0.4368,Personal Growth,0.9755,5
Can you accept her as she is?,neutral,0.4934,Family,0.8721,7
I'll always love Ponyo...,positive,0.589,Romantic Love,0.2202,4
"...whether she's a fish, a human...",uncertain,0.2905,Identity,0.7174,6
...or in between.,neutral,0.5997,Personal Growth,0.5685,3
"Come, Ponyo.",positive,0.5286,Friendship,0.9637,2
Sosuke has promised to accept you as you are.,positive,0.6531,Family,0.9373,9
"But first, you must give up your powers.",negative,0.5757,Family,0.4839,8
Can you do that?,uncertain,0.3114,Family,0.7652,4
Kiss this bubble when you return to land...,positive,0.717,Personal Growth,0.7946,8
...and Ponyo will be a little girl.,uncertain,0.4388,Family,0.8383,7
"Way to go, Ponyo!",positive,0.5601,Personal Growth,0.9126,4
"Thank you, Ponyo's mother!",positive,0.6291,Family,0.992,4
Now the planet is safe again.,positive,0.7288,Resilience,0.515,6
"Splendid, Sosuke!",positive,0.5318,Personal Growth,0.8564,2
Sosuke!,positive,0.6376,Friendship,0.7695,1
"I'm grateful, Lisa.",positive,0.6127,Family,0.962,3
"Thank you, Gran Mamare.",positive,0.6233,Family,0.9962,4
There you are!,positive,0.534,Family,0.7837,3
Are you all right?,uncertain,0.329,Family,0.4713,4
"Wait, I'll get the wheelchairs.",positive,0.459,Resilience,0.8871,5
"Don't bother, we'll walk.",negative,0.7143,Personal Growth,0.8884,4
It's all so exciting.,very positive,0.6406,Family,0.7234,4
I believe this is yours.,positive,0.461,Identity,0.8984,5
Thanks.,positive,0.5905,Family,0.9123,1
I hope you'll forgive me...may I?,uncertain,0.339,Empathy,0.7839,6
Take good care of her.,positive,0.7141,Family,0.972,5
It's Koichi!,positive,0.6302,Personal Growth,0.3069,2
Koichi!,positive,0.6686,Personal Growth,0.6397,1
It's Lisa!,positive,0.6646,Family,0.9502,2
And there's Sosuke!,positive,0.5857,Personal Growth,0.7455,3
"Look,Ponyo.",positive,0.494,Friendship,0.4983,1
It's Koichi!,positive,0.6302,Personal Growth,0.3069,2
"{\an8}We made this movie Ponyo Ponyo Ponyo, tiny little fish She's a little fish from the deep blue sea Ponyo Ponyo Ponyo, she's a little girl She's a little girl with a round tummy Pitter-patter, hop-hop and jump Look, I have legs!",positive,0.5202,Personal Growth,0.0405,42
I'm gonna run!,uncertain,0.4246,Personal Growth,0.9673,3
"Squishy-squeeze, wave them around Look, I have hands!",positive,0.5091,Personal Growth,0.7952,8
Let's hold them now!,positive,0.6888,Family,0.8104,4
"When I'm skipping with him My heart does this dance Munch, munch!",positive,0.6867,Romantic Love,0.9578,12
"Kiss, hug!",positive,0.7044,Family,0.9671,2
"Oh he's my favorite little boy Rosy-rosy red-red Ponyo Ponyo Ponyo, tiny little fish She's a little fish from the deep blue sea Ponyo Ponyo Ponyo, she's a little girl She's a little girl with a round tummy Studio Ghibli The End English translation by Jim Hubbert and Rieko Izutsu-Vajirasarn English subtitles by Aura",positive,0.561,Family,0.1998,54
