text,sentiment,sentiment_score,theme,theme_score,length
Pazu...,uncertain,0.2911,Personal Growth,0.4356,1
"Mama, it's Pazu!",very positive,0.6463,Family,0.9926,3
He's back!,very positive,0.5463,Personal Growth,0.8894,2
Pazu.,uncertain,0.3938,Friendship,0.2426,1
We were so worried.,very negative,0.5674,Family,0.8184,4
You just disappeared.,very negative,0.5548,Trauma,0.7,3
And the girl?,uncertain,0.2919,Personal Growth,0.786,3
Forget it.,uncertain,0.4056,Family,0.5781,2
Pazu!,very positive,0.5191,Friendship,0.7947,1
Let me go!,very positive,0.6099,Personal Growth,0.9097,3
What are you doing?,neutral,0.5407,Personal Growth,0.5829,4
Put a lid on it!,uncertain,0.3904,Family,0.8064,5
"Nice place you got, kid.",uncertain,0.4235,Personal Growth,0.619,5
Get out!,uncertain,0.3259,Trauma,0.6298,2
This is my house!,very positive,0.6472,Resilience,0.3799,4
"Oh, come off it.",uncertain,0.395,Family,0.5973,4
Can't even protect a little girl...,very negative,0.5605,Trauma,0.9372,6
What do you say?,neutral,0.5995,Family,0.5531,4
He's got gold!,very positive,0.5487,Personal Growth,0.9024,3
"Sold her for money, huh?",uncertain,0.3832,Trauma,0.6304,5
No!,very negative,0.5534,Family,0.9037,1
I wouldn't do that!,very negative,0.5219,Family,0.7195,4
You let them pay you off?,very negative,0.453,Family,0.5687,6
Sheeta told me to do it.,uncertain,0.3998,Family,0.9483,6
So...,uncertain,0.4336,Family,0.757,1
So you gave in and crawled home.,very positive,0.5682,Trauma,0.832,7
You call yourself a man?,uncertain,0.3309,Identity,0.9507,5
"You talk big, but you're after Sheeta too.",neutral,0.4941,Family,0.4576,8
"But of course, we're pirates.",uncertain,0.3519,Resilience,0.0034,5
Pirates hunt for treasure.,uncertain,0.4178,Resilience,0.0031,4
Those guys are strange ones.,uncertain,0.3201,Personal Growth,0.3312,5
What's the girl to them?,uncertain,0.3597,Identity,0.5117,5
You think she'll get out alive?,uncertain,0.3325,Trauma,0.8126,6
"So, Sheeta told you to leave?",uncertain,0.2477,Trauma,0.5105,6
"They threatened her, so she tried to save you.",uncertain,0.4016,Resilience,0.932,9
"How do you know, Mama?",uncertain,0.3001,Family,0.856,5
I've been a woman for 50 years.,uncertain,0.2706,Identity,0.9465,7
She steels her heart to save her man.,very positive,0.5243,Family,0.9689,8
How touching.,very positive,0.6002,Family,0.9305,2
Reminds me of my youth.,very positive,0.4694,Personal Growth,0.5174,5
"If you boys want to get married, look for one like her.",uncertain,0.3409,Family,0.7732,12
So that girl will grow up...,very positive,0.5992,Personal Growth,0.9867,6
To be like Mama?,very negative,0.471,Family,0.9174,4
What a waste.,very negative,0.7208,Family,0.6379,3
I've got all your codes.,very positive,0.4853,Family,0.4015,5
Calling the battle cruiser?,uncertain,0.3006,Resilience,0.0144,4
They'll pack her up and take off?,uncertain,0.3295,Trauma,0.6589,7
We better hurry!,uncertain,0.2859,Family,0.7779,3
Dinner's over.,uncertain,0.4061,Family,0.8251,2
Move out.,uncertain,0.3592,Personal Growth,0.9108,2
"Yes, Mama.",very positive,0.493,Family,0.9911,2
Going after Sheeta?,uncertain,0.3942,Trauma,0.2148,3
"We want the crystal, not the girl.",uncertain,0.3904,Family,0.3116,7
The stone's no good without her.,very negative,0.6366,Resilience,0.4882,6
Can't I go with you?,uncertain,0.3758,Empathy,0.8058,5
I have to help Sheeta!,uncertain,0.4138,Family,0.9855,5
"Do it on your own, like a man.",uncertain,0.3613,Personal Growth,0.9314,8
"You're right, if I was clever and strong, I could've defended her.",positive,0.4534,Family,0.8455,12
"Please, I don't care about treasure.",uncertain,0.4199,Personal Growth,0.0202,6
Listen to him...,uncertain,0.3131,Family,0.8259,3
Shut up!,uncertain,0.3624,Family,0.7267,2
Yes!,uncertain,0.4402,Family,0.8961,1
He could probably help us with her...,uncertain,0.2886,Resilience,0.6278,7
You'll be an outcast forever.,uncertain,0.358,Loneliness,0.9679,5
I know.,neutral,0.5486,Family,0.7759,2
You sure?,uncertain,0.422,Family,0.8372,2
Yup!,very positive,0.5456,Family,0.8735,1
Be ready in 40 seconds.,uncertain,0.3447,Family,0.7807,5
"Take care, you guys.",uncertain,0.3342,Family,0.9554,4
Tie this to your belt.,very negative,0.4812,Family,0.5741,5
You boys wait on the ship.,uncertain,0.2476,Resilience,0.7552,6
A magnificent vessel.,very positive,0.7309,Resilience,0.6989,3
Has the girl talked?,uncertain,0.3487,Family,0.6049,4
I need a little more time.,uncertain,0.3972,Personal Growth,0.851,6
Forget it!,uncertain,0.4047,Family,0.6504,2
We'll squeeze it out of her up there.,uncertain,0.2923,Family,0.8235,8
"We depart at dawn, with the girl.",uncertain,0.29,Family,0.8895,7
"Step on it, it's almost dawn!",uncertain,0.4296,Personal Growth,0.54,6
Sheeta!,very positive,0.5312,Family,0.8207,1
Whatever shall we do?,uncertain,0.3675,Family,0.622,4
"Sheeta, listen, I'm going to teach you...",uncertain,0.3328,Family,0.7632,7
a magic spell for trouble.,very positive,0.558,Trauma,0.0896,5
A magic spell?,uncertain,0.2478,Family,0.011,3
Yes.,uncertain,0.3673,Family,0.9347,1
"These are old, old, old secret words.",uncertain,0.4313,Trauma,0.0808,7
"They mean ""help me rekindle the light."" Perfect.",very positive,0.4995,Personal Growth,0.6515,8
Just as the ancient books described.,uncertain,0.3503,Resilience,0.7513,6
This is the sacred light.,very positive,0.5416,Resilience,0.073,5
Sacred light?,very positive,0.5358,Family,0.1474,2
What are the magic words?,uncertain,0.3952,Resilience,0.4526,5
Tell me.,uncertain,0.3386,Personal Growth,0.6624,2
Let's go.,uncertain,0.4351,Family,0.8754,2
Yeah.,uncertain,0.3646,Family,0.8922,1
It's moving!,uncertain,0.4119,Personal Growth,0.8389,2
"The robot, it's alive!",very positive,0.6113,Resilience,0.8766,4
Hello!,very positive,0.6173,Friendship,0.7159,1
Help!,uncertain,0.4477,Family,0.7238,1
It's alive!,very positive,0.5351,Resilience,0.8834,2
It's the robot!,very positive,0.5886,Resilience,0.3304,3
The robot?,very negative,0.4627,Resilience,0.1093,2
It's coming this way.,uncertain,0.3746,Family,0.7759,4
Run!,uncertain,0.3124,Personal Growth,0.7969,1
Retreat!,very positive,0.5849,Trauma,0.4998,1
Retreat!,very positive,0.5849,Trauma,0.4998,1
Incredible!,very positive,0.7005,Family,0.8318,1
I see!,very positive,0.4679,Family,0.7719,2
It's the light!,very positive,0.5124,Personal Growth,0.6208,3
The sacred light broke his seal!,uncertain,0.3595,Family,0.7388,6
The way to Laputa is open!,very positive,0.4926,Personal Growth,0.3372,6
Come!,very positive,0.5483,Family,0.8847,1
No!,very negative,0.5534,Family,0.9037,1
It can fly!,very positive,0.5127,Personal Growth,0.8397,3
It's pointing to the sky...,uncertain,0.2881,Resilience,0.5073,5
It's showing the way to Laputa.,uncertain,0.4097,Resilience,0.0226,6
Hurry!,uncertain,0.4101,Family,0.7446,1
Explosives?,uncertain,0.333,Personal Growth,0.0011,1
Idiot!,uncertain,0.4137,Identity,0.6692,1
You'll blow up the fortress!,very positive,0.6437,Trauma,0.1456,5
"Hello, hello!",uncertain,0.4492,Family,0.751,2
What is this!,uncertain,0.3545,Personal Growth,0.0906,3
Good.,uncertain,0.4438,Family,0.905,1
We're connected.,neutral,0.626,Family,0.9743,2
This is Colonel Muska.,uncertain,0.381,Resilience,0.1335,4
The robot cut communication with the ship.,positive,0.5293,Resilience,0.5711,7
I've assumed emergency command.,uncertain,0.4377,Trauma,0.154,4
It's after the girl on the tower.,uncertain,0.2403,Trauma,0.5472,7
Take it down on sight.,uncertain,0.2926,Family,0.6001,5
Prepare to fire.,uncertain,0.4191,Personal Growth,0.2116,3
Hurry!,uncertain,0.4101,Family,0.7446,1
Hurry up!,uncertain,0.3775,Family,0.8087,2
Fire!,very positive,0.6156,Personal Growth,0.0044,1
Hurry!,uncertain,0.4101,Family,0.7446,1
We did it.,uncertain,0.4318,Family,0.9027,3
Amazing!,very positive,0.5933,Family,0.8461,1
Get the girl.,uncertain,0.3919,Family,0.7755,3
Is she dead?,very negative,0.7268,Family,0.3895,3
Get up!,uncertain,0.4082,Personal Growth,0.9846,2
She just fainted.,very negative,0.4506,Trauma,0.9502,3
Stand!,uncertain,0.4104,Resilience,0.9175,1
It moved...,uncertain,0.3703,Resilience,0.865,2
What's that?,uncertain,0.3998,Family,0.166,2
Looks like a war.,very negative,0.5336,Trauma,0.0635,4
"Let's go, Dola!",very positive,0.4916,Personal Growth,0.8394,3
"That's Captain, to you!",very positive,0.6176,Personal Growth,0.0036,4
"Lower, Charles.",uncertain,0.3462,Personal Growth,0.5604,2
Stop!,uncertain,0.2849,Family,0.771,1
Stop it!,uncertain,0.357,Family,0.6417,2
Please!,uncertain,0.248,Family,0.8072,1
"Mama, Goliath's pushing off!",uncertain,0.3956,Family,0.7762,4
We're going directly into the crossfire.,uncertain,0.3089,Trauma,0.2012,6
Regroup!,uncertain,0.4357,Personal Growth,0.9378,1
"Look, there's Sheeta!",uncertain,0.3485,Family,0.955,3
Where?,uncertain,0.3606,Personal Growth,0.2031,1
Where?,uncertain,0.3606,Personal Growth,0.2031,1
Straight ahead.,uncertain,0.3293,Family,0.7523,2
She's on top of that tower!,very positive,0.5619,Resilience,0.8322,6
This is a job for a woman!,very positive,0.5283,Resilience,0.6209,7
Cover me.,uncertain,0.3705,Identity,0.8233,2
Sheeta!,very positive,0.5312,Family,0.8207,1
"I'm coming, Sheeta!",very positive,0.6466,Family,0.9757,3
Pazu!,very positive,0.5191,Friendship,0.7947,1
Fly closer!,uncertain,0.3822,Personal Growth,0.8953,2
Pazu!,very positive,0.5191,Friendship,0.7947,1
Let me go!,very positive,0.6099,Personal Growth,0.9097,3
Sheeta!,very positive,0.5312,Family,0.8207,1
Dola!,very positive,0.4615,Family,0.6716,1
Pazu!,very positive,0.5191,Friendship,0.7947,1
Pazu!,very positive,0.5191,Friendship,0.7947,1
Pull up!,very negative,0.5399,Personal Growth,0.897,2
Last chance!,very positive,0.6864,Family,0.6391,2
Grab her on the fly!,very positive,0.5062,Family,0.8525,5
Pazu!,very positive,0.5191,Friendship,0.7947,1
Here goes!,uncertain,0.4218,Personal Growth,0.7714,2
All right!,uncertain,0.3807,Family,0.7845,2
Move aside!,uncertain,0.3595,Trauma,0.4988,2
Damn!,very positive,0.522,Grief,0.9297,1
Sheeta!,very positive,0.5312,Family,0.8207,1
What's Goliath doing?,uncertain,0.3943,Trauma,0.0629,3
A smoke screen?,uncertain,0.428,Personal Growth,0.0324,3
Where's the robot?,uncertain,0.4407,Personal Growth,0.0326,3
Destroyed.,very negative,0.6436,Family,0.8767,1
The girl went that way.,very positive,0.4553,Family,0.8015,5
What!,uncertain,0.3293,Family,0.7144,1
Put out the fire!,very positive,0.5515,Family,0.4323,4
Organize a search party!,very positive,0.4587,Family,0.4841,4
We haven't lost the sacred stone.,uncertain,0.3415,Resilience,0.2948,6
Its light points to Laputa...,uncertain,0.3814,Personal Growth,0.6064,5
"Inform the general, we'll depart for Laputa as planned.",uncertain,0.4148,Resilience,0.8132,9
Lucky guy...,uncertain,0.345,Personal Growth,0.863,2
I can't believe she'll grow up to be just like Mama...,uncertain,0.2962,Family,0.9753,11
There's your valley...,uncertain,0.3964,Loneliness,0.7646,3
Right back where we started.,uncertain,0.4378,Family,0.6559,5
"Dola, please take us aboard.",uncertain,0.3407,Family,0.669,5
Call me Captain!,very positive,0.6365,Identity,0.0298,3
What use are you without the crystal?,uncertain,0.3221,Personal Growth,0.3804,7
We'll work.,neutral,0.4661,Resilience,0.7931,2
I want to see Laputa for myself.,uncertain,0.3736,Personal Growth,0.8485,7
Don't want any treasure?,very negative,0.5297,Family,0.1091,4
You just want to see Laputa?,uncertain,0.2742,Personal Growth,0.0098,6
Suspect motives for boarding a pirate ship.,uncertain,0.4454,Trauma,0.0134,7
"Are they coming with us, Mama?",uncertain,0.2842,Family,0.9623,6
One false move and you're shark bait!,very negative,0.507,Trauma,0.4146,7
Excellent!,very positive,0.6547,Family,0.9039,1
No more laundry or cleaning duty!,uncertain,0.426,Family,0.2534,6
Or dish washing!,very negative,0.5365,Resilience,0.1931,3
Or potato peeling!,uncertain,0.4477,Personal Growth,0.0831,3
Can you make pudding?,uncertain,0.3003,Family,0.0115,4
Yes...,uncertain,0.3973,Family,0.9147,1
I like mincemeat pie.,uncertain,0.4463,Family,0.0171,4
"I eat, uhm...",neutral,0.4594,Resilience,0.0826,3
anything!,very negative,0.5151,Personal Growth,0.4672,1
Enough out of you!,uncertain,0.3108,Trauma,0.3984,4
When will those boys ever grow up?,uncertain,0.3887,Personal Growth,0.6715,7
Get off!,uncertain,0.3637,Trauma,0.5765,2
Canvas.,uncertain,0.4283,Personal Growth,0.3206,1
It's made of cloth.,uncertain,0.3296,Resilience,0.5835,4
And don't tear it.,uncertain,0.4205,Family,0.8053,4
"Hurry up, it's crowded in here!",uncertain,0.3054,Trauma,0.4492,6
"Hurry, this way!",very positive,0.5119,Family,0.6928,3
I hate dawdlers.,uncertain,0.3073,Personal Growth,0.2183,3
You're with me!,very positive,0.6137,Identity,0.9524,3
Pazu!,very positive,0.5191,Friendship,0.7947,1
I don't bite.,uncertain,0.3738,Resilience,0.7686,3
Come.,very positive,0.4658,Family,0.9248,1
You're not here for fun.,negative,0.4898,Personal Growth,0.4856,5
What an engine.,neutral,0.6528,Personal Growth,0.3752,3
Now where'd he go?,uncertain,0.3454,Personal Growth,0.6901,4
Pops!,uncertain,0.3547,Family,0.9773,1
Pops!,uncertain,0.3547,Family,0.9773,1
"Look, we got you an assistant.",neutral,0.5375,Personal Growth,0.5036,6
Don't holler.,uncertain,0.3841,Family,0.8738,2
I hear you.,uncertain,0.4244,Empathy,0.9524,3
He's tougher than Mama.,uncertain,0.4342,Resilience,0.8906,4
Be careful.,uncertain,0.36,Family,0.7755,2
My hand doesn't fit.,negative,0.4965,Trauma,0.7311,4
This gasket?,very negative,0.5907,Grief,0.0131,2
Name?,uncertain,0.3363,Personal Growth,0.0722,1
Pazu.,uncertain,0.3938,Friendship,0.2426,1
The crystal pointed nearly due east...,uncertain,0.2463,Resilience,0.7141,6
You sure about that?,uncertain,0.4424,Family,0.7992,4
I could see the sunrise from the tower.,uncertain,0.3939,Resilience,0.6482,8
It's the harvest season now...,uncertain,0.3398,Family,0.0237,5
so the sun rises just south of due east.,uncertain,0.327,Family,0.7955,9
The light pointed to the left of where the sun rose.,uncertain,0.3097,Family,0.8281,11
Good answer.,positive,0.5399,Family,0.797,2
Any luck?,very negative,0.5999,Family,0.4391,2
Not a peep.,uncertain,0.4244,Family,0.8661,3
"They're maintaining radio silence, aren't they?",uncertain,0.4259,Family,0.8279,6
"Mama, Goliath's faster.",uncertain,0.4445,Family,0.6886,3
What do we do?,neutral,0.5039,Family,0.6339,4
We're upwind of them.,uncertain,0.3544,Family,0.7769,4
If we get a lift on the trade winds...,uncertain,0.4303,Resilience,0.6323,9
My abacus from the Far East.,very negative,0.7024,Resilience,0.2351,6
Windspeed is 10...,uncertain,0.3726,Family,0.1337,3
and...,neutral,0.4892,Family,0.7472,1
I think we can catch up.,uncertain,0.4245,Family,0.7873,6
"Okay, listen up!",positive,0.4569,Family,0.8102,3
Goliath's on its way to Laputa.,uncertain,0.3459,Personal Growth,0.1368,6
We're on their tail.,uncertain,0.3084,Family,0.4871,4
"With these winds, I expect contact tomorrow.",uncertain,0.2656,Resilience,0.4419,7
Ten gold pieces to whoever spots her first!,very positive,0.6065,Personal Growth,0.5266,8
Ten!,very positive,0.5592,Family,0.8078,1
"Whatever we find, I'm sure Laputa has riches enough for any pirate gang!",uncertain,0.3491,Resilience,0.6783,13
"Earn your keep, boys!",uncertain,0.4233,Personal Growth,0.7873,4
Now!,very positive,0.572,Family,0.6186,1
"Course 98, speed 40.",neutral,0.4938,Resilience,0.1736,4
That getup of yours won't work.,very negative,0.5381,Identity,0.4106,6
Wear these.,neutral,0.4826,Family,0.791,2
Your station.,very positive,0.5083,Identity,0.6909,2
Beautiful...,very positive,0.5221,Family,0.8558,1
You serve five meals a day.,uncertain,0.3611,Family,0.4799,6
Go easy on the water.,uncertain,0.4124,Family,0.392,5
"Get to work, you idiots!",uncertain,0.4074,Personal Growth,0.4537,5
Yes?,uncertain,0.4134,Family,0.849,1
"I'm sorry, dinner isn't ready yet.",uncertain,0.3946,Family,0.8134,6
I've never cooked on an airship...,very negative,0.6973,Personal Growth,0.3652,6
Do you need something?,neutral,0.5488,Resilience,0.2728,4
Beautiful...,very positive,0.5221,Family,0.8558,1
What?,uncertain,0.396,Family,0.3908,1
I thought I'd give you a hand in my spare time.,uncertain,0.426,Family,0.6125,11
Why thank you.,uncertain,0.3748,Family,0.7967,3
Can you put those dishes away?,uncertain,0.2955,Family,0.8137,6
Happy to obli...,uncertain,0.3323,Family,0.9107,3
You said your stomach hurt...,very negative,0.5299,Trauma,0.5416,5
I've got some free time.,uncertain,0.3401,Personal Growth,0.5844,5
Can I...,uncertain,0.4317,Family,0.7558,2
You're in the way.,uncertain,0.3662,Trauma,0.6176,4
"Some stomachache, jerk!",uncertain,0.3508,Trauma,0.0251,3
"Hey, can I help...",neutral,0.4617,Family,0.6668,4
"You've changed, chasing the likes of Goliath...",uncertain,0.3694,Personal Growth,0.9428,7
But it's pointless.,uncertain,0.2904,Family,0.2961,3
It's Laputan treasure I'm after.,very positive,0.6117,Personal Growth,0.0065,5
They're certainly nice kids...,uncertain,0.375,Family,0.9097,4
"Get to the point, you old goat.",uncertain,0.3867,Family,0.5992,7
They're too upright and honest to ever respect you.,uncertain,0.4382,Family,0.7573,9
What's that!,uncertain,0.4083,Family,0.4096,2
"No, I mean...",neutral,0.465,Family,0.6838,3
Check...,uncertain,0.4296,Family,0.8585,1
Excellent...,very positive,0.7342,Family,0.9051,1
delicious...,uncertain,0.3299,Family,0.8589,1
Seconds anyone?,uncertain,0.3624,Personal Growth,0.3618,2
Okay.,neutral,0.7094,Family,0.8657,1
More!,uncertain,0.4003,Personal Growth,0.7616,1
More!,uncertain,0.4003,Personal Growth,0.7616,1
More!,uncertain,0.4003,Personal Growth,0.7616,1
"Hey, shake a leg.",very negative,0.4559,Personal Growth,0.9252,4
It's your watch.,uncertain,0.3474,Resilience,0.0437,3
"Take it, it's cold.",uncertain,0.3548,Family,0.7123,4
Watch?,uncertain,0.3433,Family,0.5656,1
Yeah.,uncertain,0.3646,Family,0.8922,1
Darn cold!,very negative,0.6332,Family,0.4514,2
Go on up.,uncertain,0.342,Personal Growth,0.9639,3
My turn.,uncertain,0.3659,Family,0.7591,2
Great.,very negative,0.5395,Family,0.9319,1
Sheeta!,very positive,0.5312,Family,0.8207,1
That was scary!,uncertain,0.2773,Trauma,0.8694,3
The sky is beautiful.,uncertain,0.4151,Resilience,0.0312,4
Sheeta.,uncertain,0.4004,Family,0.7299,1
Get in.,uncertain,0.3538,Personal Growth,0.851,2
Can't you sleep?,uncertain,0.3819,Family,0.2307,3
Nice and warm...,neutral,0.5025,Family,0.922,3
Look aft.,uncertain,0.3638,Family,0.9082,2
Pazu?,uncertain,0.3059,Personal Growth,0.3019,1
What?,uncertain,0.396,Family,0.3908,1
I'm really scared.,negative,0.4651,Trauma,0.7986,3
I really don't want to go to Laputa.,uncertain,0.4403,Loneliness,0.3168,8
I hope we never find Goliath.,uncertain,0.3257,Resilience,0.1119,6
"- You mean-- - No, the light pointed the right way.",uncertain,0.3842,Family,0.8938,11
But...,uncertain,0.3872,Family,0.8111,1
You mean the robot?,uncertain,0.3086,Resilience,0.0864,4
Poor thing.,negative,0.4619,Empathy,0.8646,2
I never dreamed that little spell would work.,very negative,0.5824,Resilience,0.4225,8
I learned lots of other spells.,positive,0.5549,Resilience,0.3496,6
"To help find things, cure the sick.",uncertain,0.3889,Resilience,0.1287,7
"And one I must never, ever use.",very negative,0.7645,Family,0.265,7
"Never, ever use?",very negative,0.5165,Family,0.284,3
A spell of destruction.,very negative,0.8481,Trauma,0.2716,4
I had to learn bad ones so the good spells had power.,uncertain,0.4435,Resilience,0.6495,12
"I was so scared, I couldn't sleep.",very negative,0.5417,Trauma,0.8507,7
That stone should be locked away.,uncertain,0.3639,Trauma,0.7704,6
They hid it in the fireplace.,uncertain,0.3023,Family,0.9354,6
It was only worn for weddings.,uncertain,0.3711,Romantic Love,0.7219,6
My mother's and grandmother's and great-grandmother's.,uncertain,0.4219,Family,0.9981,6
I should have thrown it away.,uncertain,0.2907,Family,0.636,6
You're wrong.,uncertain,0.3386,Family,0.3867,2
We met thanks to the stone.,uncertain,0.4364,Resilience,0.6502,6
Throwing it away won't make Laputa disappear.,very negative,0.5154,Resilience,0.1636,7
Airships are improving.,positive,0.466,Resilience,0.334,3
Someone will find it.,neutral,0.6468,Family,0.7264,4
"I don't know what to do, but if Laputa is so dangerous...",uncertain,0.3978,Trauma,0.5833,12
it's not for the likes of Muska.,negative,0.6523,Personal Growth,0.2736,7
Besides...,uncertain,0.3427,Family,0.5509,1
"If we run now, they'll hunt us forever.",uncertain,0.2877,Family,0.8463,8
But don't become a pirate for me.,uncertain,0.3494,Personal Growth,0.1153,7
I won't become a pirate.,very negative,0.4729,Resilience,0.5736,5
Dola understands.,uncertain,0.3123,Family,0.928,2
She's nicer than she looks.,positive,0.543,Personal Growth,0.9276,5
"Once things are settled, I'll take you to Gondoa.",uncertain,0.3692,Resilience,0.3827,9
"I want to see where you were born, the valley, the yaks...",neutral,0.4737,Family,0.4461,12
Pazu...,uncertain,0.2911,Personal Growth,0.4356,1
What's that!,uncertain,0.4083,Family,0.4096,2
"Below us, look!",uncertain,0.4477,Family,0.5941,3
"Goliath, right below us!",uncertain,0.4356,Trauma,0.0192,4
Come about!,very positive,0.5097,Personal Growth,0.8602,2
Full rudder!,very positive,0.5229,Family,0.7921,2
We should go after them.,uncertain,0.4461,Family,0.5262,5
They'll be trouble if we don't!,uncertain,0.2616,Family,0.4349,6
We can't catch them in these clouds.,very negative,0.4982,Family,0.776,7
We'll get them.,uncertain,0.3535,Family,0.8208,3
They won't go far.,uncertain,0.3919,Family,0.4937,4
Steady as she goes.,uncertain,0.4137,Resilience,0.9308,4
We're farther north than I thought.,uncertain,0.3788,Personal Growth,0.655,6
"Pazu, listen up!",uncertain,0.4065,Personal Growth,0.7043,3
Time's running out.,negative,0.4581,Family,0.6652,3
"If we lose Goliath, it's all over.",uncertain,0.426,Trauma,0.0692,7
Your eyes are sharp.,uncertain,0.2748,Family,0.7101,4
Track them from the crow's nest.,uncertain,0.2791,Family,0.5742,6
What do I do?,neutral,0.5044,Personal Growth,0.4435,4
That lookout post is a glider.,uncertain,0.4369,Resilience,0.0484,6
See the crank?,uncertain,0.4403,Trauma,0.443,3
Yeah.,uncertain,0.3646,Family,0.8922,1
- Turn it clockwise.,neutral,0.5869,Family,0.8802,4
"Once it's locked, the upper lever unfolds the wings.",neutral,0.553,Family,0.7929,9
Use the wire to stabilize them.,neutral,0.5577,Resilience,0.7936,6
Figure out how to steer as you go!,uncertain,0.3897,Personal Growth,0.6447,8
"Sheeta, you there?",uncertain,0.4093,Family,0.5104,3
Yes.,uncertain,0.3673,Family,0.9347,1
Get back down here.,uncertain,0.2817,Family,0.8697,4
- Why?,uncertain,0.3243,Family,0.2319,2
Because you're a girl!,very positive,0.6102,Identity,0.669,4
But so are you!,very positive,0.5114,Personal Growth,0.9504,4
"Besides, I'm a mountain girl with sharp eyes.",uncertain,0.3981,Family,0.8657,8
Sheeta!,very positive,0.5312,Family,0.8207,1
Please.,uncertain,0.3244,Family,0.8544,1
Pazu agrees.,neutral,0.5012,Family,0.8408,2
"Once you're aloft, the voice tube won't work.",uncertain,0.4293,Family,0.5944,8
See the head set?,uncertain,0.3298,Personal Growth,0.5348,4
"You mean this, right?",uncertain,0.3079,Family,0.5643,4
Wow...,uncertain,0.2875,Family,0.8112,1
Okay.,neutral,0.7094,Family,0.8657,1
I'll give it a try.,uncertain,0.3466,Personal Growth,0.819,5
Release us.,uncertain,0.3403,Family,0.7677,2
Here goes.,neutral,0.6283,Personal Growth,0.7409,2
They're gone.,uncertain,0.3837,Family,0.7859,2
Slipped into the clouds.,uncertain,0.3552,Trauma,0.6246,4
Look sharp!,uncertain,0.4432,Family,0.7716,2
They could be anywhere.,uncertain,0.4137,Resilience,0.6497,4
Aye!,very positive,0.4783,Family,0.8006,1
Hold on tight.,uncertain,0.3983,Family,0.9276,3
What's wrong!,uncertain,0.4065,Family,0.411,2
We're fine.,neutral,0.7135,Family,0.9573,2
Just ran into a gust of wind.,uncertain,0.2534,Trauma,0.2678,7
We're keeping watch.,uncertain,0.4177,Family,0.8731,3
Scared?,uncertain,0.4471,Family,0.5681,1
No.,very negative,0.4577,Family,0.8406,1
I'm getting the hang of it.,uncertain,0.3922,Personal Growth,0.8564,6
Rough skies ahead.,uncertain,0.3827,Trauma,0.5001,3
"Sheeta, get the rope from my bag.",uncertain,0.3027,Resilience,0.8179,7
Okay.,neutral,0.7094,Family,0.8657,1
Tie yourself to me.,uncertain,0.3553,Identity,0.9784,4
Okay.,neutral,0.7094,Family,0.8657,1
"The mercury's dropping, Mama...",uncertain,0.2809,Family,0.5391,4
Lousy luck.,very negative,0.5456,Family,0.3995,2
Storm coming up...,uncertain,0.3877,Resilience,0.1078,3
How long 'til dawn?,uncertain,0.3926,Family,0.0345,4
One more hour.,uncertain,0.3353,Family,0.7101,3
It's dawn.,uncertain,0.4128,Family,0.4587,2
Strange that the sun's rising on that side...,uncertain,0.4067,Resilience,0.7771,8
I know!,uncertain,0.3962,Family,0.7402,2
We're supposed to be heading east.,uncertain,0.3819,Family,0.6409,6
Bridge!,very positive,0.5881,Resilience,0.4436,1
What!,uncertain,0.3293,Family,0.7144,1
We're heading north?,uncertain,0.3654,Personal Growth,0.4796,3
The compass is pointing east.,uncertain,0.3838,Resilience,0.6559,5
The shifting winds must have put us off course.,uncertain,0.377,Personal Growth,0.4577,9
- Look!,uncertain,0.4157,Family,0.5873,2
What is it?,neutral,0.4969,Personal Growth,0.1153,3
Goliath?,uncertain,0.3025,Trauma,0.0734,1
It's a cloud.,very positive,0.4991,Resilience,0.0142,3
A huge one...,uncertain,0.3589,Family,0.8729,3
A cloud?,uncertain,0.3434,Personal Growth,0.0069,2
It's headed for us!,uncertain,0.3471,Family,0.8411,4
A castle in the sky...,uncertain,0.3031,Resilience,0.344,5
We're headed into a low pressure system.,uncertain,0.3755,Family,0.5717,7
"Turn her away, full speed!",very positive,0.5758,Trauma,0.8248,5
It's sucking us in.,uncertain,0.3959,Family,0.7388,4
"Hold tight, we can't help!",uncertain,0.4348,Trauma,0.7162,5
The helm won't move!,very negative,0.4754,Resilience,0.6535,4
Where's your brute strength?,uncertain,0.3478,Trauma,0.2996,4
Engine's burning up!,very negative,0.6156,Grief,0.1341,3
Stop whining and figure something out!,uncertain,0.3847,Family,0.4776,6
We're clearing the clouds!,very positive,0.5812,Personal Growth,0.7765,4
"Sheeta, the ocean!",very positive,0.6582,Resilience,0.0668,3
The Dragon's Lair!,very positive,0.6908,Personal Growth,0.0015,3
So this is the Dragon's Lair...,uncertain,0.3354,Trauma,0.0006,6
Just as Dad said.,uncertain,0.3322,Family,0.9918,4
The wind's blowing the other way.,uncertain,0.3381,Family,0.7731,6
"Look out, a wall of wind!",uncertain,0.3876,Trauma,0.5152,6
Mama!,very positive,0.552,Family,0.9956,1
It's sucking us in!,very negative,0.4537,Family,0.73,4
Don't give up!,very negative,0.5877,Personal Growth,0.9004,3
Be a man!,very positive,0.643,Personal Growth,0.9783,3
Bridge!,very positive,0.5881,Resilience,0.4436,1
It's Laputa!,very positive,0.6985,Personal Growth,0.1905,2
What was that?,uncertain,0.3154,Family,0.1964,3
Dad saw Laputa inside the Dragon's Lair.,uncertain,0.2642,Family,0.8487,7
