text,sentiment,sentiment_score,theme,theme_score,length
I'll have to shorten the sleeves...,uncertain,0.3728,Personal Growth,0.7862,6
I'll need a sash...,uncertain,0.3938,Personal Growth,0.4721,4
a ruffle...,very negative,0.5681,Personal Growth,0.3519,2
and something for a collar.,uncertain,0.4264,Resilience,0.1007,5
And then I'll-- Cinderella!,uncertain,0.3345,Romantic Love,0.0176,4
"Oh, now what do they want?",uncertain,0.2994,Family,0.4532,6
Cinderella!,very positive,0.5281,Romantic Love,0.171,1
Cinderella!,very positive,0.5281,Romantic Love,0.171,1
"Oh, well, guess my dress will just have to wait.",uncertain,0.2696,Family,0.8228,10
Cinderella!,very positive,0.5281,Romantic Love,0.171,1
Cinderella!,very positive,0.5281,Romantic Love,0.171,1
"All right, all right!",uncertain,0.425,Family,0.7497,4
I'm coming.,uncertain,0.303,Personal Growth,0.9437,2
Poor Cinderelly.,uncertain,0.4066,Trauma,0.8161,2
"Every time she find a minute, that's the time when they begin it!",uncertain,0.3115,Family,0.8045,13
"Cinderelly, Cinderelly-- Cinderella!",very positive,0.5708,Romantic Love,0.0943,3
"Cinderelly, Cinderelly Night and day it's Cinderelly Make the fire, fix the breakfast Wash the dishes, do the mopping And the sweeping and the dusting They always keep her hoppin' She go around in circles 'Til she's very, very dizzy Still they holler Keep-a busy, Cinderelly Yeah...Keep-a busy.",uncertain,0.3138,Family,0.976,48
You know what?,neutral,0.4551,Family,0.6533,3
Cinderelly's not go to the ball.,negative,0.4783,Loneliness,0.5243,6
What?,uncertain,0.396,Family,0.3908,1
Not go?,very negative,0.4932,Personal Growth,0.3632,2
What did you say?,neutral,0.5752,Family,0.4548,4
You'll see.,uncertain,0.3607,Family,0.8345,2
They fix her.,uncertain,0.344,Family,0.9492,3
"Work, work, work.",neutral,0.5492,Resilience,0.0067,3
She'll never get her dress done.,very negative,0.6556,Grief,0.5885,6
P-p-poor Cinderelly.,uncertain,0.3683,Loneliness,0.3445,2
Hey!,uncertain,0.3457,Family,0.7355,1
We can do it!,very positive,0.5414,Resilience,0.8027,4
"We can do it we can do it We can help our Cinderelly We can make the dress so pretty There’s nothing to it, really We'll tie a sash around it Put a ribbon through it When dancing at the ball She'll be more beautiful than all In the lovely dress we'll make for Cinderelly Hurry, hurry hurry, hurry Gonna help our Cinderelly Got no time to dillydally We got to get a-goin' I'll cut it with the scissors And I can do the sewing Leave the sewing to the women You go get some trimmin' And we'll make a lovely dress for Cinderelly We'll make a lovely dress for Cinderelly Follow me, Gus-Gus.",uncertain,0.416,Family,0.9098,114
I know where to go.,neutral,0.53,Family,0.654,5
Find a pretty-pretty if we can.,uncertain,0.4339,Family,0.4626,6
Ho-ho-ho.,uncertain,0.3082,Romantic Love,0.8853,1
Cinderelly needs help.,uncertain,0.4087,Trauma,0.7932,3
"Surprise, surprise!",uncertain,0.3879,Family,0.8189,2
Pretty surprise for Cinderelly!,positive,0.4627,Personal Growth,0.8205,4
"And this too, Cinderella, my slippers.",uncertain,0.2523,Resilience,0.0154,6
"Now don't forget- Cinderella, take my dress!",uncertain,0.3136,Romantic Love,0.0056,7
"Here, mend the buttonholes.",uncertain,0.309,Family,0.5055,4
"Press my skirt too, and mind the ruffle.",uncertain,0.3938,Family,0.8085,8
"You're always-- And, Cinderella...",uncertain,0.4103,Personal Growth,0.016,4
Yes?,uncertain,0.4134,Family,0.849,1
"When you're through, and before you begin your regular chores, I have a few little things.",neutral,0.4982,Family,0.5625,16
Very well.,very positive,0.5454,Family,0.8598,2
Mother I don't see why...,uncertain,0.3885,Family,0.9868,5
everybody else seems to have such nice things to wear...,uncertain,0.3244,Family,0.5701,10
and I always end up in these old rags.,uncertain,0.3812,Trauma,0.5518,9
This sash!,very negative,0.6092,Personal Growth,0.393,2
"Why, I wouldn’t be seen dead in it!",uncertain,0.2748,Family,0.7164,8
You should talk!,uncertain,0.3445,Personal Growth,0.7272,3
These beads!,very positive,0.5652,Personal Growth,0.6799,2
I'm sick of looking at them!,uncertain,0.3525,Family,0.4016,6
Trash!,uncertain,0.4237,Trauma,0.0086,1
"Oh, I hate-- I don't see why I can't have- Come on!",very negative,0.4844,Family,0.8042,12
"Now, be carefee.",uncertain,0.3881,Family,0.8319,3
Duh...,uncertain,0.3054,Family,0.8388,1
uh...,uncertain,0.3969,Family,0.7926,1
"yes-yes-yes, real carefee.",uncertain,0.2945,Family,0.7816,3
Oh-ho-ho!,very positive,0.6111,Family,0.8168,1
"We can use that, Gus-Gus!",very positive,0.6489,Resilience,0.6371,5
Uh...,neutral,0.4839,Family,0.7665,1
pretty-pretty pretty-pretty-- Shhh!,likely_emotive,0.5334,Family,0.8046,3
Look-it!,uncertain,0.4182,Family,0.6602,1
R-ucifee!,very positive,0.588,Romantic Love,0.9534,1
Uh...,neutral,0.4839,Family,0.7665,1
duh...,uncertain,0.3046,Family,0.8584,1
duh...,uncertain,0.3046,Family,0.8584,1
look.,uncertain,0.3886,Family,0.7614,1
"Oh, beads!",uncertain,0.409,Personal Growth,0.1151,2
Oh-ho-ho-ho!,very positive,0.6325,Romantic Love,0.8932,1
Very pretty beads!,positive,0.4783,Friendship,0.1281,3
Oh-ho-ho!,very positive,0.6111,Family,0.8168,1
Shhh!,very positive,0.471,Family,0.9117,1
A dream is a wish your heart makes When you're fast asleep In dreams you will lose your heartaches Whatever you wish for you keep Have faith in your dreams and someday No matter how your heart is grieving If you keep on believing The dream that you wish will come true Okay.,very positive,0.694,Grief,0.5057,53
1-2-3-4-5-6-7-8.,neutral,0.5756,Family,0.8839,1
Whatever you wish for you keep.,neutral,0.4673,Family,0.6689,6
All right.,uncertain,0.4407,Family,0.828,2
"Heave-ho, heave-ho!",very positive,0.6828,Family,0.867,2
Heave-ho.,very positive,0.5587,Family,0.6353,1
Mmmm mm mm believing The dream that you wish will come...,very positive,0.4658,Family,0.4422,11
Will come true...,very positive,0.464,Resilience,0.8766,3
Yes?,uncertain,0.4134,Family,0.849,1
The carriage is here.,neutral,0.5152,Resilience,0.2219,4
Oh.,uncertain,0.3785,Family,0.8249,1
"Why, Cinderella, you're not ready, child.",uncertain,0.4196,Trauma,0.3408,6
I'm not going.,uncertain,0.4203,Personal Growth,0.7949,3
Not going?,uncertain,0.392,Family,0.5401,2
"Oh, what a shame.",very negative,0.6135,Grief,0.8886,4
"But of course, there will be...",neutral,0.4579,Family,0.6363,6
"other times, and-- Yes.",neutral,0.5478,Resilience,0.5372,4
Good night.,uncertain,0.4014,Family,0.8939,2
"Oh, well.",neutral,0.4763,Family,0.7985,2
What's a royal ball?,uncertain,0.4184,Family,0.0753,4
"After all, I suppose it would be...",neutral,0.5227,Family,0.7471,7
frightfully dull...,very negative,0.6586,Loneliness,0.8506,2
and...,neutral,0.4892,Family,0.7472,1
and boring...,very negative,0.4617,Loneliness,0.4351,2
and...,neutral,0.4892,Family,0.7472,1
and completely...,uncertain,0.3255,Family,0.6407,2
completely wonderful.,very positive,0.7748,Family,0.9055,2
"Oh, why...",uncertain,0.3804,Grief,0.9121,2
it’s my...,uncertain,0.4015,Family,0.8658,2
Surprise!,uncertain,0.4338,Personal Growth,0.8021,1
Surprise!,uncertain,0.4338,Personal Growth,0.8021,1
Surprise!,uncertain,0.4338,Personal Growth,0.8021,1
Surprise!,uncertain,0.4338,Personal Growth,0.8021,1
Duh...,uncertain,0.3054,Family,0.8388,1
duh...,uncertain,0.3046,Family,0.8584,1
Happy birthday!,very positive,0.6241,Family,0.6784,2
"No, no, no, no!",very negative,0.4903,Family,0.9138,4
"Why, I never dreamed...",very negative,0.5047,Personal Growth,0.9099,4
It's such a surprise!,uncertain,0.3662,Family,0.7948,4
Oh!,uncertain,0.3701,Family,0.7929,1
How can I ever...why...,uncertain,0.3794,Trauma,0.6611,4
"Oh, thank you so much!",very positive,0.5804,Family,0.9022,5
"Now remember, when you're presented to His Highness, be sure-- Wait!",uncertain,0.3648,Personal Growth,0.7239,11
Please...,uncertain,0.2558,Family,0.8452,1
wait for me!,uncertain,0.3353,Personal Growth,0.6233,3
Isn't it lovely?,uncertain,0.3399,Family,0.8441,3
Do you like it?,uncertain,0.3328,Family,0.7979,4
Do you think it will do?,uncertain,0.395,Family,0.6234,6
Cinderella!,very positive,0.5281,Romantic Love,0.171,1
"Mother, she can't!",very positive,0.6726,Family,0.9886,3
"You wouldn't-- Oh, no!",uncertain,0.424,Family,0.8701,4
You...,uncertain,0.3754,Personal Growth,0.7494,1
can't let her!,uncertain,0.2814,Family,0.9276,3
"Girls, please!",uncertain,0.3904,Personal Growth,0.3943,2
"After all, we did make a bargain.",uncertain,0.2479,Family,0.8511,7
"Didn't we, Cinderella?",uncertain,0.2806,Personal Growth,0.0323,3
And I never go back on my word.,very negative,0.6136,Family,0.844,8
"How very clever, these beads.",very positive,0.664,Resilience,0.5973,5
They give it just the right touch.,uncertain,0.399,Family,0.8099,7
"Don't you think so, Drizella?",very negative,0.511,Personal Growth,0.6185,5
"No, I don't!",very negative,0.5326,Family,0.8632,3
I think she's-- Why you little thief!,uncertain,0.3718,Identity,0.3592,7
They’re my beads!,very positive,0.5935,Personal Growth,0.484,3
Give them here!,very positive,0.5535,Family,0.6715,3
"Oh, no!",very negative,0.5702,Family,0.8729,2
Oh...,uncertain,0.3841,Family,0.7784,1
"and look, that's my sash!",very positive,0.5297,Personal Growth,0.5569,5
Wearing my sash!,uncertain,0.4254,Identity,0.7991,3
She can't!,uncertain,0.3734,Family,0.88,2
"Oh, don't!",very negative,0.5505,Family,0.8714,2
"Please, stop!",uncertain,0.2802,Trauma,0.8104,2
My ribbon!,very negative,0.5955,Personal Growth,0.7434,2
"Why, you thief!",uncertain,0.4062,Grief,0.5855,3
Kitchen wench!,uncertain,0.3794,Personal Growth,0.0031,2
"You ungrateful little-- Girls, girls.",uncertain,0.3475,Family,0.751,5
That's quite enough.,neutral,0.4868,Family,0.7058,3
"Hurry along now, both of you.",neutral,0.549,Family,0.7288,6
I won’t have you upsetting yourselves.,uncertain,0.2874,Family,0.9082,6
Good night.,uncertain,0.4014,Family,0.8939,2
"In dreams you will lose your heartaches Whatever you wish for you keep Oh, no.",uncertain,0.3827,Grief,0.8822,15
"No, it isn't true.",uncertain,0.424,Family,0.8263,4
Have faith in your dreams and someday It's just no use.,uncertain,0.4131,Personal Growth,0.5097,11
Your rainbow will come smiling through No use at all.,very negative,0.6851,Family,0.7561,10
"No matter how your heart is grieving If you keep on believing I can't believe, not anymore.",uncertain,0.374,Grief,0.8343,17
The dreams that you wish...,uncertain,0.4073,Personal Growth,0.3974,5
There’s nothing left to believe in.,uncertain,0.4036,Loneliness,0.5684,6
Nothing.,very negative,0.5949,Loneliness,0.5474,1
"Nothing, my dear?",very negative,0.743,Family,0.2242,3
"Oh, now you don't really mean that.",uncertain,0.3288,Family,0.767,7
"Oh, but I do!- Nonsense, child!",very negative,0.6516,Family,0.7131,6
"If you'd lost all your faith, I couldn’t be here, and here I am!",very positive,0.5483,Resilience,0.9192,14
"Oh, come now.",uncertain,0.424,Family,0.5225,3
Dry those tears.,uncertain,0.3929,Grief,0.9004,3
You can't go to the ball looking like that.,uncertain,0.3625,Trauma,0.3793,9
The ball?,uncertain,0.4094,Resilience,0.0306,2
"Oh, but I'm not-- Of course you are.",uncertain,0.3809,Family,0.9398,8
"But we'll have to hurry, because even miracles take a little time.",uncertain,0.3286,Family,0.7855,12
Miracles?,uncertain,0.4139,Personal Growth,0.0318,1
Uh-hmm.,neutral,0.6284,Family,0.8659,1
Watch.,uncertain,0.3744,Family,0.8393,1
What in the world did I do with that magic wand?,uncertain,0.3058,Personal Growth,0.5834,11
I was sure I-- Magic wand?,very positive,0.6012,Personal Growth,0.0482,6
That's strange...,uncertain,0.4253,Trauma,0.4615,2
I...,uncertain,0.4219,Identity,0.9149,1
"I always-- Why then, you must be-- Your Fairy Godmother?",very positive,0.6555,Identity,0.6669,10
Of course.,uncertain,0.37,Family,0.9305,2
Where is that wand?,uncertain,0.4291,Personal Growth,0.33,4
I-- Oh!,uncertain,0.3617,Family,0.7774,2
I forgot.,very negative,0.4531,Family,0.6504,2
I put it away.,uncertain,0.2807,Family,0.7835,4
Look-a what she did!,very positive,0.453,Family,0.6844,4
Duh...,uncertain,0.3054,Family,0.8388,1
duh...,uncertain,0.3046,Family,0.8584,1
How'd she do it Now...,uncertain,0.3832,Personal Growth,0.803,5
let's see.,uncertain,0.4451,Personal Growth,0.6759,2
Hmm...,uncertain,0.372,Family,0.7171,1
"I'd say the first thing you need is, um...",uncertain,0.4309,Family,0.7075,9
a pumpkin.,uncertain,0.3401,Resilience,0.0556,2
But...,uncertain,0.3872,Family,0.8111,1
a pumpkin?,uncertain,0.4381,Personal Growth,0.0147,2
Uh-huh.,uncertain,0.4459,Family,0.853,1
"Now, um...",neutral,0.5136,Family,0.6699,2
Now...,uncertain,0.3332,Family,0.7286,1
the magic words.,very positive,0.5439,Resilience,0.662,3
Uh...,neutral,0.4839,Family,0.7665,1
Oh...,uncertain,0.3841,Family,0.7784,1
Ahem!,very positive,0.5691,Family,0.6907,1
"Salaga doola menchicka boola Bibbidi-bobbidi-boo Put them together and what have you got Bibbidi-bobbidi-boo Salaga doola menchicka boola Bibbidi-bobbidi-boo It'll do magic believe it or not Bibbidi-bobbidi-boo Now salaga doola means Menchicka boola roo But the thing-a-ma-bob that does the job Is bibbidi-bobbidi-boo Oh, salaga doola menchicka boola Bibbidi-bobbidi-boo Put them together and what have you got Bibbidi-bobbidi Bibbidi-bobbidi Bibbidi-bobbidi-boo Oh, looky, looky.",uncertain,0.4154,Family,0.8702,63
Isn't it wonderfee?,uncertain,0.4454,Personal Growth,0.3556,3
"Isn't it, huh?",neutral,0.478,Family,0.7858,3
"Oh, it's beautiful!",very positive,0.6048,Family,0.8778,3
"Yes, isn't it?",neutral,0.4545,Family,0.8306,3
"Now, with an elegant coach like that, of course, we'll simply have to have...",uncertain,0.3742,Personal Growth,0.5069,14
uh...mice!,uncertain,0.3103,Resilience,0.0439,1
Uh...,neutral,0.4839,Family,0.7665,1
uh...,uncertain,0.3969,Family,0.7926,1
mice?,uncertain,0.3224,Resilience,0.1561,1
"Oh, this really is nice.",uncertain,0.4312,Family,0.8537,5
"Why, we'll have a coach-and-fou when we're through.",uncertain,0.4397,Personal Growth,0.5669,8
"Just a wave of my stick, and to finish the trick, Bibbidi..",uncertain,0.2842,Resilience,0.1721,12
bobbidi...,uncertain,0.3455,Personal Growth,0.179,1
boo!,uncertain,0.2193,Grief,0.7398,1
"Gracious, what did I do?",uncertain,0.3421,Grief,0.8397,5
I was sure there were four there.,neutral,0.5062,Family,0.8339,7
There should be one more.,neutral,0.5187,Family,0.196,5
"Oh, ha-ha.",uncertain,0.3822,Family,0.7957,2
There you are.,neutral,0.7154,Family,0.7782,3
Bibbidi...,uncertain,0.4157,Personal Growth,0.0568,1
bobbidi...,uncertain,0.3455,Personal Growth,0.179,1
boo!,uncertain,0.2193,Grief,0.7398,1
"Shoo!- Oh, poor Lucifer.",very negative,0.4666,Trauma,0.381,4
"Serves him right, I'd say.",uncertain,0.3525,Personal Growth,0.907,5
Now...,uncertain,0.3332,Family,0.7286,1
um...,uncertain,0.4296,Family,0.7876,1
where were we?,neutral,0.4905,Family,0.3652,3
"Oh, goodness, yes.",uncertain,0.4406,Family,0.8634,3
You can't go to the ball without...,very negative,0.4802,Identity,0.0581,7
um...,uncertain,0.4296,Family,0.7876,1
a horse!,uncertain,0.4481,Resilience,0.399,2
A-a-another one?,uncertain,0.4265,Personal Growth,0.0736,2
"But tonight, for a change, you'll handle the reins...",uncertain,0.3702,Family,0.8653,9
and sit in the driver's seat too.,uncertain,0.4027,Personal Growth,0.5149,7
"For instead of a horse, why the coachman, of course.",uncertain,0.34,Personal Growth,0.6216,10
Bibbidi-bobbidi-boo!,uncertain,0.4058,Trauma,0.0517,1
"Well, that does it, I guess.",neutral,0.5131,Family,0.7196,6
"Except for-- oh, yes, the finishing touch...",uncertain,0.2883,Family,0.4386,7
and that's you.,uncertain,0.4324,Identity,0.9825,3
"Yes, Bruno, that's right!",very positive,0.532,Resilience,0.7179,4
You'll be footman tonight.,uncertain,0.3781,Resilience,0.7606,4
"Bibbidi-bobbidi-boo Well, well, hop in, my dear.",uncertain,0.3111,Personal Growth,0.6111,7
We can't waste time.,uncertain,0.3983,Family,0.7622,4
But...,uncertain,0.3872,Family,0.8111,1
"uh-- Now, now, now...",neutral,0.5494,Family,0.6682,4
don't try to thank me.,very negative,0.5961,Trauma,0.4345,5
"Oh, I wasn't-- I mean...",uncertain,0.32,Personal Growth,0.6748,5
"I do, but...",neutral,0.4953,Personal Growth,0.7147,3
"but don't you think my dress- Yes, it's lovely, dear.",uncertain,0.3186,Empathy,0.859,10
"Lov-- Good heavens, child!",very positive,0.7059,Romantic Love,0.8106,4
You can't go in that.,very negative,0.5777,Family,0.8041,5
"Now, uh..",uncertain,0.4406,Family,0.5797,2
"let’s see, dear.",uncertain,0.3253,Family,0.732,3
Your size...,uncertain,0.3009,Personal Growth,0.8034,2
and the shade of your eyes...,uncertain,0.2919,Empathy,0.0324,6
Uh-hmm.,neutral,0.6284,Family,0.8659,1
"Something simple, but daring too.",neutral,0.5235,Personal Growth,0.6494,5
"Oh, just leave it to me!",very positive,0.531,Personal Growth,0.6967,6
What a gown this will be.,uncertain,0.3872,Family,0.5372,6
Bibbidi-bobbidi bibbidi-bobbidi...,neutral,0.6228,Family,0.6308,2
"Bibbidi-bobbidi-boo Oh, it's a beautiful dress!",very positive,0.5476,Family,0.0211,6
Did you ever see such a beautiful dress?,very positive,0.5446,Romantic Love,0.114,8
"And look, glass slippers.",uncertain,0.4374,Resilience,0.2958,4
"Why, it's like a dream, a wonderful dream come true.",very positive,0.6592,Family,0.8773,10
"Yes, my child, but like all dreams, well, I'm afraid this can't last forever.",very positive,0.7466,Family,0.9708,14
You'll have only 'til midnight and then-- Midnight?,uncertain,0.3447,Family,0.5537,8
"Oh, thank you.",uncertain,0.3664,Family,0.8753,3
"Oh, now, now just a minute.",neutral,0.4527,Family,0.8259,6
"You must understand, my dear.",very positive,0.5564,Family,0.8845,5
"On the stroke of twelve, the spell will be broken, and everything will be as it was before.",very negative,0.614,Family,0.6434,18
"Oh, I understand, but...",uncertain,0.4175,Family,0.7432,4
it's more than I ever hoped for.,very positive,0.497,Personal Growth,0.866,7
"Bless you, my child.",very positive,0.5517,Family,0.9908,4
I-- Goodness me!,very positive,0.5631,Grief,0.8615,3
It's getting late!,negative,0.5864,Family,0.6327,3
"Hurry up, dear.",uncertain,0.3163,Family,0.9281,3
The ball can't wait.,uncertain,0.3856,Personal Growth,0.2515,4
"Have a good time, dance, be gay!",positive,0.4769,Personal Growth,0.57,7
"Now, off you go.",uncertain,0.2778,Personal Growth,0.743,4
You're on your way.,uncertain,0.4238,Personal Growth,0.8229,4
"With a bibbidi-bobbidi, bibbidi-bobbidi...",neutral,0.5182,Family,0.1434,4
Bibbidi-bobbidi-boo The Princess Fredrica Eugenie de la Fontaine.,uncertain,0.3075,Family,0.9573,8
"M'amselle Augustina Dubois, the daughter of General Pierre Dubois.",uncertain,0.27,Family,0.997,9
Ah...,uncertain,0.3623,Family,0.8118,1
the boy isn't cooperating.,uncertain,0.4327,Personal Growth,0.7397,4
"M'amselle Leanora Mercedes de la Torre, daughter of Colonel and Madam de la Torre.",uncertain,0.2436,Family,0.9981,14
I can't understand it!,very negative,0.5655,Family,0.7223,4
There must be at least one who'd make a suitable mother.,neutral,0.5624,Family,0.9504,11
Shhh!,very positive,0.471,Family,0.9117,1
Sire!,very positive,0.6065,Personal Growth,0.4842,1
Uh...,neutral,0.4839,Family,0.7665,1
a suitable wife.,uncertain,0.3523,Family,0.8714,3
"The Mademoiselles Drizella and Anastasia Tremain, daughters of Lady Tremain.",uncertain,0.3066,Family,0.995,10
I give up!,uncertain,0.3942,Grief,0.5402,3
"Even I couldn’t expect the boy to-- Well, if I may say so, Your Majesty.",very positive,0.5958,Family,0.7061,15
"I did try to warn you, but you, Sire, are incurably romantic.",very positive,0.5474,Romantic Love,0.9543,12
No doubt you saw the whole pretty picture in detail.,neutral,0.6101,Family,0.6639,10
The young Prince...,very positive,0.5129,Personal Growth,0.9699,3
bowing to the assembly.,uncertain,0.4049,Family,0.585,4
"Suddenly, he stops.",uncertain,0.3754,Family,0.8607,3
"He looks up, for lo, there she stands, the girl of his dreams.",uncertain,0.428,Romantic Love,0.9459,13
"Who she is, or whence she came...",neutral,0.6303,Identity,0.9841,7
"he knows not, nor does he care.",neutral,0.5442,Loneliness,0.6668,7
But his heart tells him that here...,very positive,0.5563,Personal Growth,0.7965,7
here is the maid predestined to be his bride.,uncertain,0.2907,Family,0.9267,9
"A pretty plot for fairytales, Sire, but in real Life...",uncertain,0.4284,Family,0.4947,10
"oh, no...",uncertain,0.3887,Family,0.7523,2
no.,uncertain,0.3728,Family,0.7286,1
It was foredoomed to failure.,very negative,0.4645,Family,0.6328,5
"Failure, eh?",very negative,0.4827,Grief,0.3695,2
"Take a look at that, you pompous windbag!",uncertain,0.3815,Trauma,0.3171,8
Who is she?,uncertain,0.3632,Identity,0.8929,3
You know her?,uncertain,0.3518,Identity,0.9554,3
"No, Sire.",uncertain,0.4337,Trauma,0.6025,2
I've never seen her before.,very negative,0.7152,Identity,0.8103,5
That's one thing in her favour.,neutral,0.4582,Resilience,0.7303,6
The waltz.,uncertain,0.3338,Resilience,0.0034,2
"Quick, the waltz!",uncertain,0.4329,Personal Growth,0.0351,3
Soft lights.,uncertain,0.4247,Family,0.86,2
The lights!,very positive,0.5525,Romantic Love,0.0408,2
Aha!,very positive,0.5337,Family,0.8026,1
"Failure, eh!",very negative,0.645,Grief,0.6093,2
Well...now for a good night's sleep.,uncertain,0.2782,Family,0.8681,6
"Quite so, Sire.",very positive,0.5169,Resilience,0.8116,3
I believe I too-- You will stay right here.,very positive,0.5324,Family,0.9783,9
See they're not disturbed.,uncertain,0.4073,Family,0.9377,4
And when the boy proposes...,uncertain,0.3644,Romantic Love,0.9015,5
notify me immediately!,uncertain,0.4031,Family,0.6629,3
Notify me immed-- And remember...,uncertain,0.3954,Family,0.6162,5
if anything goes wrong...,neutral,0.5497,Resilience,0.6281,4
la...ha...,uncertain,0.3574,Family,0.805,1
"But who is she, Mother?",very positive,0.5966,Family,0.94,5
Do we know her?,uncertain,0.3915,Identity,0.8585,4
certainly seems to.,uncertain,0.4495,Family,0.8331,3
But I know I've never seen her.,uncertain,0.2782,Identity,0.7488,7
Nor I.,uncertain,0.408,Loneliness,0.8974,2
But she certainly is-- Wait...,neutral,0.4695,Resilience,0.8201,5
there is something familiar about her.,neutral,0.748,Family,0.8949,6
Ahem.,uncertain,0.3415,Family,0.6962,1
So this is love So this is love So this is what makes life Worthwhile I'm all aglow And now I know And now I know The key to our heaven is mine My heart has wings And I can fly I'll touch every star In the sky So this is the miracle That I've been dreaming of So this is love Oh!,very positive,0.7724,Romantic Love,0.9584,63
"Oh, my goodness!",very positive,0.5764,Family,0.8622,3
What's the matter?,uncertain,0.4424,Trauma,0.3179,3
It's midnight.,neutral,0.5014,Family,0.5312,2
"Yes, so it is, but-- Goodbye.",neutral,0.5328,Family,0.7742,6
"No, no, wait.",uncertain,0.3631,Family,0.6911,3
You can't go now.,very negative,0.6257,Family,0.8306,4
"It's only-- Oh, I must, please.",uncertain,0.3519,Family,0.8615,6
"Please, I must.",uncertain,0.3043,Family,0.9083,3
But why?,uncertain,0.4241,Family,0.3864,2
"Well, I...I...",neutral,0.4864,Identity,0.8023,2
"Oh, the Prince.",very positive,0.5227,Romantic Love,0.9608,3
I haven't met the Prince.,uncertain,0.4434,Family,0.7424,5
The Prince?,uncertain,0.2878,Romantic Love,0.8655,2
But didn't you know-- Goodbye!,uncertain,0.3227,Grief,0.8223,5
"No, wait.",uncertain,0.3801,Family,0.4737,2
Come back.,uncertain,0.3209,Resilience,0.8249,2
Please come back!,very positive,0.5926,Family,0.8708,3
I don't even know your name.,very negative,0.505,Identity,0.8026,6
How will I find you?,uncertain,0.3711,Personal Growth,0.2767,5
Wait!,uncertain,0.368,Family,0.5416,1
Please wait!,uncertain,0.344,Family,0.8669,2
Goodbye.,uncertain,0.3694,Grief,0.7624,1
"I say, young lady!",very positive,0.6026,Personal Growth,0.8312,4
Who is she?,uncertain,0.3632,Identity,0.8929,3
Wait!,uncertain,0.368,Family,0.5416,1
Who is she?,uncertain,0.3632,Identity,0.8929,3
Isn't she lovely?,uncertain,0.3461,Family,0.8121,3
Mademoiselle!,very positive,0.6604,Personal Growth,0.5488,1
See rita!,very positive,0.464,Personal Growth,0.6264,2
Just a moment!,uncertain,0.3324,Family,0.7411,3
Stop!,uncertain,0.2849,Family,0.771,1
Stop!,uncertain,0.2849,Family,0.771,1
Stop that coach!,very negative,0.5579,Trauma,0.6907,3
Close those gates!,very positive,0.5546,Family,0.617,3
Follow that coach!,very positive,0.6348,Personal Growth,0.7105,3
Open the gates!,very positive,0.5873,Family,0.6995,3
I'm sorry.,uncertain,0.3758,Grief,0.7358,2
I...,uncertain,0.4219,Identity,0.9149,1
"I guess I forgot about everything, even the time, but...",uncertain,0.2848,Family,0.6045,10
but it was so wonderful.,very positive,0.7127,Family,0.9158,5
"And he was so handsome, and when we danced-- Oh, I’m sure that even the Prince himself...",very positive,0.7366,Romantic Love,0.9233,17
couldn't have been more...,uncertain,0.3551,Family,0.9026,4
"more-- Oh, well.",uncertain,0.4229,Family,0.6215,3
It's over and-- Cinderelly!,uncertain,0.2701,Family,0.6719,4
"Look, look!",uncertain,0.3679,Family,0.7832,2
"A slipper, a slipper!",very negative,0.4546,Personal Growth,0.3113,4
"Yeah, a slipper.",uncertain,0.3356,Personal Growth,0.0658,3
"Your slipper, Cinderelly.",uncertain,0.3815,Personal Growth,0.0598,3
"Yeah, your slipper.",uncertain,0.356,Trauma,0.266,3
Oh!,uncertain,0.3701,Family,0.7929,1
Thank you.,positive,0.5047,Family,0.8872,2
"Thank you so much, for everything.",very positive,0.5979,Family,0.8624,6
"Your Majesty, I see no point in beating about the bush.",very negative,0.579,Family,0.6584,11
"I regret to inform you, Sire, that the young lady has disappeared...",very negative,0.5706,Trauma,0.8758,12
leaving behind only this glass slipper.,very negative,0.6017,Personal Growth,0.2415,6
"Yes, I'll do it.",uncertain,0.3623,Family,0.9238,4
"No, I just can't.",uncertain,0.3771,Family,0.9172,4
Well?,uncertain,0.4487,Family,0.6285,1
Come in.,uncertain,0.3759,Family,0.9484,2
Come in!,very positive,0.6576,Family,0.9408,2
Your Majesty-- So...,uncertain,0.3312,Personal Growth,0.5705,3
he's proposed already!,uncertain,0.3086,Romantic Love,0.7187,3
"Tell me all about it.- Well, Sire-- Who is she?",uncertain,0.4175,Personal Growth,0.605,10
Where does she live?,neutral,0.5134,Resilience,0.352,4
"Well, I didn't get a chance--- No matter.",uncertain,0.3743,Family,0.3072,8
We've more important things to discuss.,neutral,0.6164,Family,0.4344,6
"Arrangements for the wedding, invitations, a national holiday.",neutral,0.6413,Romantic Love,0.3824,8
All that sort of thing.,uncertain,0.3081,Resilience,0.5013,5
"But, but, Sire-- Here, here, have a cigar.",uncertain,0.3424,Personal Growth,0.6625,8
Take a few more.,uncertain,0.3354,Personal Growth,0.6698,4
ha...,uncertain,0.3139,Family,0.8189,1
"But, but, but-- Better practice passing these out, eh?",uncertain,0.4305,Family,0.7068,9
"But, but, but, if you'd...",neutral,0.556,Family,0.6678,5
only listen!,uncertain,0.2914,Family,0.7191,2
"And for you, my friend...",uncertain,0.2749,Friendship,0.9817,5
"Your, Your Majesty, p-p-please.",uncertain,0.2403,Personal Growth,0.7166,4
a knighthood!,very positive,0.6349,Resilience,0.0164,2
I hereby dub you Sir...,uncertain,0.2283,Identity,0.8267,5
