text,sentiment,score
"My most abject and humblest apologies to you as well, Princess.",neutral,0.5464
At least some good will come of my being forced to marry.,positive,0.4759
"When I am queen, I will have the power to get rid of you.",neutral,0.7122
That's nice.,positive,0.9712
"All settled, then.",neutral,0.5782
"Now, Jasmine, getting back to this suitor business...",neutral,0.8024
Jasmine?,neutral,0.8324
Jasmine!,neutral,0.6309
If only I had gotten that lamp.,neutral,0.6526
"""l will have the power to get rid of you."" To think we gotta keep kissing up to that chump and his chump daughter for the rest of our lives...",negative,0.7249
"No, lago.",neutral,0.5745
Only until she finds a chump husband.,neutral,0.702
Then she'll have us banished.,negative,0.6351
Or beheaded.,negative,0.4693
Oh.,neutral,0.5443
Wait a minute.,neutral,0.5549
Jafar.,neutral,0.6419
What if you were the chump husband?,neutral,0.7156
What?,neutral,0.5653
"Okay, you marry the princess, all right?",neutral,0.8569
"And, uh, then you become the sultan.",neutral,0.7218
Oh.,neutral,0.5443
Marry the shrew.,neutral,0.73
I become the sultan.,neutral,0.7729
The idea has merit.,positive,0.619
"Yes, merit.",neutral,0.5152
Yes.,positive,0.461
And then we drop papa-in-law and the little woman off a cliff.,neutral,0.5049
Yaaah!,positive,0.5431
Kersplat!,neutral,0.6644
I love the way your foul little mind works.,positive,0.4339
Thank you for choosing Magic Carpet for all your travel needs.,positive,0.977
Don't stand until the rug has come to a complete stop.,neutral,0.4902
Thank you.,positive,0.853
Goodbye now.,neutral,0.6478
Good-ye.,positive,0.7278
Thank you.,positive,0.853
"Well, how about that, Mr.",neutral,0.8063
Doubting Mustafa?,neutral,0.8463
"Oh, you sure showed me.",neutral,0.5514
"Now, about my three wishes.",neutral,0.8415
Dost mine ears deceive me?,neutral,0.5339
Three.,neutral,0.568
"You are down by one, boy.",neutral,0.5225
"Ah, no.",negative,0.4863
I never actually wished to get out of the cave.,negative,0.8182
You did that on your own.,neutral,0.6199
"Well, I feel sheepish.",negative,0.8419
"All right, you baaad boy, but no more freebies.",neutral,0.5141
Fair deal.,positive,0.5156
"So, three wishes.",neutral,0.8147
I want them to be good.,positive,0.8441
What would you wish for?,neutral,0.8749
Me?,neutral,0.707
No one's ever asked me that before.,neutral,0.5798
"Well, in my case...",neutral,0.7847
"Ah, forget it.",neutral,0.4852
What?,neutral,0.5653
"No, I can't.",negative,0.7151
I...,neutral,0.7305
Come on.,neutral,0.5758
Tell me.,neutral,0.7081
Freedom.,neutral,0.5949
You're a prisoner?,neutral,0.5177
It's all part and parcel of the whole genie gig.,neutral,0.8124
Phenomenal cosmic powers...,neutral,0.8746
Itty bitty living space.,neutral,0.5113
"Genie, that's terrible.",negative,0.9516
"But, oh, to be free.",neutral,0.619
"Not have to go, ""Poof.",neutral,0.6405
What do you need?,neutral,0.7642
Poof.,neutral,0.5611
What do you need?,neutral,0.7642
Poof.,neutral,0.5611
"What do you need?"" To be my own master.",neutral,0.8628
Such a thing would be greater than all the magic and all the treasures in all the world.,positive,0.8614
But what am I talking about?,neutral,0.7612
Let's get real here.,neutral,0.7347
It's not gonna happen.,negative,0.6759
"Genie, wake up and smell the hummus.",neutral,0.7532
Why not?,neutral,0.6867
The only way I get outta this is if my master wishes me out.,neutral,0.6914
So you can guess how often that's happened.,neutral,0.7614
I'll do it.,positive,0.596
I'll set you free.,positive,0.5517
"Uh-huh, yeah, right.",neutral,0.5808
"No, really, I promise.",neutral,0.7005
"after I make my first two wishes, I'll use my third wish to set you free.",neutral,0.6636
"Well, here's hopin'.",neutral,0.5262
All right.,neutral,0.4897
Let's make some magic.,positive,0.5786
So how 'bout it?,neutral,0.7628
What is it you want most?,neutral,0.8519
"Well, there's this girl.",neutral,0.7787
Wrong.,negative,0.7284
"I can't make anybody fall in love, remember?",negative,0.4739
"Oh, but, Genie, she's smart and fun and...",positive,0.8621
Pretty?,neutral,0.7091
Beautiful.,positive,0.9154
She's got these eyes that just...,neutral,0.6865
and this hair.,neutral,0.6724
Wow.,positive,0.7094
And her smile...,positive,0.6678
Ami.,neutral,0.6511
C'est l'amour.,neutral,0.6816
But she's the princess.,neutral,0.6992
"To even have a chance, I'd have to be...",neutral,0.6188
"Hey, can you make me a prince?",neutral,0.6521
Let's see here.,neutral,0.7548
Chicken à la king?,neutral,0.821
Nope.,neutral,0.4866
Alaskan king crab.,neutral,0.7853
Ow.,neutral,0.5139
I hate it when they do that.,negative,0.9713
Caesar salad.,neutral,0.7535
Ah!,positive,0.4984
"Et tu, Brute.",neutral,0.7139
No.,neutral,0.4936
Aha.,neutral,0.5938
"""To make a prince."" Is that an official wish?",neutral,0.8389
Say the magic words.,neutral,0.8185
"Genie, I wish for you to make me a prince.",positive,0.6661
All right!,positive,0.7464
"Yo, yo!",positive,0.5398
Woof!,negative,0.6351
Woof!,negative,0.6351
"First, that fez-and-vest combo is much too third century.",negative,0.5681
These patches.,neutral,0.6885
"What are we trying to say, beggar?",neutral,0.5357
No.,neutral,0.4936
Let's work with me here.,neutral,0.5793
Ooh.,neutral,0.5574
I like it.,positive,0.9082
Muy macho.,neutral,0.6248
"Now, it still needs something.",neutral,0.7061
What does it say to me?,neutral,0.8102
It says mode of transportation.,neutral,0.7777
"Excuse me, monkey boy.",negative,0.4777
Aqui.,neutral,0.6751
Over here.,neutral,0.6487
Uh-oh.,negative,0.5243
Here he comes.,neutral,0.6828
What better way to make your entrance on the streets of Agrabah than riding your very own brand-new camel.,positive,0.6632
Watch out.,neutral,0.6217
They spit.,negative,0.8285
Mmm.,neutral,0.595
Not enough.,negative,0.809
Still not enough.,negative,0.824
Let's see.,neutral,0.607
What do you need?,neutral,0.7642
Yes!,positive,0.8097
Esalalumbo shimin Dumbo !,neutral,0.8316
Whoa!,neutral,0.4812
Talk about your trunk space.,neutral,0.827
Check this action out.,neutral,0.8815
"Abu, you look good.",positive,0.9691
He's got the outfit.,neutral,0.6042
He's got the elephant.,neutral,0.758
But we're not through yet.,neutral,0.6176
"Hang on to your turban, kid.",neutral,0.5215
We're gonna make you a star.,positive,0.7722
"Sire, I've found a solution to the problem with your daughter.",neutral,0.6716
Awk.,neutral,0.5249
The problem with your daughter.,negative,0.8259
"Oh, really?",neutral,0.4861
Right here.,neutral,0.5976
"""lf the princess has not chosen a husband by the appointed time, then the sultan shall choose for her."" But Jasmine hated all those suitors.",negative,0.5207
How could I choose someone she hates?,negative,0.924
"Not to worry, my liege.",neutral,0.5476
There is more.,neutral,0.7174
"""lf in the event a suitable prince cannot be found,"" Jerk.",neutral,0.6813
"""a princess must then be wed to..."" Hmm.",neutral,0.883
Interesting.,positive,0.7793
What?,neutral,0.5653
Who?,neutral,0.6756
The royal vizier.,neutral,0.7595
"Why, that would be...",neutral,0.7792
me.,neutral,0.5547
But I thought the law says that only a prince can marry a princess.,neutral,0.7592
I'm quite sure that...,neutral,0.742
"Desperate times call for desperate measures, my lord.",negative,0.6071
Yes.,positive,0.461
Desperate measures.,negative,0.545
You will order the princess to marry me.,neutral,0.8407
I will order...,neutral,0.7424
the princess...,neutral,0.8132
to...,neutral,0.6947
But you're so old.,negative,0.654
The princess will marry me.,neutral,0.5503
The princess will marry...,neutral,0.8044
What.,neutral,0.4812
What is that?,neutral,0.7507
That music.,neutral,0.544
"Jafar, you must come and see this.",positive,0.5377
"Make way for Prince Ali Say hey It's Prince Ali Hey, clear the way in the old bazaar Hey you, let us through It's a bright new star Oh come, be the first on your block To meet his eye Make way, here he comes Ring bells, bang the drums You're gonna love this guy Prince Ali, fabulous he Ali Ababwa Genuflect, show some respect Down on one knee Now, try your best to stay calm Brush up your Sunday salaam Then come and meet His spectacular coterie Prince Ali, mighty is he, Ali Ababwa Strong as ten regular men definitely He faced the galloping hordes A hundred bad guys with swords Who sent those goons to their lords Why, Prince Ali He's got 75 golden camels Don't they look lovely, June?",positive,0.8235
"Purple peacocks, he's got 53 Fabulous, Harry.",positive,0.868
I love the feathers.,positive,0.9748
"When it comes to exotic-type mammals Has he got a zoo I'm telling you It's a world-class menagerie Prince Ali, handsome is he, Ali Ababwa <font color=#FF8080>There's no question this Ali's alluring</font> That physique, how can I speak, weak at the knee <font color=#FF8080>Never ordinary, never boring Everything about the man just plain impresses</font> Well, get on out in that square <font color=#FF8080>He's a wonder, he's a whiz, a wonder</font> Adjust your veil and prepare <font color=#FF8080>He's about to pull my heart asunder</font> To gawk and grovel and stare At Prince Ali <font color=#FF8080>And I absolutely love the way he dresses !</font> - He's got 95 white Persian monkeys He's got the monkeys - Let's see the monkeys And to view them he charges no fee He's got slaves He's got servants and flunkies Proud to work for him They bow to his whim, love serving him They're just lousy with loyalty to Ali Prince Ali Prince Ali, Amorous he Ali Ababwa Heard your princess Was a sight lovely to see And that, good people, is why He got dolled up and dropped by With 60 elephants, llamas galore With bears and lions, A brass band and more With his 40 fakirs, His cooks, his bakers His birds that warble on key Make way For Prince Ali Splendid.",positive,0.6249
Absolutely marvelous.,positive,0.9039
"Your Majesty, I have journeyed from afar to seek your daughter's hand.",neutral,0.8777
Prince Ali Ababwa.,neutral,0.8479
Of course.,neutral,0.5552
I'm delighted to meet you.,positive,0.9892
"This is my royal vizier, Jafar.",neutral,0.819
"He's delighted, too.",positive,0.9118
Ecstatic.,positive,0.7954
"I'm afraid, Prince Abooboo...",negative,0.6481
Ababwa.,neutral,0.6819
Whatever.,neutral,0.5607
You cannot just parade in here uninvited and expect to...,negative,0.5981
"By Allah, this is quite a remarkable device.",positive,0.9277
Ooh.,neutral,0.5574
I don't suppose I might...,neutral,0.5386
"Why, certainly, Your Majesty.",neutral,0.5401
Allow me.,neutral,0.6624
"Sire, I must advise against this.",negative,0.7946
"Oh, button up, Jafar.",neutral,0.6198
Learn to have a little fun.,positive,0.7027
"Ow, ow, ow.",negative,0.6995
Ahh!,neutral,0.4871
Whoa!,neutral,0.4812
Just where did you say you were from?,neutral,0.8363
"Oh, much farther than you've traveled, I'm sure.",neutral,0.659
Try me.,neutral,0.7325
"Look out, Polly.",neutral,0.7611
"Hey, watch it.",neutral,0.7719
Watch it with the dumb rug.,negative,0.8039
Aah!,neutral,0.5209
Whew!,positive,0.7488
Out of the way.,neutral,0.6493
I'm coming in to land.,neutral,0.7952
"Jafar, watch this.",neutral,0.6661
"Spectacular, Your Highness.",neutral,0.5939
That was lovely.,positive,0.9803
"Yes, I do seem to have a knack for it.",positive,0.647
This is a very impressive youth.,positive,0.9788
And a prince besides.,neutral,0.7862
"If we're lucky, you won't have to marry Jasmine after all.",neutral,0.7116
"I don't trust him, Sire.",negative,0.9031
Nonsense.,negative,0.5721
"One thing I pride myself on, Jafar, I'm an excellent judge of character.",positive,0.8968
"Oh, excellent judge.",positive,0.6849
"Yeah, sure.",positive,0.4873
Not!,negative,0.5247
Jasmine will like this one.,positive,0.8332
And I'm pretty sure I'll like Princess Jasmine.,positive,0.943
"Your Highness, no.",neutral,0.6824
I must intercede on Jasmine's behalf.,neutral,0.8617
This boy is no different from the others.,neutral,0.6444
What makes him think he is worthy of the princess?,negative,0.5093
"Your Majesty, I am Prince Ali Ababwa.",neutral,0.893
Just let her meet me.,neutral,0.821
I will win your daughter.,positive,0.6269
How dare you.,negative,0.9162
All of you.,neutral,0.5785
Standing around deciding my future?,neutral,0.8258
I am not a prize to be won.,negative,0.6479
"Oh, dear.",neutral,0.4791
"Don't worry, Prince Ali.",neutral,0.5385
Just give Jasmine time to cool down.,neutral,0.8385
I think it's time to say good-bye to Prince Abooboo.,neutral,0.7426
What am I gonna do?,neutral,0.7402
Jasmine won't even let me talk to her.,negative,0.8865
I should've known I couldn't pull off this stupid prince wish.,negative,0.9193
So move.,neutral,0.6934
Hey.,neutral,0.5456
That's a good move.,positive,0.9556
I can't believe it.,negative,0.6368
I'm losing to a rug.,negative,0.8892
"Genie, I need help.",neutral,0.498
"All right, Sparky, here's the deal.",neutral,0.7056
"If you wanna court the little lady, you gotta be a straight shooter.",neutral,0.4959
Do you got it?,neutral,0.7091
What?,neutral,0.5653
Tell her the...,neutral,0.8291
...,neutral,0.6204
truth!,positive,0.5232
No way.,negative,0.6397
"If Jasmine found out I was really some crummy street rat, she'd laugh at me.",negative,0.6249
A woman appreciates a man who can make her laugh.,positive,0.9195
"Al, all joking aside, you really ought to be yourself.",neutral,0.6798
"Hey, that's the last thing I wanna be.",negative,0.7336
"Okay, I'm gonna go see her.",positive,0.6937
I just...,neutral,0.5688
"I gotta be smooth, cool, confident.",positive,0.7338
How do I look?,neutral,0.765
Like a prince.,neutral,0.5035
Princess Jasmine?,neutral,0.9075
Who's there?,neutral,0.8102
"It's me, Prince Ali.",neutral,0.802
Ahem.,neutral,0.6977
"Uh, Prince Ali Ababwa.",neutral,0.828
I do not want to see you.,negative,0.9681
"No, no, please, Princess.",negative,0.6194
Give me a chance.,positive,0.4903
Just leave me alone.,negative,0.5334
"Down, kitty.",neutral,0.4765
"So, how's our little beau doing?",neutral,0.7187
"Good kitty, take off.",positive,0.7657
"Down, kitty.",neutral,0.4765
Wait.,neutral,0.5851
Wait.,neutral,0.5851
Do I know you?,neutral,0.8071
"Uh, no.",neutral,0.5216
No.,neutral,0.4936
You remind me of someone I met in the marketplace.,neutral,0.7111
The marketplace?,neutral,0.7982
I have servants who go to the marketplace for me.,neutral,0.8976
"Why, I even have servants who go to the marketplace for my servants.",neutral,0.8533
It couldn't have been me you met.,negative,0.4927
No.,neutral,0.4936
I guess not.,neutral,0.4714
"Enough about you, Casanova.",neutral,0.6526
Talk about her.,neutral,0.7959
"She's smart, fun, the hair, the eyes.",positive,0.9578
Anything.,neutral,0.6404
Pick a feature.,neutral,0.6593
Ahem.,neutral,0.6977
"Uh, Princess Jasmine?",neutral,0.8497
You're very...,neutral,0.712
"Wonderful, magnificent, punctual.",positive,0.9585
...,neutral,0.6204
punctual.,neutral,0.7084
Punctual?,neutral,0.8063
Sorry.,negative,0.5092
"Uh, beautiful.",positive,0.8012
Nice recovery.,positive,0.892
Hmm.,neutral,0.6435
"I'm rich, too, you know.",positive,0.6146
Yeah.,neutral,0.5491
The daughter of a sultan.,neutral,0.6644
I know.,neutral,0.5132
A fine prize for any prince to marry.,positive,0.8385
"Uh, right.",neutral,0.5702
Right.,neutral,0.5665
A prince like me.,neutral,0.6778
Warning!,neutral,0.5555
Warning!,neutral,0.5555
Right.,neutral,0.5665
A prince like you.,neutral,0.648
"And every other stuffed shirt, swaggering peacock I've met.",neutral,0.7718
Mayday!,positive,0.6534
Mayday!,positive,0.6534
Just go jump off a balcony!,neutral,0.4626
What?,neutral,0.5653
Stop her.,negative,0.647
Stop her!,negative,0.618
Want me to sting her?,neutral,0.675
Buzz off.,neutral,0.5571
"Okay, fine.",neutral,0.5716
"But remember, ""bee"" yourself.",neutral,0.7651
"Yeah, right.",neutral,0.5468
What?,neutral,0.5653
Uh...,neutral,0.6651
"Uh, you're right.",neutral,0.7283
You aren't just some prize to be won.,neutral,0.5971
You should be free to make your own choice.,neutral,0.7527
I'll go now.,neutral,0.7002
No!,neutral,0.4416
What?,neutral,0.5653
What?,neutral,0.5653
How...,neutral,0.7021
How are you doing that?,neutral,0.8084
It's a magic carpet.,neutral,0.7124
It's lovely.,positive,0.9661
"You, uh...",neutral,0.7603
"You don't want to go for a ride, do you?",negative,0.6474
"We could get out of the palace, see the world.",neutral,0.748
Is it safe?,neutral,0.8214
Sure.,neutral,0.4753
Do you trust me?,neutral,0.8416
What?,neutral,0.5653
Do you trust me?,neutral,0.8416
Yes.,positive,0.461
Yes.,positive,0.461
"I can show you the world Shining, shimmering, splendid Tell me, Princess Now, when did you last Let your heart decide I can open your eyes Take you wonder by wonder Over, sideways and under On a magic carpet ride A whole new world A new fantastic point of view No one to tell us no Or where to go Or say we're only dreaming A whole new world A dazzling place I never knew But when I'm way up here It's crystal clear That now I'm in A whole new world with you Now I'm in A whole new world with you Unbelievable sights Indescribable feeling Soaring, tumbling, freewheeling Through an endless diamond sky - A whole new world Don't you dare close your eyes - A hundred thousand things to see Hold your breath, it gets better I'm like a shooting star I've come so far I can't go back to where I used to be - A whole new world Every turn a surprise - With new horizons to pursue Every moment, red-letter I'll chase them anywhere There's time to spare Let me share This whole new world with you - A whole new world A whole new world That's where we'll be That's where we'll be - A thrilling chase A wondrous place For you and me It's all so magical.",positive,0.8581
Yeah.,neutral,0.5491
It's a shame Abu had to miss this.,negative,0.9149
Nah.,neutral,0.5064
He hates fireworks.,negative,0.8375
"He doesn't like flying, either.",negative,0.7936
"Uh, that is, um...",neutral,0.7601
"Oh, no.",negative,0.6307
You are the boy from the market.,neutral,0.7923
I knew it.,neutral,0.5054
Why did you lie?,negative,0.7953
"Jasmine, I'm sorry.",negative,0.5597
Did you think I was stupid?,negative,0.655
No.,neutral,0.4936
That I wouldn't figure it out?,neutral,0.567
No.,neutral,0.4936
"I mean, I hoped you wouldn't.",neutral,0.6234
"No, that's not what I meant.",neutral,0.5288
Who are you?,neutral,0.7975
Tell me the truth.,neutral,0.6636
The truth?,neutral,0.7912
The truth.,neutral,0.658
Um...,neutral,0.6851
The truth is...,neutral,0.792
"I sometimes dress as a commoner, um...",neutral,0.8986
to escape the pressures of palace life.,neutral,0.6292
But I really am a prince.,positive,0.6676
Why didn't you just tell me?,neutral,0.5309
"Well, you know...",neutral,0.7191
"royalty going out into the city in disguise, it sounds a little strange, don't you think?",neutral,0.4893
Hmm.,neutral,0.6435
Not that strange.,neutral,0.6816
"Good night, my handsome prince.",positive,0.9641
"Sleep well, Princess.",neutral,0.5731
Yes!,positive,0.8097
"For the first time in my life, things are starting to go right.",positive,0.9411
Abu.,neutral,0.5772
Abu.,neutral,0.5772
Hold him.,neutral,0.6511
"I'm afraid you've worn out your welcome, Prince Abooboo.",negative,0.7602
"Why, you...",neutral,0.6577
Make sure he's never found.,neutral,0.5224
Never fails.,positive,0.5421
Get in the bath and there's a rub at the lamp.,neutral,0.8727
Hello?,neutral,0.643
Al?,neutral,0.6724
Al!,neutral,0.5479
"Kid, snap out of it.",negative,0.6416
You can't cheat on this one.,neutral,0.4735
I can't help unless you make a wish.,neutral,0.6167
"You have to say, ""Genie, I want you to save my life."" Got it?",neutral,0.643
"Come on, Aladdin!",positive,0.6873
I'll take that as a yes.,positive,0.7594
Up scope.,neutral,0.7319
Don't you scare me like that.,negative,0.8328
"Genie, l, uh...",neutral,0.768
I...,neutral,0.7305
"Thanks, Genie.",positive,0.7798
"Oh, Al.",neutral,0.6841
"I'm gettin' kind of fond of you, kid.",positive,0.9182
Not that I wanna pick out curtains or anything.,neutral,0.652
Jasmine.,neutral,0.8176
"Oh, Father, I just had the most wonderful time.",positive,0.9819
I'm so happy.,positive,0.9883
"You should be, Jasmine.",neutral,0.7003
I have chosen a husband for you.,neutral,0.5136
What?,neutral,0.5653
You will wed Jafar.,neutral,0.8652
"You're speechless, I see.",negative,0.7631
A fine quality in a wife.,positive,0.6812
I will never marry you.,negative,0.9143
"Father, I choose Prince Ali.",neutral,0.7905
Prince Ali left.,neutral,0.7985
"Better check your crystal ball again, Jafar.",neutral,0.6529
Prince Ali!,neutral,0.6318
How in the...,neutral,0.5158
uh.,neutral,0.544
Awk!,neutral,0.5187
"Tell them the truth, Jafar.",neutral,0.7796
You tried to have me killed.,negative,0.8547
What?,neutral,0.5653
"Ridiculous nonsense, Your Highness.",negative,0.9439
He is obviously lying.,negative,0.9498
Obviously lying.,negative,0.8242
"Father, what's wrong with you?",negative,0.8954
I know what's wrong.,negative,0.8389
"Oh, my!",positive,0.4772
Jafar's been controlling you with this.,neutral,0.63
What?,neutral,0.5653
Jafar?,neutral,0.7286
"You, you traitor!",negative,0.9529
"Your Majesty, all this can be explained.",neutral,0.7786
Guards!,neutral,0.6936
Guards!,neutral,0.6936
"Well, that's it.",neutral,0.5886
We're dead.,negative,0.7712
Forget it.,negative,0.5068
Just dig a grave for both of us.,neutral,0.5005
We're dead.,negative,0.7712
Arrest Jafar at once.,neutral,0.567
"This is not done yet, boy.",neutral,0.6493
Find him!,neutral,0.5966
Search everywhere!,neutral,0.6088
"Jasmine, are you all right?",neutral,0.8557
Yes.,positive,0.461
"Jafar, my most trusted counselor, plotting against me all this time.",neutral,0.5147
"This is horrible, just horrible.",negative,0.9773
How will I ever...,negative,0.6536
Huh?,neutral,0.6584
Can this be true?,neutral,0.7716
My daughter has finally chosen a suitor?,neutral,0.8093
"Ha, ha!",positive,0.478
Praise Allah!,positive,0.8432
"You brilliant boy, I could kiss you.",positive,0.9605
I won't.,neutral,0.5811
I'll leave that to my...,neutral,0.8099
But you two will be wed at once.,neutral,0.866
"Yes, yes.",positive,0.8412
"And you'll be happy and prosperous, and then you, my boy, will become sultan.",positive,0.8107
Sultan?,neutral,0.7529
Yes.,positive,0.461
"A fine upstanding youth such as yourself, a person of your unimpeachable moral character is exactly what this kingdom needs.",positive,0.8998
We gotta get outta here.,negative,0.5798
I gotta start packing.,neutral,0.6062
Only essentials.,neutral,0.6326
We gotta travel light.,neutral,0.7497
"Bring the guns, the weapons, and how about this picture?",neutral,0.5106
I think I'm making a weird face in it.,negative,0.5185
"Oh, boy.",neutral,0.5503
He's cracked.,negative,0.6749
He's gone nuts.,negative,0.679
Jafar!,neutral,0.5995
Jafar!,neutral,0.5995
Get a grip!,negative,0.5426
Good grip.,positive,0.6026
"Prince Ali is nothing more than that ragged urchin, Aladdin.",negative,0.8026
"He has the lamp, lago.",neutral,0.8067
"Why, that miserable...",negative,0.9234
But you are going to relieve him of it.,neutral,0.7298
Me?,neutral,0.707
Sultan?,neutral,0.7529
They want me to be Sultan?,neutral,0.5583
Huzzah!,positive,0.9232
"#Hail the conquering hero# Aladdin, you've just won the heart of the princess.",positive,0.6331
What are you gonna do next?,neutral,0.8999
Psst.,neutral,0.6015
"Your line is, ""I'm going to free the genie."" Anytime.",neutral,0.6588
Genie.,neutral,0.5898
I can't.,negative,0.7719
Sure you can.,positive,0.7133
"You just go, ""Genie, I wish you free."" I'm serious.",neutral,0.6301
"Look, I'm sorry.",negative,0.7125
I really am.,neutral,0.4689
But they wanna make me sultan.,neutral,0.575
No.,neutral,0.4936
They wanna make Prince Ali sultan.,neutral,0.6463
"Without you, I'm just Aladdin.",neutral,0.5904
"Al, you won.",neutral,0.506
Because of you.,neutral,0.6318
The only reason anyone thinks I'm worth anything is because of you.,positive,0.6016
What if they find out I'm not really a prince?,neutral,0.5725
What if Jasmine finds out?,neutral,0.8663
I'd lose her.,negative,0.8271
"Genie, I can't keep this up on my own.",negative,0.7883
I can't wish you free.,negative,0.573
Fine.,neutral,0.5034
I understand.,neutral,0.5501
You've lied to everyone else.,negative,0.8449
"Hey, I was beginning to feel left out.",negative,0.7645
"Now, if you'll excuse me, Master.",neutral,0.8623
"Genie, I'm really sorry.",negative,0.6882
"Well, fine.",positive,0.4959
Then just stay in there.,neutral,0.7359
What are you guys looking at?,neutral,0.8672
"Look, l...",neutral,0.7741
I'm sorry.,negative,0.6455
"Abu, I'm sorry.",negative,0.6511
I didn't...,neutral,0.6823
Wait.,neutral,0.5851
Come on.,neutral,0.5758
What am I doing?,neutral,0.6682
Genie's right.,neutral,0.6231
I gotta tell Jasmine the truth.,neutral,0.8226
Ali.,neutral,0.6078
"Oh, Ali.",neutral,0.6765
Will you come here?,neutral,0.8955
"Well, here goes.",neutral,0.4846
Jasmine?,neutral,0.8324
Where are you?,neutral,0.7606
Out in the menagerie.,neutral,0.7389
Hurry.,neutral,0.6666
I'm coming.,neutral,0.6873
"You got a problem, Pinky?",negative,0.5146
Jerk.,neutral,0.5751
"Boy, Jafar's gonna be happy to see you.",positive,0.9302
"Excellent work, lago.",positive,0.8895
"Ah, go on.",neutral,0.6788
"No, really.",neutral,0.5845
"On a scale of one to ten, you are an eleven.",neutral,0.7749
"Oh, Jafar, you're too kind.",positive,0.8666
I'm embarrassed.,negative,0.9025
I'm blushing.,positive,0.7265
"People of Agrabah, my daughter has finally chosen a suitor.",neutral,0.8037
Jasmine.,neutral,0.8176
"Ali, where have you been?",neutral,0.8032
"Jasmine, there's something I got to tell you.",neutral,0.8845
The whole kingdom's turned out for Father's announcement.,neutral,0.6146
No.,neutral,0.4936
"But, Jasmine, listen to me, please.",neutral,0.8186
You don't understand...,negative,0.7757
Good luck.,positive,0.9243
...Ali Ababwa!,neutral,0.8404
"Oh, boy.",neutral,0.5503
"Look at them, cheering that little pipsqueak.",positive,0.7714
Let them cheer.,positive,0.7347
Let them cheer.,positive,0.7347
"You know, Al, I'm getting really...",neutral,0.7101
I don't think you're him.,neutral,0.5454
"Tonight, the part of Al will be played by a tall, dark and sinister ugly man.",negative,0.706
I am your master now.,neutral,0.7646
I was afraid of that.,negative,0.557
"Genie, grant me my first wish.",positive,0.6197
I wish to rule on high as sultan.,neutral,0.7059
Whoa!,neutral,0.4812
Bless my soul.,positive,0.6823
What is this?,neutral,0.6891
What's going on?,neutral,0.7289
"Oh, my goodness, what's happening?",negative,0.6639
Father.,neutral,0.6912
"Jafar, you vile betrayer.",negative,0.9575
That's Sultan Vile Betrayer to you.,negative,0.9086
"Oh, yeah?",neutral,0.6854
We'll just see about that.,neutral,0.72
The lamp.,neutral,0.7107
"Finders keepers, Abooboo.",neutral,0.7851
"Genie, no!",negative,0.4589
"Sorry, kid.",negative,0.6337
I got a new master now.,neutral,0.5633
"Jafar, I order you to stop.",negative,0.5918
"Ah, but there's a new order now.",neutral,0.7925
My order.,neutral,0.7192
"Finally, you will bow to me.",neutral,0.5255
We will never bow to you.,neutral,0.4804
Why am I not surprised?,neutral,0.5064
"If you won't bow before a sultan, then you will cower before a sorcerer!",negative,0.7998
"Genie, my second wish...",neutral,0.6788
I wish to be the most powerful sorcerer in the world!,positive,0.9343
"Genie, stop!",negative,0.5977
"Ladies and gentlemen, a warm Agrabah welcome for Sorcerer Jafar!",positive,0.9521
"Now, where were we?",neutral,0.8053
"Ah, yes.",positive,0.7368
Abject humiliation.,negative,0.9289
"Down, boy.",negative,0.4648
"Oh, Princess.",neutral,0.6515
There's someone I'm dying to introduce you to.,neutral,0.4556
Jafar.,neutral,0.6419
Get your hands off her.,negative,0.6542
"Prince Ali Yes, it is he But not as you know him Read my lips And come to grips with reality Yes, meet a blast from your past Whose lies were too good to last Say hello To your precious Prince Ali Or should we say Aladdin?",neutral,0.6659
Ali?,neutral,0.6638
"Jasmine, I tried to tell you.",neutral,0.7646
I'm just...,neutral,0.5096
"So Ali turns out to be Merely Aladdin Just a con, need I go on Take it from me His personality flaws Give me adequate cause To send him packing On a one-way trip So his prospects Take a terminal dip His assets frozen, the venue chosen Is the ends of the earth, whoopee!",neutral,0.556
So long!,positive,0.7531
"Good-bye, see ya.",neutral,0.7121
Ex-Prince Ali Abu.,neutral,0.8949
Abu!,neutral,0.5929
"Oh, this is all my fault.",negative,0.8637
I should have freed the genie when I had the chance.,neutral,0.7252
Abu.,neutral,0.5772
Are you okay?,neutral,0.7918
Mm-hmm.,neutral,0.7172
"I'm sorry, Abu.",negative,0.6113
I made a mess of everything.,negative,0.8923
Somehow...,neutral,0.7153
I gotta go back and set things right.,neutral,0.7123
Carpet.,neutral,0.7326
"Abu, start digging.",neutral,0.6996
That's it.,neutral,0.5321
Yeah!,positive,0.7406
All right!,positive,0.7464
"Now, back to Agrabah.",neutral,0.7831
Let's go.,positive,0.5876
Puppet ruler want a cracker?,neutral,0.5279
Here's your cracker.,neutral,0.6606
Shoved all the way down your throat.,negative,0.6259
Here.,neutral,0.5711
Have lots.,neutral,0.536
Stop it.,negative,0.6723
"Jafar, leave him alone.",neutral,0.5055
"It pains me to see you reduced to this, Jasmine.",negative,0.957
A beautiful desert bloom such as yourself should be on the arm of the most powerful man in the world.,positive,0.9363
"What do you say, my dear?",neutral,0.8413
"Why, with you as my queen...",neutral,0.716
Never.,neutral,0.4316
I'll teach you some respect.,neutral,0.7239
No.,neutral,0.4936
