text,sentiment,sentiment_score,theme,theme_score,length
"Now, if you need anything, my servants will attend you.",uncertain,0.344,Family,0.8338,10
Dinner.,neutral,0.516,Family,0.8909,1
Invite her to dinner.,uncertain,0.3876,Family,0.9637,4
You will join me for dinner.,neutral,0.457,Family,0.9476,6
That's not a request!,very negative,0.4959,Family,0.3741,4
Who does she think she is?,uncertain,0.4248,Identity,0.7956,6
That girl has tangled with the wrong man.,very negative,0.5689,Trauma,0.8507,8
No one says no to Gaston.,very negative,0.4697,Romantic Love,0.8744,6
Darn right.,uncertain,0.3241,Family,0.832,2
Dismissed.,very negative,0.5215,Family,0.7269,1
Rejected.,uncertain,0.424,Family,0.8355,1
Publicly humiliated.,uncertain,0.2292,Trauma,0.9224,2
"Why, it's more than I can bear.",uncertain,0.3119,Trauma,0.7661,7
More beer?,uncertain,0.321,Personal Growth,0.0542,2
What for?,uncertain,0.4458,Family,0.193,2
Nothing helps.,uncertain,0.3948,Trauma,0.6676,2
-I'm disgraced.,very negative,0.5082,Trauma,0.807,2
"-Who, you?",uncertain,0.3513,Identity,0.6813,2
Never.,uncertain,0.3827,Family,0.5442,1
"Gaston, you've got to pull yourself together.",uncertain,0.4195,Trauma,0.7358,7
"Gosh, it disturbs me to see you, Gaston Looking so down in the dumps Every guy here'd love to be you, Gaston Even when taking your lumps There's no man in town as admired as you You're everyone's favorite guy Everyone's awed and inspired by you And it's not very hard To see why No one's slick as Gaston No one's quick as Gaston No one's neck's as incredibly thick as Gaston For there's no man in town half as manly Perfect, a pure paragon You can ask any Tom, Dick or Stanley And they'll tell you whose team they prefer to be on No one's been like Gaston A kingpin like Gaston No one's got a swell cleft in his chin like Gaston As a specimen, yes, I'm intimidating My, what a guy, that Gaston Give five hurrahs Give 12 hip-hips Gaston is the best and the rest is all drips No one fights like Gaston Douses lights like Gaston In a wrestling match nobody bites like Gaston For there's no one as burly and brawny As you see, I've got biceps to spare -Not a bit of him scraggly or scrawny -That's right And every last inch of me's covered with hair -No one hits like Gaston -Matches wits like Gaston In a spitting match nobody spits like Gaston I'm especially good at expectorating Ten points for Gaston When I was a lad I ate four dozen eggs Every morning to help me get large And now that I'm grown I eat five dozen eggs So I'm roughly the size of a barge No one shoots like Gaston Makes those beauts like Gaston Then goes tromping around wearing boots like Gaston I use antlers in all of my decorating My, what a guy Gaston Help!",uncertain,0.3864,Personal Growth,0.9147,297
Someone help me!,uncertain,0.4117,Personal Growth,0.5943,3
Maurice?,uncertain,0.2407,Personal Growth,0.641,1
Please!,uncertain,0.248,Family,0.8072,1
"Please, I need your help.",uncertain,0.4068,Family,0.8792,5
He's got her...,uncertain,0.2964,Family,0.9661,3
He's got her locked in the dungeon.,uncertain,0.4136,Trauma,0.6116,7
Who?,uncertain,0.3988,Resilience,0.2135,1
Belle.,uncertain,0.3775,Romantic Love,0.9099,1
We must go.,uncertain,0.3285,Family,0.7572,3
Not...,uncertain,0.414,Loneliness,0.2564,1
Not a minute to lose.,uncertain,0.4211,Family,0.8466,5
Whoa!,very positive,0.5642,Family,0.7385,1
"Slow down, Maurice.",uncertain,0.3487,Trauma,0.6213,3
Who's got Belle locked in a dungeon?,very negative,0.539,Trauma,0.4565,7
A beast!,very positive,0.6502,Trauma,0.1159,2
"A horrible, monstrous beast!",very negative,0.826,Trauma,0.3622,4
Is it a big beast?,uncertain,0.2331,Resilience,0.0371,5
Huge.,uncertain,0.3366,Family,0.8149,1
"With a long, ugly snout?",uncertain,0.3597,Family,0.3762,5
Hideously ugly.,very negative,0.6814,Family,0.7303,2
"And sharp, cruel fangs?",uncertain,0.3377,Trauma,0.3699,4
"Yes, yes!",uncertain,0.37,Family,0.8705,2
Will you help me?,uncertain,0.3063,Personal Growth,0.7673,4
"All right, old man.",uncertain,0.2733,Resilience,0.5193,4
We'll help you out.,uncertain,0.3998,Family,0.8501,4
You will?,uncertain,0.3384,Personal Growth,0.7226,2
"Thank you, thank you, thank you.",uncertain,0.4469,Family,0.8337,6
Crazy old Maurice.,uncertain,0.2729,Family,0.0854,3
He's always good for a laugh.,positive,0.4967,Family,0.7192,6
Crazy old Maurice?,uncertain,0.2492,Trauma,0.0716,3
Crazy old Maurice.,uncertain,0.2729,Family,0.0854,3
"LeFou, I'm afraid I've been thinking A dangerous pastime I know But that wacky old coot is Belle's father And his sanity's only so-so Now, the wheels in my head have been turning Since I looked at that loony old man See, I promised myself I'd be married to Belle And right now, I'm evolving a plan If I...",very positive,0.816,Family,0.9886,59
Yes?,uncertain,0.4134,Family,0.849,1
Then we...,neutral,0.4623,Family,0.7766,2
"No, would she?",uncertain,0.3224,Family,0.7991,3
Guess.,uncertain,0.4107,Personal Growth,0.1975,1
Now I get it!,very positive,0.625,Family,0.7915,4
Let's go!,very positive,0.4721,Personal Growth,0.855,2
Let's go!,very positive,0.4721,Personal Growth,0.855,2
"No one plots like Gaston Takes cheap shots like Gaston Plans to persecute harmless crackpots like Gaston So, his marriage we soon will be celebrating My, what a guy Gaston Will no one help me?",uncertain,0.273,Grief,0.5139,35
Who is it?,uncertain,0.3351,Identity,0.5019,3
Mrs.,uncertain,0.3755,Family,0.9431,1
"Potts, dear.",very negative,0.6677,Family,0.8604,2
I thought you might like a spot of tea.,uncertain,0.4113,Personal Growth,0.1718,9
But you're...,uncertain,0.4055,Identity,0.8752,2
You're a...,neutral,0.4655,Identity,0.9574,2
Careful.,uncertain,0.4173,Family,0.8258,1
This is impossible.,very negative,0.6788,Trauma,0.426,3
"I know it is, but here we are.",neutral,0.692,Family,0.7584,8
"I told you she was pretty, Mama, didn't I?",uncertain,0.3432,Family,0.9684,9
"All right, Chip, now, that'll do.",uncertain,0.4038,Resilience,0.6808,6
Slowly now.,uncertain,0.3308,Personal Growth,0.9223,2
Don't spill.,very negative,0.5133,Family,0.912,2
Thank you.,positive,0.5047,Family,0.8872,2
Wanna see me do a trick?,uncertain,0.4029,Resilience,0.0648,6
Chip!,uncertain,0.4301,Personal Growth,0.6973,1
Sorry.,uncertain,0.3377,Family,0.7528,1
"That was a very brave thing you did, my dear.",very positive,0.6741,Family,0.8438,10
We all think so.,uncertain,0.4283,Family,0.8751,4
"But I've lost my father, my dreams, everything.",very positive,0.6346,Family,0.9935,8
"Cheer up, child.",uncertain,0.316,Personal Growth,0.9719,3
It'll turn out all right in the end.,uncertain,0.3991,Family,0.8854,8
You'll see.,uncertain,0.3607,Family,0.8345,2
Listen to me jabbering on while there's a supper to get on the table.,uncertain,0.3496,Family,0.734,14
Chip?,uncertain,0.3523,Personal Growth,0.3071,1
Bye.,uncertain,0.2816,Family,0.7605,1
"Well, now, what shall we dress you in for dinner?",uncertain,0.4096,Family,0.8869,10
Let's see what I got in my drawers.,neutral,0.486,Personal Growth,0.5109,8
How embarrassing!,uncertain,0.3205,Family,0.6401,2
Here we are.,neutral,0.6945,Family,0.8435,3
You'll look ravishing in this one.,uncertain,0.2866,Family,0.6071,6
"That's very kind of you, but I'm not going to dinner.",uncertain,0.3975,Personal Growth,0.7569,11
But you must.,uncertain,0.3251,Family,0.8415,3
Dinner is served.,neutral,0.7121,Family,0.907,3
What's taking so long?,uncertain,0.3502,Family,0.5421,4
I told her to come down.,uncertain,0.2986,Family,0.9388,6
Why isn't she here yet?,uncertain,0.297,Family,0.6221,5
"Try to be patient, sir.",uncertain,0.3252,Personal Growth,0.8449,5
The girl has lost her father and her freedom all in one day.,uncertain,0.2848,Trauma,0.9861,13
"Master, have you thought that perhaps this girl could be the one to break the spell?",uncertain,0.2965,Personal Growth,0.609,16
Of course I have!,very positive,0.5255,Family,0.7981,4
I'm not a fool.,uncertain,0.4122,Personal Growth,0.7022,4
Good!,uncertain,0.44,Family,0.8811,1
"So, you fall in love with her, she falls in love with you, and poof!",very positive,0.61,Romantic Love,0.9255,15
The spell is broken.,very negative,0.6846,Family,0.7732,4
We'll be human again by midnight.,uncertain,0.3056,Personal Growth,0.7343,6
"It's not that easy, Lumiere.",negative,0.5125,Personal Growth,0.6882,5
These things take time.,uncertain,0.3004,Personal Growth,0.8245,4
But the rose has already begun to wilt.,uncertain,0.4091,Romantic Love,0.4971,8
It's no use.,very negative,0.7899,Family,0.605,3
She's so beautiful and I'm...,very positive,0.7868,Family,0.7923,5
"Well, look at me!",uncertain,0.3489,Personal Growth,0.8903,4
You must help her to see past all that.,uncertain,0.4021,Personal Growth,0.85,9
I don't know how.,uncertain,0.3535,Family,0.3588,4
"Well, you can start by making yourself more presentable.",uncertain,0.3649,Personal Growth,0.8539,9
Straighten up.,uncertain,0.3714,Personal Growth,0.8743,2
Try to act like a gentleman.,uncertain,0.3039,Family,0.7133,6
Yes.,uncertain,0.3673,Family,0.9347,1
"When she comes in, give her a dashing, debonair smile.",uncertain,0.2821,Personal Growth,0.774,10
"Come, come, show me the smile.",very positive,0.5668,Romantic Love,0.7714,6
But don't frighten the poor girl.,uncertain,0.3265,Family,0.7686,6
Impress her with your rapier wit.,very positive,0.4725,Personal Growth,0.6669,6
But be gentle.,uncertain,0.3883,Family,0.9033,3
Shower her with compliments.,uncertain,0.4212,Family,0.8571,4
But be sincere.,uncertain,0.3469,Family,0.8118,3
"And above all, you must control your temper!",very positive,0.6184,Family,0.7224,8
You must control your temper!,very positive,0.6184,Family,0.673,5
Here she is!,very positive,0.5015,Family,0.88,3
Good evening.,neutral,0.4778,Family,0.8737,2
"Well, where is she?",neutral,0.5158,Family,0.7226,4
Who?,uncertain,0.3988,Resilience,0.2135,1
"The girl, yes.",uncertain,0.341,Personal Growth,0.7769,3
The girl.,uncertain,0.4361,Personal Growth,0.7958,2
"Well, actually, she's in the process of...",uncertain,0.3148,Personal Growth,0.8784,7
Circumstances being what they are...,neutral,0.6393,Trauma,0.1013,5
She's not coming.,negative,0.5165,Family,0.9121,3
What?,uncertain,0.396,Family,0.3908,1
"Oh, dear.",very negative,0.7451,Grief,0.8569,2
Your Grace!,very positive,0.6297,Family,0.9388,2
Your Eminence!,very positive,0.7138,Resilience,0.2953,2
Let's not be hasty!,uncertain,0.3427,Family,0.8451,4
I thought I told you to come down to dinner!,uncertain,0.364,Family,0.6376,10
I'm not hungry.,neutral,0.4737,Family,0.7503,3
You'll come out or I'll...,neutral,0.7071,Personal Growth,0.7262,5
I'll...,uncertain,0.4222,Family,0.7355,1
I'll break down the door!,uncertain,0.3528,Family,0.5986,5
"Master, I could be wrong, but that may not be the best way to win the girl's affections.",uncertain,0.3567,Family,0.3837,18
Please attempt to be a gentleman.,uncertain,0.3341,Personal Growth,0.843,6
But she is being so difficult.,uncertain,0.3402,Family,0.7719,6
"Gently, gently.",uncertain,0.3921,Family,0.909,2
Will you come down to dinner?,uncertain,0.2829,Family,0.9632,6
No!,very negative,0.5534,Family,0.9037,1
"Suave, genteel.",uncertain,0.4422,Family,0.8878,2
It would give me great pleasure if you would join me for dinner.,positive,0.483,Family,0.9065,13
"And we say ""please."" Please.",uncertain,0.3808,Family,0.933,5
"No, thank you.",very negative,0.583,Family,0.8418,3
You can't stay in there forever!,very negative,0.4578,Personal Growth,0.7296,6
"Yes, I can.",neutral,0.4898,Resilience,0.9103,3
Fine!,uncertain,0.3565,Family,0.8696,1
Then go ahead and starve!,very positive,0.5212,Loneliness,0.7361,5
"If she doesn't eat with me, then she doesn't eat at all!",uncertain,0.4291,Family,0.856,12
"Oh, dear.",very negative,0.7451,Grief,0.8569,2
"That didn't go very well at all, did it?",uncertain,0.403,Trauma,0.8796,9
"Lumiere, stand watch at the door and inform me at once if there is the slightest change.",uncertain,0.3253,Resilience,0.7884,17
"You can count on me, mon capitaine.",very positive,0.5155,Friendship,0.7132,7
"Well, we might as well go downstairs and start cleaning up.",uncertain,0.3193,Family,0.9306,11
"I ask nicely, but she refuses.",uncertain,0.4447,Family,0.9272,6
"What does she want me to do, beg?",neutral,0.5295,Family,0.7376,8
Show me the girl.,positive,0.4685,Romantic Love,0.6874,4
"But the master's really not so bad, once you get to know him.",positive,0.4644,Personal Growth,0.825,13
Why don't you give him a chance?,uncertain,0.4137,Personal Growth,0.8064,7
I don't want to get to know him.,uncertain,0.3889,Loneliness,0.8025,8
I don't want to have anything to do with him.,uncertain,0.3772,Family,0.8921,10
I'm just fooling myself.,very negative,0.5155,Personal Growth,0.6754,4
She'll never see me as anything but a monster.,very negative,0.7854,Trauma,0.7641,9
It's hopeless.,very negative,0.6361,Trauma,0.6892,2
"Oh, no.",uncertain,0.4435,Family,0.826,2
"Oh, yes.",uncertain,0.4069,Family,0.8729,2
"Oh, no.",uncertain,0.4435,Family,0.826,2
"Oh, yes, yes, yes.",neutral,0.5005,Family,0.8766,4
I've been burned by you before.,very negative,0.8123,Trauma,0.8306,6
Zut alors!,very positive,0.5393,Loneliness,0.9663,2
She has emerged!,very positive,0.5213,Personal Growth,0.9812,3
"Come on, Chip.",uncertain,0.3166,Personal Growth,0.9143,3
Into the cupboard with your brothers and sisters.,uncertain,0.4182,Family,0.9922,8
But I'm not sleepy.,uncertain,0.3707,Family,0.8172,4
"Yes, you are.",neutral,0.5443,Identity,0.9694,3
"No, I'm not.",uncertain,0.3342,Identity,0.9593,3
"I work and I slave all day long, and for what?",very positive,0.5082,Identity,0.1763,11
A culinary masterpiece gone to waste!,very negative,0.6775,Grief,0.654,6
Stop your grousing.,very negative,0.5464,Family,0.8417,3
It's been a long night for all of us.,uncertain,0.3162,Family,0.933,9
"Well, if you ask me, she was just being stubborn.",uncertain,0.3297,Family,0.9181,10
"After all, he did say ""please."" But if the master doesn't learn to control that temper, he'll never break the...",uncertain,0.3605,Family,0.7022,20
"Splendid to see you out and about, mademoiselle.",very positive,0.4742,Personal Growth,0.7653,8
"I am Cogsworth, head of the household.",uncertain,0.4365,Family,0.8995,7
This is Lumiere.,very negative,0.6273,Romantic Love,0.1031,3
"Enchanté, chérie.",very positive,0.6172,Romantic Love,0.9515,2
"If there's, stop that, anything we, please, can do to make your stay more comfortable...",uncertain,0.4107,Empathy,0.5379,15
I am a little hungry.,uncertain,0.3548,Family,0.5138,5
You are?,neutral,0.486,Identity,0.9797,2
Hear that?,uncertain,0.343,Family,0.8645,2
She's hungry.,uncertain,0.4092,Family,0.7488,2
Stoke the fire.,uncertain,0.2281,Personal Growth,0.8995,3
Break out the silver.,uncertain,0.2834,Family,0.779,4
Wake the china.,uncertain,0.382,Family,0.9476,3
Remember what the master said.,uncertain,0.2836,Resilience,0.7724,5
Pish tosh.,uncertain,0.4255,Family,0.0854,2
I'm not about to let the poor child go hungry.,uncertain,0.3693,Family,0.9318,10
"All right, fine.",neutral,0.6366,Family,0.7791,3
"Glass of water, crust of bread and then...",neutral,0.6025,Resilience,0.6721,8
"Cogsworth, I am surprised at you.",uncertain,0.3798,Personal Growth,0.6679,6
She's not a prisoner.,very negative,0.4757,Resilience,0.8135,4
She's our guest.,uncertain,0.3852,Friendship,0.9231,3
We must make her feel welcome here.,uncertain,0.4081,Family,0.9139,7
"Right this way, mademoiselle.",very positive,0.5025,Family,0.6888,4
"Well, keep it down.",uncertain,0.3277,Family,0.8079,4
"If the master finds out about this, it will be our necks.",uncertain,0.3418,Family,0.4689,12
"Of course, of course.",neutral,0.4849,Family,0.8904,4
But what is dinner without a little music?,uncertain,0.4424,Family,0.3473,8
Music?,uncertain,0.3316,Romantic Love,0.0038,1
It is with deepest pride and greatest pleasure that we welcome you tonight.,very positive,0.6506,Family,0.9859,13
"And now, we invite you to relax.",uncertain,0.3613,Family,0.865,7
"Let us pull up a chair, as the dining room proudly presents your dinner.",uncertain,0.4027,Family,0.9657,14
"Be our guest, be our guest Put our service to the test Tie your napkin 'round your neck, chérie And we provide the rest Soup du jour, hot hors d'oeuvres Why, we only live to serve Try the gray stuff, it's delicious Don't believe me?",uncertain,0.3944,Friendship,0.8951,45
"Ask the dishes They can sing, they can dance After all, miss, this is France And a dinner here is never second best Go on, unfold your menu Take a glance and then you'll be our guest Oui, our guest Be our guest Beef ragout, cheese soufflé Pie and pudding, en flambé We'll prepare and serve with flair A culinary cabaret You're alone and you're scared But the banquet's all prepared No one's gloomy or complaining While the flatware's entertaining We tell jokes, I do tricks With my fellow candlesticks Und it's all in perfect taste That you can bet Come on and lift your glass You've won your own free pass To be our guest If you're stressed it's fine dining we suggest Be our guest, be our guest Be our guest Life is so unnerving For a servant who's not serving He's not whole without a soul to wait upon Get off!",very positive,0.637,Loneliness,0.9705,154
"Those good old days When we were useful Suddenly, those good old days are gone Ten years we've been rusting Needing so much more than dusting Needing exercise A chance to use our skills Most days we just lay around the castle Flabby, fat and lazy You walked in and oops-a-daisy It's a guest, it's a guest Sakes alive, well, I'll be blessed Wine's been poured and thank the Lord I've had the napkins freshly pressed With dessert, she'll want tea And, my dear, that's fine with me While the cups do their soft-shoeing I'll be bubbling, I'll be brewing I'll get warm, piping hot Heaven sakes, is that a spot?",very positive,0.5611,Personal Growth,0.7104,111
Clean it up We want the company impressed We've got a lot to do Is it one lump or two?,uncertain,0.4391,Family,0.2667,20
"For you, our guest -She's our guest -She's our guest Be our guest Be our guest, be our guest Our command is your request Let's go, people.",uncertain,0.3893,Family,0.7827,27
Fun's over.,negative,0.4547,Family,0.352,2
Over here.,uncertain,0.3076,Family,0.8209,2
Line up.,uncertain,0.3779,Family,0.7637,2
"It's 10 years since we've had anybody here And we're obsessed With your meal, with your ease Yes, indeed, we aim to please While the candlelight's still glowing Let us help you, we'll keep going Course by course One by one Till you shout, ""Enough, I'm done!"" Then we'll sing you off to sleep as you digest Tonight, you'll prop your feet up But for now, let's eat up Be our guest Be our guest Be our guest Please be our Guest Bravo!",very positive,0.6508,Empathy,0.929,83
That was wonderful.,very positive,0.5874,Family,0.8826,3
Thank you.,positive,0.5047,Family,0.8872,2
"Thank you, mademoiselle.",positive,0.4538,Friendship,0.7763,3
"Good show, wasn't it?",positive,0.4615,Family,0.8413,4
Everyone!,very positive,0.5428,Family,0.9462,1
"My goodness, look at the time.",uncertain,0.3817,Resilience,0.183,6
"Now it's off to bed, off to bed.",uncertain,0.3671,Family,0.6472,8
I couldn't possibly go to bed now.,uncertain,0.3274,Family,0.7425,7
It's my first time in an enchanted castle.,very positive,0.5587,Personal Growth,0.1461,8
Enchanted!,very positive,0.6286,Romantic Love,0.9259,1
Who said anything about the castle being enchanted?,uncertain,0.4018,Family,0.0471,8
"It was you, wasn't it?",neutral,0.4594,Identity,0.9592,5
I figured it out for myself.,uncertain,0.3681,Personal Growth,0.8844,6
"I'd like to look around, if that's all right.",neutral,0.4789,Personal Growth,0.7689,9
Would you like a tour?,uncertain,0.3609,Resilience,0.4339,5
Wait a second.,uncertain,0.4053,Family,0.7694,3
Wait a second.,uncertain,0.4053,Family,0.7694,3
I'm not sure that's such a good idea.,neutral,0.5437,Family,0.7996,8
"We can't let her go poking around in certain places, if you know what I mean.",uncertain,0.4111,Family,0.8189,16
Perhaps you'd like to take me.,uncertain,0.3991,Personal Growth,0.787,6
I'm sure you know everything there is to know about the castle.,neutral,0.5217,Resilience,0.1164,12
Well.,uncertain,0.327,Family,0.8364,1
"Actually, I...",neutral,0.6077,Family,0.7385,2
"Yes, I do.",uncertain,0.4202,Family,0.8784,3
"As you can see, the pseudo-facade was stripped away to reveal the minimalist Rococo design.",negative,0.4611,Family,0.4752,15
Note the unusual inverted vaulted ceilings.,uncertain,0.3702,Resilience,0.4549,6
This is yet another example of the late-neoclassic Baroque period.,neutral,0.5629,Family,0.5428,10
"And, as I always say, if it's not Baroque, don't fix it.",uncertain,0.311,Loneliness,0.0103,12
Where was I?,uncertain,0.3312,Family,0.4197,3
As you were!,very positive,0.5754,Family,0.9259,3
"Now, then, if I may draw your attention to the flying buttresses above the...",neutral,0.4769,Resilience,0.6543,14
Mademoiselle?,uncertain,0.3467,Personal Growth,0.5278,1
What's up there?,neutral,0.4965,Personal Growth,0.2236,3
Where?,uncertain,0.3606,Personal Growth,0.2031,1
There?,neutral,0.4779,Family,0.597,1
Nothing.,very negative,0.5949,Loneliness,0.5474,1
Absolutely nothing of interest at all in the west wing.,very negative,0.7018,Loneliness,0.384,10
"Dusty, dull, very boring.",very negative,0.4584,Family,0.6369,4
"So, that's the west wing!",uncertain,0.366,Resilience,0.5179,5
Nice going.,uncertain,0.4228,Personal Growth,0.8944,2
I wonder what he's hiding up there.,neutral,0.472,Personal Growth,0.4428,7
Hiding?,uncertain,0.3462,Trauma,0.2444,1
The master is hiding nothing.,very negative,0.6971,Identity,0.6092,5
Then it wouldn't be forbidden.,uncertain,0.3267,Family,0.5547,5
Perhaps mademoiselle would like to see something else?,uncertain,0.3495,Personal Growth,0.196,8
We have exquisite tapestries dating all the way back to...,uncertain,0.332,Family,0.6558,10
Maybe later.,uncertain,0.4274,Family,0.493,2
The gardens.,uncertain,0.3567,Resilience,0.1968,2
Or...,neutral,0.5529,Family,0.5821,1
Or the...,neutral,0.587,Resilience,0.5056,2
"The library, perhaps?",uncertain,0.3345,Resilience,0.0236,3
You have a library?,neutral,0.4621,Resilience,0.0274,4
Yes.,uncertain,0.3673,Family,0.9347,1
Indeed.,neutral,0.5945,Family,0.8407,1
With books.,uncertain,0.3482,Resilience,0.1661,2
Scads of books.,uncertain,0.3598,Resilience,0.1982,3
Mountains of books.,uncertain,0.3977,Resilience,0.0128,3
Forests of books.,uncertain,0.299,Resilience,0.0062,3
Cascades.,uncertain,0.3914,Personal Growth,0.0181,1
Cloudbursts.,uncertain,0.3531,Trauma,0.0267,1
Swamps of books.,uncertain,0.4356,Resilience,0.0082,3
More books than you'll ever be able to read in a lifetime.,uncertain,0.3383,Resilience,0.2662,12
Books on every subject ever studied by every author who ever set pen to paper.,very positive,0.5182,Resilience,0.3193,15
Why did you come here?,uncertain,0.3374,Personal Growth,0.4824,5
I'm...,uncertain,0.4284,Identity,0.9587,1
I'm sorry.,uncertain,0.3758,Grief,0.7358,2
I warned you never to come here!,very positive,0.6583,Family,0.6713,7
I didn't mean any harm.,uncertain,0.3866,Family,0.4718,5
Do you realize what you could have done?,uncertain,0.4355,Family,0.6339,8
Please!,uncertain,0.248,Family,0.8072,1
Stop!,uncertain,0.2849,Family,0.771,1
Get out!,uncertain,0.3259,Trauma,0.6298,2
No!,very negative,0.5534,Family,0.9037,1
Get out!,uncertain,0.3259,Trauma,0.6298,2
Where are you going?,uncertain,0.4469,Personal Growth,0.5944,4
"Promise or no promise, I can't stay here another minute.",very negative,0.5431,Family,0.6953,10
"No, wait, please!",uncertain,0.2463,Family,0.832,3
"Please, wait!",uncertain,0.3241,Family,0.8514,2
No!,very negative,0.5534,Family,0.9037,1
"Here, now.",neutral,0.5139,Family,0.6909,2
Don't do that.,very negative,0.5671,Family,0.8175,3
Just hold still.,uncertain,0.3603,Family,0.8031,3
That hurts!,uncertain,0.3056,Trauma,0.9475,2
"If you'd hold still, it wouldn't hurt as much!",uncertain,0.3415,Trauma,0.6893,9
"Well, if you hadn't have run away, this wouldn't have happened.",uncertain,0.4426,Trauma,0.7848,11
"If you hadn't frightened me, I wouldn't have run away.",uncertain,0.3333,Trauma,0.9265,10
"Well, you shouldn't have been in the west wing!",uncertain,0.3326,Trauma,0.7191,9
"Well, you should learn to control your temper.",uncertain,0.3951,Personal Growth,0.8501,8
"Now, hold still.",uncertain,0.4453,Family,0.8145,3
This might sting a little.,uncertain,0.4394,Trauma,0.7122,5
"By the way, thank you for saving my life.",uncertain,0.4181,Resilience,0.639,9
You're welcome.,positive,0.4571,Family,0.8921,2
"I don't usually leave the asylum in the middle of the night, but he said you'd make it worth my while.",uncertain,0.4418,Personal Growth,0.6104,21
I'm listening.,neutral,0.5608,Family,0.8504,2
It's like this.,neutral,0.4857,Family,0.7992,3
"I've got my heart set on marrying Belle, but she needs a little persuasion.",uncertain,0.3448,Romantic Love,0.8732,14
Turned him down flat.,negative,0.5644,Family,0.9286,4
Everyone knows her father's a lunatic.,uncertain,0.2606,Family,0.9869,6
He was in here tonight raving about a beast in a castle.,very positive,0.5097,Trauma,0.2991,12
Maurice is harmless.,very negative,0.631,Friendship,0.5039,3
"The point is, Belle would do anything to keep him from being locked up.",uncertain,0.2712,Family,0.9709,14
"Yeah, even marry him.",very positive,0.56,Family,0.7672,4
"So, you want me to throw her father into the asylum, unless she agrees to marry you.",uncertain,0.3127,Family,0.9375,17
That is despicable.,very negative,0.4828,Trauma,0.7279,3
I love it.,uncertain,0.4238,Family,0.9052,3
"If no one will help me, then I'll go back alone.",uncertain,0.4001,Personal Growth,0.7465,11
"Yes, is that everything?",uncertain,0.4412,Family,0.7186,4
I don't care what it takes.,uncertain,0.3703,Family,0.6445,6
"I'll find that castle and somehow, I...",uncertain,0.3649,Resilience,0.8373,7
I'll get her out of there.,uncertain,0.3636,Family,0.8212,6
Belle!,very positive,0.5123,Romantic Love,0.9437,1
Maurice!,very positive,0.5574,Personal Growth,0.7109,1
"Oh, well.",neutral,0.4763,Family,0.7985,2
"Guess it's not gonna work, after all.",uncertain,0.3464,Family,0.8408,7
They have to come back sometime.,neutral,0.4702,Family,0.77,6
"And when they do, we'll be ready for them.",uncertain,0.3431,Family,0.8445,9
"LeFou, don't move from that spot until Belle and her father come home.",uncertain,0.3671,Family,0.9579,13
But...,uncertain,0.3872,Family,0.8111,1
But I...,uncertain,0.3512,Family,0.7368,2
Nuts.,very negative,0.4934,Trauma,0.2566,1
I've never felt this way about anyone.,very negative,0.837,Empathy,0.5654,7
I want to do something for her.,neutral,0.5249,Empathy,0.7948,7
But what?,uncertain,0.4359,Family,0.0657,2
"Well, there's the usual things.",neutral,0.676,Family,0.0369,5
"Flowers, chocolates, promises you don't intend to keep.",uncertain,0.4111,Family,0.2427,8
"No, no.",uncertain,0.4292,Family,0.8691,2
It has to be something very special.,uncertain,0.3127,Resilience,0.3747,7
Something that sparks her interest.,very positive,0.4733,Personal Growth,0.6411,5
Wait a minute.,neutral,0.5314,Family,0.7425,3
Belle?,very positive,0.506,Romantic Love,0.7402,1
There's something I want to show you.,neutral,0.659,Resilience,0.6903,7
"But first, you have to close your eyes.",uncertain,0.2982,Family,0.7138,8
It's a surprise.,neutral,0.4564,Family,0.7334,3
Can I open them?,uncertain,0.3436,Family,0.6439,4
"No, no.",uncertain,0.4292,Family,0.8691,2
Not yet.,uncertain,0.3419,Family,0.6732,2
Wait here.,neutral,0.4906,Family,0.8895,2
Now can I open them?,uncertain,0.2899,Family,0.6453,5
All right.,uncertain,0.4407,Family,0.828,2
Now.,uncertain,0.4149,Family,0.7029,1
I can't believe it.,very negative,0.6069,Family,0.7768,4
I've never seen so many books in all my life.,very negative,0.5163,Resilience,0.486,10
You...,uncertain,0.3754,Personal Growth,0.7494,1
You like it?,uncertain,0.2783,Family,0.8223,3
It's wonderful.,very positive,0.626,Family,0.8916,2
Then it's yours.,uncertain,0.3043,Family,0.7228,3
Thank you so much.,uncertain,0.4449,Family,0.8915,4
Would you look at that!,uncertain,0.3376,Family,0.7564,5
I knew it would work.,uncertain,0.423,Family,0.8485,5
What?,uncertain,0.396,Family,0.3908,1
What works?,neutral,0.5753,Personal Growth,0.4591,2
It's very encouraging.,very positive,0.5376,Family,0.8692,3
Isn't this exciting?,uncertain,0.3916,Family,0.6611,3
I didn't see anything.,uncertain,0.4376,Loneliness,0.4135,4
"Come along, Chip.",uncertain,0.3674,Personal Growth,0.9203,3
There's chores to be done in the kitchen.,neutral,0.5177,Resilience,0.1324,8
But what are they talking about?,uncertain,0.3939,Family,0.1155,6
What's going on?,neutral,0.4787,Family,0.4452,3
"Come on, Mom.",uncertain,0.3378,Family,0.9902,3
