text,sentiment,sentiment_score,theme,theme_score,length
This insignia was carved on your fireplace.,contemplative,0.6604,Quiet Contemplation,0.5368,7
"It's on this stone, too.",contemplative,0.9001,Japanese Collectivism,0.5466,5
The stone works only in your hands.,contemplative,0.3185,Traditional Values,0.3028,7
It protects its owner and will guide her back to Laputa.,positive,0.9217,Animal Symbolism,0.9756,11
I know nothing of this!,contemplative,0.8834,Bittersweet Ending,0.6468,5
Take it if you like.,positive,0.8409,Bittersweet Ending,0.7382,5
Just leave us alone...,negative,0.9915,Pacifism,0.9654,4
Perhaps you imagine that Laputa is some kind of treasure island.,positive,0.0884,Moral Ambiguity,0.5504,11
Fearsome scientific power thrust Laputa into orbit.,anxious,0.9903,Bittersweet Ending,0.2797,7
Their dreaded empire once ruled the earth!,very negative,0.9656,Clear Antagonist,0.3538,7
"Even you can appreciate that when such an entity roams the skies, it threatens peace.",bittersweet,0.9834,Moral Complexity,0.7347,15
I need your cooperation.,contemplative,0.7837,Collective Responsibility,0.8208,4
You must know how to make the stone guide us to Laputa.,contemplative,0.5768,Spiritual Connection,0.5808,12
I really don't know!,contemplative,0.9928,Bittersweet Ending,0.7648,4
Please let me see Pazu!,anxious,0.9897,Animal Symbolism,0.954,5
"I intend no harm, but his fate rests with you.",bittersweet,0.986,Collective Responsibility,0.9517,10
What?,contemplative,0.9244,Bittersweet Ending,0.6608,1
"The boy goes free if you assist us, Lucita...",positive,0.9648,Bittersweet Ending,0.9367,9
Toelle Ur Laputa.,contemplative,0.8428,Animal Symbolism,0.9275,3
But how...,contemplative,0.9058,Bittersweet Ending,0.8569,2
Ur means ruler.,positive,0.5556,Traditional Values,0.0686,3
Toelle means True.,positive,0.9953,Intergenerational Wisdom,0.2056,3
"You are Princess Lucita, rightful heir to the Laputan throne.",positive,0.803,Female Empowerment,0.9847,10
Out!,negative,0.9965,Bittersweet Ending,0.9748,1
Sheeta!,negative,0.9991,Bittersweet Ending,0.9942,1
"Pazu, are you hurt?",anxious,0.76,Animal Symbolism,0.8997,4
I'm fine.,positive,0.9873,Quiet Contemplation,0.7458,2
You?,contemplative,0.8101,Bittersweet Ending,0.8145,1
Did they do anything horrible?,contemplative,0.7621,Moral Ambiguity,0.6586,5
"My dear Pazu, we misjudged you.",bittersweet,0.9795,Bittersweet Ending,0.7945,6
Accept our apologies.,bittersweet,0.92,Bittersweet Ending,0.9589,3
We didn't know how gallantly...,very positive,0.9421,Moral Complexity,0.5432,5
you protected her from the pirates.,positive,0.9894,Collective Responsibility,0.9746,6
"Sheeta, what did you...",contemplative,0.893,Elderly Guidance,0.6221,4
"Pazu, I beg you, forget about Laputa.",negative,0.9711,Elderly Guidance,0.8288,7
What!,negative,0.968,Bittersweet Ending,0.8614,1
Sheeta will aid us in our search for Laputa.,positive,0.9801,Animal Symbolism,0.9365,9
"I understand how you feel, but forget about her.",bittersweet,0.9895,Elderly Guidance,0.7941,9
"Is this true, Sheeta?",contemplative,0.9226,Bittersweet Ending,0.4956,4
But we...,contemplative,0.9094,Bittersweet Ending,0.944,2
Thank you for everything.,positive,0.984,Intergenerational Wisdom,0.7157,4
"I'll never forget you, Pazu.",contemplative,0.6918,Intergenerational Wisdom,0.8424,5
I don't believe it...,negative,0.9965,Bittersweet Ending,0.9222,4
"Sheeta, we promised!",positive,0.9851,Collective Responsibility,0.9641,3
Farewell!,bittersweet,0.9831,Acceptance of Death,0.9912,1
Sheeta!,negative,0.9991,Bittersweet Ending,0.9942,1
"Wait, Sheeta!",anxious,0.9901,Bittersweet Ending,0.9853,2
Be reasonable.,contemplative,0.8673,Elderly Guidance,0.7696,2
Act like a man.,positive,0.3938,Traditional Values,0.6383,4
Sheeta!,negative,0.9991,Bittersweet Ending,0.9942,1
Here's a token of our gratitude.,positive,0.9721,Quiet Contemplation,0.5266,6
It's yours.,positive,0.9172,Collective Responsibility,0.8268,2
Only you can recall the words that will waken this stone.,anxious,0.5969,Elderly Guidance,0.642,11
"If you keep your promise, you too shall be free.",positive,0.9842,Intergenerational Wisdom,0.8761,10
Pazu...,contemplative,0.9348,Spiritual Connection,0.8806,1
"Mama, it's Pazu!",positive,0.8886,Animal Symbolism,0.9846,3
He's back!,positive,0.9913,Magical Transformation,0.6397,2
Pazu.,contemplative,0.9091,Animal Symbolism,0.8977,1
We were so worried.,anxious,0.9775,Bittersweet Ending,0.6455,4
You just disappeared.,negative,0.9232,Bittersweet Ending,0.7727,3
And the girl?,contemplative,0.9483,Moral Complexity,0.8962,3
Forget it.,negative,0.9981,Bittersweet Ending,0.7955,2
Pazu!,positive,0.9959,Spiritual Connection,0.9464,1
Let me go!,anxious,0.9895,Female Empowerment,0.9454,3
What are you doing?,contemplative,0.5788,Spiritual Connection,0.3661,4
Put a lid on it!,negative,0.9954,Bittersweet Ending,0.7976,5
"Nice place you got, kid.",very positive,0.999,Child Wisdom,0.9412,5
Get out!,negative,0.993,Clear Antagonist,0.7893,2
This is my house!,positive,0.8031,Western Individualism,0.471,4
"Oh, come off it.",negative,0.9974,Bittersweet Ending,0.7875,4
Can't even protect a little girl...,negative,0.9949,Moral Complexity,0.8557,6
What do you say?,contemplative,0.652,Bittersweet Ending,0.4882,4
He's got gold!,positive,0.996,Capitalist Success,0.91,3
"Sold her for money, huh?",negative,0.9817,Bittersweet Ending,0.9082,5
No!,negative,0.9995,Clear Antagonist,0.9388,1
I wouldn't do that!,negative,0.9959,Moral Complexity,0.7737,4
You let them pay you off?,contemplative,0.917,Moral Complexity,0.9397,6
Sheeta told me to do it.,positive,0.8276,Elderly Guidance,0.9861,6
So...,contemplative,0.9288,Bittersweet Ending,0.9534,1
So you gave in and crawled home.,negative,0.9847,Bittersweet Ending,0.9799,7
You call yourself a man?,contemplative,0.6066,Moral Complexity,0.6809,5
"You talk big, but you're after Sheeta too.",bittersweet,0.9985,Bittersweet Ending,0.9444,8
"But of course, we're pirates.",bittersweet,0.7491,Moral Complexity,0.8666,5
Pirates hunt for treasure.,bittersweet,0.1954,Bittersweet Ending,0.2743,4
Those guys are strange ones.,bittersweet,0.7484,Bittersweet Ending,0.7522,5
What's the girl to them?,contemplative,0.9008,Moral Complexity,0.5545,5
You think she'll get out alive?,anxious,0.9828,Bittersweet Ending,0.939,6
"So, Sheeta told you to leave?",contemplative,0.8593,Elderly Guidance,0.902,6
"They threatened her, so she tried to save you.",bittersweet,0.8288,Moral Complexity,0.9394,9
"How do you know, Mama?",contemplative,0.9003,Elderly Guidance,0.9117,5
I've been a woman for 50 years.,contemplative,0.8665,Intergenerational Wisdom,0.9204,7
She steels her heart to save her man.,bittersweet,0.969,Female Empowerment,0.9473,8
How touching.,very positive,0.9711,Bittersweet Ending,0.9643,2
Reminds me of my youth.,bittersweet,0.8802,Child Wisdom,0.8238,5
"If you boys want to get married, look for one like her.",positive,0.937,Intergenerational Wisdom,0.9795,12
So that girl will grow up...,bittersweet,0.9621,Bittersweet Ending,0.982,6
To be like Mama?,contemplative,0.89,Elderly Guidance,0.9055,4
What a waste.,very negative,0.9987,Environmental Anxiety,0.5703,3
I've got all your codes.,contemplative,0.4416,Bittersweet Ending,0.3824,5
Calling the battle cruiser?,negative,0.7228,Moral Ambiguity,0.431,4
They'll pack her up and take off?,anxious,0.9527,Bittersweet Ending,0.7697,7
We better hurry!,anxious,0.9961,Collective Responsibility,0.7182,3
Dinner's over.,bittersweet,0.8438,Bittersweet Ending,0.95,2
Move out.,negative,0.9694,Bittersweet Ending,0.9593,2
"Yes, Mama.",positive,0.9943,Intergenerational Wisdom,0.9873,2
Going after Sheeta?,anxious,0.8023,Animal Symbolism,0.8442,3
"We want the crystal, not the girl.",negative,0.9749,Moral Complexity,0.7564,7
The stone's no good without her.,bittersweet,0.9461,Female Empowerment,0.7204,6
Can't I go with you?,anxious,0.8323,Female Empowerment,0.72,5
I have to help Sheeta!,anxious,0.8701,Elderly Guidance,0.9567,5
"Do it on your own, like a man.",positive,0.367,Traditional Values,0.8406,8
"You're right, if I was clever and strong, I could've defended her.",bittersweet,0.9725,Moral Complexity,0.8183,12
"Please, I don't care about treasure.",negative,0.9324,Bittersweet Ending,0.4196,6
Listen to him...,contemplative,0.9653,Elderly Guidance,0.9463,3
Shut up!,negative,0.9987,Elderly Guidance,0.9002,2
Yes!,positive,0.9989,Bittersweet Ending,0.879,1
He could probably help us with her...,positive,0.868,Elderly Guidance,0.5572,7
You'll be an outcast forever.,negative,0.999,Moral Complexity,0.5455,5
I know.,contemplative,0.8463,Intergenerational Wisdom,0.871,2
You sure?,contemplative,0.9689,Bittersweet Ending,0.8549,2
Yup!,positive,0.996,Happy Ending,0.7298,1
Be ready in 40 seconds.,anxious,0.4927,Collective Responsibility,0.632,5
"Take care, you guys.",contemplative,0.9042,Collective Responsibility,0.864,4
Tie this to your belt.,positive,0.6683,Traditional Values,0.766,5
You boys wait on the ship.,contemplative,0.928,Collective Responsibility,0.9605,6
A magnificent vessel.,very positive,0.9927,Romantic Resolution,0.693,3
Has the girl talked?,bittersweet,0.4605,Female Empowerment,0.7618,4
I need a little more time.,contemplative,0.9926,Bittersweet Ending,0.766,6
Forget it!,negative,0.9991,Technology Skepticism,0.8192,2
We'll squeeze it out of her up there.,anxious,0.559,Bittersweet Ending,0.5969,8
"We depart at dawn, with the girl.",bittersweet,0.8316,Bittersweet Ending,0.9493,7
"Step on it, it's almost dawn!",positive,0.881,Collective Responsibility,0.5863,6
Sheeta!,negative,0.9991,Bittersweet Ending,0.9942,1
Whatever shall we do?,contemplative,0.9751,Moral Ambiguity,0.7008,4
"Sheeta, listen, I'm going to teach you...",contemplative,0.8135,Elderly Guidance,0.9489,7
a magic spell for trouble.,negative,0.9105,Magical Transformation,0.2768,5
A magic spell?,contemplative,0.5083,Magical Transformation,0.2524,3
Yes.,positive,0.9949,Bittersweet Ending,0.9535,1
"These are old, old, old secret words.",contemplative,0.9168,Elderly Guidance,0.7159,7
"They mean ""help me rekindle the light."" Perfect.",positive,0.9974,Spiritual Connection,0.7532,8
Just as the ancient books described.,contemplative,0.6455,Intergenerational Wisdom,0.9004,6
This is the sacred light.,positive,0.9802,Spiritual Connection,0.9706,5
Sacred light?,contemplative,0.9737,Spiritual Connection,0.8788,2
What are the magic words?,contemplative,0.4449,Bittersweet Ending,0.2987,5
Tell me.,contemplative,0.6821,Bittersweet Ending,0.7824,2
Let's go.,positive,0.9699,Collective Responsibility,0.8801,2
Yeah.,positive,0.9804,Bittersweet Ending,0.9496,1
It's moving!,very positive,0.9922,Musical Expression,0.7285,2
"The robot, it's alive!",positive,0.9906,Clear Antagonist,0.2918,4
Hello!,positive,0.969,Musical Expression,0.7115,1
Help!,anxious,0.8254,Bittersweet Ending,0.7862,1
It's alive!,positive,0.9976,Musical Expression,0.6959,2
It's the robot!,positive,0.8895,Clear Antagonist,0.5853,3
The robot?,bittersweet,0.4045,Technology Skepticism,0.6901,2
It's coming this way.,positive,0.9806,Clear Antagonist,0.6325,4
Run!,very negative,0.9297,Bittersweet Ending,0.735,1
Retreat!,negative,0.9965,Bittersweet Ending,0.966,1
Retreat!,negative,0.9965,Bittersweet Ending,0.966,1
Incredible!,very positive,0.8882,Female Empowerment,0.6403,1
I see!,positive,0.9895,Bittersweet Ending,0.862,2
It's the light!,positive,0.9994,Happy Ending,0.9458,3
The sacred light broke his seal!,contemplative,0.7434,Spiritual Connection,0.9615,6
The way to Laputa is open!,positive,0.9767,Animal Symbolism,0.7932,6
Come!,positive,0.9455,Spiritual Connection,0.8619,1
No!,negative,0.9995,Clear Antagonist,0.9388,1
It can fly!,positive,0.9974,Animal Symbolism,0.9343,3
It's pointing to the sky...,positive,0.4736,Spiritual Connection,0.6868,5
It's showing the way to Laputa.,positive,0.6172,Animal Symbolism,0.4435,6
Hurry!,anxious,0.9945,Collective Responsibility,0.604,1
Explosives?,anxious,0.1799,Technology Skepticism,0.1915,1
Idiot!,very negative,0.9943,Technology Skepticism,0.5489,1
You'll blow up the fortress!,negative,0.9692,Collective Responsibility,0.818,5
"Hello, hello!",positive,0.9891,Musical Expression,0.7867,2
What is this!,contemplative,0.6442,Bittersweet Ending,0.242,3
Good.,positive,0.999,Happy Ending,0.918,1
We're connected.,positive,0.9832,Collective Responsibility,0.9675,2
This is Colonel Muska.,contemplative,0.7541,Animal Symbolism,0.2759,4
The robot cut communication with the ship.,negative,0.9497,Bittersweet Ending,0.7968,7
I've assumed emergency command.,anxious,0.6824,Clear Antagonist,0.1071,4
It's after the girl on the tower.,anxious,0.4633,Female Empowerment,0.8687,7
Take it down on sight.,negative,0.9696,Clear Antagonist,0.6521,5
Prepare to fire.,anxious,0.6376,Collective Responsibility,0.8487,3
Hurry!,anxious,0.9945,Collective Responsibility,0.604,1
Hurry up!,anxious,0.9948,Clear Antagonist,0.5904,2
Fire!,positive,0.8283,Clear Antagonist,0.7677,1
Hurry!,anxious,0.9945,Collective Responsibility,0.604,1
We did it.,positive,0.9943,Collective Responsibility,0.9938,3
Amazing!,very positive,0.9906,Magical Transformation,0.7136,1
Get the girl.,positive,0.8312,Female Empowerment,0.9353,3
Is she dead?,anxious,0.9792,Bittersweet Ending,0.5928,3
Get up!,anxious,0.8174,Collective Responsibility,0.8801,2
She just fainted.,negative,0.9265,Bittersweet Ending,0.9735,3
Stand!,positive,0.9807,Collective Responsibility,0.9901,1
It moved...,bittersweet,0.7162,Bittersweet Ending,0.881,2
What's that?,contemplative,0.8396,Bittersweet Ending,0.3362,2
Looks like a war.,very negative,0.9844,Clear Antagonist,0.3326,4
"Let's go, Dola!",positive,0.9828,Animal Symbolism,0.9728,3
"That's Captain, to you!",positive,0.7647,Animal Symbolism,0.1575,4
"Lower, Charles.",negative,0.954,Elderly Guidance,0.9606,2
Stop!,negative,0.9962,Bittersweet Ending,0.8393,1
Stop it!,negative,0.9972,Clear Antagonist,0.7574,2
Please!,contemplative,0.7831,Bittersweet Ending,0.8725,1
"Mama, Goliath's pushing off!",anxious,0.9737,Animal Symbolism,0.8387,4
We're going directly into the crossfire.,anxious,0.9227,Technology Skepticism,0.2166,6
Regroup!,contemplative,0.9693,Collective Responsibility,0.9047,1
"Look, there's Sheeta!",positive,0.8392,Animal Symbolism,0.985,3
Where?,contemplative,0.7013,Bittersweet Ending,0.6202,1
Where?,contemplative,0.7013,Bittersweet Ending,0.6202,1
Straight ahead.,positive,0.9736,Clear Antagonist,0.9142,2
She's on top of that tower!,positive,0.7562,Female Empowerment,0.9735,6
This is a job for a woman!,positive,0.9427,Female Empowerment,0.9473,7
Cover me.,contemplative,0.9154,Collective Responsibility,0.9472,2
Sheeta!,negative,0.9991,Bittersweet Ending,0.9942,1
"I'm coming, Sheeta!",anxious,0.9504,Female Empowerment,0.9638,3
Pazu!,positive,0.9959,Spiritual Connection,0.9464,1
Fly closer!,positive,0.9606,Animal Symbolism,0.8607,2
Pazu!,positive,0.9959,Spiritual Connection,0.9464,1
Let me go!,anxious,0.9895,Female Empowerment,0.9454,3
Sheeta!,negative,0.9991,Bittersweet Ending,0.9942,1
Dola!,negative,0.9967,Musical Expression,0.9384,1
Pazu!,positive,0.9959,Spiritual Connection,0.9464,1
Pazu!,positive,0.9959,Spiritual Connection,0.9464,1
Pull up!,positive,0.8537,Collective Responsibility,0.945,2
Last chance!,anxious,0.8475,Bittersweet Ending,0.6987,2
Grab her on the fly!,anxious,0.6468,Female Empowerment,0.7468,5
Pazu!,positive,0.9959,Spiritual Connection,0.9464,1
Here goes!,positive,0.5273,Musical Expression,0.4927,2
All right!,positive,0.9916,Bittersweet Ending,0.6425,2
Move aside!,negative,0.9724,Clear Antagonist,0.7588,2
Damn!,negative,0.9984,Moral Complexity,0.6734,1
Sheeta!,negative,0.9991,Bittersweet Ending,0.9942,1
What's Goliath doing?,contemplative,0.8129,Moral Complexity,0.637,3
A smoke screen?,negative,0.8517,Technology Skepticism,0.7785,3
Where's the robot?,anxious,0.9347,Technology Skepticism,0.8114,3
Destroyed.,negative,0.9952,Traditional Values,0.6098,1
The girl went that way.,positive,0.9158,Bittersweet Ending,0.9058,5
What!,negative,0.968,Bittersweet Ending,0.8614,1
Put out the fire!,negative,0.9656,Collective Responsibility,0.8265,4
Organize a search party!,positive,0.6764,Collective Responsibility,0.9681,4
We haven't lost the sacred stone.,positive,0.9786,Traditional Values,0.306,6
Its light points to Laputa...,positive,0.9988,Animal Symbolism,0.9667,5
"Inform the general, we'll depart for Laputa as planned.",positive,0.9382,Collective Responsibility,0.9442,9
Lucky guy...,positive,0.9963,Happy Ending,0.9779,2
I can't believe she'll grow up to be just like Mama...,bittersweet,0.9755,Intergenerational Wisdom,0.9691,11
There's your valley...,negative,0.98,Bittersweet Ending,0.8853,3
Right back where we started.,contemplative,0.8725,Intergenerational Wisdom,0.5077,5
"Dola, please take us aboard.",anxious,0.9692,Animal Symbolism,0.9545,5
Call me Captain!,positive,0.8565,Japanese Collectivism,0.3529,3
What use are you without the crystal?,contemplative,0.8858,Technology Skepticism,0.5002,7
We'll work.,positive,0.9579,Collective Responsibility,0.9683,2
I want to see Laputa for myself.,contemplative,0.8404,Animal Symbolism,0.7719,7
Don't want any treasure?,negative,0.9362,Moral Ambiguity,0.7291,4
You just want to see Laputa?,contemplative,0.6703,Animal Symbolism,0.9538,6
Suspect motives for boarding a pirate ship.,anxious,0.7605,Moral Complexity,0.6248,7
"Are they coming with us, Mama?",anxious,0.9897,Child Wisdom,0.84,6
One false move and you're shark bait!,very negative,0.9166,Animal Symbolism,0.6308,7
Excellent!,positive,0.9995,Quiet Contemplation,0.7624,1
No more laundry or cleaning duty!,positive,0.9807,Female Empowerment,0.9448,6
Or dish washing!,positive,0.4918,Working Class Dignity,0.8401,3
Or potato peeling!,positive,0.2642,Bittersweet Ending,0.2641,3
Can you make pudding?,contemplative,0.3606,Western Individualism,0.0704,4
Yes...,positive,0.9974,Bittersweet Ending,0.9628,1
I like mincemeat pie.,positive,0.8346,Bittersweet Ending,0.3459,4
"I eat, uhm...",contemplative,0.521,Bittersweet Ending,0.5501,3
anything!,positive,0.743,Moral Ambiguity,0.4006,1
Enough out of you!,negative,0.9953,Elderly Guidance,0.5865,4
When will those boys ever grow up?,anxious,0.9924,Moral Complexity,0.4376,7
Get off!,negative,0.9966,Clear Antagonist,0.6834,2
Canvas.,contemplative,0.8441,Bittersweet Ending,0.5733,1
It's made of cloth.,contemplative,0.8885,Quiet Contemplation,0.7312,4
And don't tear it.,bittersweet,0.8467,Bittersweet Ending,0.8103,4
"Hurry up, it's crowded in here!",anxious,0.9923,Collective Responsibility,0.5675,6
"Hurry, this way!",anxious,0.9943,Collective Responsibility,0.6845,3
I hate dawdlers.,negative,0.9963,Bittersweet Ending,0.2942,3
You're with me!,positive,0.9914,Collective Responsibility,0.9784,3
Pazu!,positive,0.9959,Spiritual Connection,0.9464,1
I don't bite.,neutral,0.997,Pacifism,0.9954,3
Come.,contemplative,0.9474,Spiritual Connection,0.8965,1
You're not here for fun.,negative,0.985,Clear Antagonist,0.5801,5
What an engine.,very positive,0.9619,Capitalist Success,0.5731,3
Now where'd he go?,anxious,0.9541,Bittersweet Ending,0.7413,4
Pops!,positive,0.9754,Elderly Guidance,0.9851,1
Pops!,positive,0.9754,Elderly Guidance,0.9851,1
"Look, we got you an assistant.",positive,0.9547,Female Empowerment,0.5902,6
Don't holler.,negative,0.9767,Elderly Guidance,0.9481,2
I hear you.,contemplative,0.9127,Spiritual Connection,0.8323,3
He's tougher than Mama.,positive,0.725,Intergenerational Wisdom,0.7298,4
Be careful.,negative,0.9245,Elderly Guidance,0.9326,2
My hand doesn't fit.,negative,0.9883,Bittersweet Ending,0.7947,4
This gasket?,bittersweet,0.577,Bittersweet Ending,0.5406,2
Name?,contemplative,0.4765,Bittersweet Ending,0.1439,1
Pazu.,contemplative,0.9091,Animal Symbolism,0.8977,1
The crystal pointed nearly due east...,contemplative,0.8941,Clear Antagonist,0.6674,6
You sure about that?,contemplative,0.9594,Bittersweet Ending,0.7835,4
I could see the sunrise from the tower.,contemplative,0.7992,Nature Worship,0.6604,8
It's the harvest season now...,bittersweet,0.5255,Collective Responsibility,0.3116,5
so the sun rises just south of due east.,contemplative,0.2886,Clear Antagonist,0.497,9
The light pointed to the left of where the sun rose.,contemplative,0.7841,Spiritual Connection,0.7675,11
Good answer.,positive,0.9989,Intergenerational Wisdom,0.6942,2
Any luck?,contemplative,0.6536,Bittersweet Ending,0.444,2
Not a peep.,contemplative,0.9604,Quiet Contemplation,0.9511,3
"They're maintaining radio silence, aren't they?",contemplative,0.9957,Quiet Contemplation,0.9596,6
"Mama, Goliath's faster.",negative,0.9465,Animal Symbolism,0.7303,3
What do we do?,contemplative,0.9029,Moral Complexity,0.4128,4
We're upwind of them.,negative,0.9202,Environmental Anxiety,0.8137,4
If we get a lift on the trade winds...,positive,0.9243,Bittersweet Ending,0.8241,9
My abacus from the Far East.,contemplative,0.6105,Bittersweet Ending,0.4393,6
Windspeed is 10...,positive,0.4171,Bittersweet Ending,0.3421,3
and...,contemplative,0.8837,Bittersweet Ending,0.9058,1
I think we can catch up.,positive,0.9761,Bittersweet Ending,0.6696,6
"Okay, listen up!",contemplative,0.836,Elderly Guidance,0.9083,3
Goliath's on its way to Laputa.,negative,0.9615,Animal Symbolism,0.8711,6
We're on their tail.,negative,0.8599,Collective Responsibility,0.6464,4
"With these winds, I expect contact tomorrow.",positive,0.7924,Spiritual Connection,0.6664,7
Ten gold pieces to whoever spots her first!,positive,0.7481,Female Empowerment,0.6432,8
Ten!,positive,0.7777,Bittersweet Ending,0.9084,1
"Whatever we find, I'm sure Laputa has riches enough for any pirate gang!",positive,0.7999,Collective Responsibility,0.7277,13
"Earn your keep, boys!",positive,0.8541,Collective Responsibility,0.917,4
Now!,anxious,0.8916,Collective Responsibility,0.6902,1
"Course 98, speed 40.",positive,0.3613,Japanese Collectivism,0.2664,4
That getup of yours won't work.,negative,0.9982,Technology Skepticism,0.7171,6
Wear these.,positive,0.98,Intergenerational Wisdom,0.825,2
Your station.,contemplative,0.7449,Traditional Values,0.6149,2
Beautiful...,very positive,0.9944,Romantic Resolution,0.807,1
You serve five meals a day.,positive,0.5367,Traditional Values,0.5344,6
Go easy on the water.,negative,0.9692,Intergenerational Wisdom,0.936,5
"Get to work, you idiots!",very negative,0.8249,Collective Responsibility,0.8556,5
Yes?,positive,0.9895,Bittersweet Ending,0.8564,1
"I'm sorry, dinner isn't ready yet.",negative,0.9601,Bittersweet Ending,0.5657,6
I've never cooked on an airship...,bittersweet,0.8137,Bittersweet Ending,0.8573,6
Do you need something?,contemplative,0.679,Bittersweet Ending,0.2626,4
Beautiful...,very positive,0.9944,Romantic Resolution,0.807,1
What?,contemplative,0.9244,Bittersweet Ending,0.6608,1
I thought I'd give you a hand in my spare time.,contemplative,0.5827,Elderly Guidance,0.5863,11
Why thank you.,very positive,0.9878,Intergenerational Wisdom,0.7295,3
Can you put those dishes away?,contemplative,0.8385,Collective Responsibility,0.8115,6
Happy to obli...,positive,0.9985,Happy Ending,0.983,3
You said your stomach hurt...,negative,0.9756,Bittersweet Ending,0.8663,5
I've got some free time.,contemplative,0.9736,Quiet Contemplation,0.7288,5
Can I...,contemplative,0.9622,Bittersweet Ending,0.8657,2
You're in the way.,negative,0.9923,Clear Antagonist,0.8295,4
"Some stomachache, jerk!",very negative,0.9747,Bittersweet Ending,0.4192,3
"Hey, can I help...",contemplative,0.7923,Bittersweet Ending,0.7019,4
"You've changed, chasing the likes of Goliath...",anxious,0.8,Hero's Journey,0.6246,7
But it's pointless.,negative,0.9992,Technology Skepticism,0.7837,3
It's Laputan treasure I'm after.,positive,0.4215,Animal Symbolism,0.9246,5
They're certainly nice kids...,positive,0.9988,Child Wisdom,0.8247,4
"Get to the point, you old goat.",very negative,0.6939,Elderly Guidance,0.9644,7
They're too upright and honest to ever respect you.,bittersweet,0.7599,Traditional Values,0.5629,9
What's that!,contemplative,0.8277,Bittersweet Ending,0.5193,2
"No, I mean...",negative,0.9992,Bittersweet Ending,0.9329,3
Check...,positive,0.9937,Bittersweet Ending,0.8888,1
Excellent...,positive,0.9994,Quiet Contemplation,0.7825,1
delicious...,very positive,0.9948,Japanese Collectivism,0.5974,1
Seconds anyone?,anxious,0.8274,Bittersweet Ending,0.5484,2
Okay.,positive,0.9354,Bittersweet Ending,0.8798,1
More!,positive,0.8313,Spiritual Connection,0.4988,1
More!,positive,0.8313,Spiritual Connection,0.4988,1
More!,positive,0.8313,Spiritual Connection,0.4988,1
"Hey, shake a leg.",positive,0.9401,Musical Expression,0.9768,4
It's your watch.,contemplative,0.7191,Collective Responsibility,0.759,3
"Take it, it's cold.",negative,0.9983,Acceptance of Death,0.9519,4
Watch?,contemplative,0.7613,Bittersweet Ending,0.6327,1
Yeah.,positive,0.9804,Bittersweet Ending,0.9496,1
Darn cold!,very negative,0.9977,Bittersweet Ending,0.8247,2
Go on up.,positive,0.944,Elderly Guidance,0.8528,3
My turn.,contemplative,0.8626,Bittersweet Ending,0.7824,2
Great.,positive,0.9992,Happy Ending,0.8238,1
Sheeta!,negative,0.9991,Bittersweet Ending,0.9942,1
That was scary!,very negative,0.9907,Moral Complexity,0.3822,3
The sky is beautiful.,very positive,0.9888,Nature Worship,0.6512,4
Sheeta.,negative,0.9862,Bittersweet Ending,0.9781,1
Get in.,positive,0.7696,Collective Responsibility,0.8369,2
Can't you sleep?,anxious,0.7824,Bittersweet Ending,0.5189,3
Nice and warm...,very positive,0.9992,Romantic Resolution,0.758,3
Look aft.,contemplative,0.9712,Bittersweet Ending,0.9351,2
Pazu?,contemplative,0.9232,Spiritual Connection,0.8204,1
What?,contemplative,0.9244,Bittersweet Ending,0.6608,1
I'm really scared.,anxious,0.9895,Bittersweet Ending,0.6853,3
I really don't want to go to Laputa.,negative,0.9978,Bittersweet Ending,0.9143,8
I hope we never find Goliath.,bittersweet,0.9898,Bittersweet Ending,0.914,6
"- You mean-- - No, the light pointed the right way.",positive,0.9871,Moral Complexity,0.7734,11
But...,bittersweet,0.964,Bittersweet Ending,0.9919,1
You mean the robot?,bittersweet,0.3964,Moral Ambiguity,0.7387,4
Poor thing.,negative,0.9712,Bittersweet Ending,0.9596,2
I never dreamed that little spell would work.,positive,0.8107,Magical Transformation,0.6345,8
I learned lots of other spells.,contemplative,0.2406,Bittersweet Ending,0.2255,6
"To help find things, cure the sick.",positive,0.9445,Collective Responsibility,0.5961,7
"And one I must never, ever use.",negative,0.9971,Traditional Values,0.3489,7
"Never, ever use?",negative,0.9981,Technology Skepticism,0.7887,3
A spell of destruction.,very negative,0.9957,Clear Antagonist,0.1511,4
I had to learn bad ones so the good spells had power.,bittersweet,0.7919,Moral Complexity,0.5424,12
"I was so scared, I couldn't sleep.",anxious,0.9677,Moral Complexity,0.3506,7
That stone should be locked away.,negative,0.9936,Moral Complexity,0.5963,6
They hid it in the fireplace.,contemplative,0.9339,Bittersweet Ending,0.8366,6
It was only worn for weddings.,bittersweet,0.6002,Romantic Resolution,0.6987,6
My mother's and grandmother's and great-grandmother's.,bittersweet,0.8338,Intergenerational Wisdom,0.9774,6
I should have thrown it away.,negative,0.9937,Bittersweet Ending,0.9079,6
You're wrong.,negative,0.9989,Bittersweet Ending,0.7039,2
We met thanks to the stone.,positive,0.9613,Intergenerational Wisdom,0.701,6
Throwing it away won't make Laputa disappear.,negative,0.9672,Bittersweet Ending,0.5455,7
Airships are improving.,positive,0.9973,Quiet Contemplation,0.3896,3
Someone will find it.,contemplative,0.7733,Bittersweet Ending,0.7026,4
"I don't know what to do, but if Laputa is so dangerous...",anxious,0.985,Moral Complexity,0.9235,12
it's not for the likes of Muska.,negative,0.9302,Technology Skepticism,0.5967,7
Besides...,contemplative,0.8527,Bittersweet Ending,0.9327,1
