text,sentiment,score
I never dreamed that little spell would work.,negative,0.6716
I learned lots of other spells.,neutral,0.585
"To help find things, cure the sick.",neutral,0.6086
"And one I must never, ever use.",negative,0.8675
"Never, ever use?",negative,0.4905
A spell of destruction.,negative,0.8058
I had to learn bad ones so the good spells had power.,neutral,0.6748
"I was so scared, I couldn't sleep.",negative,0.884
That stone should be locked away.,negative,0.7656
They hid it in the fireplace.,neutral,0.7021
It was only worn for weddings.,neutral,0.8534
My mother's and grandmother's and great-grandmother's.,neutral,0.8195
I should have thrown it away.,negative,0.855
You're wrong.,negative,0.8008
We met thanks to the stone.,neutral,0.5699
Throwing it away won't make Laputa disappear.,neutral,0.6511
Airships are improving.,positive,0.8098
Someone will find it.,neutral,0.7519
"I don't know what to do, but if Laputa is so dangerous... it's not for the likes of Muska.",negative,0.9006
Besides...,neutral,0.7089
"If we run now, they'll hunt us forever.",negative,0.7129
But don't become a pirate for me.,neutral,0.643
I won't become a pirate.,neutral,0.6851
Dola understands.,neutral,0.6671
She's nicer than she looks.,positive,0.8887
"Once things are settled, I'll take you to Gondoa.",neutral,0.7145
"I want to see where you were born, the valley, the yaks...",neutral,0.781
Pazu...,neutral,0.6679
What's that!,neutral,0.6874
"Below us, look!",neutral,0.6477
"Goliath, right below us!",neutral,0.645
Come about!,neutral,0.5925
Full rudder!,neutral,0.7271
We should go after them.,neutral,0.6212
They'll be trouble if we don't!,negative,0.5197
We can't catch them in these clouds.,neutral,0.4936
We'll get them.,neutral,0.6161
They won't go far.,negative,0.5709
Steady as she goes.,neutral,0.8269
We're farther north than I thought.,neutral,0.7443
"Pazu, listen up!",neutral,0.6834
Time's running out.,negative,0.5709
"If we lose Goliath, it's all over.",negative,0.7107
Your eyes are sharp.,neutral,0.507
Track them from the crow's nest.,neutral,0.6539
What do I do?,neutral,0.7336
That lookout post is a glider.,neutral,0.7641
See the crank?,neutral,0.8019
Yeah. - Turn it clockwise.,neutral,0.8624
"Once it's locked, the upper lever unfolds the wings.",neutral,0.8655
Use the wire to stabilize them.,neutral,0.88
Figure out how to steer as you go!,neutral,0.7807
"Sheeta, you there?",neutral,0.8058
Yes.,positive,0.461
Get back down here. - Why?,neutral,0.7433
Because you're a girl!,neutral,0.5186
But so are you!,neutral,0.4992
"Besides, I'm a mountain girl with sharp eyes.",positive,0.5179
Sheeta!,neutral,0.5406
Please.,neutral,0.6087
Pazu agrees.,neutral,0.726
"Once you're aloft, the voice tube won't work.",negative,0.6453
See the head set?,neutral,0.797
"You mean this, right?",neutral,0.7492
Wow...,positive,0.6449
Okay.,neutral,0.5844
I'll give it a try.,neutral,0.6064
Release us.,neutral,0.6668
Here goes.,neutral,0.5682
They're gone.,neutral,0.5538
Slipped into the clouds.,neutral,0.6257
Look sharp!,positive,0.8574
They could be anywhere.,neutral,0.7533
Aye!,positive,0.5024
Hold on tight.,neutral,0.6261
What's wrong!,negative,0.9119
We're fine.,positive,0.6902
Just ran into a gust of wind.,neutral,0.742
We're keeping watch.,neutral,0.7565
Scared?,neutral,0.6622
No.,neutral,0.4936
I'm getting the hang of it.,neutral,0.5192
Rough skies ahead.,neutral,0.7886
"Sheeta, get the rope from my bag.",neutral,0.6526
Okay.,neutral,0.5844
Tie yourself to me.,neutral,0.7224
Okay.,neutral,0.5844
"The mercury's dropping, Mama...",neutral,0.6086
Lousy luck.,negative,0.9032
Storm coming up...,neutral,0.8671
How long 'til dawn?,neutral,0.879
One more hour.,neutral,0.6726
It's dawn.,neutral,0.5754
Strange that the sun's rising on that side...,neutral,0.5895
I know!,neutral,0.4773
We're supposed to be heading east.,neutral,0.8888
Bridge!,positive,0.5287
What!,neutral,0.4804
We're heading north?,neutral,0.918
The compass is pointing east.,neutral,0.8201
The shifting winds must have put us off course. - Look!,neutral,0.5977
What is it?,neutral,0.75
Goliath?,neutral,0.7846
It's a cloud.,neutral,0.7313
A huge one...,neutral,0.5181
A cloud?,neutral,0.7887
It's headed for us!,positive,0.5369
A castle in the sky...,neutral,0.5613
We're headed into a low pressure system.,neutral,0.8351
"Turn her away, full speed!",neutral,0.6053
It's sucking us in.,negative,0.8555
"Hold tight, we can't help!",neutral,0.5493
The helm won't move!,neutral,0.5844
Where's your brute strength?,neutral,0.523
Engine's burning up!,neutral,0.4539
Stop whining and figure something out!,negative,0.5498
We're clearing the clouds!,positive,0.8078
"Sheeta, the ocean!",neutral,0.6126
The Dragon's Lair!,neutral,0.634
So this is the Dragon's Lair...,neutral,0.8764
Just as Dad said.,neutral,0.7467
The wind's blowing the other way.,neutral,0.759
"Look out, a wall of wind!",neutral,0.6733
Mama!,neutral,0.6046
It's sucking us in!,negative,0.8591
Don't give up!,positive,0.5281
Be a man!,neutral,0.5085
Bridge!,positive,0.5287
It's Laputa!,neutral,0.6389
What was that?,neutral,0.7857
Dad saw Laputa inside the Dragon's Lair.,neutral,0.9084
Don't be ridiculous!,negative,0.4331
It'll tear you to pieces!,negative,0.7381
Pazu!,neutral,0.5595
Look.,neutral,0.6185
Just what we need.,positive,0.588
Let's go for it!,positive,0.8697
Dad did it.,neutral,0.703
He made it back.,positive,0.6354
"All right, into the Dragon's Lair!",positive,0.5743
Got 'em!,positive,0.6035
Our ship's in danger.,negative,0.8027
We must withdraw.,neutral,0.6631
Stay on course.,neutral,0.7328
What?,neutral,0.5653
The light's pointing right into the cloud.,neutral,0.7358
Laputa's in there.,neutral,0.7176
Stay on course.,neutral,0.7328
We'll find a way in.,positive,0.5073
"Here we go, Sheeta!",positive,0.5768
Okay.,neutral,0.5844
"Sheeta, Sheeta!",neutral,0.5123
Are you all right?,neutral,0.8301
Look...,neutral,0.7272
Laputa...,neutral,0.6749
I'm sorry.,negative,0.6455
Wait...,neutral,0.6459
I tied it really tight.,neutral,0.7319
My hands are shaking...,negative,0.5799
We did it!,positive,0.8999
Birds...,neutral,0.7744
Where is everyone?,neutral,0.6054
Coming to greet you?,neutral,0.7816
But I don't have the stone.,neutral,0.5475
I'll cut the rope.,neutral,0.5963
What are you doing!,neutral,0.7724
Wait.,neutral,0.5851
Please don't break that.,negative,0.5584
We need it to get home.,neutral,0.7194
A flycatcher's nest!,neutral,0.6789
That's why he's here?,neutral,0.7845
See?,neutral,0.6904
All your eggs are fine.,positive,0.6251
The birds aren't afraid.,neutral,0.5578
It says to follow.,neutral,0.7761
You understand it?,neutral,0.7413
Just intuition.,neutral,0.7671
It's a city...,neutral,0.7388
What an amazing place...,positive,0.9753
You can see the sky!,positive,0.7686
"If their science was so advanced, what happened?",neutral,0.5849
It's a grave.,negative,0.5792
I wish I could read the writing.,neutral,0.5814
Someone left flowers.,neutral,0.7412
Do you leave the flowers?,neutral,0.8448
Pazu!,neutral,0.5595
It's a different robot!,neutral,0.5951
It must've broken down long ago...,neutral,0.4979
Probably a gardener robot.,neutral,0.7594
It protected this place even after the people went away.,neutral,0.6425
You picked flowers for the grave.,neutral,0.7068
Thank you.,positive,0.853
Are you all alone?,neutral,0.7047
Are there any other robots here?,neutral,0.8776
He doesn't seem to be lonely.,neutral,0.5541
He's got friends and birds' nests to look after...,neutral,0.6994
This way!,positive,0.5996
This section's been destroyed.,negative,0.9035
They got the Tiger Moth.,neutral,0.7701
I hope the pirates are okay.,positive,0.7278
"Sheeta, look there!",neutral,0.604
They're prisoners!,negative,0.7264
They hang pirates.,neutral,0.5177
We must help them.,neutral,0.5054
Let's go!,positive,0.8384
We found a way in.,positive,0.768
"Look at this, mountains of treasure.",positive,0.6709
W...,neutral,0.6938
What?,neutral,0.5653
Wow...,positive,0.6449
Want some?,neutral,0.7778
I'll give you plenty of rope.,neutral,0.697
Have you reported that we found Laputa?,neutral,0.9093
Just about to.,neutral,0.7243
Make the code good and complicated.,neutral,0.4995
Hey!,neutral,0.5279
No looting!,neutral,0.5468
The perfect distraction for those idiots.,negative,0.8827
What amazing roots.,positive,0.9103
"You can climb trees, can't you?",neutral,0.6516
I see a way.,neutral,0.5448
No better than thieves.,negative,0.8943
If they reach the garden...!,neutral,0.7822
"Sheeta, let's find the stone!",neutral,0.6951
It's the only way to stop them.,neutral,0.6636
I was wondering why the clouds parted.,neutral,0.8139
It was so they could land.,neutral,0.8009
Was it my spell?,neutral,0.8529
Muska was right.,neutral,0.5748
The seal's broken.,negative,0.5678
The kingdom's waking up.,neutral,0.5199
It's welcomed the visitor with the stone.,positive,0.7237
But Muska will become king.,neutral,0.8315
He's got much worse in mind.,negative,0.8448
But what do I do when I get the stone back...,neutral,0.788
"Wait, that spell!",neutral,0.6429
You mean... the destruction spell?,neutral,0.5866
Down and around.,neutral,0.6768
I'll go first.,neutral,0.7569
Okay.,neutral,0.5844
It's here somewhere.,neutral,0.7618
"Please, God...",neutral,0.6168
This is it!,positive,0.7213
It's that kid.,neutral,0.6747
No!,neutral,0.4416
Don't shoot!,neutral,0.5787
Capture her.,negative,0.5679
"Well, if it isn't the little princess.",neutral,0.6845
Sheeta!,neutral,0.5406
Damn!,negative,0.6868
"What is it, Colonel?",neutral,0.7852
The last of the pirates.,neutral,0.71
There's one right under you.,neutral,0.805
Yes sir!,positive,0.7731
"Sheeta, wait for me!",neutral,0.5934
Pazu!,neutral,0.5595
Grenades!,neutral,0.5142
Is that Pazu?,neutral,0.8525
What was that?,neutral,0.7857
"No, it wasn't.",neutral,0.6269
What's wrong?,negative,0.7724
Over here!,neutral,0.5148
The general is over there.,neutral,0.7731
"Militia, fall in on the double.",neutral,0.8143
Dola!,neutral,0.5051
They've got Sheeta.,neutral,0.7794
I'm going after her.,neutral,0.7278
I'll cut your ropes.,neutral,0.5568
Get out of here.,negative,0.7729
"Hey, wait!",neutral,0.6528
Take this.,neutral,0.7371
Thanks.,positive,0.6284
The boy has become a man.,neutral,0.6735
What!,neutral,0.4804
Muska destroyed all the radio equipment?,negative,0.77
"Yes, while the ship was lightly guarded.",neutral,0.8534
Several guards are badly wounded.,negative,0.7541
The colonel entered the inner palace with the girl.,neutral,0.9039
The soldiers saw him.,neutral,0.6799
That upstart's finally showing his colors.,neutral,0.7565
Hunt him down and arrest him!,negative,0.8098
All units!,neutral,0.5534
Hey!,neutral,0.5279
Hurry!,neutral,0.5702
Shoot if he resists!,neutral,0.5842
Find the entrance.,neutral,0.6892
"Where are we, Colonel?",neutral,0.8251
Laputa's core.,neutral,0.7435
The castle above is just a trifle.,neutral,0.6613
All of Laputa's knowledge is crystallized here.,neutral,0.8208
You two wait here.,neutral,0.7662
Colonel!,neutral,0.6724
Only royalty may enter the sacred area.,neutral,0.8872
What is this!,neutral,0.4584
The roots have invaded...,neutral,0.5825
"Eventually, we'll burn them all.",negative,0.7807
"Come, this way.",neutral,0.7397
Darn it...,negative,0.7802
Yes...,neutral,0.5735
This is it!,positive,0.7213
"Here, too!",positive,0.5288
Screw it...,negative,0.8984
Found it!,positive,0.8774
Behold the giant crystal!,positive,0.6493
Source of Laputa's power.,neutral,0.8682
Fantastic.,positive,0.7759
It has awaited the king's return for 700 years. 700 years?,neutral,0.8005
Your family forgot even that?,negative,0.67
The black rock!,neutral,0.6753
As the epics described!,neutral,0.7075
I can read it.,neutral,0.5999
I know what it says!,neutral,0.5584
Just who are you?,neutral,0.7808
"I too have an ancient, secret name, Lucita.",neutral,0.8944
My name is Romuska Palo Ur Laputa.,neutral,0.8812
We are descended from the same royal family.,neutral,0.8416
Later it split into two branches.,neutral,0.766
Not even a crack.,neutral,0.6284
It's indestructible.,neutral,0.572
Deploy all our explosives.,neutral,0.5478
"Force won't be necessary, Your Excellency.",neutral,0.6693
"Muska, where are you!",neutral,0.7179
"What are you waiting for, General?",neutral,0.8258
"All right, after me!",positive,0.5928
Forward!,positive,0.7317
What is this!,neutral,0.4584
"Muska, where are you?",neutral,0.7851
Silence!,neutral,0.6404
What on earth!,negative,0.8883
Watch your tongue.,neutral,0.5624
You're in the presence of Laputa's king.,neutral,0.8538
Are you insane?,negative,0.8096
Let's celebrate Laputa's return with a demonstration of its power.,positive,0.9185
Sheeta!,neutral,0.5406
Behold Laputa's thunder!,neutral,0.6582
Sheeta.,neutral,0.6014
It's the heavenly fire that destroyed Sodom and Gomorrah.,negative,0.5843
It's the Ramayana's Arrow of Indra.,neutral,0.893
The world shall bow down before Laputa once more!,neutral,0.5863
"Wonderful, Muska.",positive,0.9337
You're a hero.,positive,0.8519
A monumental achievement.,positive,0.9246
What?,neutral,0.5653
I grow tired of your stupid face.,negative,0.9791
"Run, everyone!",positive,0.5779
Die!,negative,0.6213
It's those monsters!,negative,0.7162
Look at them...,neutral,0.6635
Run!,neutral,0.5537
Are the Flaptors okay?,neutral,0.8644
Ready to fly!,positive,0.6746
Let's hurry!,positive,0.558
Quiet.,neutral,0.656
Keep your voice down.,neutral,0.7172
What are those two doing?,neutral,0.8645
I'll have to leave them behind.,neutral,0.5854
I advise you not to anger me.,neutral,0.6489
We'll be alone here for a long time.,negative,0.6699
They should've escaped.,neutral,0.6128
You think you can fight me?,negative,0.5942
Robots!,negative,0.4711
Sheeta!,neutral,0.5406
Fantastic!,positive,0.9316
"A marvelous display, no?",positive,0.8028
"Die, you insects!",negative,0.9206
How dare you!,negative,0.9082
Damn.,negative,0.8027
"Be a good girl, give it back.",positive,0.7869
"Please, open!",positive,0.5116
Just where will you go?,neutral,0.8548
Open!,positive,0.544
Sheeta!,neutral,0.5406
Sheeta!,neutral,0.5406
Pazu!,neutral,0.5595
Sheeta!,neutral,0.5406
Pazu!,neutral,0.5595
Sheeta!,neutral,0.5406
Sheeta!,neutral,0.5406
Pazu!,neutral,0.5595
Sheeta!,neutral,0.5406
I'm coming.,neutral,0.6873
Damn.,negative,0.8027
Get back!,positive,0.6513
"Take this, hurry!",neutral,0.5502
"Muska's coming, quick!",neutral,0.6268
Throw it into the sea.,negative,0.752
Sheeta!,neutral,0.5406
Hold onto that stone.,neutral,0.7207
I'll trade her life for it.,neutral,0.6682
Get up!,positive,0.6083
No more hide and seek.,neutral,0.6247
How delightful that it should end in the throne room.,positive,0.7932
Come here!,positive,0.5968
The throne room?,neutral,0.8523
This will be our grave.,negative,0.8964
What is a king when his country lies ruined?,negative,0.8703
I won't give you the stone.,neutral,0.6384
"You'll die, trapped here with me.",negative,0.692
There's no escape.,neutral,0.6184
This is why Laputa died out.,negative,0.8049
There's a song in my valley...,neutral,0.7733
Put down your roots in the soil Live together with the wind Pass the winter with the seeds Sing in the spring with the birds Your weapons may be powerful.,neutral,0.53
Your pitiful robots may be numerous.,negative,0.8778
But you can't survive away from the earth.,negative,0.6211
Laputa will not die.,neutral,0.7233
It will rise again.,positive,0.698
Its power is the stuff of humanity's dreams.,positive,0.7754
"Next, I shoot off your ears!",negative,0.5638
Beg for your life.,neutral,0.6722
Make the kid hand over the stone.,neutral,0.7706
Wait!,neutral,0.6225
The stone's hidden.,neutral,0.7324
"You can shoot, but you won't get it.",negative,0.6187
"Stay away, Pazu.",neutral,0.654
He'll kill us both.,negative,0.915
I'll spare her life if you tell me where the stone is.,neutral,0.5864
Or do you intend to conquer me with that cannon of yours?,neutral,0.6609
Let me talk to Sheeta alone.,neutral,0.8119
Run away.,neutral,0.526
Take the stone and run!,neutral,0.744
Three minutes.,neutral,0.5574
Pazu.,neutral,0.6045
"Sheeta, calm down and listen.",neutral,0.7491
Teach me that spell.,neutral,0.6791
I'll say it with you.,neutral,0.7086
Put your hand in mine.,neutral,0.6223
I cut the pirates' ropes.,neutral,0.684
Time's up.,neutral,0.6253
What do you say?,neutral,0.7648
My eyes!,positive,0.5932
My eyes!,positive,0.5932
I can't see...,negative,0.5827
"Mama, it's collapsing!",negative,0.5385
"All right, let's go.",positive,0.5058
Hurry!,neutral,0.5702
Hurry!,neutral,0.5702
"Look, the bottom's falling out!",negative,0.7838
Sheeta was such a nice girl...,positive,0.9211
They used the spell of destruction.,negative,0.8161
Those kids saved Laputa from those idiots.,negative,0.6805
It's stopping!,neutral,0.5465
A crystal!,positive,0.5355
A humongous one!,positive,0.8777
It's rising.,positive,0.6164
The tree... it's carrying it away.,neutral,0.7592
Chase it!,positive,0.6383
"You're heavy, get off.",negative,0.5725
I can't!,negative,0.5726
Sheeta!,neutral,0.5406
Pazu...,neutral,0.6679
The roots protected us.,neutral,0.7087
We can still use this.,positive,0.5776
Here goes.,neutral,0.5682
"What are you doing, we're not moving.",neutral,0.5837
"Of course not, we're overloaded.",negative,0.7131
It's Sheeta!,neutral,0.5111
She's alive!,positive,0.9059
It's the kid!,neutral,0.5589
Dola!,neutral,0.5051
Thank God you're alive!,positive,0.9673
You guys okay?,neutral,0.7287
"Oh, no!",negative,0.6841
My galleon's wrecked...,negative,0.6698
"Oh, stop blubbering.",negative,0.7935
We'll build a better ship!,positive,0.9026
"You poor child, the worst is having your hair hacked off...",negative,0.969
I can't breathe!,negative,0.799
Sorry.,negative,0.5092
Pathetic.,negative,0.7627
"All that work, and only this to show.",neutral,0.6666
We ran out of time!,negative,0.5398
