text,sentiment,sentiment_score,theme,theme_score,length
"And the challenge of this number was to do a ballad that also moved the plot forward, which is why the subject matter of being part of your world was so important.",uncertain,0.3852,Family,0.3265,32
What is she realty longing for?,uncertain,0.3228,Personal Growth,0.5283,6
What is going to not just stop the action but keep everything moving?,uncertain,0.3451,Family,0.5488,13
This is John here.,uncertain,0.2745,Family,0.7924,4
"Howard's lyrics on this, again, the original version was slightly different, in that Howard played the lyric of this as, kind of, that she was disappointed, and the original lyric on this was, ""I'll never be part of that world."" And she was sad as she dove into the water.",uncertain,0.3454,Family,0.7069,50
"I remember we talked with Howard about it and said, just because of the shape of the story, she's gonna be kind of moony about the Prince and feeling up about it.",neutral,0.4974,Romantic Love,0.6843,32
"We said we thought, actually, it would be better to play this as an up thing.",uncertain,0.4186,Personal Growth,0.7995,16
"And Howard, again, that was the only other thing we ever talked Howard into, and he agreed and he revised the lyrics so that it was much more of a positive statement than a statement of regret or sadness.",very positive,0.4536,Personal Growth,0.7481,39
Howard did mention to us early on there was an element of this that was like a handicapped girl wanting to walk.,neutral,0.4728,Personal Growth,0.5188,22
"And I think that's what he drew on for the lyrics of the song, partly.",uncertain,0.3971,Family,0.5905,15
"Actually, the song itself should be titled Part of that World.",neutral,0.557,Resilience,0.0101,11
And this is Part of Your World.,very positive,0.4628,Resilience,0.2106,7
-They've both taken on one title.,neutral,0.5405,Resilience,0.6136,6
"Yeah, that's true.",uncertain,0.4096,Family,0.8342,3
"Glen Keane animated much of Ariel in this part, a great animator, and he did this scene where she's on the rock, and I remember we shot this with Sherri Stoner, but Glen acted out this scene for her.",positive,0.5769,Empathy,0.0233,39
"And Glen is a burly, football-player-looking kind of a guy, and there he was, he's doing this action of just tentatively coming up over the rock, and I still remember Glen's physical performance, it had all the sensitivity that you see here in his drawn version, but picture a muscular Gene Kelly kind of a guy doing this.",uncertain,0.4343,Personal Growth,0.6078,58
"Here it is, a moment of determination.",neutral,0.548,Personal Growth,0.7079,7
Every teenage girl's desire to be free of her parents.,uncertain,0.3179,Family,0.7303,10
It's a major story moment.,uncertain,0.3819,Resilience,0.5403,5
Everything up to that point is really set-up.,uncertain,0.4025,Family,0.7301,8
"Now the situation is really clear that we've got a mermaid who is in conflict with her father, who wants something that is forbidden in her world and will do whatever it takes to get it.",uncertain,0.294,Family,0.5455,36
Her daddy will love that.,very positive,0.4929,Family,0.9963,5
"King Triton's headstrong, lovesick girl...",very positive,0.4597,Romantic Love,0.9058,5
I might mention Kathy Zielinski animated the witch in this sequence.,uncertain,0.4374,Family,0.4192,11
"And there aren't a ton of women animators, but she's one of the best animators, period.",neutral,0.5222,Family,0.6482,16
But she did a great job with the witch there.,uncertain,0.443,Resilience,0.8123,10
"Those fish in that opening shot were computer fish, which we thought we might use more of in the movie, but at this point, the computer animation was not quite at a point where we were totally happy with it.",negative,0.6069,Family,0.2884,40
"So we used the computer fish to a minimum, but they were in that one shot.",neutral,0.5196,Family,0.4965,16
And I do believe that this scene of Ariel was the first scene of Ariel animated in the entire movie.,uncertain,0.4422,Resilience,0.4907,20
Mark Henn animated this scene.,uncertain,0.4011,Family,0.8168,5
"In the story reels, we had a longer version, and there were fish doing their hair and there were various things with the sisters that we took out.",neutral,0.5385,Family,0.3056,28
Howard and I were both huge fans of the earlier animated features.,uncertain,0.4061,Family,0.6225,12
"He felt that as the musical updated itself, the animated musical would also update itself.",uncertain,0.4059,Family,0.5997,15
"For us, Little Mermaid was the follow-up to Little Shop of Horrors.",uncertain,0.4195,Resilience,0.0833,12
"As different as they are, it really was.",neutral,0.5126,Personal Growth,0.6709,8
"And there are people who joke and call Part of Your World, ""Somewhere That's Wet."" I haven't heard that.",neutral,0.5522,Personal Growth,0.0059,19
-The other thing I want to say about...,neutral,0.5139,Resilience,0.5109,8
That's funny.,uncertain,0.4022,Family,0.6706,2
That's a joke on Somewhere That's Green.,uncertain,0.4161,Personal Growth,0.006,7
"And so, we did a pastiche of '50s and '60s rock and roll, Little Mermaid, we did really our own pastiche of Disney.",neutral,0.4835,Family,0.0056,23
"When we started working on Sebastian, first you guys had Sebastian as a stuffy English...",uncertain,0.3558,Resilience,0.1243,15
Clarence the crab.,uncertain,0.3252,Resilience,0.498,3
Clarence the crab.,uncertain,0.3252,Resilience,0.498,3
"Reggae was very hip and Howard said, ""Let's make him a Jamaican crab"" ""or a Caribbean crab.",uncertain,0.3996,Family,0.1392,17
"Calypso."" I think of Harry Belafonte, that kind of warmth.",uncertain,0.301,Romantic Love,0.0632,10
And so here are some thoughts from an earlier interview with myself and Howard Ashman.,neutral,0.4688,Family,0.6073,15
It's very hard to write contemporary sounding music in a fairytale context.,negative,0.4923,Romantic Love,0.5282,12
You're dealing with long ago and far away.,uncertain,0.3429,Trauma,0.552,8
"And you really still want to have a feeling that modern kids and adults can enjoy and start to move to, because that's how you get energy.",uncertain,0.366,Family,0.702,27
And it was sort of a trick.,uncertain,0.4399,Family,0.4226,7
"When I talked to John and Ron before the script was actually written, we had a long conference about that.",neutral,0.5325,Family,0.7092,20
Was there a way we could give the crab something in his personality that would make it possible to have a special kind of music that had some kind of rhythmic edge or contemporary feeling to it?,neutral,0.6387,Family,0.287,37
And what we came up with was that there would be a Jamaican flavor to what he did in the music.,uncertain,0.3685,Grief,0.1824,21
"And that was to get energy, to get a little bit of a pop feeling, and yet to have it be true to its fairytale roots.",uncertain,0.3245,Romantic Love,0.4317,26
This song you guys finished in Burbank.,uncertain,0.3843,Family,0.4232,7
"We started out actually at my farm in Pennsylvania, and Howard said he always wanted a figure that just circled back on itself.",uncertain,0.2945,Family,0.4057,23
"That didn't end, so the song really started with the figure.",negative,0.4671,Family,0.6418,11
"And one of the things I always talk about is in the world of animation, they're so specific in their references, and you guys especially, so as we made all these references, they animated the references.",very positive,0.4617,Family,0.5183,36
"And then when we went back to scoring, you guys wanted every one of these things that you had animated caught with different orchestral colors.",uncertain,0.3722,Family,0.5171,25
"So you'll notice where there's all these different sea creatures, every single one is caught with a very specific scoring reference.",uncertain,0.3538,Resilience,0.3909,21
"And I remember when we were working on this, Alan was right next to us, and Robby Merkin, who was doing the arrangements was right down the hall.",uncertain,0.3862,Family,0.6974,28
So they would go back and forth with the storyboard artists and with us and be seeing hits that we were suggesting or a different fish they could use.,uncertain,0.4381,Family,0.4356,29
"And they'd come back, ""Which one was this again, that was doing this part?"" It was the overdub session of all time.",uncertain,0.3101,Family,0.6239,22
That's all I can say.,neutral,0.4826,Family,0.7522,5
"Overdub means after you've recorded the basic track, then you add other parts.",neutral,0.6794,Resilience,0.5664,13
"We did have to fight a bit with Jeffrey on this, in that we wanted to use colors as the song got progressively more joyous and that the color changed to these oranges and these reds.",negative,0.4852,Family,0.5892,36
And Jeffrey had a hard time.,uncertain,0.3697,Trauma,0.915,6
"He's like, ""Underwater is blue, guys."" And so we had to convince him it's okay.",uncertain,0.3763,Trauma,0.8757,15
"So in some scenes, we had to sneak a little blue in the corners to keep Jeffrey happy, but eventually, he went along with it.",neutral,0.471,Family,0.4778,25
"We felt the mood of the song, no one's gonna worry that it's not blue anymore.",uncertain,0.4163,Empathy,0.6242,16
It's hot.,uncertain,0.3221,Personal Growth,0.5278,2
Howard recorded the demo vocal on this one and he was just...,uncertain,0.3741,Family,0.6113,12
A lot of the jokiness of Sam's reading.,uncertain,0.3767,Trauma,0.2543,8
"Sam did a great job, but Howard, his original demo was full of spice.",neutral,0.604,Family,0.7467,14
Howard's vocals were definitely the blueprint for the final result.,uncertain,0.4113,Family,0.6036,10
"I think Sam's rendition of this song was one of the big things, in terms of getting cast for the role, because we heard a lot of actors sing that song and a lot of them were very good, and certainly Howard set the tone for it.",positive,0.5146,Family,0.6385,47
But I think Sam just did an incredible job with this song.,very positive,0.7866,Family,0.7475,12
The interesting thing about Sam.,neutral,0.5463,Personal Growth,0.53,5
Howard auditioned him in New York.,uncertain,0.3619,Personal Growth,0.8635,6
"And we cast him never having met Sam, but we heard a tape of Sam.",uncertain,0.2942,Family,0.64,15
"And he was so great just on the tape that we said, ""That's the guy to do it."" And then we really met Sam the first time when he came in to record it.",uncertain,0.4401,Family,0.7245,34
We had never really met him before at all.,very negative,0.5892,Personal Growth,0.7991,9
The song that changed the Academy Awards.,uncertain,0.4359,Family,0.5734,7
Alan won Oscars continuously...,uncertain,0.3726,Resilience,0.2927,4
"I think there were eight, but who's counting?",uncertain,0.3349,Family,0.8965,8
"Every Academy Award that Alan was involved in, he would win multiple Oscars.",uncertain,0.3252,Resilience,0.6275,13
-Usually score and song.,uncertain,0.3987,Romantic Love,0.1891,4
Don't they come in pairs?,uncertain,0.3052,Resilience,0.264,5
"Then at a certain point, the Academy changed the awards so that musical scores would be a separate category.",neutral,0.6137,Resilience,0.322,19
"We always looked at that, that that was the Alan Menken adjustment or whatever.",neutral,0.5198,Family,0.0506,14
"But Alan was winning so many awards, and everyone else felt left out, so they had to change the awards so that other people would have a chance.",very positive,0.6219,Personal Growth,0.6851,28
"Remember, I showed up for the Academy Awards, and they had me seated on the aisle, which I guess said something, because prior to that, I had been sitting in the middle of the aisle where I could never escape.",uncertain,0.3351,Trauma,0.8054,40
"And I said to my friend, Dean Pitchford, who wrote Fame and Footloose, I said, ""I don't know, what do you think's going to happen?"" He says, ""I don't know who's gonna win the Oscar, ""but I looked backstage"" ""and the Academy Award had scales on it."" This sequence was very early in production, Ron directed this sequence.",uncertain,0.3962,Friendship,0.1553,58
"This was the first stuff done on the crab, it seemed like...",very negative,0.4714,Resilience,0.604,12
"Yeah, it was the first animation done on the crab.",uncertain,0.4428,Resilience,0.51,10
Duncan Marjoribanks did the crab in this and Andreas Deja did Triton.,uncertain,0.4055,Resilience,0.3412,12
And Ed Gombert story-boarded this and it's pretty much...,uncertain,0.3439,Family,0.7051,9
The water is just fantastic to look at there.,very positive,0.5177,Resilience,0.2251,9
"But this was a little sample of the movie in a way that went first and as I say, Ed Gombert story-boarded it, and it pretty much is exactly the way he story-boarded it.",uncertain,0.4251,Family,0.5628,34
And it is just a nice little bit between the two of them that we were very happy with the way it turned out.,uncertain,0.3533,Family,0.7625,24
And it gave a nice sense of setting those two characters.,positive,0.6077,Family,0.6161,11
"But it's not a complicated scene from a directorial standpoint, except from the acting standpoint that it's realty getting a certain kind of dynamic in contrast.",neutral,0.5455,Resilience,0.5266,26
"It certainly is fun with the huge, imposing character, like the sea king and the little teeny character like the crab just kind of carrying on everyday conversation like they're not conscious at all of their size difference.",positive,0.4737,Resilience,0.3922,38
"We always thought Ariel's grotto was like a teenage girl's bedroom, and she's got her poster of a rock star who was the Prince.",uncertain,0.3463,Personal Growth,0.0818,24
And that was the person that she was infatuated with.,uncertain,0.3944,Romantic Love,0.8102,10
"And we were trying to draw the analogy with modern teenagers and their trouble with their fathers, obviously.",uncertain,0.3072,Family,0.7581,18
Overprotective parents and kids that don't want to have to be tied down by their parents.,uncertain,0.4434,Family,0.8844,16
"If you notice, the statue gets madder and madder as the sequence progresses.",uncertain,0.3917,Trauma,0.5791,13
-Is that right?,uncertain,0.4349,Family,0.7353,3
His expression just keeps getting...,uncertain,0.3736,Personal Growth,0.9466,5
Was that an accident or was that deliberate?,uncertain,0.3649,Family,0.598,8
"Not just the King, but the statue gets madder, too.",uncertain,0.3129,Trauma,0.5243,10
I never noticed that.,uncertain,0.4472,Family,0.5688,4
"But, Dad, I...",neutral,0.4796,Family,0.992,3
Is it true you rescued a human from drowning?,very negative,0.6754,Resilience,0.3174,9
The father-daughter relationship in this movie I find to be one of the most emotional.,uncertain,0.3281,Family,0.879,15
Possibly because I've had two teenage daughters and seen them grow up.,uncertain,0.4228,Family,0.9762,12
"Yeah, my daughter was born as we were making this, and now she's more this age, so I've seen it from both ends.",very positive,0.4858,Family,0.9378,23
We got a lot of letters in terms of this movie.,uncertain,0.3574,Family,0.7235,11
And there's fan letters from people who liked the movie.,neutral,0.4982,Family,0.7289,10
But I'd say we got more serious letters from fathers and daughters and things that they were emotionally involved in.,uncertain,0.3269,Family,0.956,20
"In some cases, at least with one father in particular, that this kind of brought about a reconciliation with his daughter who he was estranged by.",uncertain,0.3932,Family,0.9667,26
And that was nice to get letters like that.,positive,0.4763,Family,0.718,9
The only thing I find difficult is the idea that she's Triton's favorite daughter.,uncertain,0.3921,Family,0.8702,14
The idea of having a favorite daughter seems...,uncertain,0.4148,Family,0.7771,8
It's contrary to someone who's got more than one daughter.,uncertain,0.4084,Family,0.8626,10
"Our theory was that she's the most like him, and that that in effect was what created the conflict.",very positive,0.619,Family,0.9137,19
"To the extent that we said when Triton was a younger man, he had red hair.",uncertain,0.3459,Personal Growth,0.6516,16
That they clashed because they're both strong willed and individualistic.,neutral,0.514,Personal Growth,0.7289,10
"The children's book illustrator, Chris Van Allsburg, did some drawings for us when we were trying to develop the look of the film, and he did one of Triton's palace with greens and golds, and he also did a study of the moonlit grotto that was one of the earliest visual representations of Ariel's grotto.",neutral,0.4776,Resilience,0.0742,55
"Paddi Edwards did the voice of Flotsam and Jetsam, and this voice was treated a bit, but really, Paddi did have a very distinctive, raspy, great, unique voice that we thought was perfect for these two.",positive,0.5,Personal Growth,0.0011,36
"And they're animated by Shawn Keller, who's a quirky, nice guy, but got a lot of sinister mileage out of these guys.",neutral,0.5251,Family,0.5266,22
What's very effective about them is the idea that they trade off their lines in a totally seamless way.,very positive,0.5225,Resilience,0.6911,19
But there is something.,neutral,0.6477,Resilience,0.6537,4
Howard was extremely specific about what he wanted.,very positive,0.4753,Family,0.7757,8
"It was always a big concession for Howard to have me play any role, 'cause he frankly would like to have played every role.",uncertain,0.2905,Family,0.5693,24
"It carried over with the actors when Jodi was performing the number, Howard had so many specific things in his head and Jodi contributed a lot, but Howard had phrasing ideas and things that really were wrapped into his approach to it.",neutral,0.4804,Family,0.6341,42
"And Pat Carroll, really, he helped steer her through it.",uncertain,0.4389,Family,0.9816,10
Certain songs more than others.,uncertain,0.368,Family,0.4116,5
"But the phrasing just was very, very specific.",uncertain,0.2867,Resilience,0.8512,8
"I know a few people who could have written Ursula, but nobody at the level of the way Howard wrote her.",neutral,0.4702,Trauma,0.0816,21
Howard had said that one of the things he always wanted to do was run a children's theater.,uncertain,0.2506,Personal Growth,0.4816,18
So you combine that with that West Broadway or West Village sensibility and you get a sense of who the man was.,uncertain,0.3724,Identity,0.5923,22
"Tremendously emotional person and also so hip and so cutting edge, as far as the zeitgeist of our culture.",very positive,0.7,Family,0.7004,19
"And certainly here, it's in Ursula, but I remember Howard said our assignment was to write a score for an animated musical that could sit on the shelf alongside Cinderella and Dumbo and Peter Pan and Pinocchio and, of course, Snow White.",uncertain,0.3979,Resilience,0.0011,42
That's what he always said.,neutral,0.4754,Family,0.7154,5
Right.,uncertain,0.4358,Family,0.8802,1
No!,very negative,0.5534,Family,0.9037,1
No!,very negative,0.5534,Family,0.9037,1
She's a demon.,very negative,0.5507,Trauma,0.2134,3
She's a monster.,very negative,0.5138,Trauma,0.9141,3
Why don't you go tell my father?,uncertain,0.44,Family,0.9968,7
You're good at that.,positive,0.4647,Resilience,0.8246,4
"That was Ron's line, ""Why don't you tell my father?",uncertain,0.3386,Family,0.9882,10
"You're good at that."" And I've always liked that line just because it's so teenage girlish.",very positive,0.4978,Family,0.7967,16
"-Well, it was John's line.",neutral,0.4528,Family,0.6427,5
Believable.,very positive,0.5684,Resilience,0.8048,1
"""Teenagers, they think they know everything."" ""You give them an inch and they swim all over you."" This exterior, the witch's place, Mike Peraza, who is our art director, did that really cool layout of that sea creature and her actual shell, he designed that as well, and I always thought it was kind of Georgia O'Keeffe-esque.",very positive,0.5649,Trauma,0.0321,57
"Those out-of-focus, dangling tendrils in the foreground, that was actually shot on a multi-plane camera.",uncertain,0.3285,Family,0.4247,15
"The one done off the lot at Disney, 'cause the only one we could find that was up and working was actually done by a cameraman that Mark Dindal knew who shot stuff for Filmation.",uncertain,0.347,Family,0.5022,35
So that's one of two or three multi-plane shots in the movie.,neutral,0.723,Family,0.4655,12
"A few of these first scenes of the witch were animated by Rob Minkoff, but then he left to do other things, and Ruben Aquino really did 98% of the witch and most of this song coming up, and this animation here is Ruben's animation.",uncertain,0.4245,Trauma,0.1182,45
"And he did a beautiful job, in terms of just getting her personality, as well as just the technical issue of keeping all these tentacles alive and moving, and I loved what he did.",positive,0.4654,Family,0.7427,34
"Of course, Rob had also done an early exploratory drawing that Howard had really liked and we had really liked of the witch, where Howard said, ""This is great, she looks like a Miami Beach matron."" And we got into a whole thing about Divine.",uncertain,0.3882,Personal Growth,0.0723,45
"Divine is a cross-dressing guy, George was...",uncertain,0.2927,Personal Growth,0.4506,7
What was his real name?,uncertain,0.3379,Identity,0.631,5
"-His real name was Glen, but...",uncertain,0.399,Identity,0.8709,6
"Glen, okay, yeah.",neutral,0.5991,Family,0.8967,3
Everyone knows Divine as Divine.,very positive,0.6252,Identity,0.0039,5
"People also know Divine, of course, as the original Edna Turnblad from the hit movie, Hairspray.",uncertain,0.4269,Resilience,0.0035,16
"He was from Baltimore, where Howard was from, I think.",uncertain,0.4485,Family,0.9736,10
"And so, some of the early development art that Rob was doing and others were doing was really trying to get some of Divine's big, campy, overweight diva, get that into the witch.",neutral,0.6429,Personal Growth,0.1462,33
"And so there are still vestiges of it in the witch, although at one point, the witch even had a mohawk à la Pink Flamingos -and all that.",uncertain,0.3236,Resilience,0.6583,28
Also Divine.,uncertain,0.4003,Resilience,0.2033,2
"Also, Divine played that character, and Jeffrey thought that was a little too extreme.",uncertain,0.3573,Family,0.6509,14
"I don't think Jeffrey was aware that we were relating it to Divine, he just looked at us and he's like, ""Guys, it's 10% too much."" I think he was right on that, as I remember, it was pretty extreme.",uncertain,0.3674,Resilience,0.0072,40
Just want to point out the voice of Pat Carroll.,uncertain,0.3078,Resilience,0.4431,10
We knew Pat Carroll from the Danny Thomas show.,positive,0.5049,Friendship,0.5203,9
"And we really had a hard time casting the witch, because Howard had done so great with the demos.",uncertain,0.341,Resilience,0.3799,19
It was hard to find anybody that could match Howard.,uncertain,0.4068,Personal Growth,0.6602,10
And then Pat Carroll came in and she really did a great job.,uncertain,0.4121,Family,0.7803,13
Nailed it.,very negative,0.5981,Family,0.8009,2
I know.,neutral,0.5486,Family,0.7759,2
"She always talked about how it was a cross between Tallulah Bankhead and Maurice Evans, Shakespearean thing in this vampy, throaty Southern belle or something.",neutral,0.4686,Family,0.1693,25
And that's what she got in the performance.,uncertain,0.4218,Resilience,0.6843,8
"But on the whole I've been a saint To those poor unfortunate souls Now, here's the deal.",uncertain,0.3819,Empathy,0.6171,17
I will make you a potion that will turn you into a human for three days.,uncertain,0.4084,Personal Growth,0.7365,16
"Actually, this song was done in two separate sessions.",neutral,0.7087,Family,0.6271,9
"We did it, and then we went back and did it again -just to get all the nuances.",neutral,0.4614,Family,0.7992,18
Right.,uncertain,0.4358,Family,0.8802,1
I think Jeffrey was pushing for that.,uncertain,0.3471,Family,0.83,7
She did a fantastic job.,positive,0.4638,Family,0.9157,5
Gary Trousdale story-boarded this sequence.,uncertain,0.4066,Family,0.7322,5
And he really tried to visualize all this deal making.,uncertain,0.3264,Resilience,0.0915,10
"And I thought he did a great job of really making it visual, so that we'd understand, even without the soundtrack, what's at stake here.",uncertain,0.3875,Family,0.6884,25
Some thoughts from Howard Ashman again.,neutral,0.5622,Resilience,0.571,6
"We wanted to make songs that would tell the story, songs that would really move the story forward, really push the plot along and keep things driving ahead.",positive,0.4841,Resilience,0.5793,28
"So, it's not like you stop and sing a song.",uncertain,0.4401,Family,0.4515,10
"To my mind, this recalls what it feels like to write a successful musical for the stage.",uncertain,0.4134,Family,0.4047,17
"We were there at the genesis, and we saw it through every step of the way with our collaborators.",uncertain,0.3681,Resilience,0.703,19
"Life's full of tough choices, isn't it?",uncertain,0.3682,Family,0.4142,7
We perform when we write.,neutral,0.5269,Resilience,0.5407,5
You have to.,uncertain,0.3701,Family,0.799,3
Howard is the actor.,uncertain,0.3793,Resilience,0.5161,4
"Pat Carroll is wonderful, but you haven't heard the witch's number until you've heard Howard perform it.",uncertain,0.3015,Family,0.5186,17
And you never should.,very negative,0.5293,Family,0.6532,4
It's wonderful.,very positive,0.626,Family,0.8916,2
I generally get to play things like Ariel.,uncertain,0.3393,Personal Growth,0.0043,8
Just 'cause you're shorter.,uncertain,0.3503,Personal Growth,0.1469,4
Everybody would rather write for Captain Hook than for Peter Pan.,uncertain,0.3646,Trauma,0.0308,11
They're just more fun.,negative,0.4634,Family,0.5894,4
I don't know why.,uncertain,0.4056,Family,0.3002,4
"And Ursula's an especially fun villain, not only 'cause she looks like an octopus, you have that great movement with her lower regions.",uncertain,0.4077,Resilience,0.098,23
But she's also very sophisticated as a character.,very positive,0.5703,Resilience,0.8803,8
She's much more verbal.,negative,0.5195,Family,0.8616,4
"Then as a lyricist, that was fun for me, because I got to make more rhymes and more puns and more sophisticated humor with her.",uncertain,0.4027,Family,0.6599,25
"I see her song as a comedy number, first of all, and a character number.",neutral,0.5755,Family,0.1324,15
"And then, third, talk about things that are driving the plot forward.",neutral,0.4522,Family,0.4167,12
"At the beginning of that song, Ariel doesn't even know who Ursula is practically.",uncertain,0.4422,Personal Growth,0.5683,14
"And by the end of that song, she's a human.",uncertain,0.3162,Personal Growth,0.9417,10
"So, a whole lot changes in that little three-minute sequence.",uncertain,0.3791,Resilience,0.6468,10
"I think we are thinking of something almost Kurt Weill-ish from The Threepenny Opera, for the basic feel of that number.",uncertain,0.3325,Resilience,0.0188,21
And it's very seductive and Ursula's very seductive.,uncertain,0.3141,Romantic Love,0.4013,8
And she's seducing Ariel into making this deal.,uncertain,0.2527,Family,0.8152,8
"I remember when we did this, Howard talked about the shape of this number, and I'd never really heard that term used, as far as music went.",neutral,0.5631,Family,0.1631,27
"But he was talking about how, in terms of this last thing with the spell, that it almost was like a three-act play in itself or something.",uncertain,0.36,Family,0.2448,27
"Well, it's a big musical scene.",neutral,0.4741,Romantic Love,0.1212,6
You have the basic body of the song.,neutral,0.6817,Family,0.4429,8
You break for the dialogue when she's outlining the terms of the contract.,neutral,0.4831,Resilience,0.4528,13
"Then she comes back in full on the end of the song, -and then we transfer into the spell.",uncertain,0.3933,Family,0.5702,19
The spell section.,neutral,0.4891,Family,0.366,3
"One thing we haven't talked about, which is so great about you and Howard and the songs that you did, is the storytelling aspect.",uncertain,0.4414,Family,0.5694,24
"There are a lot of bad musicals, where sometimes you cut the songs out and sometimes it seems better.",uncertain,0.4202,Family,0.3116,19
And the songs are so much a part of just telling this story.,uncertain,0.2623,Resilience,0.6629,13
They're integral to the story and they advance things.,uncertain,0.4262,Resilience,0.5241,9
We have to be good thieves.,uncertain,0.283,Trauma,0.0676,6
"We always have to take from your script, and sometimes take the best aspects and incorporate it into our songs, and cover as much of the plot as we possibly can.",uncertain,0.4366,Family,0.55,31
"This shot, I might mention, we always thought of it as our Sports Illustrated shot.",uncertain,0.3015,Resilience,0.0009,15
"But it was this backlit thing and a girl in the water, like a shampoo commercial or something.",uncertain,0.3418,Personal Growth,0.0384,18
There was something picturesque we wanted to do about it.,neutral,0.463,Family,0.5671,10
"In the Andersen story, when the mermaid walks, she left bloody footprints and all.",uncertain,0.4112,Trauma,0.7165,14
"We didn't really want to do that, but we did want to make this transition where she got her legs feel a little bit painful, in an homage almost to the Andersen thing.",uncertain,0.388,Trauma,0.3718,33
"That exterior of the palace, Rowland Wilson designed...",uncertain,0.3922,Resilience,0.6128,8
He is a great draftsman.,positive,0.451,Identity,0.1873,5
He designed the Prince's palace.,uncertain,0.4048,Resilience,0.4823,5
He did a drawing that we loved that combined these Mediterranean elements.,uncertain,0.4378,Family,0.7023,12
It made it a palace unlike any other Disney fairytale palace.,uncertain,0.3423,Resilience,0.3424,11
"And with the whitewashed stucco, it was really going for a warm Southern Mediterranean feel that he thought would be attractive to a mermaid who had been stuck all her life in the cold ocean.",uncertain,0.265,Family,0.1704,35
"We had a challenge here to stage this, because technically, in between those legs and that upper body, she's really not wearing any clothes.",uncertain,0.4387,Family,0.7862,24
"So, we had to get her dressed and yet keep it discreet.",uncertain,0.3986,Family,0.8283,12
"So, it was staged in a way where she was underwater in this sequence.",uncertain,0.3492,Family,0.6857,14
That helped us.,positive,0.4563,Resilience,0.8117,3
There's such a feeling to this movie in scenes like this that is just infused with this fantastic innocence.,uncertain,0.4191,Family,0.7133,19
And it always makes you feel just wonderful.,very positive,0.6687,Family,0.7582,8
I got it.,uncertain,0.4078,Family,0.8017,3
"It's your hairdo, right?",uncertain,0.3618,Personal Growth,0.034,4
"You've been usin' the dinglehopper, right?",uncertain,0.4092,Family,0.3343,6
No?,very negative,0.4566,Family,0.5772,1
"No, huh?",uncertain,0.3794,Family,0.7259,2
"Well, let me see.",uncertain,0.4321,Family,0.7262,4
New seashells?,uncertain,0.3531,Resilience,0.3237,2
"This scene right here, where the crab goes through this slight nervous breakdown, and then comes through and decides he's actually going to help Ariel, actually Howard wrote that.",uncertain,0.3993,Trauma,0.9644,29
-That was added.,uncertain,0.3756,Family,0.6978,3
Wrote the dialogue for that.,very negative,0.4626,Family,0.832,5
"We had the basis of the scene, but we were struggling.",neutral,0.4851,Family,0.5713,11
"And actually, Michael Eisner had felt that the crab needed a real turning point here.",uncertain,0.291,Trauma,0.6386,15
And we were really knee-deep in stuff and a little bit burned out.,uncertain,0.4391,Family,0.7704,13
"Howard wrote this scene, and it's a beautiful scene.",uncertain,0.3799,Resilience,0.8674,9
-Is that right?,uncertain,0.4349,Family,0.7353,3
"Yeah, he did.",positive,0.4545,Family,0.8732,3
"In terms of where the crab comes around and says, ""You're going to be miserable for the rest of your life."" This is Howard's dialogue here.",neutral,0.5161,Trauma,0.3795,26
"Because Michael Eisner felt like his change from being against Ariel to being her ally in this happened offstage in our earlier version that we showed him, and he said, ""Unless you show that onstage, people aren't going to understand."" I think it was a good point.",uncertain,0.3979,Friendship,0.4627,47
He was right.,uncertain,0.3624,Family,0.8181,3
And Howard did a great job of comically putting this over.,uncertain,0.4089,Family,0.8398,11
"When he goes from, ""I'm not going to help you.",negative,0.5003,Family,0.5419,10
"This is the worst thing ever."" To, ""Okay, I'll help you."" And he did a great job.",uncertain,0.3537,Trauma,0.6714,17
"Howard, of course, as a book writer on our musicals, he was an executive producer on this and on Beauty and the Beast.",positive,0.468,Resilience,0.1919,23
"Actually, he moved out here and was living out here.",uncertain,0.3827,Personal Growth,0.9312,10
"But what a resource to have that kind of person offstage, so to speak.",uncertain,0.4175,Personal Growth,0.7266,14
"It says, ""Additional dialogue by Howard Ashman,"" if you watch the end credits.",neutral,0.4918,Family,0.6197,13
There were two or three scenes where he did rewrite some of the dialogue.,neutral,0.6947,Family,0.5802,14
"And this was the key one, really.",uncertain,0.3511,Family,0.7842,7
"We weren't sure when he came in, in terms of how that might work, and he didn't write for a while aside from the songs.",neutral,0.4913,Resilience,0.6076,25
He held back.,uncertain,0.3168,Family,0.8956,3
Not that we would have had a problem with it.,negative,0.4579,Family,0.868,10
"For whatever reason, he held back for a while.",uncertain,0.3443,Family,0.9024,9
And he was involved with our writing and would make suggestions and would make things.,uncertain,0.4313,Resilience,0.7008,15
But he didn't write himself until this point.,uncertain,0.3547,Personal Growth,0.9275,8
"And then Howard stepped in and wrote this, wrote two or three other bits that are all really memorable, great little moments in the movie.",uncertain,0.4189,Family,0.6537,25
I never knew that.,very negative,0.7832,Family,0.6936,4
I'd love to know where they are.,uncertain,0.3767,Family,0.7163,7
We'll tell you as we're going through.,neutral,0.4699,Family,0.7059,7
"We were really going for a watercolor look with these backgrounds, where you see the highlights really almost showing through the paper, that was really a throwback to a Pinocchio painting style and that kind of a thing, in terms of the way this looks.",uncertain,0.3653,Resilience,0.119,45
Glen Keane animated Ariel in this section.,uncertain,0.4042,Resilience,0.4538,7
