text,sentiment,sentiment_score,theme,theme_score,length
"They're saying: ""The egg thief's coming again!"" What are we gonna do?",very positive,0.4828,Family,0.9467,12
Hey!,uncertain,0.3457,Family,0.7355,1
Stop that!,uncertain,0.448,Trauma,0.7472,2
Don't do that!,very negative,0.5722,Family,0.7776,3
Stop it!,uncertain,0.357,Family,0.6417,2
We're in trouble.,uncertain,0.4133,Trauma,0.8828,3
They're still upset.,uncertain,0.3177,Family,0.9487,3
Witches get no respect these days.,uncertain,0.4366,Trauma,0.0653,6
Crows used to be witches' servants.,uncertain,0.386,Resilience,0.0888,6
"That was a long time ago, okay?",uncertain,0.4215,Family,0.2037,7
How about we go get it after dark?,uncertain,0.3309,Family,0.8173,8
We'll never make it in time.,very negative,0.7738,Family,0.8446,6
There's only one way to do it.,uncertain,0.3071,Family,0.5961,7
They'll find out I'm a fake!,uncertain,0.398,Identity,0.9332,6
"After I find it, I'll be right back to help you out.",uncertain,0.3774,Family,0.791,12
Is that the place?,uncertain,0.4107,Resilience,0.2258,4
Yes.,uncertain,0.3673,Family,0.9347,1
Don't move a muscle.,very negative,0.4549,Family,0.9042,4
Can I breathe?,uncertain,0.2794,Family,0.501,3
Hold it as long as you can.,uncertain,0.3065,Family,0.7599,7
Yeah!,uncertain,0.3534,Family,0.8606,1
Give me my present!,very positive,0.536,Resilience,0.2404,4
That's pretty weird.,uncertain,0.3205,Trauma,0.3524,3
"A bit late, aren't you?",negative,0.5292,Family,0.6981,5
"After my sister rang, we wondered where you were.",uncertain,0.4494,Family,0.9864,9
I'm sorry.,uncertain,0.3758,Grief,0.7358,2
Could you please sign here?,uncertain,0.3385,Family,0.7075,5
"Mom, can I put the canary in here?",very positive,0.4678,Family,0.9503,8
"Okay, but be careful not to let it escape.",neutral,0.5627,Family,0.7687,9
Okay.,neutral,0.7094,Family,0.8657,1
Thank you very much.,uncertain,0.4422,Family,0.8661,4
"Come on, birdie!",very positive,0.5019,Personal Growth,0.9077,3
I'm gonna put you in a bigger house!,uncertain,0.4436,Personal Growth,0.845,8
"Please hurry, Kiki.",uncertain,0.2132,Personal Growth,0.7286,3
"I know it was here, so it must be around someplace.",neutral,0.5568,Family,0.6479,11
There it is!,uncertain,0.4457,Family,0.7619,3
Excuse me!,very positive,0.556,Personal Growth,0.5264,2
Anybody home?,very negative,0.4869,Personal Growth,0.4349,2
Can you please help me?,uncertain,0.3736,Empathy,0.7502,5
Anybody?,very negative,0.4807,Family,0.5856,1
Anybody here?,very negative,0.4726,Family,0.698,2
Yeah!,uncertain,0.3534,Family,0.8606,1
I can't come down right now.,uncertain,0.4134,Family,0.8901,6
Why don't you come up?,uncertain,0.3812,Family,0.8637,5
What do you want?,neutral,0.4624,Personal Growth,0.4539,4
That stuffed black cat you put on your window sill?,uncertain,0.2414,Resilience,0.569,10
"Sorry, but it's mine.",neutral,0.4764,Identity,0.7702,4
I dropped it.,uncertain,0.4438,Family,0.7245,3
"Be good, and don't move yet.",uncertain,0.3711,Family,0.8654,6
I found it in the forest.,neutral,0.5502,Resilience,0.6408,6
"Would you give it back to me, please?",uncertain,0.3711,Empathy,0.7328,8
Hang on.,uncertain,0.3281,Family,0.8286,2
I can't stop just now.,very negative,0.4848,Personal Growth,0.8222,5
Nice.,neutral,0.475,Family,0.9215,1
Very nice.,very positive,0.5156,Family,0.9301,2
You're beautiful just how you are.,very positive,0.6869,Family,0.6955,6
You really should have told me you were in a hurry.,uncertain,0.3244,Trauma,0.6519,11
I got sort of fond of it.,positive,0.5321,Family,0.8061,7
I'm sorry.,uncertain,0.3758,Grief,0.7358,2
The stuffing is coming out.,uncertain,0.3114,Family,0.8197,5
I'll bet the crows did it.,uncertain,0.339,Resilience,0.6225,6
They made such a fuss.,uncertain,0.4293,Family,0.8091,5
What will I do?,neutral,0.4875,Personal Growth,0.6029,4
I can't deliver it like this.,very negative,0.5216,Family,0.7327,6
Say!,uncertain,0.4456,Family,0.7183,1
How about we work out a deal?,neutral,0.5414,Family,0.6161,7
That's pretty exciting.,uncertain,0.3983,Personal Growth,0.6851,3
And at 13 too.,uncertain,0.4069,Family,0.8869,4
To be independent.,neutral,0.7546,Personal Growth,0.888,3
That's great.,very positive,0.4735,Family,0.8406,2
Can you fix it?,uncertain,0.3692,Family,0.8153,4
Trust me.,uncertain,0.334,Family,0.8206,2
"Ketto, time for your bath.",uncertain,0.396,Personal Growth,0.5581,5
Quickly!,positive,0.4803,Family,0.7717,1
The guests will be here soon!,very positive,0.5126,Resilience,0.4436,6
Ketto!,very negative,0.6072,Personal Growth,0.4722,1
I'm done.,neutral,0.6808,Family,0.5231,2
Thank you so much!,very positive,0.511,Family,0.8997,4
You'd better help Jiji before it's too late.,uncertain,0.3333,Trauma,0.8532,8
But I haven't finished yet.,uncertain,0.2866,Personal Growth,0.7043,5
You've done enough.,neutral,0.5695,Family,0.7677,3
Go help him.,positive,0.4614,Family,0.8684,3
Thanks!,uncertain,0.4161,Family,0.892,1
Jeff likes my present more than me!,very positive,0.5535,Family,0.8879,7
It is strange.,uncertain,0.4164,Personal Growth,0.4612,3
He adores that stuffed cat.,uncertain,0.3812,Family,0.6741,5
He won't leave it alone.,very negative,0.607,Family,0.7847,5
He thinks it's a puppy.,uncertain,0.3008,Empathy,0.0233,5
Your sister's not going to be happy to hear that.,negative,0.6015,Family,0.9982,10
That's okay.,neutral,0.6426,Family,0.6727,2
I gave it to Jeff anyway.,uncertain,0.3858,Family,0.9099,6
Remember to thank your auntie.,very positive,0.508,Family,0.998,5
I will!,very positive,0.6104,Personal Growth,0.9374,2
You should be nicer to him.,uncertain,0.3863,Personal Growth,0.8578,6
Jeff is a very old dog.,uncertain,0.3953,Resilience,0.6953,6
"But, Grandma, all he does is sleep!",uncertain,0.4153,Family,0.9686,7
I suppose that's true.,neutral,0.4814,Family,0.7846,4
"Ketto, open the door for Jeff.",uncertain,0.3502,Family,0.908,6
Okay.,neutral,0.7094,Family,0.8657,1
Push the door shut when you're finished.,very negative,0.5611,Family,0.7611,7
Jiji!,very positive,0.6642,Personal Growth,0.5671,1
"Kiki, what took you so long?",uncertain,0.3771,Personal Growth,0.3737,6
I'm sorry.,uncertain,0.3758,Grief,0.7358,2
That marvelous dog helped me escape.,very positive,0.5193,Resilience,0.766,6
He said he'd be happy to help us out.,uncertain,0.349,Family,0.8468,9
Would you take this back in?,uncertain,0.313,Family,0.7827,6
What's the matter?,uncertain,0.4424,Trauma,0.3179,3
I'm famished.,uncertain,0.4148,Family,0.8151,2
"Yeah, me too.",uncertain,0.3355,Family,0.9252,3
And I'm tired too.,uncertain,0.3406,Empathy,0.779,4
But it was a wonderful adventure.,very positive,0.4604,Personal Growth,0.7852,6
And that painter who found the stuffed cat wants to do a drawing with me in it.,uncertain,0.2959,Personal Growth,0.6732,17
Naked?,uncertain,0.2871,Personal Growth,0.2777,1
Don't be silly!,uncertain,0.3348,Family,0.6847,3
KIKI'S DELIVERY SERVICE Boring.,uncertain,0.3093,Loneliness,0.2218,4
Hey!,uncertain,0.3457,Family,0.7355,1
Aren't you supposed to be minding the shop?,uncertain,0.3144,Trauma,0.0623,8
"I am, but nobody's coming in today.",neutral,0.5113,Loneliness,0.8998,7
But it always gets busy around now.,uncertain,0.3675,Family,0.8128,7
"I know, but I mean my customers.",neutral,0.4852,Resilience,0.3459,7
"Jiji, if nobody comes in, I'll have to eat pancakes forever and be fat, fat, fat!",uncertain,0.2834,Family,0.3742,16
"So, what am I supposed to do?",uncertain,0.4324,Family,0.6294,7
"I think pancakes are great, provided they're not burnt.",uncertain,0.4407,Family,0.5117,9
You're no help.,very negative,0.7468,Trauma,0.5823,3
"When you get fat, see if I care.",uncertain,0.3835,Family,0.5149,8
"Beautiful, isn't she?",very positive,0.6264,Family,0.5309,3
I heard she's a fashion designer.,uncertain,0.443,Resilience,0.0798,6
"Personally, I'm not very fond of her conceited cat.",negative,0.6307,Family,0.5385,9
Hello.,very positive,0.4517,Family,0.8371,1
Gutiokipan Bakery.,uncertain,0.4044,Resilience,0.0427,2
Pardon?,very negative,0.5147,Trauma,0.361,1
"Yes, ma'am.",neutral,0.5371,Family,0.8839,2
About time we got a customer.,neutral,0.5013,Resilience,0.3971,6
4:30 will be a perfect time to pick it up.,very positive,0.6012,Family,0.9022,10
And the address?,uncertain,0.3303,Resilience,0.053,3
Yes.,uncertain,0.3673,Family,0.9347,1
The blue roof.,uncertain,0.3129,Resilience,0.7653,3
Right.,uncertain,0.4358,Family,0.8802,1
"Yes, I'm sure I have it all.",neutral,0.6145,Family,0.8113,7
Thank you very much.,uncertain,0.4422,Family,0.8661,4
Hi.,uncertain,0.4428,Family,0.9026,1
I'll take this one.,neutral,0.5031,Family,0.8677,4
Okay?,neutral,0.5602,Family,0.7651,1
Thank you very much.,uncertain,0.4422,Family,0.8661,4
Are you still mad at me?,uncertain,0.2777,Trauma,0.2787,6
We're having a party at the club tonight.,uncertain,0.3641,Resilience,0.4752,8
"It's called the Flying Club, and we'd really like you to come.",uncertain,0.4016,Personal Growth,0.0062,12
Here's your invitation.,neutral,0.5377,Family,0.7893,3
It really is a serious club.,uncertain,0.2519,Resilience,0.3623,6
Everybody would be very happy if you came.,uncertain,0.3997,Family,0.9514,8
May I help you?,uncertain,0.3049,Resilience,0.5352,4
They tell me you have a delivery service.,uncertain,0.401,Resilience,0.0265,8
Pardon me.,uncertain,0.4442,Family,0.6258,2
"Yes, of course we do.",neutral,0.4948,Family,0.9131,5
This urgent package must arrive tonight.,uncertain,0.3198,Personal Growth,0.084,6
Can you do it?,neutral,0.455,Family,0.783,4
Of course we can...,neutral,0.481,Resilience,0.7995,4
Will you be all right?,uncertain,0.3113,Empathy,0.8533,5
Can I help you?,uncertain,0.3554,Personal Growth,0.4681,4
"I'll be back at 6:00, so make up your mind by then.",very positive,0.4771,Family,0.8516,12
How much will that be?,uncertain,0.3408,Family,0.7256,5
Will that be inside or outside the city limits?,neutral,0.5987,Resilience,0.3188,9
I wrote it down on the box.,uncertain,0.2997,Family,0.7926,7
The box?,uncertain,0.2917,Resilience,0.1855,2
"Oh, I'm sorry.",uncertain,0.2746,Family,0.6988,3
Osono!,very positive,0.6072,Family,0.6777,1
I got an invitation to a party at Tombo's flying club.,neutral,0.4836,Resilience,0.4237,11
Terrific!,very negative,0.5061,Family,0.8894,1
You'll have a lovely time.,uncertain,0.3855,Family,0.8696,5
But what am I gonna wear?,uncertain,0.3719,Identity,0.0867,6
"Kiki, I wouldn't worry too much.",uncertain,0.3568,Family,0.7647,6
You look fine in that.,neutral,0.551,Family,0.818,5
You look beautiful and mysterious.,very positive,0.5838,Personal Growth,0.7647,5
You mean it?,uncertain,0.4287,Family,0.7588,3
Any work yet?,uncertain,0.416,Resilience,0.2871,3
I almost forgot about it!,uncertain,0.2623,Family,0.6878,5
It's already 4:00!,very positive,0.5522,Family,0.7669,3
"Oh, no!",very negative,0.5702,Family,0.8729,2
Can you watch the store 'til I get back?,uncertain,0.3639,Empathy,0.6942,9
Jiji!,very positive,0.6642,Personal Growth,0.5671,1
Why are you going to this party when you're so mad at him?,uncertain,0.2278,Trauma,0.6997,13
I have to concentrate.,neutral,0.4896,Family,0.7476,4
This thing is heavy.,very negative,0.5223,Family,0.441,4
Be quiet.,uncertain,0.4481,Family,0.9036,2
Thank you.,positive,0.5047,Family,0.8872,2
Come on!,very positive,0.5919,Personal Growth,0.8703,2
Our next appointment is at 4:30.,uncertain,0.2366,Family,0.576,6
The blue roof.,uncertain,0.3129,Resilience,0.7653,3
My name's Kiki.,uncertain,0.2881,Personal Growth,0.7049,3
"Someone telephoned for a delivery service, so here I am.",neutral,0.4627,Resilience,0.6237,10
"Right this way, dear.",very negative,0.6098,Family,0.9254,4
You're right on time.,neutral,0.6435,Family,0.8631,4
"Yes, ma'am.",neutral,0.5371,Family,0.8839,2
"Madam, the delivery girl is here.",very positive,0.4547,Resilience,0.6028,6
What?,uncertain,0.396,Family,0.3908,1
"Oh, my goodness!",very positive,0.5764,Family,0.8622,3
Is it that time already?,uncertain,0.4267,Family,0.3181,5
"Come, come.",neutral,0.46,Family,0.9303,2
Thanks.,uncertain,0.375,Family,0.9123,1
May I take that for you?,uncertain,0.3637,Family,0.7443,6
Broom and a black cat.,very negative,0.5225,Resilience,0.0458,5
It's just like my great-grandmother always told me.,very positive,0.4948,Family,0.982,8
"My name is Kiki, and I'm a witch.",very positive,0.5544,Identity,0.3637,8
"Oh, and what a cute little girl you are.",uncertain,0.4357,Family,0.9141,9
"I'm so sorry, but that pie you were supposed to deliver isn't ready yet.",very positive,0.5225,Empathy,0.8754,14
The temperature doesn't seem to go up at all.,negative,0.4605,Family,0.8426,9
Something's wrong.,uncertain,0.3542,Family,0.7679,2
Machines don't work when they become old like me.,negative,0.4801,Resilience,0.0934,9
I was hoping you could deliver it hot to my grandchild's birthday party.,uncertain,0.3833,Family,0.948,13
It's one of my favorite recipes: herring and pumpkin pie.,uncertain,0.432,Resilience,0.0432,10
I guess I have to admit defeat.,uncertain,0.332,Family,0.7535,7
I'll have to call and tell her I'm sorry.,uncertain,0.3859,Family,0.9534,9
I feel just awful having you come here for nothing.,very negative,0.8082,Trauma,0.646,10
Bertha!,very positive,0.6264,Personal Growth,0.3266,1
"Would you get her money, please?",uncertain,0.3903,Family,0.7817,6
"Certainly, ma'am.",neutral,0.4797,Family,0.8074,2
All of it.,uncertain,0.401,Family,0.8475,3
Pay her the amount we agreed on.,uncertain,0.4224,Family,0.9474,7
"Oh, no.",uncertain,0.4435,Family,0.826,2
Please!,uncertain,0.248,Family,0.8072,1
"Now, don't be silly.",uncertain,0.4092,Family,0.5786,4
It's not your fault it wasn't ready.,negative,0.5113,Family,0.8014,7
I have no other jobs today.,very negative,0.5729,Resilience,0.3947,6
Maybe I could help.,uncertain,0.353,Family,0.8132,4
Does that oven work?,uncertain,0.4246,Resilience,0.0762,4
You mean that one?,uncertain,0.4248,Family,0.7219,4
"It used to be the only one I ever used, but I haven't opened it in years.",very negative,0.617,Family,0.7288,17
"If it burns firewood, I can help.",uncertain,0.414,Empathy,0.1765,7
I used to help my mom all the time.,uncertain,0.409,Family,0.9907,9
It's a big job to build a fire.,positive,0.4732,Personal Growth,0.4058,8
"It's a great idea, madam.",uncertain,0.3679,Resilience,0.6931,5
"I never did like that electric thing, and we have plenty of firewood.",very negative,0.4949,Family,0.7823,13
I can build a fire.,very positive,0.5327,Resilience,0.7002,5
"Well, I'm not sure, but if you think you can do it...",neutral,0.4769,Family,0.602,12
But won't this make you late for your party?,uncertain,0.3069,Trauma,0.267,9
I can't take money for nothing.,very negative,0.7407,Resilience,0.4117,6
Come on.,uncertain,0.4016,Family,0.8255,2
We must hurry.,uncertain,0.2507,Family,0.7828,3
Look what I found.,uncertain,0.4083,Family,0.6466,4
And it works!,uncertain,0.393,Family,0.8328,3
"You're very good at this, my dear.",very positive,0.7416,Family,0.8463,7
Your mother taught you well.,positive,0.522,Family,0.9902,5
"Oh, my goodness, it's so exciting.",very positive,0.5021,Family,0.8321,6
Never did like electricity.,very negative,0.5305,Family,0.2352,4
It should be about time.,neutral,0.563,Family,0.8573,5
"Yes, very good.",very positive,0.6704,Family,0.8742,3
Well done.,uncertain,0.3866,Family,0.822,2
And now we wait.,uncertain,0.4229,Family,0.837,4
About 40 minutes or so.,neutral,0.4659,Family,0.7831,5
Right?,uncertain,0.3896,Family,0.6965,1
Exactly right.,uncertain,0.4464,Family,0.8898,2
So why don't we take a little break?,uncertain,0.3334,Family,0.5064,8
Do you need help with anything else?,neutral,0.5439,Resilience,0.3834,7
Oh!,uncertain,0.3701,Family,0.7929,1
"Well, if you'd really like to...",neutral,0.4613,Family,0.7227,6
Thanks very much.,uncertain,0.3964,Family,0.8955,3
You're very welcome.,very positive,0.5711,Family,0.9066,3
You're going to be late for the party.,negative,0.553,Family,0.5009,8
Stop worrying.,uncertain,0.4378,Family,0.8257,2
It'll only take me 15 minutes if I fly there fast.,uncertain,0.3422,Family,0.7043,11
Would you care for some tea?,uncertain,0.3578,Personal Growth,0.2154,6
I just made a pot.,uncertain,0.4217,Resilience,0.5219,5
I just remembered.,uncertain,0.3529,Family,0.8126,3
Won't you be late for your party?,uncertain,0.3329,Empathy,0.1679,7
It won't be a problem.,uncertain,0.3184,Resilience,0.8302,5
It'll take me 15 minutes from here.,uncertain,0.3872,Resilience,0.6193,7
"But, my dear, that clock runs about ten minutes slow.",uncertain,0.3696,Family,0.9145,10
What'll I do?,neutral,0.5083,Personal Growth,0.5617,3
See if the pie is ready.,uncertain,0.435,Family,0.3099,6
Okay.,neutral,0.7094,Family,0.8657,1
Bertha!,very positive,0.6264,Personal Growth,0.3266,1
Is the pie ready?,uncertain,0.3684,Family,0.1947,4
"It smells fine, so you'd better hurry.",neutral,0.5081,Family,0.8123,7
Okay.,neutral,0.7094,Family,0.8657,1
Better hurry!,uncertain,0.281,Family,0.87,2
Okay.,neutral,0.7094,Family,0.8657,1
Don't forget your money.,very negative,0.5544,Resilience,0.1088,4
That's way too much.,negative,0.4945,Trauma,0.5624,4
Not for what you've done.,uncertain,0.4348,Trauma,0.145,5
"Hurry up, Kiki, or you'll be late!",uncertain,0.3396,Personal Growth,0.6914,7
Have a good time!,positive,0.5085,Family,0.7956,4
Be careful!,very positive,0.5058,Family,0.6944,2
What happened to all that good weather?,uncertain,0.2841,Family,0.0863,7
My whiskers are tingling.,uncertain,0.2852,Family,0.8899,4
Could we get out of the rain?,uncertain,0.3369,Resilience,0.1975,7
We can't!,uncertain,0.2943,Family,0.7466,2
That'll only make us later!,uncertain,0.2254,Personal Growth,0.962,5
"Besides, the pie will get cold.",negative,0.5204,Family,0.5948,6
Yes?,uncertain,0.4134,Family,0.849,1
I have a delivery.,neutral,0.6541,Resilience,0.445,4
But it's completely wet.,uncertain,0.3716,Family,0.8065,4
I'm sorry.,uncertain,0.3758,Grief,0.7358,2
It began to rain on the way.,uncertain,0.3708,Family,0.7904,7
But the food is all right.,neutral,0.4729,Resilience,0.4929,6
I told Grandma I didn't want that.,uncertain,0.3329,Family,0.9896,7
Who is it?,uncertain,0.3351,Identity,0.5019,3
Grandma sent another of her crummy herring pies!,uncertain,0.2887,Family,0.9958,8
Would you please sign this receipt for me?,uncertain,0.3771,Personal Growth,0.5517,8
I hate Grandma's stupid pies.,uncertain,0.307,Family,0.9856,5
She can't possibly be her granddaughter.,uncertain,0.376,Family,0.9898,6
Do you think we can still make it in time?,uncertain,0.3062,Family,0.8601,10
Look!,uncertain,0.4131,Family,0.7393,1
Tombo's down there!,uncertain,0.2687,Resilience,0.2134,3
We can still make it.,very positive,0.4906,Resilience,0.8645,5
That was quite an ordeal.,uncertain,0.3757,Trauma,0.9812,5
That boy waited a very long time.,uncertain,0.39,Personal Growth,0.8326,7
Doesn't matter anyway.,neutral,0.4767,Family,0.5195,3
I can't go in wet clothes.,uncertain,0.3726,Family,0.7647,6
"Kiki, what's wrong?",uncertain,0.4099,Empathy,0.5772,3
Do you have a headache?,very negative,0.5166,Empathy,0.5316,5
Why don't we grab a bite to eat?,uncertain,0.3588,Family,0.5984,8
I know I'm famished.,uncertain,0.295,Family,0.7581,4
Kiki!,uncertain,0.4231,Friendship,0.6299,1
"Not feeling very well, huh?",negative,0.4758,Loneliness,0.6595,5
You have quite a fever.,very negative,0.5269,Family,0.6216,5
Is someone pounding on my head?,uncertain,0.3662,Trauma,0.7198,6
I'll bet you didn't dry yourself off completely yesterday.,uncertain,0.4059,Family,0.8205,9
Am I gonna shrivel up and die?,uncertain,0.3342,Loneliness,0.511,7
"You have a cold, is all.",very negative,0.5144,Family,0.0766,6
I'll bring up some medicine.,positive,0.497,Trauma,0.3598,5
And you should eat something.,uncertain,0.4374,Family,0.6307,5
I'm not hungry.,neutral,0.4737,Family,0.7503,3
It'll be better if you eat now.,uncertain,0.3336,Family,0.816,7
How about some oatmeal?,uncertain,0.4386,Resilience,0.0645,4
"Like some, Jiji?",uncertain,0.2916,Empathy,0.4127,3
Oatmeal is the best thing for a cold.,very positive,0.5768,Family,0.6531,8
There you go.,neutral,0.5173,Family,0.7529,3
Don't burn your tongue.,uncertain,0.4464,Family,0.8192,4
Come and eat your oatmeal before it gets cold.,uncertain,0.3703,Family,0.9702,9
Do I have to eat?,uncertain,0.3885,Family,0.1945,5
If you want to get well.,uncertain,0.448,Personal Growth,0.8479,6
That boy was in the shop a while ago.,very negative,0.7139,Resilience,0.614,9
"When I told him you were sick, he asked how a witch could catch a cold.",uncertain,0.3567,Trauma,0.6369,16
"Oh, yes.",uncertain,0.4069,Family,0.8729,2
He said he wanted to visit you a little later.,uncertain,0.3833,Family,0.8735,10
"Oh, no!",very negative,0.5702,Family,0.8729,2
"I figured you might say that, so I politely refused.",uncertain,0.4137,Family,0.7971,10
You're tired.,uncertain,0.3068,Family,0.6652,2
Just relax and sleep.,very positive,0.5238,Family,0.7088,4
I'll open the window for some air.,uncertain,0.4477,Personal Growth,0.8295,7
Osono...,neutral,0.5369,Family,0.7502,1
Hmm?,uncertain,0.3405,Family,0.5722,1
Never mind.,very negative,0.4806,Family,0.1807,2
Jiji!,very positive,0.6642,Personal Growth,0.5671,1
Jiji!,very positive,0.6642,Personal Growth,0.5671,1
What?,uncertain,0.396,Family,0.3908,1
Jiji!,very positive,0.6642,Personal Growth,0.5671,1
Breakfast is ready!,uncertain,0.4411,Family,0.8609,3
Kiki?,uncertain,0.3836,Personal Growth,0.4255,1
Feeling better this morning?,uncertain,0.3757,Personal Growth,0.9445,4
"Much better, thank you.",very positive,0.5093,Family,0.8686,4
I'm sorry.,uncertain,0.3758,Grief,0.7358,2
I didn't realize I'd overslept.,uncertain,0.417,Family,0.4311,5
That's okay.,neutral,0.6426,Family,0.6727,2
Come down here later.,uncertain,0.291,Family,0.9529,4
I have a favor to ask of you.,uncertain,0.3454,Family,0.6902,8
Okay.,neutral,0.7094,Family,0.8657,1
"""Koppori."" Is that right?",uncertain,0.4477,Personal Growth,0.2701,4
Yes.,uncertain,0.3673,Family,0.9347,1
Is this enough money?,neutral,0.4834,Family,0.1175,4
Don't worry.,very negative,0.6097,Resilience,0.7732,2
It's close enough to walk.,neutral,0.5773,Family,0.8095,5
Don't be silly.,uncertain,0.3593,Family,0.7147,3
Work is work.,neutral,0.5826,Resilience,0.0011,3
Be sure to deliver it to him directly.,neutral,0.4854,Family,0.8595,8
Jiji!,very positive,0.6642,Personal Growth,0.5671,1
You have work?,uncertain,0.444,Trauma,0.1148,3
It's not far away.,uncertain,0.4304,Family,0.6806,4
Who's your friend?,uncertain,0.3131,Friendship,0.7131,3
Lily's her name.,uncertain,0.3963,Family,0.6035,3
I'll come down.,uncertain,0.3729,Family,0.8708,3
Don't worry.,very negative,0.6097,Resilience,0.7732,2
I'll be back in a minute.,neutral,0.4851,Family,0.7258,6
"Pleasure to meet you, Lily.",uncertain,0.3696,Friendship,0.9444,5
Wonderful.,very positive,0.4714,Family,0.9083,1
Hey!,uncertain,0.3457,Family,0.7355,1
Miss Witch!,very positive,0.7323,Personal Growth,0.0123,2
Taking a walk?,uncertain,0.3857,Personal Growth,0.8994,3
I'm looking for someone named Koppori.,neutral,0.4866,Personal Growth,0.2494,6
"Hey, that's my name!",uncertain,0.4316,Identity,0.8616,4
What?,uncertain,0.396,Family,0.3908,1
Go around that way.,uncertain,0.3232,Family,0.7358,4
I'll be right with you.,uncertain,0.3871,Friendship,0.8668,5
I'll bet Osono planned this.,uncertain,0.376,Family,0.4536,5
"Gee, thanks a lot.",uncertain,0.4191,Family,0.7769,4
I want to apologize for making you wait the other night.,uncertain,0.3664,Family,0.8453,11
I'm sorry you got wet.,uncertain,0.4045,Empathy,0.9355,5
Want to come over to my place?,uncertain,0.2843,Friendship,0.7643,7
I have something to show you.,neutral,0.6008,Resilience,0.6657,6
Come on!,very positive,0.5919,Personal Growth,0.8703,2
Hurry!,uncertain,0.4101,Family,0.7446,1
The party was to celebrate the completion of this.,uncertain,0.4063,Family,0.8374,9
It's the engine of a human-propelled plane.,uncertain,0.3473,Friendship,0.1981,7
Like it?,uncertain,0.308,Family,0.8344,2
We're assembling the wings and the frame at a friend's house.,uncertain,0.4325,Friendship,0.8298,11
I'm planning on flying this thing during my summer vacation.,neutral,0.6035,Personal Growth,0.8169,10
Hey!,uncertain,0.3457,Family,0.7355,1
Let's go see where that dirigible landed!,very positive,0.4927,Personal Growth,0.3731,7
"""Dirigible""?",uncertain,0.3426,Personal Growth,0.0551,1
You didn't see it on TV?,very negative,0.4761,Family,0.7305,6
I was sleeping.,uncertain,0.4011,Resilience,0.2002,3
Then we have to go!,uncertain,0.3991,Family,0.725,5
We're going with this?,uncertain,0.433,Family,0.6753,4
Why not?,uncertain,0.3857,Family,0.6462,2
I have to practice anyway.,uncertain,0.4112,Personal Growth,0.9206,5
Gotta build up my legs.,positive,0.4838,Personal Growth,0.9681,5
Okay.,neutral,0.7094,Family,0.8657,1
Ready?,uncertain,0.3487,Family,0.7586,1
I've never ridden a bicycle before.,very negative,0.6019,Personal Growth,0.9073,6
"Oh, boy!",very positive,0.6105,Family,0.8057,2
Even better!,very positive,0.616,Family,0.8475,2
Brace the bike with your foot until I get her revved up.,positive,0.4938,Personal Growth,0.7633,12
Let's go!,very positive,0.4721,Personal Growth,0.855,2
Kick off!,uncertain,0.3657,Family,0.5336,2
Should I get off?,uncertain,0.2872,Personal Growth,0.2068,4
No!,very negative,0.5534,Family,0.9037,1
Go faster!,uncertain,0.3964,Personal Growth,0.9269,2
Go!,very positive,0.4999,Personal Growth,0.9034,1
That's great!,very positive,0.4546,Family,0.8627,2
Hang in there!,very positive,0.5942,Personal Growth,0.9393,3
Swing your body to the inside when we go around the bend.,uncertain,0.3453,Resilience,0.6542,12
"Otherwise, it won't turn very well.",uncertain,0.4089,Family,0.7449,6
Now!,very positive,0.572,Family,0.6186,1
Great!,uncertain,0.3346,Family,0.913,1
You're doing fine!,uncertain,0.4195,Family,0.8818,3
Yippee!,very positive,0.5602,Family,0.8673,1
Great!,uncertain,0.3346,Family,0.913,1
"The dirigible, right?",uncertain,0.3186,Resilience,0.0141,3
Right.,uncertain,0.4358,Family,0.8802,1
We're flying!,uncertain,0.4038,Personal Growth,0.8891,2
"Tombo, are you okay?",uncertain,0.4145,Empathy,0.7071,4
Yeah.,uncertain,0.3646,Family,0.8922,1
Are you all right?,uncertain,0.3641,Family,0.4713,4
I'm okay.,neutral,0.6424,Resilience,0.8994,2
Does my face look that funny?,uncertain,0.2898,Personal Growth,0.4869,6
"I'm sorry, but when we flew over that cliff, I was so scared!",uncertain,0.2685,Trauma,0.9518,13
I was scared too.,negative,0.4984,Empathy,0.9473,4
I'll bet you used some magic.,uncertain,0.3744,Family,0.1211,6
I'm not sure.,neutral,0.4558,Personal Growth,0.5374,3
I was so frightened.,very negative,0.6587,Trauma,0.891,4
Your poor bike.,very negative,0.5505,Trauma,0.7538,3
It's a mess.,uncertain,0.4032,Family,0.7699,3
"Oh, no!",very negative,0.5702,Family,0.8729,2
I'm in trouble!,uncertain,0.3844,Trauma,0.8665,3
Will you look after the bike for me?,uncertain,0.4175,Empathy,0.7732,8
What's wrong?,uncertain,0.3969,Family,0.3095,2
I pedaled too hard!,negative,0.5138,Personal Growth,0.7466,4
Wait there!,uncertain,0.3554,Family,0.8398,2
Sure would be terrific to go around the world in a dirigible like that.,uncertain,0.2533,Family,0.3146,14
"How'd it make you feel, the first time you flew?",uncertain,0.3559,Personal Growth,0.5387,10
I can't recall.,uncertain,0.4296,Personal Growth,0.3595,3
I was too young to remember.,uncertain,0.4441,Family,0.7488,6
But my mom told me I wasn't scared a bit.,uncertain,0.3631,Family,0.9939,10
I wish I was born into a witch family.,uncertain,0.4215,Family,0.8969,9
