text,sentiment,sentiment_score,theme,theme_score,length
How wonderful!,very positive,0.7439,Family,0.8849,2
"Come on, Daddy.",uncertain,0.4428,Family,0.9955,3
"Dear Mother, I can't tell you how excited I was today.",uncertain,0.3479,Family,0.9674,11
"It was the scariest, funniest day I've ever had.",very negative,0.5267,Family,0.8074,9
Totoro gave us a lovely present wrapped in bamboo leaves and tied with dragon whiskers.,positive,0.5082,Resilience,0.6865,15
"When we opened it, it was full of magic nuts and seeds!",uncertain,0.4459,Family,0.8569,12
"""We decided to plant them in the garden to make a lovely forest."" But they haven't sprouted yet.",neutral,0.4576,Family,0.7281,18
"Mei sits there all day, waiting for them.",neutral,0.4533,Resilience,0.5612,8
She looks like a little crab.,negative,0.4586,Trauma,0.5089,6
CRAB MEI It's nearly summer vacation.,uncertain,0.3881,Trauma,0.216,6
"Dearest, dear Mom, get well soon.",uncertain,0.3419,Family,0.9962,6
"Love, Satsuki.",very positive,0.5066,Family,0.9792,2
Come on.,uncertain,0.4016,Family,0.8255,2
Bed time.,uncertain,0.3643,Family,0.5839,2
Lights off!,uncertain,0.3932,Family,0.7136,2
"Wait, Dad.",neutral,0.4627,Family,0.9946,2
"Daddy, do you think they will come out tomorrow?",very positive,0.5039,Family,0.9851,9
"Well, I'm sure Totoro would know.",uncertain,0.366,Resilience,0.505,6
Night night.,neutral,0.5389,Family,0.8394,2
"Wake up, Mei!",very positive,0.5746,Personal Growth,0.9236,3
That's where we planted the seeds.,uncertain,0.3717,Personal Growth,0.7329,6
"Wow, we did it!",very positive,0.472,Family,0.8618,4
We're the wind!,very positive,0.59,Identity,0.3112,3
There are no trees!,very negative,0.7288,Loneliness,0.1958,4
Yes!,uncertain,0.4402,Family,0.8961,1
It was a dream.,very positive,0.6531,Family,0.504,4
But it wasn't a dream.,uncertain,0.4115,Family,0.8109,5
We did it!,uncertain,0.4147,Family,0.8869,3
Mr.,uncertain,0.3299,Family,0.6627,1
Kusakabe!,uncertain,0.4257,Friendship,0.8375,1
Telegram!,very positive,0.4553,Personal Growth,0.1822,1
Mr.,uncertain,0.3299,Family,0.6627,1
Kusakabe!,uncertain,0.4257,Friendship,0.8375,1
Anyone home?,very negative,0.4726,Personal Growth,0.4735,2
Nanny?,uncertain,0.4094,Family,0.025,1
I'm here.,uncertain,0.4092,Identity,0.8841,2
This one is ripe.,very negative,0.62,Personal Growth,0.8086,4
What about this one?,very negative,0.4627,Family,0.5196,4
"That's good, too.",uncertain,0.4044,Family,0.8439,3
Your garden is a treasure trove.,very positive,0.5718,Resilience,0.2328,6
Let's take a little break.,uncertain,0.3944,Family,0.7267,5
These should be cold now.,uncertain,0.443,Family,0.8032,5
Looks delicious.,positive,0.5542,Family,0.8319,2
So good.,very positive,0.7086,Family,0.872,2
"The sun blessed these, so they're really good for you.",very positive,0.4918,Resilience,0.6943,10
Would they help my mom?,uncertain,0.2892,Family,0.8845,5
Of course.,uncertain,0.37,Family,0.9305,2
"If she eats my vegetables, she'll get better right away.",negative,0.5148,Personal Growth,0.9503,10
She's supposed to be back next Saturday.,negative,0.4973,Family,0.8865,7
She'll sleep in my bed!,very positive,0.5991,Family,0.96,5
At last.,uncertain,0.3177,Family,0.7331,2
That's wonderful.,very positive,0.6224,Family,0.8712,2
But it's only for a couple of days.,neutral,0.4701,Family,0.8367,8
To get used to the new house.,uncertain,0.3995,Personal Growth,0.8091,7
I see.,neutral,0.4752,Family,0.8388,2
"We'll feed her lots of vegetables, then.",neutral,0.5382,Family,0.9414,7
I'll give her this corn I picked.,uncertain,0.4285,Family,0.733,7
I'm sure she'll be very pleased.,uncertain,0.4371,Family,0.9385,6
I know.,neutral,0.5486,Family,0.7759,2
There was a telegram for you.,uncertain,0.3565,Resilience,0.3521,6
For us?,uncertain,0.2799,Family,0.7878,2
"Dad won't be back till late, what shall I do?",uncertain,0.2808,Family,0.9931,10
"Open it, it might be important.",neutral,0.7042,Resilience,0.6886,6
"Please contact, hospital...",uncertain,0.4041,Trauma,0.6154,3
It's from Mom's hospital!,very positive,0.508,Trauma,0.2347,4
Something's happened to her!,uncertain,0.3321,Trauma,0.8153,4
Nanny!,very positive,0.6842,Family,0.2644,1
What shall I do?,uncertain,0.4427,Personal Growth,0.547,4
Calm down.,negative,0.4728,Family,0.8607,2
Do you know where your dad is?,uncertain,0.4122,Family,0.9797,7
"I know his office number, but we don't have a telephone.",neutral,0.6229,Resilience,0.6467,11
"Kanta, take her to use the phone in the main house!",uncertain,0.3757,Family,0.9632,11
"Mei, stay here with me!",very positive,0.6901,Family,0.991,5
"Stay with Nanny, Mei!",very positive,0.7532,Family,0.9906,4
"Hello, I'd like to make a long-distance call.",uncertain,0.3432,Family,0.6129,8
It's Tokyo 31 1382.,uncertain,0.3874,Resilience,0.1624,4
"A cute girl, Kanta.",positive,0.4849,Friendship,0.1968,4
Hello?,uncertain,0.2903,Personal Growth,0.4987,1
Yes?,uncertain,0.4134,Family,0.849,1
"Hello, may I speak to Dad...",uncertain,0.3875,Family,0.9912,6
Mr.,uncertain,0.3299,Family,0.6627,1
Kusakabe?,uncertain,0.3774,Friendship,0.4426,1
"It's his daughter, Satsuki.",uncertain,0.3272,Family,0.9952,4
Daddy?,uncertain,0.3682,Family,0.9913,1
"It's me, Satsuki!",very positive,0.6452,Identity,0.9891,3
"Hello, what's wrong?",uncertain,0.3489,Empathy,0.6692,3
From the hospital?,uncertain,0.439,Trauma,0.5725,3
"Okay, I'll call them right away.",neutral,0.4533,Family,0.921,6
Is there anything wrong with Mom?,uncertain,0.3619,Family,0.9586,6
Don't worry.,very negative,0.6097,Resilience,0.7732,2
I'll check up and call you right back.,uncertain,0.3566,Family,0.8129,8
"I'll hang up now, stay there.",uncertain,0.3165,Family,0.8077,6
May I stay here until he calls back?,uncertain,0.3227,Resilience,0.8413,8
Stay as long as you like.,uncertain,0.3068,Personal Growth,0.8526,6
Satsuki!,very positive,0.61,Friendship,0.7702,1
"No, this corn is for my mommy!",very positive,0.5077,Family,0.9543,7
"No, it's my mom's!",uncertain,0.2372,Family,0.9974,4
"Listen, Mei.",uncertain,0.3044,Empathy,0.9554,2
"Mom's not well, so she's not coming home this time.",negative,0.5953,Family,0.9899,10
No!,very negative,0.5534,Family,0.9037,1
There's nothing we can do.,uncertain,0.4268,Family,0.8237,5
"You don't want her to get worse, do you?",uncertain,0.361,Family,0.9043,9
No!,very negative,0.5534,Family,0.9037,1
It's just for a few more days.,negative,0.5075,Family,0.8292,7
No!,very negative,0.5534,Family,0.9037,1
So you don't care if she dies?,uncertain,0.2585,Family,0.8336,7
No!,very negative,0.5534,Family,0.9037,1
Stop being silly!,uncertain,0.4389,Family,0.4953,3
I'm going.,neutral,0.5202,Personal Growth,0.8843,2
"Let's go, Mei.",uncertain,0.3453,Family,0.9211,3
"I hate you, Satsuki!",very positive,0.4756,Trauma,0.566,4
We should bring the washing in.,uncertain,0.398,Family,0.9157,6
"Don't worry too much, Satsuki.",uncertain,0.3254,Friendship,0.6073,5
"Nanny's here to help, so cheer up.",uncertain,0.3716,Family,0.8011,7
Your dad said he'll stop by the hospital to check on her.,uncertain,0.3628,Family,0.9909,12
"Besides, it's just a cold; she'll be back next week.",very negative,0.4647,Family,0.9204,10
They said it was just a cold when she went into hospital.,uncertain,0.4417,Family,0.8816,12
But what if she dies!,uncertain,0.3655,Trauma,0.8105,5
"Don't be silly, Satsuki.",uncertain,0.3739,Personal Growth,0.5536,4
Maybe Mom will...,uncertain,0.4248,Family,0.9806,3
Stop it.,uncertain,0.4166,Family,0.7198,2
Nobody would leave two pretty little girls like you.,uncertain,0.4319,Family,0.9063,9
"There, there.",neutral,0.7319,Family,0.7697,2
Don't cry.,uncertain,0.3868,Family,0.9195,2
"I'll be here until Daddy comes back, okay?",uncertain,0.4245,Family,0.9871,8
Mei!,very positive,0.6518,Personal Growth,0.8368,1
Mei!,very positive,0.6518,Personal Growth,0.8368,1
Mei!,very positive,0.6518,Personal Growth,0.8368,1
Did she come back?,uncertain,0.3576,Resilience,0.5457,4
Wasn't she at the bus stop?,uncertain,0.4069,Identity,0.5887,6
That's strange.,neutral,0.5388,Trauma,0.4527,2
Where has she gone?,uncertain,0.4025,Trauma,0.5738,4
"I was nasty to her, 'cause she was being silly...",very negative,0.5227,Family,0.5727,10
Maybe she's heading for the hospital!,uncertain,0.2396,Trauma,0.6546,6
The hospital?,uncertain,0.3656,Resilience,0.4737,2
It would take a grown-up three hours!,uncertain,0.3541,Family,0.7291,7
I'll go look!,uncertain,0.3762,Family,0.6024,3
"Kanta, hurry!",very negative,0.4602,Personal Growth,0.4635,2
Tell your dad that Mei is missing!,uncertain,0.2626,Family,0.9709,7
Stupid Mei.,uncertain,0.3136,Trauma,0.0447,2
Always getting lost.,very positive,0.4704,Family,0.4238,3
Mei!,very positive,0.6518,Personal Growth,0.8368,1
Excuse me.,very negative,0.4911,Family,0.5672,2
Have you seen a little girl pass by?,uncertain,0.4277,Family,0.6754,8
She's my sister.,uncertain,0.3431,Family,0.9984,3
"No, I don't think so.",uncertain,0.378,Family,0.9329,5
I'm sure I would've noticed.,neutral,0.6743,Family,0.7718,5
Maybe she wasn't here.,uncertain,0.2997,Family,0.805,4
Are you sure she came this way?,uncertain,0.335,Family,0.8691,7
I don't know.,uncertain,0.4149,Personal Growth,0.5138,3
Mei!,very positive,0.6518,Personal Growth,0.8368,1
"Please, stop!",uncertain,0.2802,Trauma,0.8104,2
Idiot!,uncertain,0.4137,Identity,0.6692,1
What are you doing?,neutral,0.5407,Personal Growth,0.5829,4
I'm looking for my sister.,neutral,0.4875,Family,0.9936,5
Have you seen a little girl?,uncertain,0.3636,Family,0.5803,6
Your little sister?,very negative,0.4883,Family,0.9904,3
She's four.,neutral,0.4693,Family,0.974,2
I think she's heading to the hospital.,uncertain,0.3628,Trauma,0.6666,7
Did you see anyone?,uncertain,0.3227,Personal Growth,0.2893,4
No.,very negative,0.4577,Family,0.8406,1
"We just came from there, but we didn't see anyone.",uncertain,0.3768,Loneliness,0.8018,10
Thanks anyway.,neutral,0.5117,Family,0.866,2
Where have you come from?,uncertain,0.3674,Personal Growth,0.5414,5
From Matsugo.,uncertain,0.2589,Friendship,0.2247,2
Matsugo?,uncertain,0.2655,Romantic Love,0.589,1
Really?,uncertain,0.3086,Family,0.6704,1
Good luck.,very negative,0.5839,Personal Growth,0.8221,2
Satsuki!,very positive,0.61,Friendship,0.7702,1
Kanta!,uncertain,0.3888,Personal Growth,0.5575,1
Find her?,uncertain,0.297,Identity,0.7888,2
No.,very negative,0.4577,Family,0.8406,1
And you?,uncertain,0.2781,Personal Growth,0.737,2
Dad and the others are looking for her.,neutral,0.4604,Family,0.9966,8
"I'll go to the hospital, you go back home.",uncertain,0.3182,Trauma,0.705,9
I guess she got lost on the way to the hospital.,uncertain,0.4075,Trauma,0.6408,11
They found a sandal by the pond.,uncertain,0.3308,Personal Growth,0.3976,7
We're not sure if it's hers or not!,likely_emotive,0.5782,Identity,0.9025,8
Did you find her?,uncertain,0.2949,Family,0.4771,4
"Dear Lord, please protect her and...",very positive,0.4543,Family,0.8896,6
"It's too deep here, better search further away!",negative,0.4697,Trauma,0.7007,8
"Hey, are there any poles left?",uncertain,0.4069,Resilience,0.0906,6
"Grandma, Satsuki's here!",very positive,0.6278,Family,0.9964,3
Nanny!,very positive,0.6842,Family,0.2644,1
"Look, is it hers?",uncertain,0.3779,Family,0.7411,4
"No, it isn't.",uncertain,0.3831,Family,0.7794,3
"Thank heavens, I was sure it was hers.",very positive,0.6542,Family,0.9724,8
Nanny was jumping to conclusions.,uncertain,0.3194,Family,0.7641,5
It's not hers!,negative,0.456,Identity,0.5024,3
Where did she go then?,uncertain,0.3542,Personal Growth,0.479,5
Let's start from scratch.,uncertain,0.3731,Personal Growth,0.7007,4
"Hurry, before it gets dark.",neutral,0.5288,Family,0.3991,5
"I really appreciate your help, everyone.",uncertain,0.3558,Family,0.7865,6
It could've been any of us.,uncertain,0.4121,Personal Growth,0.7761,6
Someone should contact the police.,neutral,0.5036,Trauma,0.48,5
"Please, help me, Totoro!",very positive,0.5917,Empathy,0.6669,4
Mei is lost.,uncertain,0.2422,Loneliness,0.9323,3
It'll be dark soon.,uncertain,0.372,Family,0.601,4
I'm sure she's scared somewhere.,uncertain,0.3526,Trauma,0.7744,5
Totoro!,very positive,0.6114,Romantic Love,0.7762,1
Mei is lost and we can't find her!,uncertain,0.3974,Trauma,0.8355,8
"She must be scared, please help me find her.",uncertain,0.3328,Empathy,0.9191,9
I don't know what to do.,uncertain,0.343,Trauma,0.6607,6
They can't see the bus.,uncertain,0.3995,Trauma,0.8121,5
FOREST SWAMP CEMETERY SHRINE SANCTUARY LAKE MEI Mei!,very positive,0.5512,Resilience,0.1649,8
The trees are moving out of the way!,uncertain,0.3503,Resilience,0.8078,8
MEI Mei!,very positive,0.8004,Identity,0.9586,2
Satsuki!,very positive,0.61,Friendship,0.7702,1
Satsuki!,very positive,0.61,Friendship,0.7702,1
Mei!,very positive,0.6518,Personal Growth,0.8368,1
Mei!,very positive,0.6518,Personal Growth,0.8368,1
Satsuki!,very positive,0.61,Friendship,0.7702,1
You silly girl.,very positive,0.497,Personal Growth,0.5324,3
I'm sorry.,uncertain,0.3758,Grief,0.7358,2
You wanted to take the corn to Mom?,uncertain,0.3029,Family,0.978,8
SHICHIKOKUYAMA HOSPITAL Will you take us there?,uncertain,0.4019,Trauma,0.5181,7
Thank you so much.,uncertain,0.4449,Family,0.8915,4
I'm sorry.,uncertain,0.3758,Grief,0.7358,2
They didn't need to send a telegram just for a cold.,very negative,0.4685,Family,0.5987,11
The girls must be worried.,uncertain,0.336,Family,0.8875,5
I'm sorry to upset them.,uncertain,0.4183,Family,0.8692,5
They'll be fine.,neutral,0.7012,Family,0.9447,3
As long as you're okay.,neutral,0.5143,Family,0.8077,5
We've all learned to cope.,uncertain,0.3588,Resilience,0.8814,5
This will just postpone the enjoyment.,uncertain,0.3611,Family,0.7495,6
They've put up with it so well.,uncertain,0.3864,Family,0.9728,7
"I'm especially sorry for Satsuki, she's so sensitive.",very positive,0.4753,Empathy,0.894,8
You're right.,neutral,0.5339,Family,0.7645,2
I'm going to spoil them for a while when I come home.,uncertain,0.3738,Family,0.9573,12
"Oh, no!",very negative,0.5702,Family,0.8729,2
She's laughing!,very positive,0.4696,Family,0.9646,2
Looks like she's fine.,uncertain,0.4026,Family,0.9321,4
I can't wait to get back on my feet.,uncertain,0.4022,Personal Growth,0.9433,9
Me too!,uncertain,0.373,Empathy,0.9053,2
Look.,uncertain,0.3684,Family,0.8535,1
Where did that come from?,uncertain,0.3573,Family,0.2448,5
What?,uncertain,0.396,Family,0.3908,1
I could swear I just saw Satsuki and Mei laughing up in that tree.,very positive,0.4954,Family,0.9423,14
Maybe they were.,neutral,0.4947,Family,0.8429,3
Look.,uncertain,0.3684,Family,0.8535,1
TO MOM THE END,uncertain,0.2701,Family,0.9573,4
