text,sentiment,score
Race!,positive,0.5263
Race!,positive,0.5263
"Okay, calm down.",neutral,0.6233
Listen!,neutral,0.6292
This event is pay-to-play.,negative,0.5107
We all know this.,neutral,0.6383
"The fee to compete is one gold coin from your previous winnings, if you've ever won, which I have.",neutral,0.8235
Let me go first!,neutral,0.5935
King Candy!,positive,0.5796
Taffyta Muttonfudge!,neutral,0.6711
Stay sweet!,positive,0.9246
Adorabeezle Winterpop.,neutral,0.7899
Gloyd Orangeboar!,neutral,0.5962
Little stealer!,negative,0.5696
Wait till I catch that brat.,negative,0.7173
Minty Zaki.,neutral,0.7613
Snowanna Rainbeau.,neutral,0.7516
Rancis Fluggerbutter.,neutral,0.7792
Jubileena Bing-Bing.,neutral,0.8285
Swizzle Malarkey.,neutral,0.5965
Candlehead.,neutral,0.7119
"Sour Bill, who's that last one?",neutral,0.8619
Vanellope von Schweetz!,neutral,0.6194
Yippee!,positive,0.9274
I'm in the race!,positive,0.7514
Vanellope?,neutral,0.8048
The Glitch!,neutral,0.5657
"Now, now!",neutral,0.5203
Everything is all right!,positive,0.888
Security!,neutral,0.5905
"Come here, kid!",neutral,0.6184
"We're not going to hurt you, you little freak!",negative,0.5773
Get back here!,neutral,0.6183
Slow down!,neutral,0.6217
Slow down a little bit.,neutral,0.7694
You!,positive,0.4782
Give me back my medal right now!,neutral,0.479
"Ah, boy!",positive,0.5291
Go!,positive,0.6266
What is that?,neutral,0.7507
Come on!,positive,0.6006
Go!,positive,0.6266
Roll!,positive,0.603
Careful!,neutral,0.739
What are you doing?,neutral,0.8242
Come back here!,positive,0.5485
I can't move!,negative,0.5074
Now we got him!,positive,0.6972
"Oh, good, the cops.",neutral,0.5193
She went that way!,neutral,0.6613
Hold still!,neutral,0.7026
Take that!,neutral,0.5343
What are you doing?,neutral,0.8242
"Okay, folks.",neutral,0.7025
Calm down!,neutral,0.5623
Everything's all right.,positive,0.7067
The monster's been caught!,negative,0.5796
We'll repair all the damage.,neutral,0.6405
Don't worry.,positive,0.5337
We will have our race before the arcade opens.,neutral,0.8264
And I'm in it.,neutral,0.7148
Yes!,positive,0.8097
There's no way that I am racing with a glitch.,negative,0.5372
"Rancis, Candlehead, come on.",neutral,0.7702
"Sour Bill, that glitch cannot be allowed to race!",negative,0.8111
And bring that thing to my castle.,neutral,0.756
Guys!,positive,0.5099
She took...,neutral,0.8164
Or-e-oh Oreo!,neutral,0.5374
"Or-e-oh Sour Bill, de-taffify this monster so we can see what we're up against here.",negative,0.7899
Mm-kay.,neutral,0.6158
Milk my duds!,negative,0.672
It's Wreck-It Ralph?,neutral,0.7283
Yeah.,neutral,0.5491
"Who are you, the guy that makes the donuts?",neutral,0.7327
Please.,neutral,0.6087
No.,neutral,0.4936
I'm King Candy!,positive,0.6088
I see you're a fan of pink.,neutral,0.5066
Salmon.,neutral,0.6933
"Salmon, that's obviously...",neutral,0.7519
What are you doing here?,neutral,0.8691
"Look, Your Candiness, this is just a big misunderstanding.",negative,0.6678
"Just get me out of this cupcake, I'll get my medal, and I'll be out of your way.",neutral,0.5365
Your medal?,neutral,0.8169
Bad guys don't win medals.,negative,0.684
"Well, this one did.",neutral,0.7342
I earned it over in Hero's Duty.,positive,0.6421
You game-jumped?,neutral,0.6131
"Ralph, you're not going Turbo, are you?",neutral,0.5387
What?,neutral,0.5653
"No, no.",negative,0.5318
"Because if you think you can come in here to my kingdom and take over my game, you've got another thing coming!",negative,0.4994
"Easy, Your Puffiness.",neutral,0.5383
It's not my fault one of your children of the candy corn stole my medal.,negative,0.5765
"""Children of the candy corn""?",neutral,0.7689
Who'd...,neutral,0.7414
The Glitch!,neutral,0.5657
The coin she used to buy her way into the race.,neutral,0.7213
That was your medal?,neutral,0.8304
She did what?,neutral,0.5763
I need that back!,positive,0.662
"Well, I'm afraid I can't help you.",negative,0.6641
"It's gone, you know.",neutral,0.6494
It's nothing but code now.,neutral,0.5352
It will stay that way until someone wins the cup at the end of the race.,neutral,0.694
Maybe I'll have to have a little talk with the winner then.,neutral,0.8886
Is that a threat I smell?,negative,0.6611
Beyond the halitosis you so obviously suffer from.,negative,0.9167
"Listen, Nilly-Wafer, I'm not leaving without my medal!",neutral,0.6518
"Yes, you are.",positive,0.5381
"Wynnchel, Duncan, get him out of that cupcake and on the first train back home.",neutral,0.7171
"If I ever see you here again, Wreck-It Ralph, I'll lock you in my fungeon.",negative,0.4485
Fungeon?,neutral,0.8301
"Fun dungeon, you know?",neutral,0.5018
It's a play on words.,negative,0.6177
It's the...,neutral,0.7982
Never mind!,neutral,0.5133
"I've got a glitch to deal with, thanks to you.",positive,0.5368
"Goodbye, Wreck-it Ralph!",neutral,0.4449
It hasn't been a pleasure.,negative,0.6602
This thing is hard as a rock.,negative,0.7706
I can see that.,neutral,0.6323
Get the tools.,neutral,0.6634
What tools?,neutral,0.8176
"Quiet, you!",neutral,0.594
What?,neutral,0.5653
No!,neutral,0.4416
"Take it easy, big boy!",positive,0.8353
Stay away from me!,negative,0.6328
He's getting away!,neutral,0.5414
Quick!,neutral,0.5481
Call out the Devil Dogs.,negative,0.6335
Chocolate.,neutral,0.6536
I hate chocolate!,negative,0.9676
I got to get my medal back.,neutral,0.6805
The pot goes to the winning racer!,positive,0.6033
"Hey, kids!",neutral,0.5451
Can I talk to you for a second?,neutral,0.8775
"Hello, fellow racers!",positive,0.663
It's that little crumb snatcher.,neutral,0.6672
"Candlehead, Taffyta, Rancis, you're looking well.",positive,0.9064
"Came by to check out the competition, huh?",neutral,0.8842
"Well, here it is, the Lickety-Split!",neutral,0.5785
Sheesh.,negative,0.6937
Looks like she built it herself.,neutral,0.6163
I built it myself.,neutral,0.6073
Fastest pedal-power west of the Whac-A-Mole.,neutral,0.7235
Check her out.,neutral,0.8565
"Vanellope, it's so...",neutral,0.6107
You.,neutral,0.5463
But you have to back out of the race.,neutral,0.6193
Yeah.,neutral,0.5491
"No, I don't, because I paid my fee and I'm on the board...",neutral,0.7077
"So, yeah, I'm definitely racing.",positive,0.5423
"Yeah, well, King Candy says glitches can't race.",neutral,0.6195
"I'm not a glitch, Taffyta.",neutral,0.7384
"I've just got pixslexia, okay?",neutral,0.7001
"The rules are there for a reason, Vanellope.",neutral,0.8308
To protect us.,neutral,0.688
Say I'm you.,neutral,0.7594
I'm in my weird little car and I'm driving and I actually feel kind of cool for once.,positive,0.9665
"And then, all of a sudden, oh, no.",negative,0.6305
I'm glitching!,negative,0.6814
Hey!,neutral,0.5279
See?,neutral,0.6904
You're an accident just waiting to happen.,negative,0.5848
"Oh, no!",negative,0.6841
"I glitched, too!",neutral,0.5684
Uncool.,negative,0.732
Stop it!,negative,0.5914
Stop!,negative,0.5341
You're breaking it!,negative,0.5565
Please!,neutral,0.5394
I just want to race like you guys.,neutral,0.5512
You will never be a racer because you're a glitch.,negative,0.8777
And that's all you'll ever be!,positive,0.7028
Hey!,neutral,0.5279
Leave her alone!,negative,0.6155
Let's get out of here!,neutral,0.4641
"Scram, you rotten little cavities!",negative,0.9146
Before I throw you in the mud!,negative,0.7419
What are you looking at?,neutral,0.8173
"You're welcome, you rotten little thief.",negative,0.6776
I'm not a thief!,neutral,0.6291
I just borrowed your stupid coin.,negative,0.9416
I was going to give it back to you as soon as I won the race.,neutral,0.612
It's not a coin.,neutral,0.58
It is a medal.,neutral,0.5415
"Coin, medal, whatever.",neutral,0.6955
Just go back to your own dumb game and win another one.,negative,0.7442
I can't.,negative,0.7719
I didn't win it in my game.,negative,0.6775
I won it in Hero's Duty.,positive,0.7914
Hero's Doodie?,neutral,0.8498
It's not that kind of duty.,negative,0.6406
I bet you really got to watch where you step in a game called Hero's Doodie!,neutral,0.687
"What did you win the medal for, wiping?",neutral,0.8727
I hope you washed your hands after you handled that medal.,neutral,0.6321
Listen!,neutral,0.6292
"One more, one more.",neutral,0.6513
Why did the hero flush the toilet?,neutral,0.5127
"Say ""why."" Why?",neutral,0.5935
Because it was his doodie!,neutral,0.5653
How dare you insult Hero's Duty?,negative,0.9454
You little guttersnipe!,negative,0.7724
"I earned that medal and you better get it back for me toot-sweet, sister!",positive,0.8252
"Well, unless you've got a go-cart hidden in the fat folds of your neck, I can't help you!",negative,0.5571
What a moron.,negative,0.9683
"Hey, genius!",positive,0.7957
It's a jawbreaker.,neutral,0.5079
You're never going to break...,neutral,0.6253
"Enjoy your little tantrum, diaper baby?",neutral,0.4609
Leave me alone.,negative,0.5898
"Look, you want that medal, right?",neutral,0.7692
And I want to race.,neutral,0.6567
So here's what I'm thinking.,neutral,0.8243
You help me get a new cart...,positive,0.5421
A real cart...,neutral,0.6875
And I'll win the race and get you back your medal.,positive,0.6115
You want me to help you?,neutral,0.8351
All you got to do is break something for me.,neutral,0.5972
Come on.,neutral,0.5758
"What do you say, friend?",neutral,0.8282
We are not friends.,negative,0.9199
"Come on, pal.",neutral,0.6823
You son of a gun.,negative,0.8986
"Come on, buddy.",neutral,0.5913
Let's shake on it.,neutral,0.6457
"Come on, chumbo.",neutral,0.6568
"Ralph, my man.",neutral,0.4916
My main man.,positive,0.5243
Hey!,neutral,0.5279
My arm's getting tired.,negative,0.8045
Do we have a deal or not?,neutral,0.7924
You better win.,positive,0.6108
"Well, I'll say this much, they don't call your friend ""Wreck-It"" for nothing.",negative,0.4947
There's the shuttle.,neutral,0.7637
Is he in there?,neutral,0.865
Nope.,neutral,0.4866
Lucky for him.,positive,0.7898
Otherwise I would have slapped his corpse.,negative,0.8713
"No Cy-Bug, either.",neutral,0.6619
Got to find it before it lays its filthy eggs.,negative,0.8441
"It came this way, but the sugar particles in the atmosphere are jamming my sensor.",neutral,0.4836
Can't get a read on it.,negative,0.5165
So what is it with this Wreck-It joker?,negative,0.6478
Why did he go AWOL?,negative,0.5168
"I wish I knew, ma'am.",neutral,0.6388
He was acting all squirrelly last night...,neutral,0.6417
Going on about cake and medals...,neutral,0.7346
But I never thought he'd go Turbo.,neutral,0.4904
"""Go Turbo""?",neutral,0.8218
"That's right, you guys just got plugged in.",neutral,0.5159
"Well, back when the arcade first opened, Turbo Time was by far the most popular game.",positive,0.9117
And Turbo...,neutral,0.8167
Turbo-tastic!,positive,0.5171
He loved the attention.,positive,0.7461
Turbo-tastic!,positive,0.5171
"So, when RoadBlasters got plugged in and stole Turbo's thunder...",neutral,0.5871
New game.,neutral,0.6011
All right!,positive,0.7464
"Boy, was he jealous.",negative,0.7097
So jealous that he abandoned his game and tried to take over the new one.,negative,0.8375
These are the greatest graphics I've ever seen!,positive,0.9892
Turbo-tastic!,positive,0.5171
Hey.,neutral,0.5456
Is that...,neutral,0.7697
That looks like Turbo.,neutral,0.6089
What's Turbo doing in this game?,neutral,0.8541
"Aw, come on!",negative,0.5439
Mr.,neutral,0.5849
Litwak!,neutral,0.54
"Turbo ended up putting both games and himself out of order, for good.",neutral,0.6793
"Yes, the selfish man is like a mangy dog chasing a cautionary tale.",negative,0.8062
"I know, right?",neutral,0.6045
That's why I have to get Ralph home or the same thing's gonna happen to my game.,neutral,0.48
What is this?,neutral,0.6891
"""Nesquik Sand""?",neutral,0.8576
Quicksand?,neutral,0.6703
I'll hop out and grab you one of those vines.,neutral,0.7928
I can't hop.,negative,0.7691
I'm hop-less.,neutral,0.5104
This is hopeless!,negative,0.9343
We're going to drown here.,negative,0.9079
Stop thrashing.,negative,0.6068
Stop moving.,negative,0.5372
You're making us sink faster.,negative,0.9108
We're going to die!,negative,0.8855
Get ahold of yourself!,neutral,0.6838
The vines.,neutral,0.7625
They're Laffy Taffy.,neutral,0.7134
They're attracted to whatever makes them laugh.,positive,0.5984
"Here, hit me again.",neutral,0.652
That's not funny enough.,negative,0.9266
Harder!,neutral,0.5532
"Look, you're a nice guy.",positive,0.9
I can't...,negative,0.7498
"No, ma'am!",neutral,0.5408
The arcade is depending on us.,neutral,0.8024
Now do your duty.,neutral,0.6189
That's an ord...,neutral,0.7718
It's working!,positive,0.891
Hit me again.,neutral,0.6715
Your eye.,neutral,0.6553
I can fix it.,neutral,0.5174
Now...,neutral,0.7046
San Fran-tastic!,positive,0.6347
Again!,neutral,0.5032
You mean business!,neutral,0.557
Yikes on bikes!,neutral,0.6055
Wow!,positive,0.8599
We're...,neutral,0.775
killing...,neutral,0.5015
them!,neutral,0.6022
Comedy gold!,positive,0.8119
"All right, enough with the goo-goo eyes.",neutral,0.6034
We've got work to do.,neutral,0.5744
Let's go.,positive,0.5876
We lost the Cy-Bug.,negative,0.6846
Come on.,neutral,0.5758
We'll get a better view from the air.,positive,0.5948
You think you can fix that shuttle?,neutral,0.4978
Can do.,positive,0.5519
"All right, do your thing, knuckles.",neutral,0.6813
Bust it open!,neutral,0.613
What's this?,neutral,0.7517
"You're a full-on criminal, aren't you?",negative,0.9146
"Hey, we shook on it.",neutral,0.7632
"Thank you, Jeeves.",positive,0.8958
What is this place?,neutral,0.5225
Where are the carts?,neutral,0.7776
You gotta make one.,neutral,0.678
What?,neutral,0.5653
"No, no.",negative,0.5318
"Look, kid, bad idea.",negative,0.8853
Trust me.,positive,0.511
I don't make things.,neutral,0.5018
I break things.,negative,0.7505
"Well, it looks like you're going to be stepping outside your comfort zone, then, Gladys.",neutral,0.5827
This is a good one!,positive,0.9829
Welcome to the bakery!,positive,0.9188
Let's bake a kart!,positive,0.7604
"What is this, another game?",neutral,0.6492
"Yeah, well, it's a mini-game.",neutral,0.6985
You have one minute to win it.,neutral,0.515
What?,neutral,0.5653
"Come on, Ralph!",positive,0.5423
Go!,positive,0.6266
Mixing.,neutral,0.7652
Put the ingredients in the bowl and throw away the trash.,negative,0.8091
Hairbrush.,neutral,0.7856
No!,neutral,0.4416
Underpants.,neutral,0.6363
"No, no!",negative,0.6435
"You're getting all the wrong stuff, kid.",negative,0.9272
I'm trying!,positive,0.6773
Let me up there.,neutral,0.6755
I'll do it.,positive,0.596
No.,neutral,0.4936
Yes.,positive,0.461
Gross.,negative,0.8209
Milk.,neutral,0.7004
"Yes, yes, yes.",positive,0.8972
Batter up!,neutral,0.4775
Come on!,positive,0.6006
No sleeping on the job!,neutral,0.5923
Baking!,neutral,0.5544
Pump up the heat and hold the perfect temperature.,positive,0.5838
"Ralph, a little help here?",neutral,0.8415
I'm on it.,neutral,0.6105
"Yeah, no problem.",positive,0.5763
Give me this thing here.,neutral,0.7603
"Okay, good.",positive,0.7295
Little more.,neutral,0.6486
"Yeah, that's it!",positive,0.7084
"Hold it, hold it, hold it.",neutral,0.6481
Yes!,positive,0.8097
Come on.,neutral,0.5758
"Get up, Ralph!",positive,0.537
Fifteen seconds!,neutral,0.6552
Decorating!,positive,0.6433
Wheels first.,neutral,0.7235
How many?,neutral,0.8243
"Four, doy!",neutral,0.5479
Got it.,positive,0.5088
Now frosting.,neutral,0.7733
A buttload of frosting!,neutral,0.6105
No problem.,positive,0.6487
Time's up!,positive,0.5873
Congratulations.,positive,0.9434
"You did it, and here's your cart!",positive,0.7024
"Look, kid...",neutral,0.6717
I tried to warn you.,neutral,0.5915
I can't make things.,negative,0.653
I just break...,negative,0.535
I love it.,positive,0.9695
You do?,neutral,0.7197
I love it.,positive,0.9695
I love it!,positive,0.9838
I love it!,positive,0.9838
I love it!,positive,0.9838
"Look, it's got a real engine!",positive,0.7392
And look at these wheels.,neutral,0.6955
I love it!,positive,0.9838
I finally have a real cart!,positive,0.8688
Come on.,neutral,0.5758
A work of art like this must be signed.,positive,0.7355
Cream puffs.,neutral,0.6702
This is Beard Papa.,neutral,0.7336
The Glitch is in the bakery!,neutral,0.6915
Get me King Candy!,positive,0.5672
What?,neutral,0.5653
You have teeth?,neutral,0.6813
I don't think I've ever seen you smile before.,neutral,0.4436
I'm not smiling.,negative,0.6563
I was...,neutral,0.7556
"I'm gassy, okay?",neutral,0.4881
"Hold it right there, Glitch!",neutral,0.6251
And Wreck-It Ralph?,neutral,0.7446
Start the cart!,neutral,0.5477
Start the cart!,neutral,0.5477
What are you waiting for?,neutral,0.7799
Come on.,neutral,0.5758
Let's go!,positive,0.8384
I don't know how to drive a real cart.,negative,0.8542
You don't what?,neutral,0.5539
"Are you hurt, Sire?",neutral,0.5737
"No, he just glazed me.",neutral,0.6004
Get them!,neutral,0.5482
Gangway!,neutral,0.6795
"Stop, in the name of the king!",neutral,0.5751
That's me!,positive,0.6108
Get off the road!,neutral,0.5159
Head for Diet Cola Mountain!,neutral,0.6054
Drive into the wall!,neutral,0.5248
What?,neutral,0.5653
"Right there, between the two sugar-free lollipops!",positive,0.6424
Are you crazy?,negative,0.6039
Just do it!,positive,0.7731
Where did they go?,neutral,0.8298
They should have just turned.,neutral,0.6078
Find that glitch!,neutral,0.622
Destroy that cart!,negative,0.8207
She can't be allowed to race!,negative,0.7403
So let me get this straight.,neutral,0.7338
You don't know how to drive.,negative,0.8888
"Well, no, not technically.",neutral,0.6737
I just thought that...,neutral,0.7598
What did you think?,neutral,0.8182
"""I'll just magically win the race ""just because I really want to!"" Look, wise guy.",positive,0.686
I know I'm a racer.,neutral,0.7112
I can feel it in my code.,neutral,0.7331
That's it!,positive,0.5892
I'm never getting my medal back.,negative,0.829
What is the big whoop about that crummy medal anyway?,negative,0.8804
The big whoop?,neutral,0.803
"Well, this may come as a shock to you, but in my game, I'm the bad guy and I live in the garbage.",negative,0.6539
Cool.,positive,0.842
No.,neutral,0.4936
Not cool.,negative,0.933
Unhygienic and lonely and boring.,negative,0.9672
And that crummy medal was going to change all that.,negative,0.7234
I go home with that baby around my neck and I'll get a penthouse.,neutral,0.6887
Pies.,neutral,0.6549
Ice sculptures.,neutral,0.7731
Fireworks!,neutral,0.5268
It's grown-up stuff.,neutral,0.6247
You wouldn't understand.,negative,0.6473
"No, I get it!",neutral,0.4553
That's exactly what racing would do for me!,positive,0.8007
"Well, guess what?",neutral,0.5382
What?,neutral,0.5653
News flash!,neutral,0.5826
Neither one of us is getting what we want!,negative,0.6342
What was that?,neutral,0.7857
Yeah!,positive,0.7406
Check it out.,neutral,0.8135
Look!,positive,0.5707
You got to watch out for the splash.,neutral,0.7556
That stuff is broiling hot.,neutral,0.5525
"Yeah, I got that.",neutral,0.6484
Thank you.,positive,0.853
What is this dump?,negative,0.7616
I think it's some sort of unfinished bonus level.,neutral,0.7601
Yeah.,neutral,0.5491
"It's pretty cool, huh?",positive,0.9855
"I found that secret opening, and now I live here.",neutral,0.5045
See?,neutral,0.6904
"Look, look, look.",neutral,0.4924
Welcome to my home!,positive,0.9554
I sleep in these candy wrappers.,neutral,0.5877
I bundle myself up like a little homeless lady.,negative,0.7131
By yourself?,neutral,0.7763
With all this garbage around you?,negative,0.9391
"Well, yeah.",neutral,0.6032
"I mean, everyone here says I'm just a mistake and that I wasn't even supposed to exist.",negative,0.8591
What do you expect?,neutral,0.7075
"Listen, kid...",neutral,0.7087
I know it's none of my business but why do you even stick around this game?,negative,0.8557
"You really don't know anything, do you?",negative,0.7976
Glitches can't leave their games.,negative,0.6294
It's one of the joys of being me.,positive,0.9695
"Hey, what are you doing?",neutral,0.832
Come on!,positive,0.6006
"I know it's a dump, but it's all I got.",negative,0.4811
"If you're going to be a racer, you're going to have to learn how to drive.",neutral,0.7192
And you can't do that without a track.,neutral,0.6147
"All right, now.",neutral,0.5516
Let's hustle up.,positive,0.6184
We've got some driving to do.,neutral,0.7435
I'm going to learn to drive!,positive,0.5822
I'm going to learn to drive!,positive,0.5822
Wait.,neutral,0.5851
Do you know how to drive?,neutral,0.7508
Yeah!,positive,0.7406
"I mean, I haven't done it, but...",neutral,0.7263
"Look, I flew a spaceship today, okay?",positive,0.5981
You crashed it.,negative,0.6718
Just get in.,neutral,0.6576
How hard can it be?,negative,0.4981
Okay...,neutral,0.733
Start it up.,neutral,0.5104
There we go.,neutral,0.5761
So there are some buttons on the floor.,neutral,0.825
Pedals.,negative,0.661
Pedals.,negative,0.661
Right.,neutral,0.5665
"Now, that's the go pedal.",neutral,0.6835
That I believe is the stopper.,neutral,0.7773
And this...,neutral,0.7076
Wait.,neutral,0.5851
What is this?,neutral,0.6891
That doesn't do anything.,negative,0.6736
What does this joystick do?,neutral,0.808
"Okay, good.",positive,0.7295
Let's try that again.,neutral,0.749
Now shift it.,neutral,0.7729
That's good.,positive,0.963
Keep going!,positive,0.8627
Shift it again!,neutral,0.6891
"I told you, racing's in my code!",neutral,0.6659
I got that medal in the bag!,positive,0.833
"Hey, Ralphie, watch this!",neutral,0.6835
Look out!,neutral,0.6437
Hot cola!,positive,0.7997
So how did I do?,neutral,0.797
"Well, you almost blew up the whole mountain.",negative,0.7256
"Right, right.",neutral,0.6018
That's a good note.,positive,0.9508
"You got to get that glitch under control, kid.",neutral,0.5476
"Okay, I will, I will.",positive,0.6415
And then you think I got a chance?,neutral,0.6126
Tiny.,neutral,0.7359
"Yes, I'm going to win!",positive,0.9632
I'm going to win!,positive,0.9607
I'm going to win!,positive,0.9607
Top shelf.,neutral,0.6145
Top shelf.,neutral,0.6145
Did you find her?,neutral,0.8299
Tell me you found her.,neutral,0.7933
You didn't?,neutral,0.6685
Go.,neutral,0.5352
Leave me.,negative,0.5382
"Up, up, down, down...",neutral,0.6794
Start!,positive,0.5222
The code.,neutral,0.68
It's the sweet lifeblood of the game.,positive,0.8362
Where are you?,neutral,0.7606
Let's see...,neutral,0.7497
"Stadium, no.",neutral,0.6793
Jumbotron.,neutral,0.6962
There it is.,neutral,0.5908
The winner's cup.,neutral,0.6833
One of these things is not like the others...,negative,0.6231
It's you!,positive,0.6248
We're going to give you a nice new home.,positive,0.9537
Success!,positive,0.9114
"Sour Bill, I'm going out.",neutral,0.763
You're in charge of the castle until I get back.,neutral,0.882
Your face is still red.,neutral,0.5058
You might want to hit it again with your hammer.,neutral,0.8044
"That's not blunt force trauma, ma'am.",neutral,0.4958
That's just the honey glow in my cheeks.,positive,0.8274
Okay.,neutral,0.5844
"Ma'am, I just got to tell you...",neutral,0.8419
You are one dynamite gal.,positive,0.7542
"Wow, you are one dynamite gal.",positive,0.9363
One dynamite gal.,neutral,0.6643
Dynamite gal.,neutral,0.8461
Dynamite gal.,neutral,0.8461
Dynamite...,neutral,0.7885
Get out.,neutral,0.4694
All I said is you're a dynamite gal.,positive,0.6047
I said get out!,neutral,0.5128
Jiminey jaminey.,neutral,0.8058
Yes?,neutral,0.7116
"I'm Fix-It Felix Jr., sir, from the game Fix-It Felix Jr.",neutral,0.8172
Have you seen my friend Ralph?,neutral,0.8948
Wreck-It Ralph?,neutral,0.7644
Yes.,positive,0.461
"Yes, that's him!",positive,0.8294
We should have locked him up when we had the chance.,negative,0.7888
Locked him up?,negative,0.5643
I'm not making the same mistake with you.,negative,0.5948
"Hurry, hurry!",neutral,0.4924
Let's go.,positive,0.5876
Time's a-wastin'.,negative,0.5406
"Come on, Ralph!",positive,0.5423
This is it.,neutral,0.6173
This is really happening.,neutral,0.6137
I almost don't believe it.,negative,0.6614
"I mean, I have dreamt about it for so long, and now...",neutral,0.6065
And now...,neutral,0.772
"Now I think I'm going to puke, actually.",negative,0.8743
"I mean, I think I might puke.",negative,0.9009
"You know, like a ""vurp."" A what?",neutral,0.6992
"Vomit and a burp together, and you can taste it, and it's just like rising up.",neutral,0.5508
This is so exciting!,positive,0.9917
"Yes, it is.",neutral,0.5538
It's exciting.,positive,0.9799
Am I ready to be a real racer?,neutral,0.8183
"Ralph, what if the gamers don't like me?",negative,0.6754
Who doesn't love a brat with dirty hair?,negative,0.718
Come on.,neutral,0.5758
Those people are going to love you.,positive,0.8741
You know why?,neutral,0.6823
Because you're a winner.,positive,0.8042
I'm a winner.,positive,0.9104
And you're adorable!,positive,0.9797
I'm adorable!,positive,0.9813
And everyone loves an adorable winner!,positive,0.9867
Yeah!,positive,0.7406
"Okay, come on.",neutral,0.6233
Listen to me.,neutral,0.7354
"If you get nervous, just keep telling yourself, ""I must win Ralph's medal or his life will be ruined."" And have fun.",neutral,0.4572
Got it?,neutral,0.6746
Got it.,positive,0.5088
"Oh, wait!",neutral,0.5717
Hold on!,neutral,0.6471
Where are you going?,neutral,0.83
I forgot something!,negative,0.5209
I'll be right back!,positive,0.8033
Kids.,neutral,0.6218
Ralph!,neutral,0.5827
There you are.,neutral,0.6276
Hello!,positive,0.5738
You!,positive,0.4782
"I come alone, unarmed.",neutral,0.7098
"I've had enough of you, pillow pants!",negative,0.9069
Please.,neutral,0.6087
Calm down!,neutral,0.5623
"Please, look.",neutral,0.7344
Don't!,neutral,0.497
I'm going to beat the filling out of you!,negative,0.6954
"You wouldn't hit a guy with glasses, would you?",negative,0.492
You hit a guy with glasses.,neutral,0.5015
That's...,neutral,0.7171
Well played.,positive,0.8249
"What do you want, Candy?",neutral,0.8595
"Listen, I just want to talk to you.",neutral,0.6897
I'm not interested in anything you have to say.,negative,0.921
How about this?,neutral,0.7914
Are you interested in this?,neutral,0.8334
My medal.,neutral,0.5908
How did you...,neutral,0.7981
It doesn't matter.,neutral,0.6715
It's yours!,positive,0.6659
"Go ahead, take it.",neutral,0.7256
All I ask is that you hear me out.,neutral,0.8183
About what?,neutral,0.7165
"Ralph, do you know what the hardest part about being a king is?",neutral,0.4848
"Doing what's right, no matter what.",positive,0.5702
Get to the point.,neutral,0.6936
"Point being, I need your help.",neutral,0.82
"Sad as it is, Vanellope cannot be allowed to race.",negative,0.9147
Why are you people so against her?,negative,0.8736
I'm not against her!,neutral,0.6133
I'm trying to protect her!,positive,0.5791
If Vanellope wins that race she'll be added to the race roster.,positive,0.605
Then gamers can choose her as their avatar.,neutral,0.8406
"And when they see her glitching and twitching and just being herself, they'll think our game is broken.",negative,0.7979
We'll be put out of order for good.,neutral,0.6092
All my subjects will be homeless.,negative,0.7231
But there's one who cannot escape because she's a glitch.,negative,0.595
Help!,neutral,0.6156
"Somebody, help!",neutral,0.6387
Help!,neutral,0.6156
And when the game's plug is pulled...,neutral,0.6542
No!,neutral,0.4416
...she'll die with it.,negative,0.7257
You don't know that will happen.,neutral,0.601
The gamers could love her.,positive,0.7934
And if they don't?,neutral,0.6799
"I know it's tough, but heroes have to make the tough choices, don't they?",neutral,0.5852
"She can't race, Ralph, but she won't listen to me.",negative,0.592
So can I count on you to talk a little sense into her?,neutral,0.8223
Very good.,positive,0.9631
I'll give you two some time alone.,neutral,0.6629
I'm back!,positive,0.8505
Did you miss me?,neutral,0.7614
Yeah...,neutral,0.6611
Can we talk for a second?,neutral,0.8483
Wait.,neutral,0.5851
"First, kneel down.",neutral,0.7463
What?,neutral,0.5653
"No, we really...",neutral,0.6845
Will you just do it?,neutral,0.8378
Okay.,neutral,0.5844
"Now, close your eyes.",neutral,0.7276
Vanellope...,neutral,0.7873
Shush!,negative,0.5387
Close them!,neutral,0.5735
Okay.,neutral,0.5844
Open them up.,neutral,0.626
"""To Stinkbrain."" Gee, thanks.",neutral,0.6019
Turn it over.,neutral,0.679
I made it for you.,neutral,0.5321
Just in case we don't win.,neutral,0.5795
Not that I think there's even a remote chance we're not going to win.,neutral,0.5221
"Thanks, kid.",positive,0.6797
Listen...,neutral,0.7524
"Now rise, my royal chump.",neutral,0.6915
I've got a date with destiny.,neutral,0.7707
"Ralph, come on.",neutral,0.6555
Move your molasses.,negative,0.5182
I've been thinking.,neutral,0.7736
That's dangerous.,negative,0.8234
Who cares about this stupid race anyway?,negative,0.9673
Right?,neutral,0.736
"That's not very funny, Ralph.",negative,0.9383
"No, I'm serious, and it was really fun to build the car and everything...",positive,0.9136
But maybe you shouldn't do it.,neutral,0.502
Hello?,neutral,0.643
Is Ralph in there?,neutral,0.8841
"I'd like to speak to him, please.",neutral,0.7019
"Look, what I'm saying is you can't be a racer.",negative,0.5524
What?,neutral,0.5653
Why would you...,neutral,0.6512
Wait a minute.,neutral,0.5549
No!,neutral,0.4416
Where did you get this?,neutral,0.8332
"Look, I'm going to be straight with you, kid.",neutral,0.775
