text,sentiment,sentiment_score,theme,theme_score,length
"Oh, Merida.",very negative,0.56,Family,0.6201,2
I'll never be like you.,very negative,0.7066,Identity,0.8303,5
"No, stop that!",very negative,0.495,Family,0.8809,3
I'd rather die than be like you!,uncertain,0.3817,Family,0.5709,7
"Merida, you are a princess, and I expect you to act like one.",very positive,0.5003,Identity,0.7639,13
Mum!,very positive,0.6408,Family,0.9931,1
Oh!,uncertain,0.3701,Family,0.7929,1
Merida!,very positive,0.7129,Friendship,0.745,1
Merida!,very positive,0.7129,Friendship,0.745,1
"Oh, dear.",very negative,0.7451,Grief,0.8569,2
Ah!,very positive,0.493,Family,0.7938,1
"Oh, no.",uncertain,0.4435,Family,0.826,2
What have I done?,neutral,0.5196,Personal Growth,0.4591,4
Oh.,uncertain,0.3785,Family,0.8249,1
Oh!,uncertain,0.3701,Family,0.7929,1
Oh!,uncertain,0.3701,Family,0.7929,1
Oh!,uncertain,0.3701,Family,0.7929,1
Whoa!,very positive,0.5642,Family,0.7385,1
Angus!,uncertain,0.3769,Personal Growth,0.7502,1
"Come on, Angus.",uncertain,0.3227,Personal Growth,0.8873,3
Angus!,uncertain,0.3769,Personal Growth,0.7502,1
Why would the wisps lead me here?,uncertain,0.4241,Resilience,0.2188,7
Uh...,neutral,0.4839,Family,0.7665,1
"Oh, look around.",uncertain,0.3363,Family,0.6933,3
You holler if you see anything you like.,very negative,0.5615,Family,0.5768,8
Everything is half off.,uncertain,0.4121,Family,0.8472,4
Uh...,neutral,0.4839,Family,0.7665,1
Who are you?,uncertain,0.3426,Identity,0.9213,3
Just a humble woodcarver.,uncertain,0.3261,Personal Growth,0.8929,4
Um...,uncertain,0.3716,Family,0.7559,1
I don't understand...,uncertain,0.388,Family,0.7065,3
See anything you like?,neutral,0.4597,Personal Growth,0.4684,4
Uh...,neutral,0.4839,Family,0.7665,1
Perhaps a touch of whimsy to brighten any dank chamber?,uncertain,0.3001,Personal Growth,0.1556,10
"But the will-o'-the-wisps, they...",uncertain,0.3969,Family,0.6901,4
Oh!,uncertain,0.3701,Family,0.7929,1
This is one of a kind!,uncertain,0.398,Family,0.7465,6
I'll make you a deal for this rare prize.,uncertain,0.4171,Resilience,0.7461,9
Your broom!,very positive,0.5751,Resilience,0.7888,2
Oh!,uncertain,0.3701,Family,0.7929,1
It was sweeping by itself.,very negative,0.4612,Resilience,0.6594,5
That's ridiculous.,very negative,0.5467,Family,0.3036,2
Wood cannot be imbued with magical properties.,negative,0.4749,Family,0.2333,7
I should know.,neutral,0.7038,Family,0.7556,3
I'm a wit...,uncertain,0.3917,Personal Growth,0.4944,3
Whittler.,uncertain,0.3952,Personal Growth,0.8451,1
Of wood.,very negative,0.5653,Resilience,0.6853,2
"Oh, how about this conversation starter?",uncertain,0.2874,Family,0.4823,6
It's made of yew wood.,uncertain,0.3946,Resilience,0.8699,5
Tough as stone.,uncertain,0.3027,Resilience,0.9008,3
"Oh, ah, ah, ah, ah!",very positive,0.5556,Family,0.8642,5
That's stuffed.,uncertain,0.333,Family,0.5899,2
Staring is rude.,uncertain,0.4307,Family,0.4538,3
Ooh!,very positive,0.6048,Family,0.7555,1
The crow's talking!,very positive,0.4532,Personal Growth,0.675,3
That's not all I can do.,uncertain,0.3927,Resilience,0.5482,6
La-la la-la la-la You're a witch!,very positive,0.6297,Trauma,0.3909,6
Woodcarver.,uncertain,0.279,Resilience,0.3291,1
That's why the wisps led me here.,uncertain,0.3746,Resilience,0.4247,7
Woodcarver!,very positive,0.6444,Personal Growth,0.2839,1
You'll change my fate!,very positive,0.7629,Personal Growth,0.5609,4
Woodcarver!,very positive,0.6444,Personal Growth,0.2839,1
"You see, it's my mother.",uncertain,0.4177,Family,0.9944,5
I'm not a witch!,negative,0.4792,Identity,0.8327,4
Too many unsatisfied customers.,negative,0.5006,Grief,0.3104,4
"If you're not going to buy anything, get out.",uncertain,0.4434,Family,0.4409,9
No!,very negative,0.5534,Family,0.9037,1
The wisps led me here!,very positive,0.5429,Personal Growth,0.7201,5
I don't care!,very negative,0.6677,Family,0.6309,3
Get out!,uncertain,0.3259,Trauma,0.6298,2
Shoo!,very positive,0.6371,Family,0.492,1
Get!,uncertain,0.3953,Personal Growth,0.771,1
Be gone with you!,uncertain,0.2921,Family,0.6765,4
I'll buy it all.,uncertain,0.2767,Family,0.8595,4
What?,uncertain,0.396,Family,0.3908,1
What was that?,uncertain,0.3154,Family,0.1964,3
Every carving.,very positive,0.4504,Family,0.4412,2
Well...,uncertain,0.4194,Family,0.7545,1
"And how are you going to pay for that, sweetie?",uncertain,0.3936,Family,0.7899,10
With this.,uncertain,0.2761,Family,0.8088,2
W...,uncertain,0.3699,Family,0.7187,1
"Oh, my, that's lovely, that is.",very positive,0.4574,Family,0.8957,6
That would set us up for months.,uncertain,0.411,Resilience,0.6723,7
"Ah, ah, ah.",neutral,0.6366,Family,0.847,3
Every carving and one spell.,uncertain,0.3748,Resilience,0.2354,5
Are you sure you know what you're doing?,neutral,0.5693,Family,0.6553,8
I want a spell to change my mum.,uncertain,0.3238,Family,0.961,8
That'll change my fate.,uncertain,0.4161,Trauma,0.4412,4
Hmm...,uncertain,0.372,Family,0.7171,1
Done!,uncertain,0.3909,Family,0.7979,1
Where are you going?,uncertain,0.4469,Personal Growth,0.5944,4
There.,neutral,0.639,Family,0.8052,1
What are you doing?,neutral,0.5407,Personal Growth,0.5829,4
You never conjure where you carve.,very negative,0.5852,Family,0.25,6
Very important.,uncertain,0.4,Family,0.8264,2
The last time I did this was for a prince.,uncertain,0.2642,Resilience,0.4332,10
Easy on the eyes.,positive,0.4723,Family,0.8495,4
Tight pants.,uncertain,0.3988,Family,0.1753,2
He demanded I give him the strength of ten men.,uncertain,0.2485,Resilience,0.6214,10
And he gave me this for a spell.,uncertain,0.3422,Family,0.751,8
A spell that would change his fate.,uncertain,0.2874,Identity,0.103,7
And did he get what he was after?,uncertain,0.3818,Family,0.4934,8
Yes.,uncertain,0.3673,Family,0.9347,1
And made off with an especially attractive mahogany cheese board.,uncertain,0.3271,Family,0.4752,10
"Now, what do I need?",neutral,0.5305,Personal Growth,0.3643,5
Oh!,uncertain,0.3701,Family,0.7929,1
Just a little bit of this.,uncertain,0.3631,Resilience,0.569,6
Ah.,neutral,0.4957,Family,0.8768,1
Hoo!,very positive,0.5127,Family,0.8282,1
Tee-tee-tee-tee.,uncertain,0.4238,Romantic Love,0.4448,1
Whoosh.,uncertain,0.2866,Family,0.7871,1
That'll do.,uncertain,0.3699,Family,0.8349,2
Mi-mi-mi-mi-mi-mi-mi.,uncertain,0.4087,Family,0.9601,1
And now let's see.,uncertain,0.3822,Family,0.6481,4
What have we here?,uncertain,0.4373,Family,0.3243,4
Oh!,uncertain,0.3701,Family,0.7929,1
Hey!,uncertain,0.3457,Family,0.7355,1
"Uh, a cake?",uncertain,0.3502,Personal Growth,0.0028,3
You don't want it?,very negative,0.5379,Family,0.6654,4
Yes!,uncertain,0.4402,Family,0.8961,1
I want it.,neutral,0.4554,Family,0.8818,3
"You're sure if I give this to my mum, it will change my fate?",uncertain,0.4415,Family,0.9745,14
Oh.,uncertain,0.3785,Family,0.8249,1
Trust me.,uncertain,0.334,Family,0.8206,2
"It'll do the trick, dearie.",very negative,0.5466,Family,0.8075,5
Expect delivery of your purchase within a fortnight.,neutral,0.6233,Family,0.7425,8
Ooh!,very positive,0.6048,Family,0.7555,1
Ooh...,neutral,0.4745,Family,0.7356,1
What was that thing about the spell?,uncertain,0.3437,Resilience,0.0409,7
Did you say something about the spell?,uncertain,0.4346,Grief,0.0266,7
"Mor'du, Mor'du, now the time has come for all of us to slaughter you Hooray!",very positive,0.8053,Trauma,0.3391,15
"Mor'du, Mor'du...",uncertain,0.3752,Family,0.8966,2
Merida.,very negative,0.5171,Resilience,0.5435,1
Mum!,very positive,0.6408,Family,0.9931,1
"Ooh, uh...",neutral,0.5602,Family,0.6808,2
"I, uh...",uncertain,0.4446,Identity,0.8371,2
"Oh, I've been worried sick.",very negative,0.4862,Family,0.8254,5
You...,uncertain,0.3754,Personal Growth,0.7494,1
You were?,uncertain,0.4296,Identity,0.9313,2
I didn't know where you'd gone or when you'd come back.,neutral,0.6741,Loneliness,0.9043,11
I didn't know what to think.,uncertain,0.4162,Family,0.6207,6
"Oh, look at your dress.",uncertain,0.3514,Romantic Love,0.1629,5
Oh.,uncertain,0.3785,Family,0.8249,1
Angus threw me.,uncertain,0.365,Trauma,0.9501,3
But I'm not hurt.,uncertain,0.4231,Resilience,0.982,4
"Well, you're home now, so that's the end of it.",uncertain,0.3176,Family,0.8037,10
Honestly?,uncertain,0.311,Family,0.4043,1
I've pacified the lords for now.,uncertain,0.3072,Resilience,0.2897,6
"Your father's out there ""entertaining"" them.",uncertain,0.3568,Family,0.9881,6
"Come taste my blade, you manky bear For gobbling up my leg I'll hunt you, then I'll skin you, hang your noggin on a peg...",uncertain,0.2681,Trauma,0.8674,25
"Of course, we both know a decision still has to be made.",neutral,0.4946,Family,0.7321,12
What's this?,uncertain,0.3125,Personal Growth,0.1427,2
It's a peace offering.,uncertain,0.3671,Empathy,0.866,4
I made it.,positive,0.5307,Personal Growth,0.8481,3
For you.,uncertain,0.3237,Personal Growth,0.9357,2
Special.,neutral,0.5595,Family,0.8612,1
You made this for me?,uncertain,0.4126,Empathy,0.6666,5
Mm.,uncertain,0.4156,Family,0.8554,1
Oh.,uncertain,0.3785,Family,0.8249,1
Interesting flavour.,positive,0.4585,Family,0.7974,2
How do you feel?,neutral,0.4648,Family,0.6105,4
What...,neutral,0.5283,Family,0.5253,1
What is that?,uncertain,0.4242,Personal Growth,0.0574,3
Different?,neutral,0.5157,Personal Growth,0.5043,1
Mm...,uncertain,0.4205,Family,0.8129,1
"Tart and, um, gamy.",uncertain,0.3049,Family,0.7789,4
Have you changed your mind at all about the marriage and all that?,uncertain,0.4344,Family,0.8826,13
"Oh, that's better.",uncertain,0.2971,Family,0.8355,3
"Now, why don't we go upstairs to the lords and put this whole kerfuffle to rest?",uncertain,0.38,Family,0.5379,16
Hm?,uncertain,0.3482,Family,0.6501,1
Ooh.,neutral,0.4778,Family,0.7762,1
Mother?,uncertain,0.3456,Family,0.9661,1
I'm woozy suddenly.,uncertain,0.2888,Trauma,0.8278,3
My head's spinning like a top.,very positive,0.5961,Family,0.7575,6
Ooh!,very positive,0.6048,Family,0.7555,1
Mum!,very positive,0.6408,Family,0.9931,1
"Oh, suddenly I'm not so well.",negative,0.5823,Trauma,0.7853,6
Er...,uncertain,0.3499,Family,0.7585,1
How...,uncertain,0.4061,Family,0.5145,1
How do you feel about the marriage now?,neutral,0.5474,Family,0.3433,8
Merida!,very positive,0.7129,Friendship,0.745,1
"Oh, just take me to my room.",uncertain,0.2363,Personal Growth,0.6696,7
"All right, that's fine.",neutral,0.5681,Family,0.7654,4
That's just fine.,neutral,0.6873,Family,0.8428,3
A little to the left.,uncertain,0.3569,Family,0.8283,5
That's good.,uncertain,0.4153,Family,0.8341,2
A wee bit to the left.,uncertain,0.3982,Family,0.7736,6
That's good.,uncertain,0.4153,Family,0.8341,2
It's good enough.,uncertain,0.4409,Family,0.8521,3
"Now, clear out of there, boys.",uncertain,0.4264,Trauma,0.6609,6
I don't want you to spoil my shot.,uncertain,0.4257,Personal Growth,0.6158,8
What?,uncertain,0.396,Family,0.3908,1
My lady Queen.,very positive,0.6006,Resilience,0.4332,3
We've been waiting patiently.,neutral,0.5624,Family,0.928,4
"Milords, I am out of sorts at the moment.",uncertain,0.4145,Loneliness,0.8166,9
But you shall have your answer.,uncertain,0.4117,Family,0.6364,6
Oh!,uncertain,0.3701,Family,0.7929,1
Eh?,neutral,0.5738,Family,0.6501,1
Presently.,uncertain,0.4291,Family,0.7471,1
"Now, if you'll excuse us.",uncertain,0.4004,Family,0.8983,5
"Elinor, look!",very positive,0.5109,Family,0.8162,2
It's Mor'du!,very positive,0.6833,Family,0.1632,2
Elinor?,uncertain,0.3405,Family,0.3647,1
"Are you all right, dear?",uncertain,0.3934,Family,0.8939,5
Fine.,uncertain,0.4321,Family,0.8917,1
I'm fine.,neutral,0.6304,Resilience,0.9067,2
Go about avenging your leg.,uncertain,0.3812,Trauma,0.887,5
Oh...,uncertain,0.3841,Family,0.7784,1
Aye.,neutral,0.6908,Family,0.8471,1
"You heard her, lads.",uncertain,0.372,Family,0.9012,4
I dream about the perfect way to make this devil die.,very positive,0.6987,Trauma,0.4489,11
"Just take all the time you need to getting yourself right, Mum.",uncertain,0.392,Personal Growth,0.9859,12
Then maybe in a bit you might have something new to say on the marriage.,neutral,0.5118,Family,0.2165,15
What was in that cake?,uncertain,0.3319,Personal Growth,0.027,5
Cake.,uncertain,0.3444,Romantic Love,0.0045,1
Mum?,very positive,0.5141,Family,0.9867,1
"So I'll just tell them the wedding's off, then?",uncertain,0.2941,Trauma,0.7003,9
Mum?,very positive,0.5141,Family,0.9867,1
Bear!,very positive,0.4653,Resilience,0.2769,1
Oh!,uncertain,0.3701,Family,0.7929,1
Mum?,very positive,0.5141,Family,0.9867,1
You're...,uncertain,0.4054,Identity,0.9192,1
You're a bear!,very positive,0.538,Resilience,0.8088,3
Why a bear?,uncertain,0.4055,Resilience,0.5574,3
"Oh, that scaffy witch gave me a gammy spell.",uncertain,0.3921,Personal Growth,0.3071,9
It's not my fault.,uncertain,0.3939,Family,0.5645,4
I didn't ask her to change you into a bear.,uncertain,0.379,Family,0.7315,10
I just wanted her to change you.,uncertain,0.3222,Personal Growth,0.9053,7
Shh.,neutral,0.4578,Family,0.9297,1
Did you hear that?,uncertain,0.309,Family,0.7969,4
Something's not right.,negative,0.4796,Family,0.6952,3
There's no point in having a go at me.,very negative,0.5254,Identity,0.4274,9
The witch is to blame.,uncertain,0.404,Trauma,0.1157,5
Goggly old hag.,uncertain,0.331,Trauma,0.1444,3
Eyes all over the place.,uncertain,0.3376,Family,0.769,5
Unbelievable.,very positive,0.4778,Family,0.7453,1
I'll get her to fix this.,uncertain,0.3933,Family,0.9143,6
Why do I always get blamed for everything?,uncertain,0.442,Trauma,0.2721,8
It's just not fair.,negative,0.4541,Family,0.6833,4
"Everybody, follow me.",uncertain,0.3414,Family,0.9726,3
And keep a sharp eye.,uncertain,0.3599,Family,0.7145,5
Here we go.,neutral,0.528,Family,0.7341,3
Another hunt through the castle.,uncertain,0.3839,Resilience,0.0463,5
But we haven't had dessert yet.,uncertain,0.415,Family,0.8806,6
I have no idea.,very negative,0.5862,Personal Growth,0.4081,4
"Mum, you can't go out there.",very positive,0.5231,Family,0.9874,6
Mum!,very positive,0.6408,Family,0.9931,1
Wait!,uncertain,0.368,Family,0.5416,1
What are you doing?,neutral,0.5407,Personal Growth,0.5829,4
Dad.,uncertain,0.3552,Family,0.9941,1
The Bear King?,uncertain,0.3354,Resilience,0.0631,3
"If he so much as sees you, you're dead.",very negative,0.4925,Trauma,0.4873,9
Another one of your entertainments to bore us to death!,uncertain,0.3926,Family,0.1051,10
"Oh, and what exactly are we after...",neutral,0.4647,Family,0.277,7
Mum!,very positive,0.6408,Family,0.9931,1
...my liege?,very positive,0.6229,Friendship,0.7164,2
Best to humour him.,very positive,0.4536,Personal Growth,0.8651,4
"He is, after all, the King.",very positive,0.7244,Resilience,0.1314,6
He's like a hound with that nose of his.,uncertain,0.2911,Family,0.8881,9
"Mum, wait.",uncertain,0.2957,Family,0.9844,2
We have to...,uncertain,0.3798,Family,0.8026,3
Follow me.,uncertain,0.3693,Personal Growth,0.827,2
Stop.,uncertain,0.3605,Family,0.8054,1
Stop!,uncertain,0.2849,Family,0.771,1
You're covered with fur.,uncertain,0.3486,Trauma,0.4148,4
You're not naked.,uncertain,0.353,Resilience,0.856,3
It's not like anyone's gonna see you.,negative,0.4512,Loneliness,0.7291,7
Now you've done it.,uncertain,0.3333,Family,0.7934,4
Maudie!,very positive,0.4718,Family,0.5518,1
"Just calm down, lass.",uncertain,0.386,Family,0.8411,4
What is it?,neutral,0.4969,Personal Growth,0.1153,3
"Spit it out, Maudie!",uncertain,0.322,Family,0.6423,4
A bear!,very negative,0.6247,Resilience,0.2853,2
I knew it!,uncertain,0.4163,Family,0.8524,3
Would you just listen to me?,uncertain,0.3385,Family,0.7472,6
We can't go this way.,very negative,0.6397,Family,0.7969,5
You'll be seen.,uncertain,0.4483,Family,0.7122,3
Quick!,positive,0.5572,Family,0.7543,1
This way!,very positive,0.5597,Family,0.5705,2
Mum?,very positive,0.5141,Family,0.9867,1
Mum?,very positive,0.5141,Family,0.9867,1
Oh!,uncertain,0.3701,Family,0.7929,1
Oh!,uncertain,0.3701,Family,0.7929,1
Hm?,uncertain,0.3482,Family,0.6501,1
A witch turned Mum into a bear.,very negative,0.7292,Trauma,0.8879,7
It's not my fault.,uncertain,0.3939,Family,0.5645,4
We've got to get out of the castle.,uncertain,0.3082,Family,0.6083,8
I need your help.,neutral,0.5931,Family,0.8182,4
"Oh, all right.",uncertain,0.3987,Family,0.8222,3
You can have my desserts for two...,uncertain,0.4184,Family,0.644,7
Three weeks.,uncertain,0.4188,Family,0.8158,2
Okay.,neutral,0.7094,Family,0.8657,1
Fine.,uncertain,0.4321,Family,0.8917,1
A year.,neutral,0.4788,Family,0.7136,2
Did you hear that?,uncertain,0.309,Family,0.7969,4
Shh.,neutral,0.4578,Family,0.9297,1
There it goes!,uncertain,0.33,Family,0.7367,3
"Come on, lads!",very positive,0.4569,Personal Growth,0.8537,3
There it goes!,uncertain,0.33,Family,0.7367,3
"Come on, Mum.",very positive,0.539,Family,0.9913,3
Think we should lay a trap?,uncertain,0.382,Family,0.1188,6
Try shutting yours!,uncertain,0.2798,Family,0.5763,3
There he is!,uncertain,0.3322,Family,0.8195,3
I'm sure it went this way.,uncertain,0.4185,Family,0.8238,6
You can see my house from here.,uncertain,0.3969,Resilience,0.3785,7
It must have sprouted wings.,neutral,0.5083,Personal Growth,0.8638,5
Was carried away by a giant birdy.,uncertain,0.2666,Trauma,0.6725,7
"A dragon, perhaps.",uncertain,0.3297,Resilience,0.1777,3
Bear in the castle!,very positive,0.5015,Resilience,0.8674,4
Doesn't make sense.,very negative,0.482,Family,0.7078,3
It cannot open doors.,uncertain,0.4158,Trauma,0.2033,4
He's got big giant paws!,very positive,0.5637,Resilience,0.6055,5
Let's just get inside.,uncertain,0.3151,Family,0.8748,4
It's locked.,uncertain,0.4312,Family,0.8623,2
Dingwall was the last up.,uncertain,0.2875,Resilience,0.4693,5
I propped it open with a stick.,uncertain,0.4088,Resilience,0.8195,7
"What did you see, Maudie?",uncertain,0.3648,Personal Growth,0.4872,5
"Just spit it out, Maudie.",uncertain,0.3417,Family,0.8334,5
"Oh, for goodness' sakes, Maudie, would you get a grip?",uncertain,0.3355,Trauma,0.912,10
"Maudie, honey, come here!",very positive,0.675,Family,0.9897,4
It's all right!,uncertain,0.3463,Family,0.898,3
"Come on, Mum.",very positive,0.539,Family,0.9913,3
Quick.,positive,0.5401,Family,0.7736,1
Shh.,neutral,0.4578,Family,0.9297,1
They'll be fine.,neutral,0.7012,Family,0.9447,3
"Won't you, boys?",uncertain,0.4008,Personal Growth,0.6898,3
"Mum, we've got to hurry.",uncertain,0.2913,Family,0.9919,5
"Now, I'll be back soon.",uncertain,0.3314,Family,0.7486,5
"Go on and help yourself to anything you want, as a reward.",uncertain,0.3985,Personal Growth,0.7089,12
Oh!,uncertain,0.3701,Family,0.7929,1
Right!,uncertain,0.3572,Family,0.8269,1
Where are these wisps?,uncertain,0.3317,Personal Growth,0.3119,4
"Come out, wisps.",neutral,0.462,Personal Growth,0.8181,3
Come on out.,uncertain,0.3262,Family,0.9148,3
Lead me to the witch's cottage.,positive,0.5625,Trauma,0.2363,6
I'm here!,very positive,0.5366,Identity,0.9022,2
Fine.,uncertain,0.4321,Family,0.8917,1
Don't come out now that my mum's watching.,uncertain,0.3938,Family,0.985,8
I was standing right here and the wisp appeared right there.,neutral,0.4811,Resilience,0.5372,11
Then a whole trail of them led me off into the forest.,uncertain,0.2289,Personal Growth,0.7662,12
"Oh, does she think we're just going to happen upon the witch's cottage?",uncertain,0.269,Trauma,0.6562,13
"Oh, Mum, I know this place.",very positive,0.6024,Family,0.9641,6
The witch's cottage...,uncertain,0.3468,Resilience,0.3263,3
It's this way!,very positive,0.5276,Family,0.7093,3
Come on!,very positive,0.5919,Personal Growth,0.8703,2
Hurry!,uncertain,0.4101,Family,0.7446,1
I can't believe it.,very negative,0.6069,Family,0.7768,4
I found it.,neutral,0.5677,Family,0.8479,3
No.,very negative,0.4577,Family,0.8406,1
She was here.,uncertain,0.3093,Family,0.9804,3
"No, really, she was just here.",uncertain,0.3647,Family,0.7745,6
"Oh, wait.",neutral,0.4552,Family,0.3617,2
No.,very negative,0.4577,Family,0.8406,1
"No, no.",uncertain,0.4292,Family,0.8691,2
No!,very negative,0.5534,Family,0.9037,1
No!,very negative,0.5534,Family,0.9037,1
Oh.,uncertain,0.3785,Family,0.8249,1
"Welcome to the Crafty Carver, home of bear-themed carvings and novelties.",uncertain,0.348,Resilience,0.0036,11
I am completely out of stock at this time.,very negative,0.8253,Family,0.552,9
"But if you'd like to enquire about portraits or wedding cake toppers, pour vial one into the cauldron.",uncertain,0.3991,Family,0.2828,18
"If you'd like the menu in Gaelic, vial two.",neutral,0.5165,Family,0.607,9
"If you're that red-haired lass, vial three.",uncertain,0.4215,Identity,0.8025,7
To speak with a live homunculus...,uncertain,0.2689,Resilience,0.6119,6
"Princess, I'm off to the Wickerman Festival in Stornoway and won't be back till spring.",uncertain,0.313,Personal Growth,0.826,15
There's one bit I forgot to tell you about the spell.,uncertain,0.3909,Resilience,0.3754,11
"By the second sunrise, your spell will be permanent, - unless you remember these words.",uncertain,0.3367,Family,0.348,15
"Fate be changed, look inside, mend the bond torn by pride.",uncertain,0.3608,Family,0.9087,11
"""Fate be changed...",uncertain,0.3375,Family,0.4402,3
"Mend the bond."" What does that mean?",uncertain,0.4486,Family,0.5944,7
One more time.,uncertain,0.3369,Family,0.6768,3
"Fate be changed, look inside, mend the bond torn by pride.",uncertain,0.3608,Family,0.9087,11
That's it.,neutral,0.5752,Family,0.7676,2
Ta-ta.,uncertain,0.4449,Family,0.7575,1
"Oh, and thank you for shopping at the Crafty Carver.",uncertain,0.2208,Personal Growth,0.1075,10
No.,very negative,0.4577,Family,0.8406,1
No!,very negative,0.5534,Family,0.9037,1
Where'd you go?,uncertain,0.3543,Personal Growth,0.5304,3
- Welcome to the Crafty Carver...,uncertain,0.3208,Personal Growth,0.0175,6
What?,uncertain,0.396,Family,0.3908,1
...for all your...,uncertain,0.2759,Family,0.8483,3
Maybe there's a book of spells.,uncertain,0.4238,Resilience,0.0996,6
Look around.,uncertain,0.4098,Family,0.8181,2
We'll need more vials.,uncertain,0.394,Resilience,0.5241,4
I'm off to the Wickerman Festival in Stornoway...,uncertain,0.3348,Resilience,0.5148,8
Thank you for visiting.,positive,0.4864,Family,0.8071,4
Have a lovely day.,uncertain,0.3987,Family,0.8898,4
We'll sort it out tomorrow.,uncertain,0.3543,Family,0.9093,5
Oh.,uncertain,0.3785,Family,0.8249,1
"My brave wee lassie, I'm here.",very positive,0.5494,Resilience,0.9724,6
I'll always be right here.,uncertain,0.3728,Resilience,0.9334,5
Uh...,neutral,0.4839,Family,0.7665,1
Good morning.,neutral,0.5165,Family,0.8532,2
So...,uncertain,0.4336,Family,0.757,1
What's all this supposed to be?,uncertain,0.2979,Family,0.0786,6
Oh.,uncertain,0.3785,Family,0.8249,1
What?,uncertain,0.396,Family,0.3908,1
Sorry.,uncertain,0.3377,Family,0.7528,1
I don't speak bear.,very negative,0.5639,Loneliness,0.6809,4
Oh.,uncertain,0.3785,Family,0.8249,1
Ah!,very positive,0.493,Family,0.7938,1
"Find those by the creek, did you?",uncertain,0.3936,Resilience,0.5475,7
Mm-hm.,uncertain,0.4451,Family,0.8806,1
They're nightshade berries.,uncertain,0.4424,Resilience,0.0474,3
Mmm.,uncertain,0.4309,Family,0.8238,1
They're poisonous.,very negative,0.6346,Trauma,0.4391,2
Where did you get this water?,uncertain,0.4289,Personal Growth,0.0791,6
It has worms.,uncertain,0.3197,Trauma,0.6607,3
Come on.,uncertain,0.4016,Family,0.8255,2
Breakfast.,neutral,0.5084,Family,0.1043,1
"Oh, wait.",neutral,0.4552,Family,0.3617,2
"A princess should not have weapons, in your opinion.",uncertain,0.3369,Family,0.2267,9
Uh-huh...,uncertain,0.3938,Family,0.8284,1
There you go.,neutral,0.5173,Family,0.7529,3
Go on.,neutral,0.465,Personal Growth,0.7513,2
How do you know you don't like it if you won't try it?,uncertain,0.3522,Personal Growth,0.7137,13
Mm.,uncertain,0.4156,Family,0.8554,1
This love it is a distant star Guiding us home wherever we are This love it is a burning sun Shining light on the things that we've done I tried to speak to you every day But each word we spoke the wind blew away How did we let it come to this?,very positive,0.7708,Romantic Love,0.8971,53
What we just tasted...,uncertain,0.312,Family,0.4242,4
How will it feel when this day is done?,neutral,0.5041,Personal Growth,0.4404,9
And can we keep what we've only begun?,uncertain,0.2854,Personal Growth,0.7742,8
Could these walls come crumbling down?,very negative,0.5543,Trauma,0.4514,6
I want to feel my feet on the ground Can we carry this love that we share Into the open air Into the open air Hey!,very positive,0.609,Family,0.9489,26
Where are you going?,uncertain,0.4469,Personal Growth,0.5944,4
"This love it is a burning sun Mum, come back.",uncertain,0.3242,Family,0.9441,10
Uh...,neutral,0.4839,Family,0.7665,1
Oh...,uncertain,0.3841,Family,0.7784,1
"Mum, is that you?",very positive,0.6118,Family,0.9963,4
Uh...,neutral,0.4839,Family,0.7665,1
Mum?,very positive,0.5141,Family,0.9867,1
You changed.,very positive,0.5479,Personal Growth,0.9797,2
Like you were a...,uncertain,0.3743,Identity,0.5957,4
"I mean, like you were a bear on the inside.",uncertain,0.2831,Trauma,0.7518,10
A wisp.,neutral,0.4984,Personal Growth,0.216,2
Mum!,very positive,0.6408,Family,0.9931,1
Stop it!,uncertain,0.357,Family,0.6417,2
"Mum, no!",very negative,0.5065,Family,0.9897,2
Mum...,uncertain,0.4101,Family,0.9961,1
"Jings, crivens, help ma boab.",uncertain,0.4383,Family,0.8896,5
"Mum, I know you're scared, you're tired, you don't understand, but we've got to keep our heads.",very positive,0.6231,Family,0.9888,17
Just calm down.,uncertain,0.367,Family,0.8829,3
Listen.,uncertain,0.3697,Family,0.904,1
They'll show us the way.,uncertain,0.4257,Family,0.7826,5
"Mum, look.",uncertain,0.4494,Family,0.9819,2
Why did the wisps bring us here?,uncertain,0.3153,Trauma,0.1864,7
"Whoever they were, they've been gone for a long, long time.",uncertain,0.393,Loneliness,0.8144,11
"I'm fine, Mum.",uncertain,0.3245,Family,0.9868,3
Just fine.,neutral,0.5192,Family,0.9116,2
"It's, uh, a throne room.",uncertain,0.3756,Resilience,0.0173,5
You suppose this could've been the kingdom in that story you were telling me?,uncertain,0.3657,Empathy,0.0833,14
The one with the princes.,uncertain,0.2773,Family,0.6614,5
"One, two, three, four.",neutral,0.8046,Family,0.9374,4
The oldest.,uncertain,0.345,Family,0.941,2
"Split, like the tapestry.",uncertain,0.3359,Trauma,0.3333,4
The spell.,uncertain,0.3034,Family,0.2284,2
It's happened before.,neutral,0.4756,Family,0.8307,3
"""Strength of ten men."" ""Fate be changed."" ""Changed his fate."" Oh, no.",very negative,0.6214,Family,0.2238,12
The prince became...,uncertain,0.3406,Personal Growth,0.946,3
Mor'du.,very negative,0.4924,Family,0.6529,1
"Mum, we need to get back to the castle.",uncertain,0.3209,Family,0.9779,9
"If we don't hurry, you'll become like Mor'du.",uncertain,0.2818,Personal Growth,0.2051,8
A bear!,very negative,0.6247,Resilience,0.2853,2
A real bear.,uncertain,0.4413,Resilience,0.2505,3
Forever!,very positive,0.659,Family,0.8111,1
