text,sentiment,sentiment_score,theme,theme_score,length
"We had Jim Fowler, who you remember from the old Wild Kingdom show, came into the studio with… ""That's Jim wrestling the anaconda ""while I'm sitting here in the tent."" ""We'll be right back."" Jim came in one day and brought seven lions and lionesses in.",uncertain,0.3135,Trauma,0.0055,46
"Cubs, females, males.",neutral,0.7045,Family,0.9422,3
Beautiful creatures.,very positive,0.5266,Family,0.4379,2
And you really get a sense for what their power is and majesty and the feeling of those creatures when you're about three feet away from them with nothing between you but a piece of paper and a pencil.,very positive,0.4888,Family,0.4937,39
There was lots of research done.,neutral,0.5394,Family,0.7267,6
We studied films.,uncertain,0.3794,Romantic Love,0.4446,3
"We went to Africa, watched them in the wild, brought back photographs.",uncertain,0.3594,Resilience,0.3463,12
We ate a whole caribou one night.,uncertain,0.2593,Family,0.5532,7
That was good.,uncertain,0.4214,Family,0.863,3
I remember that.,neutral,0.5033,Family,0.8788,3
"When we showed the film in Japan for the first time, we got absolutely no response.",very negative,0.4857,Family,0.704,16
"I mean, no laughter to any of the jokes up until this joke when Zazu says, ""Good luck."" And it gets a huge laugh.",uncertain,0.4083,Personal Growth,0.5249,24
It brought down the house.,uncertain,0.3876,Family,0.943,5
"We all asked afterwards why it happened, and apparently it's a cultural thing.",neutral,0.5671,Family,0.5809,13
"When you get in trouble in Japan and you go off to be reprimanded, people will tell you, ""Good luck."" Simba!",uncertain,0.3965,Trauma,0.0651,21
An important symbol in the film is when Simba puts his foot in the footprint.,uncertain,0.3478,Personal Growth,0.6962,15
"It tells you about the whole film, that someday we'll have to fill our fathers' footsteps.",uncertain,0.4232,Family,0.8141,16
-It's a visual metaphor.,uncertain,0.2844,Resilience,0.6133,4
It is.,neutral,0.709,Family,0.9153,2
The audience related to this scene perhaps more than any other because we've all been in Simba's position here.,uncertain,0.3239,Empathy,0.9576,19
"Actually, here's an interesting one is that we really were trying to actually do a sunset during the whole course of this sequence so that every single background had to transition from this pink sunset setting to a starry night.",uncertain,0.3521,Family,0.4077,40
Do you know how we did it actually?,uncertain,0.3416,Family,0.6498,8
"For a lot of it, it was just two backgrounds.",neutral,0.5331,Resilience,0.1854,10
A dark one and a light one.,neutral,0.4558,Resilience,0.4124,7
And then you just added… We would literally transition pinkness or blueness to it.,uncertain,0.2957,Family,0.7094,14
It was a percentage.,neutral,0.5932,Resilience,0.133,4
We would have it mostly on the pink and then we would increase the percentage on the starry night as we decreased on the pink sky.,neutral,0.5335,Family,0.7242,26
"It's also the point in the movie where we start to introduce the star metaphor, which then became very important later in the film.",positive,0.5495,Family,0.3726,24
"Yes, that was actually an invention of Jim Capobianco.",uncertain,0.2548,Resilience,0.6265,9
Yeah.,uncertain,0.3646,Family,0.8922,1
It was nice.,positive,0.5089,Family,0.9215,3
"There needed to be a way to express the idea of forefathers, generations gone by, in a way that was somewhat spiritual and had a link somehow to the generations gone by.",uncertain,0.3525,Family,0.7404,32
And the stars became that metaphor.,very positive,0.5021,Resilience,0.0066,6
And of course this piece of scoring was not the original piece.,uncertain,0.4263,Family,0.3917,12
"Yeah, Hans had written a piece of score for this whole area.",positive,0.4917,Resilience,0.7346,12
"-It was quite lovely, but… We changed it.",uncertain,0.3876,Family,0.8071,8
We changed it.,very positive,0.5386,Family,0.8595,3
We used it in another place.,uncertain,0.3414,Resilience,0.3795,6
You're talking about the theme where we used it for his ascension to Pride Rock.,neutral,0.5384,Personal Growth,0.0417,15
Yeah.,uncertain,0.3646,Family,0.8922,1
That's where we slipped it.,uncertain,0.3488,Family,0.7579,5
"Now, if you look at the stars closely, they form the constellation Leo.",uncertain,0.3838,Resilience,0.3261,13
Is that true?,uncertain,0.3676,Family,0.7097,3
It is true.,uncertain,0.4369,Family,0.8536,3
Yeah.,uncertain,0.3646,Family,0.8922,1
Yes.,uncertain,0.3673,Family,0.9347,1
"if any of you listening are astronomers, you can please call us.",neutral,0.5905,Resilience,0.1103,12
Although you're not supposed to be able to see the constellation Leo -from East Africa.,uncertain,0.3708,Resilience,0.2029,15
From the Equator?,uncertain,0.3216,Resilience,0.2707,3
Apparently.,uncertain,0.4249,Family,0.8535,1
Really?,uncertain,0.3086,Family,0.6704,1
That's what somebody told me.,neutral,0.5498,Family,0.5649,5
I bet you could.,uncertain,0.3819,Family,0.7738,4
-Anyway.,uncertain,0.426,Family,0.7956,1
I'm no astronomer.,very negative,0.4856,Resilience,0.0675,3
"Man, that lousy Mufasa.",uncertain,0.3986,Trauma,0.1038,4
I won't be able to sit for a week.,uncertain,0.3546,Trauma,0.6536,9
"It's not funny, Ed.",uncertain,0.3862,Family,0.4857,4
Jim Cummings' laugh.,uncertain,0.3441,Family,0.8874,3
"Jim Cummings' laugh, a little more turbulence mist coming up from the… But no tone mattes because we had to cut back.",neutral,0.5017,Family,0.6009,22
That's right.,neutral,0.5056,Family,0.8355,2
We ran out of money.,uncertain,0.4469,Family,0.1882,5
"No, there were places throughout the movie where you have to cut back.",uncertain,0.4011,Family,0.5674,13
And so you have to pick those moments where it's not going to conflict.,neutral,0.5654,Family,0.7015,14
"But interestingly we used that shadowing process so that at the bottoms of the characters, it falls off into shadow, so it does give it a dimensional effect.",neutral,0.4541,Family,0.5887,28
"One of the things I think Andy Gaskill wanted to do with this sequence was make it kind of a geothermically unstable place, so you get really theatrical curtains of steam rising up from cracks in the Earth.",uncertain,0.3789,Family,0.3784,38
"And because, as you know, when we were making this film we went through the Northridge earthquake.",uncertain,0.2795,Trauma,0.926,17
"The big Northridge earthquake, which is incorporated into this song.",very negative,0.6243,Trauma,0.8262,10
"We survived floods, fires, a riot.",uncertain,0.3731,Resilience,0.9431,6
A plague of locusts.,very negative,0.7557,Trauma,0.0541,4
"And commissary food, all during the making of this film.",uncertain,0.3746,Resilience,0.4161,10
"Now, you, Scar, I mean, you're one of us.",very positive,0.5661,Identity,0.9892,9
"I mean, you're our pal.",uncertain,0.381,Friendship,0.9889,5
Here comes a meat gag.,uncertain,0.2868,Trauma,0.0115,5
"Yes, very controversial meat gag.",very negative,0.4735,Trauma,0.1271,5
We weren't sure whether we could actually show meat on screen.,uncertain,0.3667,Family,0.3181,11
Can you show meat?,uncertain,0.3394,Personal Growth,0.0117,4
Can you show zebra meat on screen?,uncertain,0.3191,Trauma,0.163,7
"We decided that if it was striped… It was funny, then.",uncertain,0.3572,Family,0.5634,11
Somehow it was funny.,uncertain,0.4255,Family,0.7242,4
Although it had to look like a ham.,uncertain,0.4377,Personal Growth,0.172,8
Like a cartoon ham.,very negative,0.5723,Personal Growth,0.0377,4
-It's the Tom and Jerry cartoon ham.,uncertain,0.3893,Family,0.0018,7
"Yeah, it's kind of a Tex Avery ham.",uncertain,0.4246,Family,0.0092,8
"And here they're like eating neck ties, so you don't really feel like they are eating meat.",uncertain,0.3664,Family,0.511,17
"See, there goes a necktie.",uncertain,0.4307,Trauma,0.3525,5
And the meat used to be pinker.,negative,0.4694,Family,0.4166,7
-We grayed it down.,uncertain,0.3349,Family,0.7697,4
We had to gray it down.,negative,0.4673,Family,0.8063,6
Which of course made it look rancid.,very negative,0.4752,Family,0.5726,7
Like rotten meat.,very negative,0.6811,Trauma,0.2977,3
Which was even worse.,very negative,0.588,Family,0.7577,4
Which was much more appealing and PC.,uncertain,0.424,Personal Growth,0.838,7
Be Prepared is the big villain song.,uncertain,0.4397,Resilience,0.0021,7
"And Jeremy Irons, boy, he went through lots of rehearsal, and an eight-hour session at a studio one day to come up with the vocals for this song.",uncertain,0.3543,Resilience,0.6072,28
-He did great.,positive,0.4683,Family,0.8712,3
He did great.,uncertain,0.4452,Personal Growth,0.8933,3
"But by the end of the day, he had blown out his voice.",uncertain,0.3193,Trauma,0.7827,13
"Most people don't think of Jeremy Irons as a singer, but he was.",neutral,0.4915,Resilience,0.298,13
"He, early in his career, played John the Baptist in Godspell, in the West End in London.",uncertain,0.3905,Resilience,0.1234,17
So he really did start out as a singer and performs well in this one.,positive,0.4911,Family,0.6848,15
"When this song came in from Elton and Tim, it was called Thanks to Me.",positive,0.472,Personal Growth,0.0128,15
"And the lyrics were, ""Thanks to me it's goodbye Mufasa.",uncertain,0.4125,Grief,0.0118,10
"""Thanks to me little Simba's gone bad,"" or something like that.",uncertain,0.3867,Trauma,0.7666,11
"""Little Simba needs prayers."" Needs prayers, yeah, and it was great, but as the story evolved, we wanted the notion that Scar was plotting behind… It was actually in a different place.",uncertain,0.3751,Trauma,0.2978,32
Right.,uncertain,0.4358,Family,0.8802,1
"Originally, it was much longer after the hyenas were waiting to take over, and Scar was putting them off.",negative,0.6163,Trauma,0.5946,19
It was also after Mufasa was killed.,uncertain,0.2574,Trauma,0.8983,7
"Right, it was long after Mufasa was killed, and we were feeling like, ""What?",uncertain,0.352,Trauma,0.8253,14
"It's so late."" It makes much more sense to have a plotting song and really get the juices going for this takeover, -so we moved it up earlier.",uncertain,0.2977,Resilience,0.3681,28
The melody stuck.,negative,0.5053,Family,0.6563,3
This is a track that Hans Zimmer did in a weekend.,uncertain,0.4086,Trauma,0.5467,11
"""We left his studio on a Friday night and said, ""Hans, give us a kind of ""fun, sinister, Cirque Du Soleil thing."" In fact, I don't think we even said that.",uncertain,0.3466,Trauma,0.0367,31
I think we just left him alone.,very negative,0.6923,Family,0.8389,7
"And he came back with, basically, what you hear today.",uncertain,0.3275,Family,0.711,10
Carnival in hell was one of our… Carnival in hell was the brief..,uncertain,0.4316,Trauma,0.0377,13
"He came back on Monday morning and played this for us, and we were pretty amazed.",positive,0.4785,Family,0.8399,16
"And then one of our great storyboard artists, Jorgen Klubien, took the material, and he and Andy Gaskill, our art director, were inspired by Leni Riefenstahl.",uncertain,0.3779,Family,0.3497,26
Kind of fascist documentary stuff.,uncertain,0.4456,Identity,0.0785,5
And thought maybe we could layer the idea of Scar as the fascist dictator on this whole dynamic of the movie here.,uncertain,0.2882,Trauma,0.0141,22
"Well, the idea is when we introduced the yellow lights, was to give you the colors of, like, an old news reel.",uncertain,0.3637,Family,0.1631,22
So that we colored everything in kind of these old browny yellows.,uncertain,0.2945,Family,0.8347,12
"Like dirty old yellows and black, like an old news reel.",uncertain,0.3035,Trauma,0.1982,11
Especially for mud.,uncertain,0.3355,Resilience,0.1708,3
"This scene, in the director's cut, we should replace this.",uncertain,0.3583,Family,0.5931,10
"Yeah, a lot of debate about this scene in previews, whether it was appropriate, and how much we would lean in the direction of this kind of fascist, fascism-on-parade kind of thing.",neutral,0.6414,Family,0.1852,32
"And here it kind of turns into that bacchanal in hell, carnival, Mardi Gras in a graveyard feeling.",uncertain,0.3901,Family,0.2262,18
And the earthquake.,very negative,0.4748,Resilience,0.4564,3
"This was based on Rob's backyard during the earthquake, actually.",uncertain,0.2846,Resilience,0.586,10
"It's funny, on the early demos of this song, both Rob and Roger and I, all of us sing.",positive,0.5015,Family,0.6136,19
"And so for a long time when we were workshopping and trying to get through these songs, -we were the hyenas.",uncertain,0.2994,Family,0.6243,21
That's right.,neutral,0.5056,Family,0.8355,2
-Tim Rice sang Scar's part.,uncertain,0.4256,Trauma,0.3212,5
Beautifully.,very positive,0.6096,Family,0.8949,1
And the three of us were the hyenas.,uncertain,0.2563,Family,0.7613,8
That's right.,neutral,0.5056,Family,0.8355,2
"In fact, I think we've survived as hyenas.",uncertain,0.3424,Family,0.7215,8
There's some of our laughing.,neutral,0.5055,Family,0.8954,5
Some of our laughing is still on the soundtrack.,neutral,0.4974,Family,0.8607,9
And this is all samples.,uncertain,0.4489,Personal Growth,0.151,5
"Hans Zimmer sitting at the keyboard in his studio with sample sounds, playing this whole thing.",neutral,0.5657,Resilience,0.5834,16
This shot.,uncertain,0.4062,Family,0.5273,2
Those moving shadows over the cliffs.,uncertain,0.3152,Resilience,0.5104,6
Cloud shadows moving across the Serengeti.,uncertain,0.356,Resilience,0.4155,6
This is another Mark Henn and Andreas Deja scene.,uncertain,0.323,Romantic Love,0.179,9
"Mark animating Simba, and Andreas animating Scar.",uncertain,0.3188,Resilience,0.1577,7
And it just shows you what you can do with a great vocal performance.,uncertain,0.4157,Personal Growth,0.6876,14
"And no props, these characters have no props.",very negative,0.4848,Family,0.6206,8
"They can't hold things in their hands, they're standing on their hands.",uncertain,0.2868,Family,0.6981,12
They have no opposable thumb.,neutral,0.4604,Family,0.5638,5
"The other thing, I think, that's interesting to note is some of the very long scenes.",neutral,0.4662,Family,0.4844,16
"What we tried to do is stay on the characters and stay on a shot, rather than over-cutting things to really give you a chance to be with the characters, to let them perform and get across what they were doing.",neutral,0.5825,Resilience,0.5348,41
"Another tip of the hat to Jeremy Irons, I think.",uncertain,0.3663,Personal Growth,0.7192,10
"In a recording session, he would give us 10 and 15 and 20 takes on a different color of the line every time.",neutral,0.7288,Family,0.5356,23
"And then our editor, Tom Finan, would work with the directors and put a performance together that sounded very cohesive.",positive,0.4623,Family,0.5381,20
But Jeremy was terrific.,very negative,0.5045,Personal Growth,0.935,4
"Hey, Uncle Scar, will I like this surprise?",uncertain,0.3245,Family,0.9946,8
"Simba, it's to die for.",neutral,0.5741,Romantic Love,0.6416,5
"Actually, the thing we're really trying to do in this sequence is, we've got several storylines going on, we have to set different things up.",uncertain,0.4289,Family,0.5727,25
"And it was important to actually keep the thread moving throughout each, so that, again, you were carried through sort of in a seamless way.",uncertain,0.3693,Family,0.6852,25
"And this leads us into probably the centerpiece of the movie, certainly the turning point of the movie, the wildebeest stampede, which was originally storyboarded by Thom Enriquez, in a career-long move.",very positive,0.4531,Trauma,0.0652,32
"Thom took probably a year and a half, almost his whole career on the movie, to do the stampede, and then we turned it over to the CG department, the computer graphics department, with their animators and technical directors, and they were the ones responsible for bringing the wildebeest stampede to life on the screen.",uncertain,0.4383,Trauma,0.2703,55
"In this movie, they did the wildebeests, they did the turning Pride Rock, and they also did the water from Can't Wait to Be King.",uncertain,0.4487,Resilience,0.0075,25
"It's the same kind of effects you would see in the ballroom of Beauty and the Beast or the flying carpet in Aladdin, that kind of unique character situation that can only be handled with the help of a computer.",neutral,0.8492,Resilience,0.0074,40
"Scott Johnston was our CGI supervisor, and he wrangled this whole thing, and it really was a project that took the full three years of production for what amounts to about six or seven minutes on the screen.",positive,0.4543,Resilience,0.3677,38
What's really amazing is that all of those beasts are really based on a singular run cycle that was created by the CGI department.,very positive,0.6316,Resilience,0.2217,24
"Then they added on different behaviors like bucks -and kicks, and different things.",neutral,0.5472,Personal Growth,0.5192,13
Head shakes.,uncertain,0.3588,Trauma,0.7467,2
Changing leads.,uncertain,0.4301,Personal Growth,0.8322,2
"Yeah, but the program that they invented was something called an avoidance program where they would send the wildebeest, literally moving towards each other, but they would always turn away at the last minute.",uncertain,0.2896,Family,0.0491,34
So they really replicated what a real stampede would do.,uncertain,0.3461,Family,0.421,10
"Which is, you've got thousands of beasts running, and they're going to constantly try to avoid each other, so you're getting a complete sense of what it would look like.",uncertain,0.39,Trauma,0.1076,30
It's interesting because the reason they did that is because the computer does not recognize what is three-dimensional objects.,neutral,0.562,Family,0.537,19
The computer would have the actual beast crossing in and out of each other like ghosts if they didn't do this.,very negative,0.5288,Trauma,0.3524,21
"So, in order to have them not occupy the same space, they did that program, which again, underlines the natural behavior of these beasts.",uncertain,0.3497,Family,0.3654,24
It's odd.,neutral,0.521,Family,0.6075,2
It's the first time for us we really tackled flesh and blood characters being animated by the computer.,uncertain,0.4218,Family,0.5735,18
And the reason the computer graphics guys did it this way is it would be impossible to actually sit down and draw tens of thousands of wildebeest storming through a gorge.,uncertain,0.2804,Resilience,0.2822,31
"And for Jonathan Taylor Thomas, when we were doing all of this, him falling this way and that way, we actually had to pick him up and fling him around the recording studio so we could get These screams and yells out of him.",uncertain,0.2552,Trauma,0.8117,44
"That was the very first scene that was put in color, Zazu hitting the wall.",very negative,0.4572,Trauma,0.734,15
"That's a really interesting little scene, it just goes by so fast, but the camera dollies from left to right on the sea of wildebeests.",neutral,0.4749,Resilience,0.3137,25
"And it goes by really fast, but it's actually a very sophisticated scene because what you're seeing is the entire herd is running at you and changing perspective as the camera dollies to follow Mufasa, as Mufasa doubles back to save Simba.",very positive,0.5924,Resilience,0.7669,42
"Again, that's something that would be very simple to do in live action, but in animation you really have to go out of your way to replicate it.",uncertain,0.2812,Resilience,0.6089,28
"The combination of the computer-generated wildebeest, and the hand-drawn animation, all the Simba, Mufasa and Scar artwork, of course, would have been drawn by hand.",uncertain,0.3761,Resilience,0.2629,25
"And then the effects animators putting in shadows, the turbulence dust on top of it, put together with a hand-painted background, created a pretty amazing effect.",uncertain,0.372,Resilience,0.5557,26
"And then Hans Zimmer wrote a piece of score for here that was… I remember the night we went over to his studio and heard it for the first time, it was probably one of the most powerful pieces of music -I had ever experienced.",uncertain,0.391,Resilience,0.4069,45
Yeah.,uncertain,0.3646,Family,0.8922,1
"Musically here, Hans went to South Africa and London, and a lot of the voices you're hearing on the track here are a combination of London choral group singing with the South African singers, to give you a really panicked kind of soundtrack.",positive,0.4812,Trauma,0.7253,43
"This was a big debate here, trying to figure out how Simba should or shouldn't see the death of his father, -to try to sidetrack Simba enough.",uncertain,0.3662,Family,0.9621,27
"That's why we had him climbing the cliffs so there was rocks, so he didn't see it during all of this.",uncertain,0.3978,Trauma,0.5196,21
It was crucially… These scenes coming up here.,uncertain,0.3358,Family,0.546,8
-…important that he not see it.,uncertain,0.3641,Family,0.7364,6
Right.,uncertain,0.4358,Family,0.8802,1
'Cause then the guilt trip wouldn't work.,uncertain,0.424,Family,0.7724,7
"And this scene, which we decided was one of our longer scenes, we decided we really wanted to hold on this shot and allow Simba to move through this whole sense of three-dimensional space to really believe in.",uncertain,0.3008,Personal Growth,0.4092,38
"That's really the way you convey space in animation is, you have to allow the character to move within the three dimensions that exist.",uncertain,0.4042,Resilience,0.4005,24
"Scene coming up, where Simba confronts the body of his father.",neutral,0.5228,Family,0.9767,11
We spent a lot of time in story and previewing and discussion.,neutral,0.5069,Family,0.6229,12
And we animated several versions of it.,neutral,0.4527,Family,0.5373,7
"Mark Henn went through anguish trying to get this to be the right mixture of pathos and emotion, to make this moment work.",uncertain,0.4226,Family,0.8069,23
"It's a tribute to all the craftsmen coming together, 'cause you have the staging that the layout people did so beautifully, and certainly the direction that makes it a very poignant moment.",uncertain,0.348,Resilience,0.5801,32
And Jonathan's acting in this part.,uncertain,0.3218,Family,0.7652,6
"For a while we thought, ""Should we try real animal sounds?"" Oh, God, that's right.",uncertain,0.3812,Resilience,0.037,15
We recorded the whimperings of lion cubs.,uncertain,0.3198,Resilience,0.4873,7
"'Cause we thought, ""That will be really sad."" You know how you feel when there's an animal… And the whimperings of Frank Welker.",uncertain,0.3088,Empathy,0.6587,23
"Frank Welker is a very talented voice artist in town, and came in and whimpered for a half hour.",very positive,0.4728,Trauma,0.5845,19
"We thought, this is going to be really sad, and we cut it in and it wasn't.",very negative,0.4783,Family,0.6465,17
It was weird.,uncertain,0.4418,Trauma,0.4588,3
"Because even though these are lions, it's a very human story.",very positive,0.6117,Empathy,0.8164,11
"And then Rob came in one day, he saw a Rescue 911 or something, I remember, and you were talking about the woman whose daughter fell into a swimming pool or something, and was running around going, ""Help, please, somebody help me!"" And that kind of panicked attitude you have when you don't know where to turn, and you're just shouting for help, but there maybe isn't any help, and that kind of spawned the idea of Simba running around.",neutral,0.5419,Trauma,0.6812,80
"He knows it's hopeless, but he's still looking for maybe that last chance that his father could be alive.",very positive,0.5484,Family,0.9754,19
"It's one of the most sensitive issues in the film is, literally, dealing with the death.",uncertain,0.2516,Family,0.4572,16
"Whether or not to deal with it off screen, which is a choice they made in Bambi.",uncertain,0.4097,Trauma,0.2385,17
"And we decided to go purposefully the opposite direction, for the specific reason to allow Simba to confront the issue of death in a very real, personal and immediate way.",uncertain,0.3189,Trauma,0.4882,30
Especially because this is going to be his issue that he has to deal with for the rest of the picture.,uncertain,0.358,Trauma,0.6618,21
The whole idea of Simba's guilt materialized a little later in the game.,negative,0.456,Trauma,0.6002,13
-It wasn't an original notion.,uncertain,0.4266,Family,0.3296,5
No.,very negative,0.4577,Family,0.8406,1
That Scar would actually wind Simba up to make Simba believe that his father's death was actually somehow his fault.,very positive,0.4801,Family,0.8735,20
"But as the story developed, that became pretty central.",uncertain,0.4332,Family,0.7316,9
"It was really necessary because we always had a problem with, ""Why doesn't Simba go back home?"" When he ran away, and was gone for a while, we were always up against the problem of what motivates him to stay away?",uncertain,0.2963,Family,0.735,41
"Simba's just having a bad day, you know.",uncertain,0.389,Empathy,0.8576,8
If it's not one thing it's another.,neutral,0.62,Resilience,0.5357,7
It's also interesting to think how these stories track in terms of time.,neutral,0.5931,Family,0.5152,13
-Because it's very condensed.,very positive,0.5325,Family,0.6714,4
Yeah.,uncertain,0.3646,Family,0.8922,1
This is all two days.,uncertain,0.4052,Family,0.4853,5
The beginning of this movie takes place in two days.,neutral,0.551,Family,0.5418,10
"This is interesting, this whole area of the movie was actually animated -flopped or reversed.",neutral,0.4858,Family,0.6061,15
From right to left.,uncertain,0.3443,Family,0.8276,4
Simba was escaping from the right to the left.,uncertain,0.299,Resilience,0.809,9
"And then as the movie was up on reels, pretty deep in the process, ""the guys looked at each other one day and said, ""You know, ""we've established the Pumbaa and Timon jungle"" ""is always off on screen right."" ""But here Simba's escaping to the left."" So this whole chunk was flopped.",uncertain,0.369,Trauma,0.5234,52
-All this.,uncertain,0.3404,Family,0.5151,2
But actually it really isn't.,uncertain,0.3103,Family,0.458,5
I think it was completely unnecessary.,very negative,0.7241,Family,0.8583,6
"In fact, now that I think about it, I think -we should go back the other way.",uncertain,0.3849,Family,0.7853,17
"Well, okay.",neutral,0.6381,Family,0.7371,2
Whoopi's so interesting.,uncertain,0.3452,Personal Growth,0.3075,3
"We recorded her separately from Cheech, and the one time we got them together, they were great together, but most of the time we record them separately, yet it still sounds like they're in the same room together.",neutral,0.6271,Resilience,0.5071,38
-I don't know how that works.,neutral,0.4764,Family,0.5362,6
Yeah.,uncertain,0.3646,Family,0.8922,1
I think that's actually something people aren't aware of as much is that we do almost all the actors separately.,uncertain,0.4415,Family,0.6362,20
And we have to basically bring it all together in the editing room.,uncertain,0.373,Resilience,0.6517,13
"Now we see Simba clearly escaping to screen right, where later we'll find Pumbaa and Timon.",uncertain,0.3683,Resilience,0.6423,16
But are they on the right?,uncertain,0.3951,Family,0.8039,6
There was a song here once.,uncertain,0.3151,Romantic Love,0.443,6
Yes.,uncertain,0.3673,Family,0.9347,1
It was a reprise of Be Prepared.,uncertain,0.437,Family,0.0027,7
"Which we do use musically, don't we?",neutral,0.4717,Romantic Love,0.3136,7
"No, we don't use it even.",very negative,0.5814,Family,0.8173,6
Not at all?,very negative,0.5812,Family,0.6159,3
No.,very negative,0.4577,Family,0.8406,1
"There was once imagined a reprise of Scar's song Be Prepared here, as Scar ushers the hyenas in, seemed to be a bit too much of a stage wait or something.",negative,0.5066,Resilience,0.0016,31
It was too lively to the mood.,negative,0.6223,Family,0.5939,7
"You needed to come down from the death, from all that activity, you needed to have that low point.",uncertain,0.2609,Trauma,0.8211,19
It was also rubbing the audience's nose in the death.,negative,0.4629,Trauma,0.5654,10
"We showed the movie at the AMC in Burbank, and it was a preview for Michael and Roy Disney.",neutral,0.4648,Family,0.6013,19
"""Michael's big thing after seeing the movie is, ""I love Rafiki, ""he's a great character, and you get what he is in the movie,"" ""but you just don't see him enough, you don't see his character"" ""threaded through the movie enough."" So, a lot of moments, particularly this one where he's mourning over the loss of Simba, kind of come out of rebuilding from that preview.",uncertain,0.4469,Grief,0.9623,66
"There used to be a sequence in here, if I could just ruminate, where Simba was lost and alone in the inhospitable waste.",very negative,0.4674,Loneliness,0.1981,23
"There was a little sequence where he was out on the sand dunes, and he was walking in the desert.",negative,0.5075,Personal Growth,0.473,20
Kind of a Lawrence of Arabia thing.,uncertain,0.3169,Resilience,0.0177,7
"And we simplified it by using the icon of Simba as a transition to the apparently dead Simba, so you don't know, so you think, ""Boy, this hasn't just been a bad day."" -I mean, this has been… This has been a bad day.",uncertain,0.3842,Trauma,0.5339,44
"Now, interestingly enough, these vultures used to be characters.",uncertain,0.4299,Trauma,0.7006,9
That's right.,neutral,0.5056,Family,0.8355,2
Yeah.,uncertain,0.3646,Family,0.8922,1
Long ago.,uncertain,0.3682,Family,0.6167,2
But we tried a bunch of different kinds of vultures.,uncertain,0.4254,Resilience,0.0827,10
We tried vultures as newscasters.,uncertain,0.2838,Resilience,0.0585,5
We had the old Yiddish vultures.,uncertain,0.3327,Trauma,0.0696,6
We had the radio announcer vultures.,uncertain,0.2858,Trauma,0.1123,6
"It was all black humor, they were all talking about, ""Hey, kid, you might as well give up."" ""We're ready for you.",uncertain,0.3815,Family,0.452,22
"We're going to eat you."" ""It's not looking so good for you, is it?"" Yeah.",uncertain,0.4173,Family,0.9089,15
"And it was, like, a scene played out with these vultures as characters.",uncertain,0.3102,Trauma,0.5702,13
"And it was very funny, really funny.",very positive,0.5331,Family,0.792,7
"It was too funny, and it kind of stole the thunder from Pumbaa and Timon.",negative,0.6025,Resilience,0.1108,15
"And so, we knew the audience had to be rooting for Pumbaa and Timon, and we introduced these vultures which we would never pay off later, so we ended up just making them real vultures.",uncertain,0.4492,Family,0.0271,35
Make them sinister.,very negative,0.5499,Trauma,0.5756,3
Yeah.,uncertain,0.3646,Family,0.8922,1
"Now, the funny story is that Nathan Lane and Ernie Sabella came in to audition in New York as hyenas.",uncertain,0.363,Family,0.0694,20
I think Nathan also came in and auditioned for Zazu's role.,positive,0.5092,Resilience,0.5527,11
"So, when we were in Los Angeles listening through all the tapes, we were trying to figure out who Timon and Pumbaa should be, and we listened to Nathan and Ernie's hyena audition, and it was so funny.",uncertain,0.3976,Personal Growth,0.0645,38
They were so funny together.,very positive,0.4977,Family,0.8952,5
"They played together so well and seemed so familiar with each other and so friendly, that we said, ""Wouldn't it be great if they were Timon and Pumbaa?"" Even the lines they were reading as hyenas were perfect.",very positive,0.4542,Friendship,0.379,38
They were talking about whether they should attack and eat the wildebeest.,neutral,0.638,Family,0.4872,12
"And one of the hyenas as the voice of Nathan Lane said, ""What'll it be?",uncertain,0.4286,Trauma,0.3123,15
"One meal now, or years of feasting in the future?"" And Ernie replied, ""One meal now, definitely one meal now."" And we thought, ""That's Timon and Pumbaa."" Mike Surrey and Tony Bancroft, the two animators that animated Timon and Pumbaa, were Timon and Pumbaa, they embraced them in every way.",uncertain,0.4064,Family,0.4983,50
"Originally, actually, in the earlier version of the story, Timon and Pumbaa used to be children who grew up with Simba in the Pride Lands.",uncertain,0.3238,Family,0.7213,25
"One of the things we decided to change was to make them outcasts, so that when Simba was exiled, he'd have some friends who could take him under their wing.",negative,0.4558,Trauma,0.4376,30
"And actually Gary Trousdale, who boarded the earliest version of these two characters, came up with the idea of Pumbaa's delicate condition.",uncertain,0.2766,Family,0.4797,22
"Because he came up with the joke, ""Hey, kid, pull my horn."" And that's what led us off on that whole… ""Pull my tusk!"" And that's what led us off on this idea that he has a little problem.",very negative,0.4751,Family,0.7887,39
He has an occasional indiscretion.,neutral,0.6216,Trauma,0.2438,5
"It's, ""You got to put your past behind you."" Look, kid, bad things happen, and you can't do anything about it, right?",uncertain,0.3096,Trauma,0.4227,22
"Of course, this gets into our issue about guilt and responsibility.",uncertain,0.3116,Family,0.2796,11
"And which led us to the idea of the song Hakuna Matata, which originally was called The Warthog Rhapsody and covered a whole different idea.",uncertain,0.424,Personal Growth,0.0338,25
It was just about their fun life and how you get bugs.,uncertain,0.4283,Family,0.3955,12
It was sort of the way Pumbaa lives.,uncertain,0.3745,Resilience,0.0863,8
"You know, live according to Pumbaa.",neutral,0.4558,Personal Growth,0.011,6
Pumbaa's philosophy.,uncertain,0.2565,Personal Growth,0.1596,2
And what we did is we needed a way to express the idea of Simba turning his back on his responsibility and yet doing it in a way that seemed fun and actually kind of a good thing.,uncertain,0.3764,Family,0.1455,38
