text,sentiment,score
What's his last name?,neutral,0.8468
...Of-the-Southern-Isles?,neutral,0.8217
What's his favorite food?,neutral,0.873
Sandwiches.,neutral,0.7097
Best friend's name?,neutral,0.8951
Probably John.,neutral,0.8398
Eye color...Dreamy.,neutral,0.5194
Foot size?,neutral,0.8446
Foot size doesn't matter.,neutral,0.7333
Have you had a meal with him yet?,neutral,0.913
What if you hate the way he eats?,negative,0.8994
What if you hate the way he picks his nose?,negative,0.8884
Picks his nose?,neutral,0.7131
And eats it.,neutral,0.5449
"Excuse me, Sir.",neutral,0.5411
He's a Prince.,neutral,0.614
All men do it.,neutral,0.768
Ew.,negative,0.736
"Look it doesn't matter, it's true love.",positive,0.6713
Doesn't sound like true love.,negative,0.823
Are you some sort of love expert?,neutral,0.8029
No.,neutral,0.4936
But I have friends who are.,positive,0.6857
You have friends who are love experts?,neutral,0.7392
I'm not buying it...Stop talking.,negative,0.9172
"No, no, no.",negative,0.6471
I'd like to meet these...,positive,0.825
"No, I mean it.",neutral,0.6527
SHHH.,neutral,0.4912
"Sven, go.",neutral,0.7129
Go!,positive,0.6266
What are they?,neutral,0.7907
Wolves.,neutral,0.7503
Wolves?,neutral,0.8278
What do we do?,neutral,0.7883
I've got this.,positive,0.7728
You just...,neutral,0.6268
don't fall off and don't get eaten.,neutral,0.6686
But I wanna help...No.,neutral,0.5672
Why not?,neutral,0.6867
Because I don't trust your judgment.,negative,0.8253
Excuse me?!,neutral,0.5248
Who marries a man she just met?,neutral,0.6925
It's true love!,positive,0.9287
Christopher!,positive,0.4882
It's Kristoff!,neutral,0.6005
Duck!,neutral,0.5559
You almost set me on fire!,negative,0.6069
But I didn't.,neutral,0.5677
"Get ready to jump, Sven!",neutral,0.4949
You don't tell him what to do!,neutral,0.5662
I do!,positive,0.7101
"Jump, Sven!",neutral,0.5999
But I just paid it off.,neutral,0.7121
Uh-oh.,negative,0.5243
"No, no, no.",negative,0.6471
Grab on!,positive,0.4897
"Pull, Sven!",neutral,0.6697
Pull!,neutral,0.5971
I'll replace your sled and everything in it.,negative,0.6537
And I understand if you don't want to help me anymore.,neutral,0.5656
Of course I don't want to help her anymore.,negative,0.8695
"In fact, this whole thing has ruined me.",negative,0.9758
For helping anyone ever again.,negative,0.5147
But she'll die on her own.,negative,0.7588
I can live with that.,neutral,0.5039
But you won't get your new sled if she's dead.,negative,0.6587
You know sometimes I really don't like you.,negative,0.8941
Hold up.,neutral,0.5343
We're coming.,neutral,0.7136
You are?!,neutral,0.768
"I mean, sure.",neutral,0.6437
I'll let you tag along.,neutral,0.6376
Arendelle...It's completely frozen.,neutral,0.7076
But it'll be fine.,positive,0.6122
Elsa will thaw it.,neutral,0.7177
Will she?,neutral,0.8441
Yeah.,neutral,0.5491
Now come on.,neutral,0.6058
This way to the North Mountain?,neutral,0.8932
More like this way.,neutral,0.7434
I never knew winter could be so beautiful.,positive,0.923
YEAH...,neutral,0.5873
"It really is beautiful, isn't it?",positive,0.9797
But it's so white.,negative,0.4926
"You know, how about a little color?",neutral,0.8378
"I'm thinking like maybe some crimson, chartreuse...",neutral,0.8531
"How 'bout yellow...no, not yellow.",neutral,0.7096
Yellow and snow?,neutral,0.8091
Brrrr...,neutral,0.7578
no go.,neutral,0.5228
Am I right?,neutral,0.7641
Hi!,positive,0.4741
You're creepy.,negative,0.9248
I don't want it!,negative,0.9174
Backatchya!,positive,0.5477
Please don't drop me.,negative,0.536
"Come on, it's just a head.",negative,0.6156
Don't!,neutral,0.497
"All right, we got off to a bad start.",negative,0.7506
"Ew, ew, the body!",negative,0.9352
"Wait, what am I looking at right now?",neutral,0.7577
Why are you hanging off the earth like a bat?,negative,0.8334
...Al'right.,neutral,0.7874
Wait one second.,neutral,0.5731
Oooh!,positive,0.5253
Thank you!,positive,0.9538
You're welcome.,positive,0.9099
Now I'm perfect.,positive,0.8796
"Well, almost.",neutral,0.7156
It was like my whole life got upside down.,negative,0.8401
Oh!,neutral,0.5628
Too hard.,negative,0.5994
I'm sorry!,negative,0.6708
I was just...,neutral,0.7108
Woo!,positive,0.8498
Head Rush!,positive,0.543
Are you okay?,neutral,0.7918
Are you kidding me?,negative,0.6195
I am wonderful!,positive,0.9874
I've always wanted a nose.,neutral,0.608
So cute.,positive,0.9664
It's like a little baby unicorn.,positive,0.6127
What?,neutral,0.5653
Hey!,neutral,0.5279
Whoa.,neutral,0.6108
"Oh, I love it even more!",positive,0.9889
Hah...,neutral,0.6358
"All right, let's start this thing over.",positive,0.4808
Hi everyone.,neutral,0.529
I'm Olaf.,neutral,0.7481
And I like warm hugs.,positive,0.8874
Olaf?,neutral,0.6687
"That's right, Olaf.",neutral,0.7279
And you are?,neutral,0.7336
"Oh, um...",neutral,0.74
I'm Anna.,neutral,0.7834
And who's the funky-looking donkey over there?,neutral,0.8074
That's Sven.,neutral,0.744
Uh-huh.,neutral,0.5418
And who's the reindeer?,neutral,0.8338
Sven.,neutral,0.6891
"They're...oh, okay...Makes things easier for me.",positive,0.8556
Ha.,neutral,0.6221
"Aw, look at him tryin' to kiss my nose.",neutral,0.5002
"I like you, too!",positive,0.9566
"Olaf, Did Elsa build you?",neutral,0.8429
Yeah.,neutral,0.5491
Why?,neutral,0.612
You know where she is?,neutral,0.8008
Yeah.,neutral,0.5491
Why?,neutral,0.612
Do you think you could show us the way?,neutral,0.8711
Yeah.,neutral,0.5491
Why?,neutral,0.612
How does this work?,neutral,0.7353
"Stop it, Sven.",negative,0.5874
Trying to focus here.,neutral,0.8116
"Yeah, Why?",neutral,0.7133
I'll tell you Why.,neutral,0.6887
We need Elsa to Bring back Summer.,neutral,0.684
Summer?,neutral,0.8311
Uhum.,neutral,0.5424
"Oh, I don't know why but.",neutral,0.5014
"I've always loved the idea of summer, And Sun, and all things hot.",positive,0.9802
Really?,neutral,0.6008
I'm guessing you don't have much experience with heat.,neutral,0.4997
Nope!,neutral,0.4541
But sometimes I like to close my eyes and imagine what it'd be like when summer does come.,neutral,0.5324
"Bees'll Buzz, Kids'll blow dandelion fuzz.",neutral,0.712
And I'll be doing whatever snow does in summer.,neutral,0.7631
"A drink in my hand, My snow up against the burning sand.",neutral,0.7805
Prob'ly getting gorgeously tanned in Summer.,positive,0.7587
"I'll finally see a summer breeze, blow away a winter storm.",positive,0.7339
"And find out what happens to solid water, When it gets warm.",neutral,0.8985
"And I can't wait to see, what my buddies all think of me.",positive,0.9433
Just imagine how much cooler I'll be in summer!,positive,0.967
"The hot and the cold are both so intense, Put 'em together, It just makes sense!",positive,0.6607
"Winter's a good time to stay in and cuddle, But put me in summer and I'll be a...",positive,0.6497
Happy Snowman!,positive,0.9698
When life gets rough I like to hold on to my dream of relaxing in the summer sun just letting off steam!,positive,0.7475
Oh the sky will be Blue...,positive,0.6675
And you guys'll be there too.,neutral,0.7229
When I finally do what frozen things do in Summer!,neutral,0.4965
I'm gonna tell him.,neutral,0.6946
Don't you dare.,negative,0.7437
In Summer!,positive,0.574
"So, Come on!",neutral,0.4926
Elsa's this way.,neutral,0.683
Let's go bring back summer!,positive,0.9286
I'm coming!,positive,0.6213
Somebody's got to tell him.,neutral,0.5893
No.,neutral,0.4936
No.,neutral,0.4936
You've got the bark facing down.,neutral,0.7908
The bark needs to be face-up.,neutral,0.7533
Bark down is drier.,neutral,0.7157
Bark up...Bark down.,neutral,0.794
Cloak.,neutral,0.6693
Does anyone need a cloak?,neutral,0.8865
"Arendelle is indebted to you, Your Highness.",positive,0.6959
The castle is open.,neutral,0.6217
There's soup and hot glogg in the Great Hall.,neutral,0.6993
Here.,neutral,0.5711
Pass these out.,negative,0.5179
"Prince Hans, are we just expected to sit here and freeze while you give away all of Arendelle's Tradable goods?",negative,0.6868
Princess Anna has given her orders and...,neutral,0.8969
"And that's another thing, has it dawned on you that your Princess may be conspiring with a wicked sorceress...",negative,0.6637
to destroy us all?,negative,0.8105
Do not question the Princess.,neutral,0.7745
"She left me in charge, and I will not hesitate to protect Arendelle from treason.",neutral,0.7395
Treason?!,negative,0.626
Whoa!,neutral,0.4812
Whoa!,neutral,0.4812
"Whoa, boy.",neutral,0.6289
Easy.,positive,0.5068
Easy.,positive,0.5068
Princess Anna's horse.,neutral,0.8704
What happened to her?,neutral,0.6798
Where is she?,neutral,0.7871
Princess Anna is in trouble.,negative,0.6457
I need volunteers to go with me to find her!,neutral,0.54
"I volunteer two men, my Lord!",positive,0.6974
"Be prepared for anything, And should you encounter the Queen, You are to put an end to this winter.",neutral,0.7429
Do you understand?,neutral,0.7232
So how exactly are you planning to stop this weather?,neutral,0.65
"Oh, I am gonna talk to my sister.",neutral,0.8501
That's your plan?,neutral,0.7993
My ice business is riding on you talking to your sister.,neutral,0.7981
Yup.,neutral,0.5349
So you're not at all afraid of her?,neutral,0.7378
Why would I be?,neutral,0.6414
Yeah.,neutral,0.5491
"I bet Elsa's the nicest, gentlest, Warmest person ever.",positive,0.9686
"Oh, look at that.",neutral,0.5718
I've been impaled.,negative,0.6653
What now?,neutral,0.7093
It's too steep.,negative,0.7266
"I've only got one rope, And you don't know how to climb mountains.",negative,0.5084
Says who?,neutral,0.7336
What are you doing?,neutral,0.8242
I'm going to see my sister.,neutral,0.6321
You're going to kill yourself.,negative,0.943
I wouldn't put my foot there.,neutral,0.5056
You're distracting me...Or there.,negative,0.6005
How do you know Elsa even wants to see you?,neutral,0.5104
I'm just blocking you out 'cause I gotta concentrate here.,neutral,0.6024
"You know, most people who disappear into the mountains want to be alone.",neutral,0.5117
Nobody wants to be alone.,negative,0.4987
Except maybe you...,neutral,0.7856
"I'm not alone...I have friends, remember?",positive,0.8132
You mean the love experts?,neutral,0.7015
"Yes, the love experts!",positive,0.8484
Please tell me I'm almost there.,positive,0.5908
Does the air seem a bit thin to you up here?,neutral,0.7068
"Hang on...Hey, Sven?",neutral,0.8537
"Not sure if this is going to solve the problem, but I found a staircase that leads exactly where you want it to go.",neutral,0.6035
Ha ha.,neutral,0.6372
Thank goodness.,positive,0.88
Catch!,neutral,0.5808
Thanks!,positive,0.8715
That was like a crazy trust exercise.,negative,0.4745
Now that's ice.,neutral,0.6606
I might cry.,negative,0.4646
Go ahead.,neutral,0.6501
I won't judge.,neutral,0.7649
"All right, take it easy.",positive,0.62
"Come here, I gotcha.",neutral,0.6263
Okay.,neutral,0.5844
"You stay right here, buddy.",neutral,0.7198
Flawless.,negative,0.7612
Knock...,neutral,0.7135
Just knock...,neutral,0.7675
Why isn't she knocking...?,neutral,0.6602
Do you think she knows how to knock?,neutral,0.8109
It opened.,neutral,0.6331
That's a first.,neutral,0.5552
You should probably wait out here.,neutral,0.5161
What?,neutral,0.5653
"Last time I introduced her to a guy, she froze everything.",negative,0.5432
But.,neutral,0.6056
"But...Oh come on, It's a palace made of ice.",neutral,0.5136
"Ice is my life...Bye, Sven.",neutral,0.5552
"You too, Olaf.",neutral,0.8034
Me?,neutral,0.707
Just give us a minute.,neutral,0.7569
Okay.,neutral,0.5844
One...,neutral,0.7258
two...,neutral,0.74
Three...,neutral,0.7024
four...,neutral,0.6838
Elsa?,neutral,0.6689
It's me...,neutral,0.7106
Anna.,neutral,0.6362
Anna?,neutral,0.6675
Wow...,positive,0.6449
"Elsa, you look different...",neutral,0.6279
It's a good different...And this place.,positive,0.9143
Is amazing...Thank you.,positive,0.9862
I never knew what I was capable of.,negative,0.4787
I'm so sorry about what happened.,negative,0.8448
If I'd known...,neutral,0.691
"No, it's okay.",positive,0.5775
You don't have to apologize.,neutral,0.6757
"But you should probably go, please.",neutral,0.6539
But I just got here.,neutral,0.7194
You belong in Arendelle.,neutral,0.7576
"So do you...No, Anna.",neutral,0.5998
I belong here.,positive,0.6089
Alone.,neutral,0.5828
"Where I can be who I am, Without hurting anybody.",neutral,0.6275
"Actually, about that...58...",neutral,0.8372
59...,neutral,0.7409
60.,neutral,0.6185
Wait.,neutral,0.5851
What is that?,neutral,0.7507
"Hi, I'm Olaf and I like warm hugs.",positive,0.8966
Olaf?,neutral,0.6687
You Built me.,neutral,0.536
You remember that?,neutral,0.77
And You're alive?,neutral,0.8161
Um...,neutral,0.6851
I think so?,neutral,0.8028
He's just like the one we built as kids.,negative,0.4999
Yeah!,positive,0.7406
So we were so close.,neutral,0.5617
We can be like that again.,neutral,0.4852
Slow Down...,neutral,0.7909
Anna!,neutral,0.482
"No, We can't.",negative,0.6472
"Goodbye, Anna...Elsa, wait...",neutral,0.6728
"No, I'm just trying to protect you.",neutral,0.6069
You don't have to protect me.,neutral,0.6561
I'm not afraid.,positive,0.5069
Please don't shut me out again.,negative,0.8127
Please don't slam the door.,neutral,0.6394
You don't have to keep your distance anymore.,neutral,0.6425
"'Cause for the first time in forever, I finally understand.",positive,0.7987
"For the first time in forever, We can fix this hand in hand.",positive,0.6755
We can head down this mountain Together.,positive,0.6008
You don't have to live in fear.,neutral,0.5639
"'Cause for the first time in forever, I will be right here.",positive,0.7421
"Anna, Please go back home.",neutral,0.6036
Your life awaits.,neutral,0.6448
Go enjoy the sun And open up the gates.,positive,0.8641
"Yeah, But...I know!",neutral,0.59
"You mean well, But leave me be.",neutral,0.7181
"Yes, I'm alone.",neutral,0.4899
But I'm alone and Free.,neutral,0.6467
Just stay away and you'll be safe from me.,neutral,0.7093
"Actually, We're not.",neutral,0.737
What do you mean You're not?,neutral,0.6323
I get the feeling you don't know?,neutral,0.5906
What do I not know?,negative,0.6077
Arendelle's in deep deep deep deep snow.,neutral,0.5722
What?,neutral,0.5653
You kind of set off an eternal winter...everywhere.,neutral,0.525
Everywhere?,neutral,0.7508
"It's okay, you can just unfreeze it.",neutral,0.5775
"No, I can't.",negative,0.7151
I don't know how...Sure you can.,neutral,0.5797
I know you can!,positive,0.8471
"'Cause for the first time in forever, I'm such a Fool!",negative,0.7928
I can't be Free!,negative,0.6695
You don't have to be afraid.,neutral,0.7085
No escape From the storm inside of me!,neutral,0.534
We can work this out together.,positive,0.674
I can't control the curse!,negative,0.8407
We'll reverse the storm you've made.,neutral,0.729
"Anna, Please, You'll only make it worse!",negative,0.9579
Don't panic.,neutral,0.678
There's so much fear!,negative,0.727
We'll make the sun shine bright.,positive,0.9155
You're not safe here!,negative,0.8683
We can face this thing together...,positive,0.6705
I can't!,negative,0.5726
Anna.,neutral,0.6362
Are you okay?,neutral,0.7918
I'm okay...,positive,0.7921
I'm fine...Who's this?,positive,0.6209
"Wait, it doesn't matter.",neutral,0.6939
Just...You have to go.,neutral,0.6829
"No, I know we can figure this out together...",positive,0.5146
How?,neutral,0.6652
What power do you have to stop this winter?,neutral,0.649
To stop me?,neutral,0.6797
"Anna, I think we should go.",neutral,0.4959
No.,neutral,0.4936
"I'm not leaving without you, Elsa.",neutral,0.693
"Yes, you are.",positive,0.5381
Stop.,negative,0.5321
Put us down!,negative,0.7042
Go away!,negative,0.6826
Heads up!,positive,0.7583
Watch out for my butt!,negative,0.6105
It is not nice to throw people!,negative,0.9636
"Wow, Wow, Wow Feisty pants.",positive,0.872
"Ok, Relax.",neutral,0.6733
Just Calm down.,neutral,0.5596
Calm down.,neutral,0.6975
All Right.,neutral,0.5488
I'm Okay.,positive,0.758
Just let the snow man be.,neutral,0.6115
I'm Calm...Great.,positive,0.935
Oh...,neutral,0.6291
Come on!,positive,0.6006
Uh-oh.,negative,0.5243
See.,neutral,0.6011
Now you made him mad!,negative,0.79
I'll distract him.,neutral,0.7932
You guys go.,neutral,0.673
"No, no, not you guys.",negative,0.7679
This just got a whole lot harder.,negative,0.8256
What are you doing?,neutral,0.8242
I got him!,positive,0.7768
It's a hundred foot drop.,neutral,0.6797
It's two hundred.,neutral,0.7833
What's that for?,neutral,0.7706
I'm digging a snow anchor.,neutral,0.6146
Okay.,neutral,0.5844
What if we fall?,neutral,0.662
There's twenty feet of fresh powder down there.,neutral,0.837
It'll be like landing on a pillow...,neutral,0.5732
Hopefully.,positive,0.4921
"Okay, Anna.",neutral,0.7995
On three.,neutral,0.6519
One...Okay.,neutral,0.7376
You tell me when...,neutral,0.8552
Two...I'm ready to go...I was born ready!,positive,0.7139
Yes!,positive,0.8097
Calm down.,neutral,0.6975
Tree!,neutral,0.5295
What the...,neutral,0.5052
Whoa!,neutral,0.4812
That happened.,neutral,0.6388
Ah.,neutral,0.5709
Ah.,neutral,0.5709
"Man, am I out of shape.",negative,0.894
There we go.,neutral,0.5761
"Hey, Anna!",neutral,0.5787
Sven!,neutral,0.6122
Where'd ya guys go?,neutral,0.8344
We totally lost Marshmallow back there!,negative,0.5035
Hey.,neutral,0.5456
We were just talking about you.,neutral,0.7976
"Ll good things, all good things.",positive,0.9311
No!,neutral,0.4416
This is not making much of a difference!,negative,0.8752
Is it?,neutral,0.7186
Olaf!,neutral,0.6013
"Hang in there, guys!",positive,0.5508
Go Faster!,positive,0.7361
"Wait, what?",neutral,0.5943
Kristoff!,neutral,0.5912
Don't come back!,neutral,0.4949
We won't.,neutral,0.5734
"Hey, you were right.",positive,0.7008
Just like a pillow.,neutral,0.6922
Olaf!,neutral,0.6013
I can't feel my legs!,negative,0.9051
Those are my legs.,neutral,0.7674
Ooh.,neutral,0.5574
"Hey, do me a favor, grab my butt.",neutral,0.4967
"Oh, That feels better.",positive,0.8975
"Hey, Sven!",neutral,0.6017
He found us.,positive,0.5399
Who's my cute little reindeer?,positive,0.7343
Don't talk to him like that.,negative,0.8497
Here.,neutral,0.5711
You okay?,neutral,0.7439
Thank you.,positive,0.853
Um...,neutral,0.6851
How's your head?,neutral,0.7393
"I mean, It's fine.",positive,0.6006
Ah...,neutral,0.6794
I'm good.,positive,0.9117
Ha.,neutral,0.6221
I've got a thick skull.,neutral,0.6427
I don't have a skull...Or bones.,negative,0.5962
So...,neutral,0.7269
So Now what?,neutral,0.7106
Now what?,neutral,0.6057
Now what?!,neutral,0.5337
Oooh!,positive,0.5253
What am I gonna do?,neutral,0.7402
She threw me out.,negative,0.8759
I can't go back to.,negative,0.466
Arendelle with the weather like this.,neutral,0.6574
And then there's your ice business...,neutral,0.5294
"Hey, hey, don't worry about my ice business...",neutral,0.655
Worry about your hair?,neutral,0.5984
What?,neutral,0.5653
Just fell off a Cliff.,negative,0.6636
You should see your hair.,neutral,0.7844
"No, yours is turning white.",neutral,0.6406
White?,neutral,0.7441
It's...,neutral,0.7347
what?,neutral,0.5498
"It's because she struck you, isn't it?",neutral,0.8417
Does it look bad?,negative,0.603
No.,neutral,0.4936
You hesitated.,neutral,0.5603
"No, I didn't.",neutral,0.6272
"Anna, you need help.",negative,0.5576
Okay?,neutral,0.7124
Come on.,neutral,0.5758
Okay!,positive,0.6122
Where are we going?,neutral,0.8712
To see my friends.,neutral,0.499
The love experts?,neutral,0.7814
Love experts?!,neutral,0.7272
"And don't worry, they'll be able to fix this.",positive,0.6525
How do you know?,neutral,0.7055
Because I've seen them do it before.,neutral,0.6982
I like to consider myself a love expert.,positive,0.76
Get it together.,neutral,0.6152
Control it.,neutral,0.6816
Don't feel.,negative,0.6356
Don't feel.,negative,0.6356
Don't feel!,negative,0.4592
"Look, Sven.",neutral,0.7228
The sky's awake.,positive,0.5965
Are you cold?,neutral,0.7389
A little.,neutral,0.6442
Wait.,neutral,0.5851
Come here.,neutral,0.6825
"So, About my friends...",neutral,0.8583
"Well, I say friends, they're more like family...",neutral,0.4913
"Anyway, when I was a kid, it was just me and Sven until you know, they took us in.",neutral,0.8129
They did?,neutral,0.7923
Yeah.,neutral,0.5491
"I don't want to scare you, they can be a little bit inappropriate...",negative,0.5889
And loud...,neutral,0.6645
very loud...,neutral,0.6017
"They're also stubborn at times, And a little.",negative,0.6092
Overbearing.,negative,0.8443
And heavy.,neutral,0.6673
"Really, really heavy.",neutral,0.4887
Which you...,neutral,0.7688
"But You know, you okay.",positive,0.5546
They're fine.,positive,0.63
They mean well.,neutral,0.5748
"Kristoff, they sound wonderful.",positive,0.9563
Okay then...,neutral,0.748
Meet my family.,neutral,0.7016
"Hey, guys!",positive,0.6584
They're rocks.,negative,0.8857
He's crazy.,negative,0.7646
"Hey, Wow...I pretty Recognize you, What's so much Weigh?",positive,0.9438
I'll distract them while you run.,neutral,0.7789
"Hi, Sven's family!",positive,0.5362
It's nice to meet you!,positive,0.9841
"Anna, because I love you, I insist you run.",positive,0.7414
Understand you're love experts!,positive,0.6018
Why aren't you running?,neutral,0.6298
Okay.,neutral,0.5844
Um...,neutral,0.6851
I'm gonna go...,neutral,0.6431
"No, no, no.",negative,0.6471
"Anna, wait!",neutral,0.6033
Kristoff!,neutral,0.5912
Kristoff's home!,positive,0.5089
Kristoff!,neutral,0.5912
Kristoff's home!,positive,0.5089
It's been too long!,negative,0.4522
Kristoff's home!,positive,0.5089
Wait?,neutral,0.6203
Kristoff?,neutral,0.7026
"Yeah...Oh, let me look at you!",neutral,0.4902
"Oh, take off your clothes, Kristoff, I wash them.",neutral,0.7365
Ah!,positive,0.4984
No.,neutral,0.4936
"I'm gonna keep my clothes on, Look.",neutral,0.7514
Great to see you all.,positive,0.983
But where's grand Pabbie?,neutral,0.7309
He's napping.,neutral,0.7379
"But look, I grew a mushroom.",neutral,0.6368
And I earned my fire Crystal.,positive,0.5887
I passed a kidney Stone.,neutral,0.5478
"Kristoff, Pick me up.",neutral,0.7288
You're getting big...Good for you.,positive,0.9677
Trolls?,neutral,0.5782
They're trolls.,negative,0.8103
He's brought a girl!,neutral,0.4967
What's going on?,neutral,0.7289
I've learned to just roll with it.,neutral,0.633
Let me see.,neutral,0.6551
Bright eyes.,positive,0.8332
Working nose.,neutral,0.7429
Strong teeth.,neutral,0.5667
"Yes, yes, yes.",positive,0.8972
She'll do nicely for our Kristoff.,positive,0.855
Wait.,neutral,0.5851
Oh.,neutral,0.5443
Um.,neutral,0.6071
No.,neutral,0.4936
You've got the wrong idea.,negative,0.7769
That's not why I brought her here.,negative,0.575
Right.,neutral,0.5665
We're not.,neutral,0.5701
I'm not...,neutral,0.6435
"What's the issue, dear?",neutral,0.7285
Why are you holding back from such a man?,neutral,0.5131
Is it the clumpy way he walks?,neutral,0.5037
What?,neutral,0.5653
Or the Grumpy way he talks?,negative,0.6217
No.,neutral,0.4936
"Or the pear-shaped, square-shaped ...weirdness of his feet?",neutral,0.7458
Hey!,neutral,0.5279
And though we know he washes well he always ends up Sorta smelly.,negative,0.5822
But You'll never meet a fella who's as sensitive and sweet.,positive,0.4874
That's nice.,positive,0.9712
"So he's a bit of a fixer upper, So he's got a few flaws, His peculiar brain, Dear.",negative,0.5303
His thing for the reindeer.,neutral,0.7998
That outside a few of nature's laws.,neutral,0.8109
This is not about me!,negative,0.6216
"So he's a bit of a fixer upper, But this we're certain of...",neutral,0.7873
You Can fix this fixer upper up with a little bit of love.,positive,0.5697
Can we just stop talking about this?!,negative,0.7822
"We've got a real, actual problem here.",negative,0.8701
"I'll Say...So tell me dear, Is it the way that he runs scared?",neutral,0.7237
Or that he's Socially Impaired?,negative,0.655
Or that he only likes to tinkle in the Woods?,neutral,0.6606
I do not need to know that.,negative,0.6121
Are you holding back your fondness.,neutral,0.7826
Due to his unmanly blondeness?,negative,0.5718
Or the way he covers up that he's the honest goods?,neutral,0.5502
He's just a bit of a fixer upper.,neutral,0.5723
He's got a couple a' bugs.,neutral,0.658
"No, I don't.",neutral,0.5619
His isolation is confirmation of his desperation for healing hugs.,negative,0.7697
"So he's a bit of a fixer upper, But we know what to do.",neutral,0.7461
The way to fix up this fixer ...upper is to fix him up with you.,neutral,0.5655
Stop it.,negative,0.6723
Stop it.,negative,0.6723
Stop it.,negative,0.6723
Enough!,neutral,0.5505
She's engaged to someone else.,neutral,0.7312
Okay?!,neutral,0.7824
"So she's a bit of a fixer upper, That's a minor thing.",neutral,0.7065
This quote “engagement” Is a flex arrangement.,neutral,0.6422
"And by the way, I don't see no Ring.",neutral,0.532
"So she's a bit of a fixer upper, Her brain's a bit betwixt.",neutral,0.7314
Get the fiance out of the way And the whole thing will be fixed!,neutral,0.559
We aren't saying you can change him.,neutral,0.7406
'Cause people don't really change.,negative,0.4865
We're only saying that love's a force.,positive,0.515
That's powerful and strange.,positive,0.7762
People make bad choices if they're mad or scared or stressed.,negative,0.9225
But throw a little love their way...,positive,0.5629
throw a little love their way.,positive,0.632
And you'll bring out their best!,positive,0.8775
True love brings out the best!,positive,0.9651
"Everyone's a bit of a fixer upper, That's what it's all about.",neutral,0.6308
"Father, Sister, Brother We need each other to raise us up and round us out.",neutral,0.5363
"Everyone's a bit of a fixer upper, But when push comes to shove.",neutral,0.7073
The only fixer upper fixer that can fix a fixer upper is.,neutral,0.6001
"True, True, True, True, Love.",positive,0.8349
"Love, Love, Love, True Love...True-e-e-e-e-e.",positive,0.934
"Do you, Anna, take Kristoff to be your trollfully wedded...",neutral,0.8477
"Wait, what?!",neutral,0.5462
You're getting married.,neutral,0.7724
She's as cold as ice.,negative,0.8782
There's strange magic here!,positive,0.6152
Grand Pabbie!,neutral,0.5524
Bring her to me.,neutral,0.769
"Anna, your life is in danger.",negative,0.9154
"There is ice in your heart, put there by your sister.",neutral,0.7925
"If not removed, to solid ice will you freeze, forever.",negative,0.5831
What ...?,neutral,0.6613
No.,neutral,0.4936
"But you can remove it, Right?",neutral,0.8165
"I can not, I'm sorry Kristoff...",negative,0.8231
If it was her head that would be easy.,neutral,0.5618
But only an act of true love can thaw a frozen heart.,neutral,0.4836
An act of true love?,neutral,0.6016
"A true love's kiss, perhaps?",positive,0.5283
"Anna, we've got to get you back to Hans.",neutral,0.7902
Hans.,neutral,0.615
"Pull us out, Sven.",neutral,0.7831
Olaf!,neutral,0.6013
Come on.,neutral,0.5758
I'm coming!,positive,0.6213
Let's go kiss Hans!,positive,0.8531
Who is this Hans?!,neutral,0.6269
We are here to find Princess Anna.,neutral,0.8345
"Be on guard, but no harm is to come to the Queen.",neutral,0.8048
Do you understand?,neutral,0.7232
"Yes, Sir.",neutral,0.5663
The Queen.,neutral,0.5513
Up there!,positive,0.7332
Come on!,positive,0.6006
"No, Please.",neutral,0.4998
Stay away!,neutral,0.5098
Fire!,neutral,0.4833
Fire.,neutral,0.5794
Get her!,neutral,0.5654
Get her!,neutral,0.5654
Queen Elsa!,positive,0.4939
Don't be the monster they fear you are.,negative,0.7896
No...,neutral,0.5715
What have I done?,neutral,0.5619
Why did you bring me here?,negative,0.6058
I couldn't just let them kill you.,negative,0.8625
But I'm a danger to Arendelle.,negative,0.5998
Get Anna.,neutral,0.6706
Anna has not returned...,neutral,0.508
"If you would just stop the winter, bring back summer...",neutral,0.6145
please.,neutral,0.5521
Don't you see...,neutral,0.7172
I can't.,negative,0.7719
You have to tell them to let me go.,neutral,0.7283
I will do what I can.,positive,0.5821
Just hang in there.,neutral,0.6103
"Come on, buddy, faster!",neutral,0.5075
I'll meet you guys at the castle!,positive,0.779
"Stay out of sight, Olaf!",neutral,0.6784
I will!,positive,0.8202
It's Princess Anna!,neutral,0.6079
Are you g-gonna be okay?,neutral,0.8001
Don't worry about me.,neutral,0.675
Anna!,neutral,0.482
"Oh, you had us worried sick...My Lady.",negative,0.6508
"Get her warm and find Prince Hans, immediately.",neutral,0.7737
We will.,neutral,0.5274
Thank you.,positive,0.853
Make sure she's safe!,positive,0.5502
I'm going back out to look for Princess Anna.,neutral,0.9104
You cannot risk going out there again.,negative,0.7812
If anything happens to her...,neutral,0.5052
"If anything happens to the Princess, you are all Arendelle has left.",neutral,0.5538
He's in here.,neutral,0.7371
Prince Hans.,neutral,0.8326
Anna.,neutral,0.6362
You're so cold.,negative,0.9243
"Hans, you have to kiss me...What?",neutral,0.6851
Now.,neutral,0.5224
Now.,neutral,0.5224
We'll give you two some privacy.,neutral,0.7783
What happened out there?,neutral,0.7906
Elsa struck me with her powers.,neutral,0.6471
You said she'd never hurt you.,neutral,0.6012
I was wrong.,negative,0.6874
Anna?,neutral,0.6675
