text,sentiment,score
"Why, where is the boy?",negative,0.5533
That's what I'm trying to tell you.,neutral,0.812
"Well, send for him immediately!",neutral,0.6404
But...,neutral,0.7123
Shh!,negative,0.4821
The sun has set!,positive,0.7564
Make ready to welcome your princess!,positive,0.8989
Poor King Stefan and the Queen.,negative,0.682
They'll be heartbroken when they find out.,negative,0.8991
They're not going to.,negative,0.56
They aren't?,neutral,0.6625
But...,neutral,0.7123
We'll put them all to sleep until Rose awakens.,neutral,0.8457
Come.,neutral,0.5622
"Sleeping beauty fair Gold of sunshine In your hair Lips that shame The red, red rose Dreaming of true love In slumber repose One day He will come Riding out of the dawn And you'll awaken To love's first kiss Till then, sleeping beauty Sleep on One day you'll awaken To love's first kiss Till then, sleeping beauty Sleep on Well, just been talking to Phillip.",neutral,0.5501
Seems he's fallen in love with some peasant girl.,neutral,0.4968
Peasant girl?,neutral,0.8389
Yes?,neutral,0.7116
Yes?,neutral,0.7116
The peasant girl?,neutral,0.7682
Who is she?,neutral,0.8207
Where did he meet her?,neutral,0.8483
Just some peasant girl he met...,negative,0.4901
Where?,neutral,0.7096
Where?,neutral,0.7096
Once upon a dream.,neutral,0.7513
Once upon a...,neutral,0.8358
Rose!,positive,0.6562
Prince Phillip!,neutral,0.6149
Oh!,neutral,0.5628
Oh!,neutral,0.5628
Come on.,neutral,0.5758
We've got to get back to the cottage.,neutral,0.7849
Come in.,neutral,0.744
Well!,positive,0.5741
This is a pleasant surprise.,positive,0.9811
"I set my trap for a peasant and, lo, I catch a prince!",neutral,0.6007
Away with him.,neutral,0.6284
"But gently, my pets.",neutral,0.6166
Gently.,neutral,0.656
I have plans for our royal guest.,neutral,0.7018
Maleficent!,neutral,0.5031
She's got Prince Phillip.,neutral,0.8127
At the Forbidden Mountain.,neutral,0.8103
"But we can't, we can't go there.",negative,0.7187
"We can, and we must!",positive,0.8438
What a pity Prince Phillip can't be here to enjoy the celebration.,negative,0.543
Come.,neutral,0.5622
We must go to the dungeon and cheer him up.,positive,0.5546
"Oh, come now, Prince Phillip.",neutral,0.6611
Why so melancholy?,negative,0.6962
A wondrous future lies before you.,positive,0.9286
"You, the destined hero of a charming fairy tale come true.",positive,0.822
"Behold, King Stefan's castle.",neutral,0.8344
"And in yonder topmost tower dreaming of her true love, the Princess Aurora.",neutral,0.5178
But see the gracious whim of fate.,neutral,0.7896
"Why, 'tis the selfsame peasant maid who won the heart of our noble prince but yesterday.",neutral,0.5832
She is indeed most wondrous fair.,positive,0.9662
Gold of sunshine in her hair.,positive,0.7881
"Lips that shame the red, red rose.",neutral,0.6297
In ageless sleep she finds repose.,neutral,0.8211
The years roll by.,neutral,0.6057
But a hundred years to a steadfast heart are but a day.,neutral,0.7404
"And now, the gates of the dungeon part and our prince is free to go his way.",neutral,0.6192
"Off he rides on his noble steed a valiant figure, straight and tall to wake his love with love's first kiss and prove that true love conquers all!",positive,0.8514
"Why, you, you...",negative,0.4863
"Come, my pet.",positive,0.4939
Let us leave our noble prince with these happy thoughts.,positive,0.7881
A most gratifying day.,positive,0.9817
For the first time in 16 years I shall sleep well.,positive,0.9077
Shh!,negative,0.4821
No time to explain.,neutral,0.5771
"Wait, Prince Phillip.",neutral,0.7932
The road to true love may be barred by still many more dangers which you alone will have to face.,negative,0.6016
So arm thyself with this enchanted Shield of Virtue.,neutral,0.7653
And this mighty Sword of Truth.,neutral,0.8054
For these weapons of righteousness will triumph over evil.,neutral,0.623
"Now, come.",neutral,0.6732
We must hurry.,neutral,0.664
"Phillip, watch out!",neutral,0.7218
Silence!,neutral,0.6404
"You, tell those fools to...",negative,0.7116
No!,neutral,0.4416
No!,neutral,0.4416
"Watch out, Phillip!",neutral,0.662
Hurry!,neutral,0.5702
"Hurry, Phillip!",neutral,0.5664
A forest of thorns shall be his tomb.,neutral,0.6143
Borne through the skies on a fog of doom!,neutral,0.5456
Now go with a curse and serve me well.,neutral,0.6856
"Around Stefan's castle, cast my spell!",neutral,0.8293
No!,neutral,0.4416
It cannot be!,negative,0.6602
"Now shall you deal with me, O Prince.",neutral,0.8235
And all the powers of hell!,negative,0.6009
Up!,positive,0.6036
Up this way!,positive,0.6853
"Now, Sword of Truth, fly swift and sure.",neutral,0.81
That evil die and good endure!,neutral,0.4958
"Oh, uh...",neutral,0.7161
"Forgive me, Hubert.",neutral,0.6838
The wine.,neutral,0.6948
"Now, uh...",neutral,0.7573
You were saying?,neutral,0.7346
Huh?,neutral,0.6584
I was?,neutral,0.7617
"Oh, oh, yes.",positive,0.7172
"Well, huh.",neutral,0.652
"After all, Stefan, this is the 14th century.",neutral,0.7875
Yes.,positive,0.461
You said that a moment ago.,neutral,0.7495
"Well, to come right to the point.",neutral,0.7309
My son Phillip says he's going to marry...,neutral,0.8534
It's Aurora!,positive,0.6068
She's here!,positive,0.7557
And Phillip!,neutral,0.5961
"What does this mean, boy?",neutral,0.7465
I don't...,neutral,0.5687
But...,neutral,0.7123
I don't understand.,negative,0.9146
"Why, Fauna.",neutral,0.5959
"What's the matter, dear?",neutral,0.6572
"Oh, I just love happy endings.",positive,0.9795
"Yes, I do, too.",neutral,0.5346
Blue?,neutral,0.7176
Pink!,positive,0.6793
I know you I walked with you Once upon a dream Blue!,neutral,0.6073
I know you The gleam in your eyes is so familiar a gleam Yet I know it's true That visions are seldom all they seem But if I know you I know what you'll do You'll love me at once the way you did once Upon A dream,positive,0.6568
