text,sentiment,score
"Come on, lads!",positive,0.6424
There it goes!,neutral,0.5069
"Come on, Mum.",neutral,0.6849
Think we should lay a trap?,neutral,0.7822
Try shutting yours!,neutral,0.6847
There he is!,positive,0.6753
I'm sure it went this way.,neutral,0.7981
You can see my house from here.,neutral,0.8252
It must have sprouted wings.,neutral,0.8612
Was carried away by a giant birdy.,negative,0.4748
"A dragon, perhaps.",neutral,0.8699
Bear in the castle!,neutral,0.6162
Doesn't make sense.,negative,0.9406
It cannot open doors.,negative,0.6261
He's got big giant paws!,positive,0.834
Let's just get inside.,neutral,0.7618
It's locked.,neutral,0.5664
Dingwall was the last up.,neutral,0.7904
I propped it open with a stick.,neutral,0.7995
"What did you see, Maudie?",neutral,0.8765
"Just spit it out, Maudie.",negative,0.626
"Oh, for goodness' sakes, Maudie, would you get a grip?",negative,0.6731
"Maudie, honey, come here!",neutral,0.6462
It's all right!,positive,0.8418
"Come on, Mum.",neutral,0.6849
Quick.,neutral,0.5475
Shh.,negative,0.4913
They'll be fine.,positive,0.5768
"Won't you, boys?",neutral,0.836
"Mum, we've got to hurry.",neutral,0.6699
"Now, I'll be back soon.",positive,0.5115
"Go on and help yourself to anything you want, as a reward.",positive,0.6715
Oh!,neutral,0.5628
Right!,positive,0.5541
Where are these wisps?,neutral,0.7397
"Come out, wisps.",neutral,0.7378
Come on out.,neutral,0.6834
Lead me to the witch's cottage.,neutral,0.701
I'm here!,positive,0.7486
Fine.,neutral,0.5034
Don't come out now that my mum's watching.,negative,0.5456
I was standing right here and the wisp appeared right there.,neutral,0.8737
Then a whole trail of them led me off into the forest.,neutral,0.852
"Oh, does she think we're just going to happen upon the witch's cottage?",neutral,0.5965
"Oh, Mum, I know this place.",neutral,0.5473
The witch's cottage...,neutral,0.6529
It's this way!,positive,0.5317
Come on!,positive,0.6006
Hurry!,neutral,0.5702
I can't believe it.,negative,0.6368
I found it.,positive,0.6664
No.,neutral,0.4936
She was here.,neutral,0.7618
"No, really, she was just here.",neutral,0.7694
"Oh, wait.",neutral,0.5718
No.,neutral,0.4936
"No, no.",negative,0.5318
No!,neutral,0.4416
No!,neutral,0.4416
Oh.,neutral,0.5443
"Welcome to the Crafty Carver, home of bear-themed carvings and novelties.",positive,0.7044
I am completely out of stock at this time.,negative,0.9157
"But if you'd like to enquire about portraits or wedding cake toppers, pour vial one into the cauldron.",neutral,0.915
"If you'd like the menu in Gaelic, vial two.",neutral,0.8365
"If you're that red-haired lass, vial three.",neutral,0.8299
To speak with a live homunculus...,neutral,0.8329
"Princess, I'm off to the Wickerman Festival in Stornoway and won't be back till spring.",neutral,0.8088
There's one bit I forgot to tell you about the spell.,neutral,0.663
"By the second sunrise, your spell will be permanent, - unless you remember these words.",neutral,0.7934
"Fate be changed, look inside, mend the bond torn by pride.",neutral,0.7345
"""Fate be changed...",neutral,0.7592
"Mend the bond."" What does that mean?",neutral,0.8513
One more time.,neutral,0.6761
"Fate be changed, look inside, mend the bond torn by pride.",neutral,0.7345
That's it.,neutral,0.5321
Ta-ta.,neutral,0.6302
"Oh, and thank you for shopping at the Crafty Carver.",positive,0.864
No.,neutral,0.4936
No!,neutral,0.4416
Where'd you go?,neutral,0.7873
- Welcome to the Crafty Carver...,positive,0.5549
What?,neutral,0.5653
...for all your...,neutral,0.7721
Maybe there's a book of spells.,neutral,0.8855
Look around.,neutral,0.8132
We'll need more vials.,neutral,0.7435
I'm off to the Wickerman Festival in Stornoway...,neutral,0.7852
Thank you for visiting.,positive,0.9688
Have a lovely day.,positive,0.9805
We'll sort it out tomorrow.,neutral,0.7538
Oh.,neutral,0.5443
"My brave wee lassie, I'm here.",positive,0.6722
I'll always be right here.,positive,0.7532
Uh...,neutral,0.6651
Good morning.,positive,0.7194
So...,neutral,0.7269
What's all this supposed to be?,neutral,0.7503
Oh.,neutral,0.5443
What?,neutral,0.5653
Sorry.,negative,0.5092
I don't speak bear.,neutral,0.5401
Oh.,neutral,0.5443
Ah!,positive,0.4984
"Find those by the creek, did you?",neutral,0.8818
Mm-hm.,neutral,0.7503
They're nightshade berries.,neutral,0.8171
Mmm.,neutral,0.595
They're poisonous.,negative,0.944
Where did you get this water?,neutral,0.837
It has worms.,negative,0.6453
Come on.,neutral,0.5758
Breakfast.,neutral,0.7232
"Oh, wait.",neutral,0.5718
"A princess should not have weapons, in your opinion.",negative,0.5648
Uh-huh...,neutral,0.645
There you go.,neutral,0.5283
Go on.,neutral,0.6503
How do you know you don't like it if you won't try it?,negative,0.7342
Mm.,neutral,0.575
This love it is a distant star Guiding us home wherever we are This love it is a burning sun Shining light on the things that we've done I tried to speak to you every day But each word we spoke the wind blew away How did we let it come to this?,positive,0.5619
What we just tasted...,neutral,0.5635
How will it feel when this day is done?,neutral,0.7998
And can we keep what we've only begun?,neutral,0.84
Could these walls come crumbling down?,neutral,0.5466
I want to feel my feet on the ground Can we carry this love that we share Into the open air Into the open air Hey!,positive,0.8423
Where are you going?,neutral,0.83
"This love it is a burning sun Mum, come back.",positive,0.7361
Uh...,neutral,0.6651
Oh...,neutral,0.6291
"Mum, is that you?",neutral,0.846
Uh...,neutral,0.6651
Mum?,neutral,0.7001
You changed.,neutral,0.6672
Like you were a...,neutral,0.8055
"I mean, like you were a bear on the inside.",neutral,0.5495
A wisp.,neutral,0.6866
Mum!,neutral,0.6388
Stop it!,negative,0.5914
"Mum, no!",neutral,0.4857
Mum...,neutral,0.6787
"Jings, crivens, help ma boab.",neutral,0.7779
"Mum, I know you're scared, you're tired, you don't understand, but we've got to keep our heads.",neutral,0.5481
Just calm down.,neutral,0.6109
Listen.,neutral,0.6733
They'll show us the way.,neutral,0.5458
"Mum, look.",neutral,0.7074
Why did the wisps bring us here?,neutral,0.509
"Whoever they were, they've been gone for a long, long time.",negative,0.6303
"I'm fine, Mum.",positive,0.6742
Just fine.,positive,0.707
"It's, uh, a throne room.",neutral,0.8305
You suppose this could've been the kingdom in that story you were telling me?,neutral,0.7714
The one with the princes.,neutral,0.7701
"One, two, three, four.",neutral,0.7099
The oldest.,neutral,0.6694
"Split, like the tapestry.",neutral,0.7315
The spell.,neutral,0.731
It's happened before.,neutral,0.6872
"""Strength of ten men."" ""Fate be changed."" ""Changed his fate."" Oh, no.",negative,0.4936
The prince became...,neutral,0.8451
Mor'du.,neutral,0.6504
"Mum, we need to get back to the castle.",neutral,0.8349
"If we don't hurry, you'll become like Mor'du.",neutral,0.6149
A bear!,neutral,0.5916
A real bear.,neutral,0.6598
Forever!,positive,0.6924
"""Mend the bond torn by pride."" The witch gave us the answer.",neutral,0.7608
The tapestry.,neutral,0.6648
"Mum, do you have a better idea?",neutral,0.818
That'll do.,positive,0.5512
No more talk.,neutral,0.6389
No more traditions.,neutral,0.6268
We settle this now!,neutral,0.6418
You're the King.,positive,0.6494
You decide which one of our sons your daughter will marry.,neutral,0.8366
None of your sons are fit to marry my daughter.,negative,0.8527
Then our alliance is over!,negative,0.68
This means war!,negative,0.7814
They're gonna murder each other.,negative,0.9381
You've got to stop them before it's too late.,neutral,0.479
"I know, I know!",neutral,0.4643
But how do we get you through there and up to the tapestry with the lot of them boiling over like that?,negative,0.4899
Oh!,neutral,0.5628
"What are you doing, lass?",neutral,0.7748
"It's all right, Dad.",positive,0.6003
"I, um...",neutral,0.7704
I have...,neutral,0.8053
"Well, you see, I...",neutral,0.7789
I have been in conference with the Queen.,neutral,0.8989
Is that so?,neutral,0.7823
"Aye, it is.",neutral,0.6417
"Well, where is she, then?",neutral,0.7736
"She, uh...",neutral,0.7897
How do we know that this isn't some trick?,neutral,0.6432
I'd never...,negative,0.5302
This is highly irregular.,negative,0.7765
What are you playing at?,neutral,0.8793
Where is the Queen?,neutral,0.75
We will not stand for any more of this jiggery-pokery.,negative,0.9584
That's right.,neutral,0.569
Let's see her.,neutral,0.7164
Shut it!,negative,0.5901
"Well, I, uh...",neutral,0.7552
Uh...,neutral,0.6651
Once there was an ancient kingdom.,neutral,0.8146
What is this?,neutral,0.6891
That kingdom fell into war and chaos and ruin...,negative,0.8825
"Och, we've all heard that tale.",neutral,0.6413
Lost kingdom.,negative,0.576
"Aye, but it's true.",neutral,0.719
I know now how one selfish act can turn the fate of a kingdom.,negative,0.8503
"Bah, it's just a legend.",neutral,0.6189
Legends are lessons.,neutral,0.7234
They ring with truths.,neutral,0.8251
Our kingdom is young.,positive,0.5277
Our stories are not yet legend.,neutral,0.7298
"But in them, our bond was struck.",neutral,0.5932
Our clans were once enemies.,negative,0.7698
"But when invaders threatened us from the sea, you joined together to defend our lands.",neutral,0.6733
You fought for each other.,neutral,0.5901
You risked everything for each other.,neutral,0.6444
"Lord Mac Guffin, my dad saved your life, stopping an arrow as you ran to Dingwall's aid.",positive,0.616
"Aye, and I'll never forget it.",neutral,0.5053
"And, Lord Macintosh, you saved my dad when you charged in on heavy horse and held off the advance.",positive,0.6884
And we all know how Lord Dingwall broke the enemy line.,neutral,0.536
With a mighty throw of his spear!,positive,0.5102
"I was aiming at you, you big tumshie.",negative,0.542
The story of this kingdom is a powerful one.,positive,0.8321
My dad rallied your forces and you made him your king.,neutral,0.717
It was an alliance forged in bravery and friendship and it lives to this day.,positive,0.8323
But I've been selfish.,negative,0.6659
I tore a great rift in our kingdom.,negative,0.5055
There's no one to blame but me.,negative,0.6042
And I know now that I need to amend my mistake and mend our bond.,neutral,0.6337
"And so, there is the matter of my betrothal.",neutral,0.8428
I've decided to do what's right and...,neutral,0.607
...and...,neutral,0.7488
...and...,neutral,0.7488
...break tradition.,neutral,0.6093
My mother...,neutral,0.6589
"...the Queen, feels...",neutral,0.8191
"...uh, in her heart that I...",neutral,0.8156
...that we be free to...,neutral,0.7746
...write our own story...,neutral,0.8203
...follow our hearts and find love in our own time.,positive,0.7707
That's  beautiful.,positive,0.9557
"The Queen and I put the decision to you, my lords.",neutral,0.88
Might our young people decide for themselves who they will love?,neutral,0.7138
Huh?,neutral,0.6584
"Well, since you've obviously made up your minds about this, I have one thing to say.",neutral,0.6537
This is...,neutral,0.6127
A grand idea!,positive,0.9266
Give us our own say in choosing our fate.,neutral,0.8055
What?,neutral,0.5653
Aye.,neutral,0.5267
Why shouldn't we choose?,neutral,0.7132
But she's the princess.,neutral,0.6992
I did not pick her out.,negative,0.6279
It was your idea.,neutral,0.6563
And you...,neutral,0.737
You feel the same way?,neutral,0.7563
Good?,neutral,0.7288
"Well, that settles it.",neutral,0.5717
Let these lads try and win her heart before they win her hand.,negative,0.5598
If they can.,neutral,0.6868
"I say, the wee Dingwall has a fighting chance.",positive,0.6063
"Fine, then.",neutral,0.6269
Seems for once we agree.,positive,0.7088
It was my idea in the first place.,neutral,0.6448
Just like your mum.,negative,0.5371
You devil.,negative,0.8936
Uh...,neutral,0.6651
Everyone to the cellar!,neutral,0.6357
Let's crack open the King's private reserve to celebrate!,positive,0.9162
Oh.,neutral,0.5443
"Whoa, whoa, whoa.",neutral,0.5524
Psst.,neutral,0.6015
Bring the tiny glasses.,neutral,0.7604
"Oh, the tapestry!",positive,0.4992
Mend the bond...,neutral,0.8542
Mend the bond.,neutral,0.7703
Stitch it up.,neutral,0.6008
This'll change you back.,neutral,0.6992
We just need needle and thread.,neutral,0.7549
Mum?,neutral,0.7001
Mum?,neutral,0.7001
Not now.,neutral,0.5072
No.,neutral,0.4936
"Please, not now.",negative,0.606
Mum...,neutral,0.6787
Shh.,negative,0.4913
"Elinor, dear, you'll never guess who just solved our little suitor problem.",neutral,0.5521
Elinor!,neutral,0.6797
It can't be true!,negative,0.6851
"Elinor, answer me, lass!",neutral,0.6836
Elinor!,neutral,0.6797
Merida.,neutral,0.5906
What?,neutral,0.5653
"Dad, no!",neutral,0.49
It's not what you think.,neutral,0.5429
"Merida, get back!",neutral,0.5391
No!,neutral,0.4416
"No, Dad!",neutral,0.5018
Don't hurt her!,neutral,0.4753
Get out of here!,negative,0.7254
Merida!,neutral,0.5545
No!,neutral,0.4416
No!,neutral,0.4416
Mum.,neutral,0.6402
It's all right.,positive,0.5812
I'm all right.,positive,0.6223
It's nothing.,neutral,0.5951
It's just a little scratch.,neutral,0.6858
Mum!,neutral,0.6388
My liege!,positive,0.5967
Fergus.,neutral,0.6032
Bear!,neutral,0.5873
Dad!,positive,0.4869
"Count your stars, lass.",neutral,0.7303
It almost had you.,neutral,0.671
Are you hurt?,neutral,0.5389
"It's your wife, Elinor.",neutral,0.8456
Close the gate!,neutral,0.6403
You're talking nonsense!,negative,0.9256
It's the truth!,neutral,0.5269
There was a witch and she gave me a spell.,neutral,0.7909
It's not Mor'du.,neutral,0.5915
"Mor'du or not, I'll avenge your mother!",neutral,0.4965
"I'll not risk losing you, too.",neutral,0.6368
"No, Dad!",neutral,0.5018
Just listen to me.,neutral,0.7928
Listen!,neutral,0.6292
You can't!,negative,0.5754
It's your wife Elinor!,neutral,0.7415
"Maudie, keep this and don't let her out.",neutral,0.7339
What about the bear?,neutral,0.8402
Just stay put.,neutral,0.66
Oh...,neutral,0.6291
"Come on, you sorry bunch of galoots!",negative,0.9389
Yah!,neutral,0.47
Mum!,neutral,0.6388
No.,neutral,0.4936
No.,neutral,0.4936
Mum.,neutral,0.6402
Maudie.,neutral,0.7546
Maudie!,neutral,0.5981
I need you!,positive,0.6862
Now!,neutral,0.512
"Oh, no.",negative,0.6307
Maudie.,neutral,0.7546
Get the key.,neutral,0.6859
Yah!,neutral,0.47
"Oh, Maudie!",neutral,0.6252
Needle and thread.,neutral,0.7317
Needle and thread.,neutral,0.7317
Needle and thread.,neutral,0.7317
There he goes!,neutral,0.4718
Needle and thread.,neutral,0.7317
Needle and thread.,neutral,0.7317
Needle and thread.,neutral,0.7317
"Ah, you beauty!",positive,0.9385
"One, two...",neutral,0.8069
Huh?,neutral,0.6584
Oh!,neutral,0.5628
"Steady, Hamish.",neutral,0.7623
There he goes.,negative,0.4912
We've got his track!,neutral,0.5377
"Back, back, back!",positive,0.6609
Get him!,neutral,0.5274
Angus!,negative,0.6112
"Easy, laddie.",neutral,0.6118
"Hubert, Harris, help Hamish.",neutral,0.8255
Watch your blade!,neutral,0.7658
You're going to take somebody's arm off!,negative,0.6279
"Aye, we've got you now!",positive,0.7723
Give me a hand over here!,neutral,0.6543
"Put your back into it, Dingwall!",neutral,0.5864
I'm doing all the pulling here.,neutral,0.8079
"Down you go, you scoundrel.",negative,0.9552
Done!,positive,0.732
(HIGH-PITCHED CALLS) Yah!,neutral,0.682
Hah!,neutral,0.4716
Get back.,neutral,0.6664
That's my mother.,neutral,0.7281
"Are you out of your mind, lass?",negative,0.6905
"Mum, are you hurt?",negative,0.5014
Merida!,neutral,0.5545
I'll not let you kill my mother.,negative,0.7817
Boys!,positive,0.5132
Boys?,neutral,0.8015
Mor'du!,neutral,0.669
Kill it!,negative,0.5619
You scoundrel!,negative,0.9454
Come on!,positive,0.6006
I'll take you with my bare hands!,neutral,0.5698
Mum!,neutral,0.6388
The second sunrise.,neutral,0.5786
No...,neutral,0.5715
I don't understand.,negative,0.9146
I...,neutral,0.7305
"Oh, Mum, I'm sorry.",negative,0.6789
This is all my fault.,negative,0.9196
I did this to you.,neutral,0.5524
To us.,neutral,0.6483
You've always been there for me.,positive,0.7261
You've never given up on me.,neutral,0.5989
I just want you back.,positive,0.6525
"I want you back, Mummy.",positive,0.7798
I love you.,positive,0.9643
Mum!,neutral,0.6388
You're back!,positive,0.9165
You changed!,neutral,0.58
"Oh, darling, we both have.",neutral,0.5379
Elinor!,neutral,0.6797
"Oh, oh, oh!",neutral,0.4842
Elinor!,neutral,0.6797
Oh!,neutral,0.5628
Ah!,positive,0.4984
Er...,neutral,0.6953
Urgh!,negative,0.7862
"Oh, dear.",neutral,0.4791
You're back.,positive,0.6566
She came back to us.,neutral,0.615
It's a great day for this kingdom.,positive,0.9896
The curse is broke.,neutral,0.5654
Oh!,neutral,0.5628
Mum.,neutral,0.6402
Ooh.,neutral,0.5574
Erm...,neutral,0.7038
Dear?,neutral,0.66
Eh?,neutral,0.6582
I'm naked.,neutral,0.5106
Naked as a wee babby.,neutral,0.655
Don't just stare at me.,neutral,0.5582
Do something!,neutral,0.5883
What the...,neutral,0.5052
"Avert your eyes, lads!",neutral,0.6408
Show some respect!,neutral,0.5534
Now that's what I call a wee naked babby!,neutral,0.5441
"Merida, Elinor, hurry up.",neutral,0.7654
They're leaving.,neutral,0.6981
Mum!,neutral,0.6388
They're off!,neutral,0.5696
Come on!,positive,0.6006
We've got to wave them off!,neutral,0.6041
Come along!,positive,0.7046
Though I may speak some tongue of old Or even spit out some holy word I have no strength with which to speak Oof!,negative,0.6758
When you sit me down and see I'm weak Goodbye!,negative,0.5821
All the best!,positive,0.9495
Fair wind to your sails!,positive,0.6714
We will run and scream You will dance with me But how did this...,neutral,0.7044
"There are those who say fate is something beyond our command, that destiny is not our own.",negative,0.4989
But I know better.,neutral,0.7015
Our fate lives within us.,neutral,0.7567
You only have to be brave enough to see it.,neutral,0.6934
"We will run and scream You will dance with me We'll fulfil our dreams and we'll be free We will be who we are And then heal our scars Sadness will be far away So I had done wrong But you put me right My judgement burned in the black of night When I give less than I take It is my fault, my own mistake We will run and scream You will dance with me We'll fulfil our dreams and we'll be free We will be who we are And then heal our scars Sadness will be far away Delivery.",neutral,0.5813
"Sign here, sign here.",neutral,0.8012
"Come on, birdbrain.",negative,0.67
I haven't got all day.,negative,0.6856
