text,sentiment,score
There's nothing like that around here.,negative,0.4793
No gold.,neutral,0.6075
Not that I've seen.,neutral,0.6436
All this way for nothing.,negative,0.6832
"Well, those boys are in for a big surprise.",positive,0.7763
Will they leave?,neutral,0.863
Some of them might.,neutral,0.7669
Will you go home?,neutral,0.8647
"- Well, it's not like I have much of a home to go back to.",negative,0.6387
I've never really belonged anywhere.,negative,0.7937
You could belong here.,positive,0.5159
What was that?,neutral,0.7857
Did you see something?,neutral,0.8207
No.,neutral,0.4936
No.,neutral,0.4936
"I just, uh-- I-- I didn't see anything, did I?",neutral,0.5196
Look again.,neutral,0.7612
"Let it break upon you Like a wave upon the sand Hello, John Smith.",neutral,0.7776
"Pocahontas, that tree is talking to me.",neutral,0.6984
Then you should talk back.,neutral,0.8049
"Don't be frightened, young man.",neutral,0.6764
My bark is worse than my bite.,negative,0.9673
Say something.,neutral,0.6118
What do you say to a tree?,neutral,0.821
Anything you want.,neutral,0.6341
So.,neutral,0.617
"uh-- Come closer, John Smith.",neutral,0.8805
He has a good soul.,positive,0.9029
And he's handsome too.,positive,0.9307
"Oh, I like her.",positive,0.8841
I knew you would.,neutral,0.6428
Smith!,neutral,0.5035
Smith!,neutral,0.5035
"Where are you, mate?",neutral,0.7578
We can't let them see us.,neutral,0.5008
Quick!,neutral,0.5481
Over here.,neutral,0.6487
This place gives me the creeps.,negative,0.9765
Savages could be hiding anywhere.,negative,0.5041
Aye.,neutral,0.5267
"Well, if you spot one, don't ask questions.",neutral,0.5869
Just shoot.,neutral,0.4954
"Watch your feet, you big oaf!",negative,0.7502
It wasn't me.,neutral,0.6113
It was the tree.,neutral,0.7539
"Oh, of course!",positive,0.6002
The tree just felt like lifting its roots and-- Let's get out of here.,neutral,0.6816
Run!,neutral,0.5537
But what about Smith?,neutral,0.8167
He's a big lad.,positive,0.7014
He can take care of himself.,neutral,0.6056
I'm glad you're on our side.,positive,0.9534
There's still some snap in these old vines.,neutral,0.8042
I'd better get back before they send the whole camp out after me.,negative,0.485
When will I see you again?,neutral,0.7781
Meet me tonight.,neutral,0.8351
Right here.,neutral,0.5976
"Well, I haven't had this much excitement in 200 years.",positive,0.8035
What am I doing?,neutral,0.6682
I shouldn't be seeing him again.,negative,0.9582
"I mean, I want to see him again.",positive,0.8293
Who wouldn't?,neutral,0.622
I want to see him again.,positive,0.9256
"But still, something inside is telling me it's the right thing.",positive,0.5681
Perhaps it's your dream.,neutral,0.738
My dream?,neutral,0.8324
Do you think he's the one the spinning arrow was pointing to?,neutral,0.9093
Hmm.,neutral,0.6435
...,neutral,0.6204
The warriors are here!,positive,0.7368
"Pocahontas, are you crazy?",negative,0.7065
What were you doing with one of them?,neutral,0.8887
There you are.- Kocoum.,neutral,0.7927
Look at them.,neutral,0.6794
Now we have enough warriors to destroy those white demons.,neutral,0.6205
Now that we are joined by our brothers...,positive,0.5275
we will defeat this enemy.,neutral,0.6145
"Father, I need to speak with you.",neutral,0.8813
"Not now, my daughter.",negative,0.5091
The council is gathering.,neutral,0.8662
We don't have to fight them!,neutral,0.5598
There must be a better way.,neutral,0.5043
Sometimes our paths are chosen for us.,neutral,0.7635
But maybe we should try talking to them.,neutral,0.8194
They do not want to talk.,negative,0.8367
"But if one of them did want to talk, you would listen to him, wouldn't you?",neutral,0.8023
Pocahontas Wouldn't you?,neutral,0.8294
Of course I would.,positive,0.715
But it is not that simple.,neutral,0.5216
Nothing is simple any more.,neutral,0.4951
"Easy, Thomas.",neutral,0.5492
It's me.,neutral,0.605
"Oh, John.",neutral,0.6923
I could've killed you.,negative,0.7851
"Not aiming like that, you couldn't.",negative,0.6139
Keep both eyes open when you shoot.,neutral,0.7826
You'll see twice as well.,neutral,0.5042
"Smith, there you are!",neutral,0.5053
We were looking all over for you.,neutral,0.6612
Smith!,neutral,0.5035
Where have you been?,neutral,0.7783
"I was out scouting the terrain, sir.",neutral,0.8368
Excellent.,positive,0.5709
Then you must know the Indians' whereabouts.,neutral,0.7967
We'll need that information for the battle.,neutral,0.845
What battle?,neutral,0.804
We will eliminate these savages once and for all.,negative,0.7048
No!,neutral,0.4416
You can't do that.,negative,0.8028
"Oh, can't I?",neutral,0.5224
"Look, we don't have to fight them.",neutral,0.6529
"John, what's gotten into you?",neutral,0.8229
I met one of them.,neutral,0.7434
You what?,neutral,0.6452
A savage?,neutral,0.5569
They're not savages.,neutral,0.5147
They can help us.,positive,0.5388
They know the land.,neutral,0.6611
They know how to navigate the rivers.,neutral,0.7601
And look.,neutral,0.6491
It's food.,neutral,0.7238
What is it?,neutral,0.75
"It's better than hardtack and gruel, that's for sure.",positive,0.6827
- I like gruel.,positive,0.8571
"They don't want to feed us, you ninnies!",negative,0.9163
"They want to kill us, all of us!",negative,0.9473
"They've got our gold, and they'll do anything to keep it!",neutral,0.6047
But there is no gold.,neutral,0.6083
No gold?,neutral,0.7248
And I suppose your little Indian friend told you this?,neutral,0.6425
Yes.,positive,0.461
Lies!,negative,0.859
Lies!,negative,0.859
All of it!,neutral,0.4799
Murderous thieves!,negative,0.9271
There's no room for their kind in civilized society.,negative,0.8331
But this is their land!,neutral,0.4817
This is my land!,positive,0.7469
I make the laws here.,neutral,0.7176
And I say anyone who so much as looks at an Indian...,negative,0.5009
without killing him on sight will be tried for treason...,negative,0.698
and hanged!,negative,0.6682
...,neutral,0.6204
Pocahontas!,neutral,0.6518
Nakoma!,neutral,0.6282
Don't go out there.,negative,0.6429
I lied for you once.,negative,0.7494
Don't ask me to do it again.,negative,0.6364
I have to do this.,positive,0.5631
He's one of them.,neutral,0.5925
You don't know him.,neutral,0.5438
"If you go out there, you'll be turning your back on your own people.",negative,0.9054
I'm trying to help my people.,positive,0.7032
"Pocahontas, please.",neutral,0.7645
You're my best friend.,positive,0.9436
I don't want you to get hurt.,negative,0.5145
I won't.,neutral,0.5811
I know what I'm doing.,neutral,0.7305
"Pocahontas, no !",neutral,0.6097
Ratcliffe wouldn't take us halfway around the world for nothin'.,neutral,0.5202
But what if Smith is right?,neutral,0.8307
What if there is no gold?,neutral,0.7166
"If you ask me, Ratcliffe's been lying to us since we left London.",negative,0.7512
"Listen to you, ya bunch of idiots.",negative,0.9574
Those savages didn't attack us for nothin'.,negative,0.8712
They're hidin' somethin'.,neutral,0.6415
"If they do have the gold, I reckon we'll have to fight 'em.",neutral,0.5726
Not me.,negative,0.5925
Either too hot or too cool.,positive,0.6277
I haven't been comfortable since we got here.,negative,0.9078
"Oh, I know.",neutral,0.5014
I've been itching a lot.,negative,0.7642
Follow him.,neutral,0.763
"Yes, Governor.",neutral,0.6248
I want to know where he's sneaking off to.,neutral,0.766
"Yes, sir.",positive,0.4808
"And if you happen to see any Indians, shoot them.",negative,0.7712
"Oh, and Thomas, you've been a slipshod sailor and a poor excuse for a soldier.",negative,0.9649
Don't disappoint me again.,negative,0.8562
Kocoum.,neutral,0.6192
What is it?,neutral,0.75
It's Pocahontas.,neutral,0.7996
What's wrong?,negative,0.7724
Is she all right?,neutral,0.8306
I think she's in trouble.,negative,0.8274
"The Earth is trembling, child.",neutral,0.5413
What's happened?,neutral,0.717
The warriors are here!,positive,0.7368
Pocahontas!,neutral,0.6518
John.,neutral,0.7105
Listen to me.,neutral,0.7354
My men are planning to attack your people.,negative,0.9203
You've got to warn them.,neutral,0.6384
Maybe it's not too late to stop this.,neutral,0.6855
You have to come with me and talk to my father.,neutral,0.8763
"Pocahontas, talking isn't going to do any good.",negative,0.8776
"I already tried talking to my men, but everything about this land has them spooked.",negative,0.8232
That's the strangest creature I've ever seen.,negative,0.9246
Percy.,neutral,0.6068
"Easy, Percy.",positive,0.5
Come here!,positive,0.5968
"Meeko, come back!",positive,0.508
You see what I mean?,neutral,0.6816
"Once two sides want to fight, nothing can stop them.",neutral,0.7382
"Come-- Come here, both of you!",neutral,0.5074
It's all right!,positive,0.8418
It's all right!,positive,0.8418
He's a friend!,positive,0.757
Bad!,negative,0.5678
Bad dog!,negative,0.8574
Sit!,neutral,0.5991
What are you doing?,neutral,0.8242
Meeko!,neutral,0.644
"Percy, get back here!",neutral,0.6788
What are you doing?,neutral,0.8242
Stop that!,negative,0.672
"All right, that's enough!",positive,0.8016
It's enough to make your sap boil.,neutral,0.6862
"Now then, there's something I want to show you.",neutral,0.6269
Look.,neutral,0.6185
The ripples.,neutral,0.7463
What about them?,neutral,0.8058
"So small at first, then look how they grow.",neutral,0.6364
But someone has to start them.,neutral,0.7021
They're not going to listen to us.,negative,0.7826
"Young man, sometimes the right path is not the easiest one.",neutral,0.5566
Don't you see?,neutral,0.6736
Only when the fighting stops can you be together.,neutral,0.6637
All right.,neutral,0.4897
Let's go talk to your father.,neutral,0.8723
No!,neutral,0.4416
Kocoum!,neutral,0.638
No!,neutral,0.4416
Kocoum!,neutral,0.638
Leave him alone!,negative,0.6327
Kocoum!,neutral,0.638
Stop!,negative,0.5341
Both eyes open.,neutral,0.7177
Thomas!,positive,0.4839
Is he-- You killed him.,negative,0.776
I thought that-- Get away from him!,negative,0.6162
"Pocahontas, it won't help!",negative,0.7742
He was only-- He killed him!,negative,0.8427
"Thomas, get out of here!",negative,0.7212
Get out of here!,negative,0.7254
Who did this?,neutral,0.6756
Pocahontas was out in the woods.,neutral,0.8328
Kocoum went to find her and this white man attacked him.,negative,0.7129
"Your weapons are strong, but now our anger is stronger.",neutral,0.5648
At sunrise he will be the first to die.,negative,0.758
"But, Father-- I told you to stay in the village.",neutral,0.804
You disobeyed me.,negative,0.8262
You have shamed your father!,negative,0.9357
I was only trying to help.,neutral,0.5441
"Because of your foolishness, Kocoum is dead!",negative,0.9699
Take him away!,negative,0.7879
Kocoum was just coming to protect me.,neutral,0.7819
"Pocahontas, I sent Kocoum after you.",neutral,0.8464
I was worried about you.,neutral,0.5152
I-I thought I was doing the right thing.,neutral,0.5301
All this happened because of me.,neutral,0.6728
And now I'll never see John Smith again.,negative,0.8638
Come with me.,neutral,0.6166
Pocahontas wants to look into the eyes of the man who killed Kocoum.,neutral,0.538
Be quick.,neutral,0.5532
Pocahontas.,neutral,0.7961
I'm so sorry.,negative,0.8012
"For what, this?",neutral,0.5828
I've gotten out of worse scrapes than this.,negative,0.6871
"Can't think of any right now, but-- It would've been better if we'd never met.",neutral,0.4822
None of this would've happened.,negative,0.4993
"Pocahontas, look at me.",neutral,0.6834
I'd rather die tomorrow...,negative,0.9247
than live a hundred years without knowing you.,neutral,0.5549
Pocahontas.,neutral,0.7961
I can't leave you.,neutral,0.5913
You never will.,neutral,0.4708
"No matter what happens to me, I'll always be with you.",positive,0.8265
Forever.,neutral,0.4976
Help!,neutral,0.6156
Somebody help!,neutral,0.5909
Help!,neutral,0.6156
Help!,neutral,0.6156
"Easy, lad.",neutral,0.4951
What is it?,neutral,0.75
It's Smith!,neutral,0.5038
They got him!,neutral,0.5055
Who got him?,neutral,0.7484
The savages!,negative,0.8417
Savages?,neutral,0.7065
"They captured him, dragged him off!",negative,0.5617
Where'd they take him?,neutral,0.8038
They headed north.,neutral,0.8253
How many were there?,neutral,0.8882
I don't know.,neutral,0.5667
At least a dozen.,neutral,0.7989
Filthy beasts!,negative,0.9008
Ratcliffe was right!,positive,0.5542
"It's perfect, Wiggins.",positive,0.866
I couldn't have planned this better myself.,positive,0.725
The gold is as good as mine.,positive,0.8221
We've got to save him!,neutral,0.5146
He'd do the same for any of us!,positive,0.5436
Thomas is right!,positive,0.7222
We've got to do somethin'!,neutral,0.5937
And so we shall.,neutral,0.7179
I told you those savages couldn't be trusted.,negative,0.8677
That's right!,positive,0.6954
"Smith tried to befriend them, and look what they've done to him!",negative,0.5334
"Yeah, that's right.- But now I say it's time to rescue our courageous comrade.",positive,0.4956
"At daybreak, we attack!",neutral,0.6599
What can you expect from filthy little heathens Here's what you get when races are diverse That's right.,negative,0.7793
"Their skins are hellish red They're only good when dead They're vermin, as I said and worse They're savages, savages Barely even human Savages, savages Drive them from our shore They're not like you and me which means they must be evil We must sound the drums of war They're savages, savages Dirty shrieking devils Now we sound the drums of war This is what we feared The paleface is a demon The only thing they feel at all is greed Beneath that milky hide there's emptiness inside I wonder if they even bleed They're savages, savages Barely even human Savages, savages Killers at the core They're different from us which means they can't be trusted We must sound the drums of war They're savages, savages First we deal with this one Then we sound the drums of war Savages, savages Let's go get a few.",negative,0.8791
men!,positive,0.5465
"Savages, savages Now it's up to you, men Savages - Savages Barely even human Now we sound the drums Of War They're going to kill him at sunrise, Grandmother Willow.",negative,0.7796
You have to stop them.,neutral,0.5189
I can't.,negative,0.7719
"Child, remember your dream.",neutral,0.7289
"I was wrong, Grandmother Willow, I followed the wrong path.",negative,0.859
I feel so lost.,negative,0.8954
The compass?,neutral,0.7755
Spinning arrow.,neutral,0.8091
It's the arrow from your dream.,neutral,0.8056
I was right!,positive,0.7601
It was pointing to him.,neutral,0.8118
Sunrise.,positive,0.6121
"It's not too late, child.",neutral,0.5311
Let the spirits of the Earth guide you.,neutral,0.8108
"You know your path, child.",neutral,0.7747
Now follow it!,neutral,0.5094
"This will be the day Let's go, men!",positive,0.8997
This will be the morning Bring out the prisoner!,positive,0.4878
"We will see them dying in the dust I don't know what I can do Still, I know I've got to try Now we make 'em pay Eagle, help my feet to fly Now, without a warning Mountain, help my heart be great Now we leave 'em blood and bone and rust Spirits of the Earth and sky It's them or us Please don't let it be too late They'rejust a bunch of Filthy, stinking savages Savages Demon - Devil Kill them!",negative,0.7544
"Savages, savages What are we waiting for Destroy their evil race until there's not a trace left How loud We will sound the drums of war Are the drums of war Now we sound the drums of war Now we see what comes of trying to be chums Now we sound the drums Is the death of all I love carried in the drumming of Of War No!",negative,0.6929
"If you kill him, you'll have to kill me too.",negative,0.9037
"Daughter, stand back.",neutral,0.767
I won't!,neutral,0.512
"I love him, Father.",positive,0.9517
What?,neutral,0.5653
Look around you.,neutral,0.7742
This is where the path of hatred has brought us.,negative,0.9064
"This is the path I choose, Father.",neutral,0.6243
What will yours be?,neutral,0.8875
My daughter speaks with a wisdom beyond her years.,positive,0.7816
We have all come here with anger in our hearts...,negative,0.7246
but she comes with courage and understanding.,positive,0.5899
"From this day forward., if there is to be more killing...",negative,0.7778
it will not start with me.,negative,0.4996
Release him.,neutral,0.5074
Now's our chance!,positive,0.8225
Fire!,neutral,0.4833
No!,neutral,0.4416
What?,neutral,0.5653
They let him go.,neutral,0.5144
They don't want to fight.,negative,0.7427
It's a trick!,neutral,0.5524
Don't you see?,neutral,0.6736
Fire!,neutral,0.4833
Fine.,neutral,0.5034
I'll settle this myself.,neutral,0.8023
No!,neutral,0.4416
John!,neutral,0.4877
You shot him!,negative,0.8047
- He stepped right-- right into it.,neutral,0.8366
It's his own fault.,negative,0.8177
Smith was right all along.,neutral,0.7094
We never should've listened to you.,negative,0.9046
Get the gun!,negative,0.4911
Traitors!,negative,0.9082
"Unhand me, I say!",neutral,0.5024
How dare you!,negative,0.9082
Put him in chains!,negative,0.706
I'll see you all hanged for this!,negative,0.9019
And gag him as well!,negative,0.6385
"Is he gonna make it, Thomas?",neutral,0.8939
"The sooner he gets back to England, the better.",positive,0.5814
"Well, let's hope the wind is with him.",neutral,0.6691
Is the ship ready yet?,neutral,0.8765
Any minute now.,neutral,0.7474
Just loadin' the last bit of cargo.,neutral,0.7984
How dare you!,negative,0.9082
Untie me at once!,neutral,0.5392
I'll have your heads for this!,neutral,0.5083
And he came so highly recommended.,positive,0.9374
The ship's almost ready.,neutral,0.503
We'd better get you on board.,neutral,0.5712
We'll lose the tide.,negative,0.6297
"No, not yet.",neutral,0.6152
She said she'd be here.,neutral,0.8435
Look.,neutral,0.6185
Going back is his only chance.,neutral,0.7281
He'll die if he stays here.,negative,0.901
Here.,neutral,0.5711
It's from Grandmother Willow's bark.,neutral,0.8897
It'll help with the pain.,neutral,0.6388
What pain?,neutral,0.5428
I've had worse pain than this.,negative,0.9409
"Can't think of any right now, but-- You are always welcome among our people.",positive,0.8993
"Thank you, my brother.",positive,0.9106
I thought you didn't like strangers.,neutral,0.5692
My mother's necklace.,neutral,0.7906
"See ya, Percy.",neutral,0.6752
Come with me?,neutral,0.7953
You must choose your own path.,neutral,0.7829
I'm needed here.,positive,0.5166
Then I'll stay with you.,neutral,0.6554
No.,neutral,0.4936
You have to go back.,neutral,0.7202
But I can't leave you.,neutral,0.6021
You never will.,neutral,0.4708
"No matter what happens, I'll always be with you.",positive,0.8817
Forever.,neutral,0.4976
"Good luck, lad.",positive,0.8815
"Godspeed, John.",positive,0.6666
The crew a-ready?,neutral,0.8402
"Aye, sir!",neutral,0.5846
Set the mainsails!,neutral,0.7567
Weigh anchor!,neutral,0.7613
Let go of the topgallants!,neutral,0.6105
"Aye, sir!",neutral,0.5846
"If I never knew you If I never felt this love I would have no inkling of How precious life can be And I'm so grateful to you I'd have lived my whole life through Lost forever If I never knew you If I never knew you I'd be safe but half as real Never knowing I could feel A love so strong and true Oh, if I never knew you There's no moment I'd regret If I never knew your love Since the moment that we met I would have no inkling of If our time has gone too fast How precious life can be I've lived at last Yeah, yeah I thought our love would be so beautiful So beautiful Somehow we'd make the whole world bright I thought our love would be so beautiful We'd turn the darkness into light And still my heart is saying we were right We were right And if I never knew you If I never knew you I'd have lived my whole life through Empty as the sky Never knowing why Lost forever If I never knew You Yeah You think you own whatever land you land on The earth is just a dead thing you can claim But I know every rock and tree and creature Has a life, has a spirit Has a name You think the only people who are people Are the people who look and think like you But if you walk the footsteps of a stranger You'll learn things you never knew you never knew Have you ever heard the wolf cry To the blue corn moon Or let the eagle tell you where he's been Can you sing with all the voices of the mountain Can you paint with all the colours of the wind Can you paint with all the colours of the wind How high does the sycamore grow If you cut it down Then you'll never know And you'll never hear the wolf cry To the blue corn moon For whether we are white or copper-skinned We need to sing with all the voices of the mountain We need to paint with all the colours of the wind You can own the Earth and still All you'll own is earth until You can paint with all the colours Of The wind",neutral,0.6692
